Human;universal-sentence-encoder-4 Biosses2017StopWords;universal-sentence-encoder-4 nltk2018StopWords;universal-sentence-encoder-4 NoneStopWords
0.6;0.24933908646052397;0.24933908646052397;0.24476893922750256
0.2;0.16981012925477093;0.16981012925477093;0.14836060861243947
0.2;0.13913496259915129;0.13913496259915129;0.060427538435897106
0.0;0.09308774575748228;0.08211976018618625;0.08491785467811708
0.2;0.23318464401108163;0.23318464401108163;0.2255917291674478
0.2;0.047158355993351705;0.047158355993351705;-0.10215986067169856
2.0;0.2668506912634672;0.2668506912634672;0.2196112011197576
2.8;0.5107956205087164;0.5107956205087164;0.48965094903081413
2.0;0.30818789119659423;0.30818789119659423;0.24956216952234825
4.0;0.605704886978384;0.605704886978384;0.6762469557735438
3.0;0.518204526125084;0.518204526125084;0.5471805494710521
3.2;0.3956060258674176;0.3956060258674176;0.4182210572521475
1.6;0.1686789283431882;0.1686789283431882;0.12706857535223262
2.4;0.3435306246305953;0.3435306246305953;0.28912264413464983
3.2;0.36100731730827373;0.33987156714278166;0.357395493771507
1.8;-0.05928144910154601;-0.05928144910154601;-0.07019261885107715
