Human;universal-sentence-encoder-4 Biosses2017StopWords;universal-sentence-encoder-4 nltk2018StopWords;universal-sentence-encoder-4 NoneStopWords
4.5;0.522276050776341;0.522276050776341;0.511668230650482
2.0;0.4287535238549866;0.4287535238549866;0.4114352516692758
2.0;0.5167535154658568;0.5335899144726988;0.5132933549423849
3.5;0.9182159004336387;0.9254640439937349;0.9297588273499942
3.5;0.8407778841754984;0.8407778841754984;0.8281113445273639
4.0;0.8100297484742398;0.8100297484742398;0.8384697926443961
3.5;0.9200317856531743;0.9200317856531743;0.8796265884272999
4.0;0.8227249060345788;0.820122278599379;0.8258124585025696
2.5;0.5394954845779165;0.5237397546756057;0.6832516068335793
3.0;0.8258303860038548;0.8309961235933032;0.7759164899854457
3.0;0.6555376757341519;0.6555376757341519;0.6167014793081754
3.0;0.5068965463365331;0.5068965463365331;0.49020422119599644
1.0;0.28699945667301663;0.28699945667301663;0.3303192635100505
2.0;0.8046045920631951;0.8046045920631951;0.7353041406969507
2.0;0.2464942547847323;0.2464942547847323;0.4280898787335522
4.5;0.945710857173334;0.945710857173334;0.9164575527277588
4.0;-0.006361630992697776;-0.006361630992697776;0.08529149284990001
3.0;0.9170447460915951;0.9170447460915951;0.862473988753534
3.0;0.8973971734275766;0.8973971734275766;0.8987513103263634
4.15;0.8321503959040147;0.8321503959040147;0.8114844515358488
2.5;0.6717236431757855;0.6717236431757855;0.6452289015231912
3.5;0.7876026514477376;0.7876026514477376;0.7480806507815851
4.0;0.511171680003589;0.4631568745983978;0.4095065778399004
5.0;0.9648814427265509;0.9648814427265509;0.8561851408035038
4.8;0.9642072304720046;0.9642072304720046;0.9681412765654138
0.0;0.09801353647879908;0.09801353647879908;0.06281450877520876
4.6;0.8529348114020283;0.8529348114020283;0.8565327772621272
3.0;0.8012939954571809;0.8169227852922424;0.8045732347610306
2.7;0.5594148171611519;0.5594148171611519;0.6047169414056766
3.6;0.9302168979927183;0.9302168979927183;0.9358212378555515
3.75;0.9468054310004635;0.9468054310004635;0.9496589765375172
3.65;0.6238392487286539;0.6238392487286539;0.6064362719596665
0.0;0.5536823299104813;0.5536823299104813;0.5904808544364694
3.0;0.5742346231340607;0.5742346231340607;0.42891797814192534
4.75;0.9158980896632242;0.9158980896632242;0.875900232837613
3.6;0.9588214750464101;0.9588214750464101;0.9686284958541564
3.5;0.8618036029668142;0.8618036029668142;0.8633883249723353
2.75;0.6947614387233255;0.6899125275536729;0.6836354135580519
5.0;0.8898740465539123;0.8898740465539123;0.8223593055726949
4.0;0.7990626044247536;0.78276697890873;0.784677598446608
3.0;0.8835144546382581;0.8835144546382581;0.8386626029635452
3.5;0.5947929839137398;0.5947929839137398;0.637499951355971
3.35;0.5490612505968377;0.5490612505968377;0.5273536481580137
3.2;0.8236558551966024;0.8236558551966024;0.8222023792385366
3.6;0.6734008792335742;0.6734008792335742;0.7136504689011909
3.75;0.8909675539076048;0.8909675539076048;0.8838676739480953
4.0;0.9173071370818491;0.9173071370818491;0.9246823522473481
3.75;0.8758726133844896;0.8758726133844896;0.8602594658031081
3.5;0.7711265861612713;0.7711265861612713;0.7884466030615663
3.5;0.8771190870147249;0.8771190870147249;0.862725441583747
4.25;0.9201687087361663;0.9201687087361663;0.9377632090902052
0.0;0.13491246754495329;0.13491246754495329;0.16385502730264564
3.5;0.8597749894827004;0.8597749894827004;0.8683898839189803
2.75;0.4884369974512617;0.4884369974512617;0.5667070588984124
5.0;0.9583404378825077;0.9583404378825077;0.9613113531759298
3.75;0.8843386612446912;0.8843386612446912;0.8766080480052064
3.45;0.8352600128518841;0.8352600128518841;0.8145810803652167
3.0;0.9402031323035002;0.9402031323035002;0.9374734277030232
2.25;0.5873673404982953;0.5873673404982953;0.48842625814875
3.25;0.5338476366148226;0.5338476366148226;0.5432904998419976
4.2;0.7952203455729341;0.7952203455729341;0.8066100224519872
4.25;0.9435230981152276;0.9435230981152276;0.9453220769871968
4.4;0.9611598072138997;0.960184583183862;0.9597997029591485
2.5;0.7540392754998122;0.7540392754998122;0.7364401061097001
1.75;0.5428751741999003;0.5428751741999003;0.5865464686612248
3.5;0.8943802496483463;0.8943802496483463;0.8824188875382961
3.5;0.7496596273327899;0.7496596273327899;0.7380676797844912
5.0;0.9450590880825755;0.9450590880825755;0.9175385834679087
3.95;0.8946284235473572;0.8947337266186883;0.8811260555978896
3.5;0.6411072748101515;0.6411072748101515;0.6341726603778993
3.25;0.3231634465798745;0.3231634465798745;0.36897242738485936
4.5;0.7058198966688249;0.7058198966688249;0.6871917245852344
0.0;0.4944341976473069;0.4944341976473069;0.5539707624162539
3.1;0.8542982872783293;0.8542982872783293;0.8633315791103495
3.5;0.9080692229711117;0.9080692229711117;0.902757501990348
4.25;0.9479934906836107;0.9479934906836107;0.9491771351475253
2.75;0.3657479503294604;0.37557352122963;0.2656209248395149
3.5;0.7276937845814324;0.7276937845814324;0.7571712851280208
4.5;0.4090027158695982;0.4090027158695982;0.3143613069960737
3.5;0.8778924684762623;0.8778924684762623;0.8869202316817669
2.9;0.6594181579760888;0.658379321482568;0.6396439347418561
3.0;0.8458156876991718;0.8458156876991718;0.7692142963871453
3.0;0.9132491295074745;0.9132491295074745;0.9098630544221326
3.0;0.6229700184655137;0.6367474999150238;0.5702973403112527
4.0;0.4864306419811407;0.5260534437676717;0.2767635154792737
0.0;0.03095853205289676;0.03145974603845143;0.15444053402336388
3.75;0.8648558954722926;0.8667792895690452;0.8829093909518725
3.0;0.9583937334225239;0.9583937334225239;0.9498999415153507
2.5;0.8230942699175783;0.8230942699175783;0.8039942560234948
3.5;0.8942710626586524;0.8942710626586524;0.8708010030726648
4.0;0.8068268429415328;0.8068268429415328;0.7546678793378611
4.5;0.8148317003529022;0.8148317003529022;0.783964931106073
3.5;0.8189543793700834;0.8189543793700834;0.7530649206967921
2.5;0.629129738084934;0.629129738084934;0.5411868618092911
3.75;0.9027501166461803;0.9027501166461803;0.897612648340796
3.5;0.6722185958436211;0.6722185958436211;0.6643541581083116
3.0;0.8263485678301973;0.8263485678301973;0.8478437865383465
3.9;0.7324738108668241;0.7324738108668241;0.6031211408242672
3.25;0.6307005013302882;0.6307005013302882;0.6355176929734401
3.75;0.9646303250313345;0.9646303250313345;0.9598527469179885
3.4;0.6445788369813282;0.6445788369813282;0.6667611152762095
4.75;0.9334202454828723;0.9334202454828723;0.9392560183743794
3.5;0.7600566107579145;0.7600566107579145;0.7423304721210983
3.75;0.33549296891479075;0.33549296891479075;0.3384378503223269
3.25;0.6789879885581777;0.6789879885581777;0.7151812714070959
0.5;0.2211916628282771;0.27892389206137985;0.23378972184887375
0.5;0.4586739341965758;0.4586739341965758;0.4609071633384512
3.75;0.7650625402395975;0.7650625402395975;0.7180628458596716
3.25;0.7912857875182332;0.7912857875182332;0.7638668600254384
2.5;0.6682745388188447;0.6592279446490721;0.6113260687672699
4.95;0.8784725618783367;0.875753409363595;0.8764905566152752
0.0;0.12011337032566251;0.11509745627244002;0.1102598616391052
3.4;0.8898564735792518;0.8898564735792518;0.8839957355340653
3.0;0.8081560493925148;0.8081560493925148;0.8232576085136464
3.5;0.6097835317667699;0.6126326466199516;0.6513726173641256
4.25;0.6865461745343353;0.6865461745343353;0.6918172841448543
3.0;0.9675450820501076;0.9781074549156654;0.9611286314039236
3.9;0.9021231329795744;0.9021231329795744;0.9134959935288414
3.25;0.524783948559053;0.5350270012255981;0.5377474552447693
3.0;0.2955298421671407;0.2955298421671407;0.39443605930360454
3.5;0.8377016892028971;0.8377016892028971;0.8395253524683212
3.25;0.7039720906374466;0.7039720906374466;0.656431539645924
4.45;-0.059557006141082454;-0.059557006141082454;0.011418794745855646
1.5;0.44191375171417907;0.44191375171417907;0.520013163841709
3.0;0.6172790874133133;0.6172790874133133;0.6393499770782827
3.25;0.870551896430322;0.870551896430322;0.8809104251298417
3.9;0.9290839758745263;0.9290839758745263;0.8760712180251156
2.9;0.6185373279758715;0.6185373279758715;0.6190010855678666
2.0;0.39617845393884527;0.39617845393884527;0.4580979965142644
3.75;0.7443645110233204;0.7443645110233204;0.7447464522304637
3.0;0.8991099160460834;0.8991099160460834;0.8923225227073058
3.0;0.7534225729030506;0.7501693763311117;0.7118562033994114
1.5;0.43256531091587297;0.43256531091587297;0.42510507283584326
2.4;0.6919845832410843;0.6919845832410843;0.7358952345925545
3.0;0.7774011117310512;0.7883628364404969;0.77234131766743
0.0;0.0560396419968109;0.0560396419968109;0.08913658962531235
3.5;0.7785980183042613;0.7785980183042613;0.8067749387450369
3.5;0.9394393375281844;0.9394393375281844;0.9423448418649032
3.75;0.8428039953844026;0.8428039953844026;0.8576336625284908
4.9;0.9859257897547393;0.9857210346446661;0.9688467893002201
1.25;0.25597240683660744;0.27915694881981956;0.20883130607287193
3.0;0.8600639349702179;0.8600639349702179;0.8751113099834822
3.75;0.5278511137347669;0.5278511137347669;0.4721680698326798
2.0;0.4593782342727729;0.4593782342727729;0.46774639793252376
3.0;0.8411789228533437;0.8411789228533437;0.8403301122506528
3.0;0.46418515019768436;0.45539540052685556;0.43744635776907637
2.1;0.48089781754698563;0.48089781754698563;0.5073512329022496
3.0;0.47586344397949154;0.5183398837362195;0.3990855310758099
1.5;0.4810405567252441;0.4810405567252441;0.512303278671421
4.75;0.8412602887592948;0.8412602887592948;0.8441459657065424
3.6;0.6373380497731598;0.6373380497731598;0.6193237194060127
3.0;0.6718686605770139;0.6733673470684846;0.6450306515221671
3.25;0.41666629230002045;0.41666629230002045;0.333352761286236
3.0;0.7146355149573491;0.7146355149573491;0.683587935327429
1.5;0.5309552011023881;0.5309552011023881;0.5262648391589942
0.0;0.3696066306255726;0.3915075404258822;0.27779302638972914
3.9;0.9315503779230698;0.9315503779230698;0.9266706432300353
4.45;0.8678208196075986;0.8678208196075986;0.8624860790874356
0.0;0.013511060842681598;0.013511060842681598;0.06794998256945743
3.0;0.637158723610052;0.637158723610052;0.6307938730770998
3.6;0.6652362078868321;0.7057630899497942;0.6631527396969068
3.5;0.8232144630214732;0.8232144630214732;0.7731732319325553
3.45;0.9593232893530695;0.9593232893530695;0.9688232635589179
3.0;0.8052125974316288;0.8052125974316288;0.8031970326301974
3.0;0.7916579076669437;0.7916579076669437;0.7799249552181002
3.5;0.9356304972080435;0.9356304972080435;0.9440544905977594
4.2;0.9837385519859876;0.9827872928833303;0.9863814877965819
3.25;0.6291065493641784;0.6291065493641784;0.6184266843628584
2.0;0.6549447573947726;0.6549447573947726;0.6568222413579389
0.0;0.2482096514816066;0.2482096514816066;0.2732768243462259
4.25;0.7609414294127043;0.7609414294127043;0.7748992128969033
4.25;0.6202496949933836;0.6203829435816889;0.6725255888174637
3.0;0.8711899229184205;0.8711899229184205;0.8752261256679348
1.5;0.516045733996371;0.516045733996371;0.5307848229824238
4.25;0.8667481622294678;0.8667481622294678;0.841227564062447
3.5;0.6649901392735612;0.6631915467925183;0.6730917902247905
3.75;0.7099020918656204;0.7079194562398917;0.7157468294904599
3.75;0.8167782993233995;0.8216676050533291;0.8279402518963725
3.75;0.8966704109441384;0.8966704109441384;0.8937392790360041
3.5;0.804636169200672;0.804636169200672;0.7488468382796254
4.25;1.0;1.0;0.9163135957076665
3.0;0.8519127369085967;0.8519127369085967;0.8570032975691145
3.5;0.6833291571492913;0.6833291571492913;0.6508082991835779
3.35;0.632740208662136;0.632740208662136;0.714289206686411
3.25;0.565115947583567;0.565115947583567;0.5740416671253266
4.4;0.9131252954834517;0.9211289800014736;0.9040843495786534
5.0;1.0;1.0;0.9593762662032613
4.4;0.848077753842491;0.848077753842491;0.8458352909631536
0.0;0.3094153379495171;0.33863001337298154;0.4095421527397087
3.5;0.8845563388305402;0.8845563388305402;0.9026501163343216
3.9;0.9085230065682612;0.9085230065682612;0.870160026364878
5.0;0.7991959628397223;0.8148988858154981;0.8545878562881505
0.0;0.22435849320866058;0.19352639803600197;0.19122077539629392
3.0;0.78478576511763;0.800893043355731;0.8105317173208718
3.0;0.852160067916216;0.852160067916216;0.8483401372991917
4.25;0.8558614054608029;0.8558614054608029;0.8571438183413567
0.0;0.26273261449718344;0.26273261449718344;0.34808332733327185
3.5;0.8216967127085977;0.8216967127085977;0.8291324666048157
3.1;0.5616295191518664;0.5616295191518664;0.46054106673239836
3.0;0.80547604604645;0.80547604604645;0.8185714463556597
3.0;0.7446602226544031;0.7446602226544031;0.7542876492413668
3.0;0.8714189434101538;0.8714189434101538;0.8877720784975248
3.75;0.8943138819179135;0.8978947690323953;0.8938992380363397
0.5;0.4865689109063415;0.4865689109063415;0.5186711703112504
2.5;0.747364331577481;0.7456008417008768;0.7192051187593541
3.0;0.8510340061352685;0.8510340061352685;0.8081392068408522
3.75;0.6128711351672501;0.613207255058876;0.6313308322202135
3.5;0.9047822932141925;0.9047822932141925;0.9205455673194886
3.9;0.8429876335514022;0.8339237945936647;0.8405964159320306
2.75;0.7919559070202467;0.7919559070202467;0.7993559973632849
3.0;0.896622616008632;0.896622616008632;0.8876684358831053
4.4;0.8732219776690416;0.8732219776690416;0.8643863463061797
2.0;0.6954272468373761;0.6984171148953158;0.7016527411968689
3.5;0.9175920761746109;0.9175920761746109;0.9152167907290071
3.4;0.5386373189454852;0.5386373189454852;0.584614287234007
4.95;0.8679678311848918;0.8679678311848918;0.8736779690000027
3.75;0.7964537570435982;0.7933511143223576;0.8193494277754301
0.0;0.27338356753169113;0.27338356753169113;0.3634211813111333
3.75;0.8083600077292158;0.8083600077292158;0.834821261335908
2.9;0.2535596824964701;0.2535596824964701;0.23723779879497578
4.75;0.537456133432648;0.537456133432648;0.4969174969634115
4.9;0.9333677940097578;0.9314992678484751;0.8853577656965929
4.25;0.9339732852664705;0.9339732852664705;0.94451591125472
3.9;0.9240980057650077;0.9240980057650077;0.9296925278081392
1.95;0.7326883323178305;0.7375589699329734;0.7455391448721493
3.75;0.9486294938810335;0.9486294938810335;0.9508120176702896
4.25;-0.013857172721612626;-0.013857172721612626;0.04456067456129653
3.0;0.8404437745162057;0.8404437745162057;0.8254369843171009
2.25;0.8698036292862517;0.8737005744608793;0.8273896156492726
2.5;0.4494495000188151;0.4494495000188151;0.462019013604418
3.0;0.796750229049173;0.796750229049173;0.7938397280383406
3.25;0.7485898371109847;0.755409881419863;0.7132991282942858
4.0;0.7745125556412885;0.7745125556412885;0.7884201023032527
4.75;0.8242546361140414;0.8242546361140414;0.7478316424853385
3.0;0.8450561456989816;0.8381708910413013;0.8521655279523074
3.4;0.836766613931593;0.836766613931593;0.7779090702724857
3.4;0.716850872526635;0.716850872526635;0.6935997784854367
0.5;0.47202457619539495;0.47202457619539495;0.49554576730769107
1.9;0.6591882429506822;0.6728270772483829;0.6597541695564322
4.5;0.9899489803941851;0.9899489803941851;0.9925690533275573
3.2;0.8564046074986793;0.8564046074986793;0.8417425016859493
3.25;0.872420169342229;0.872420169342229;0.9228020934460802
3.25;0.8366856077309147;0.8366856077309147;0.7906238917374796
3.25;0.9294149856171258;0.9294149856171258;0.8918564194568115
3.0;0.6980401006351862;0.6980401006351862;0.7440210776482843
3.45;0.7100904799016112;0.7100904799016112;0.6745707629427492
3.7;0.8546375543426745;0.8546375543426745;0.8701861170060745
3.5;0.8592343477528783;0.8558665495959729;0.8328075268831625
2.75;0.7485988066338557;0.7364427113797404;0.6977674130703162
3.1;0.744023019715581;0.744023019715581;0.7581042684896682
3.4;0.8521771917845045;0.8521771917845045;0.8813372765868019
3.25;0.30684011878487466;0.2998775182952176;0.23322109806029354
3.35;0.6656864139633603;0.6656864139633603;0.6495356687513917
4.9;0.924046671013498;0.924046671013498;0.9179323515780528
3.5;0.7528815726953839;0.7528815726953839;0.740006162916799
4.65;0.9787846309500494;0.9787846309500494;0.9632676324132323
4.75;0.6478933351236544;0.6462635660105841;0.6963405742999496
4.7;0.9778837561129384;0.9770210606159373;0.984749695339014
3.5;0.736127178782771;0.736127178782771;0.7595868068881311
3.25;0.8405169248541408;0.8405169248541408;0.8422382449975021
1.5;0.38390034449924054;0.38390034449924054;0.4577534345960257
4.2;0.5813674260868604;0.5813674260868604;0.5584341150297663
5.0;0.8740556610554492;0.8740556610554492;0.9416116383099623
3.0;0.48261603427314526;0.48261603427314526;0.5422436638357944
3.0;0.828625505571682;0.828625505571682;0.7777828172545024
5.0;0.9999999999999998;0.9999999999999998;0.9714955310449582
0.0;0.45954595944631466;0.45954595944631466;0.5195102072741656
3.5;0.703888711889103;0.703888711889103;0.7212310532490946
3.75;0.7968576594052521;0.7968576594052521;0.7783494058866374
4.5;0.8148670181373014;0.8148670181373014;0.7534781450153495
3.7;0.8902281467345747;0.8902281467345747;0.8608457797845299
3.25;0.6713899625670583;0.6713899625670583;0.6199632049314945
4.25;0.8864713305681673;0.8864713305681673;0.8945948387427468
2.0;0.36045449891090975;0.36045449891090975;0.42595371665150555
4.0;0.8954803224673564;0.8901988028888457;0.8713551039021182
3.75;0.9034943535254144;0.9080279070358349;0.8865855901364007
3.5;0.9214134186197729;0.9214134186197729;0.9273149407842616
3.0;0.7043498785460909;0.7030988497453542;0.6915307149425621
4.95;0.8708094846453637;0.8708094846453637;0.8139406198749041
4.0;0.8149208756058814;0.8149208756058814;0.8130399742310355
4.0;0.8389874126329409;0.8389874126329409;0.8016506533501319
4.9;0.933432930164498;0.933432930164498;0.9291327431161132
4.9;0.9311258968678132;0.9311258968678132;0.9422636761644959
3.7;0.940807149186448;0.940807149186448;0.9446535487574881
4.0;0.6207783220716396;0.6166897400625763;0.5881809542990329
3.25;0.5785228364055112;0.5785228364055112;0.6298804809150944
3.0;0.916978607809361;0.9167794609678654;0.9172483940350539
2.25;0.5132069414193179;0.5132069414193179;0.5920642650476023
3.0;0.8544477699578212;0.8544477699578212;0.8881205944517583
4.0;0.643618617246964;0.643618617246964;0.648915699622067
3.4;0.5846338135172011;0.5824537607051811;0.589906138545617
2.9;0.5077211436687121;0.48645293616765994;0.4596413145104472
3.25;0.7656620219195176;0.7656620219195176;0.7816639075727713
2.5;0.4654990404954892;0.4654990404954892;0.5088907944112765
3.7;0.8400649989559423;0.8400649989559423;0.8920191661914655
3.25;0.9670836283980437;0.9670836283980437;0.9550641384437019
0.5;0.31655549729025595;0.31655549729025595;0.3180112934041543
2.75;0.7351241718624275;0.7351241718624275;0.6934321615735013
4.0;0.6697072812817426;0.6693907358894913;0.6846840535903127
1.75;0.5290359077926852;0.5290359077926852;0.5505133103984703
4.0;0.9235528458007823;0.9235528458007823;0.9128188913353298
3.45;0.6074411895876546;0.6637590734150703;0.556300275619819
3.4;0.9207531935730371;0.9207531935730371;0.9100251938674055
3.0;0.7523829351827657;0.7523829351827657;0.7132326085437992
4.25;0.9185215719922922;0.9185215719922922;0.9160398296738101
3.0;0.7811405362659799;0.7811405362659799;0.8096191048965121
3.0;0.7182429256761091;0.7210586138604175;0.6872965772590842
3.5;0.7273180771094319;0.7273180771094319;0.6117904945302388
3.25;0.8560227452482909;0.8560227452482909;0.8608027687819404
3.45;0.783677868522963;0.783677868522963;0.7808361602875163
4.6;0.783345058965578;0.783345058965578;0.7617480781808404
4.25;0.682443730041199;0.682443730041199;0.7137342241882982
1.5;0.48281998892348815;0.48281998892348815;0.5051237434546333
2.5;0.47628717793072545;0.47628717793072545;0.3061329833747503
4.75;0.9528473375513398;0.9528473375513398;0.8713540408340796
4.4;0.8749145034016705;0.8749145034016705;0.8460575483543308
0.0;0.45483023243637377;0.45483023243637377;0.4633089333854369
3.25;0.5664941801495988;0.5664941801495988;0.552738092519699
0.5;0.46626200593499567;0.46626200593499567;0.48241679997418047
3.4;0.9172040299586559;0.9172040299586559;0.9244682035534803
3.25;0.9137506861169679;0.9310494758742508;0.9509556661916791
3.25;0.8436344147359965;0.8436344147359965;0.8677070117348499
3.0;0.40593236751882544;0.40593236751882544;0.3726190625747773
3.25;0.7418607690373638;0.7418607690373638;0.7490410143814429
1.5;0.4975429328860494;0.4994748756898353;0.42586109208315787
3.2;0.7412786104574788;0.7412786104574788;0.7358925856667219
0.0;0.2699933818870093;0.29751023509880997;0.20608685435592455
3.0;0.5601516459716853;0.5601516459716853;0.5590321697561665
3.4;0.4496805435941875;0.4496805435941875;0.5374913233260072
3.25;0.6482281074911357;0.6448346456619041;0.6077413970251081
3.5;0.6695325228051273;0.6672359937512105;0.6979051453987297
1.5;0.34713241183243165;0.36173488652009755;0.39126571203449023
3.0;0.7845837419271139;0.7845837419271139;0.7562591381753817
4.9;0.8933281665683878;0.8933281665683878;0.827160348414257
3.45;0.7610851927499234;0.7610851927499234;0.7457115016971526
4.25;0.8250030659771688;0.8250030659771688;0.7299749281876454
4.5;0.9682988324409043;0.9682988324409043;0.9708077916422138
3.0;0.73651197479507;0.73651197479507;0.7095613999060729
3.5;0.11660428854185473;0.11660428854185473;0.14445879616586446
2.25;0.4192044416127326;0.4192044416127326;0.3517330542810874
4.25;0.4261057843555142;0.42126126576400147;0.44138214861926156
3.4;0.8611044229672686;0.8611044229672686;0.8720859536770083
3.75;0.9839034896528526;0.9839034896528526;0.9809826762996671
4.25;0.946235718295031;0.9449793492129773;0.9405325109047407
3.25;0.9315211718539316;0.9315211718539316;0.9374839972949505
3.25;0.49588581632811274;0.49588581632811274;0.47527025416361507
3.65;0.8649288589270117;0.8649288589270117;0.8803566791318578
2.75;0.5690497813929626;0.5690497813929626;0.4895295952384915
1.5;0.18306145052924186;0.18306145052924186;0.25670169273075216
3.0;0.7538677090904573;0.7538677090904573;0.7517018440901757
4.25;0.5976411410596725;0.594163898188555;0.33413315457505255
3.5;0.41056256533020685;0.4249185524227301;0.4399846247734067
3.0;0.564860428121451;0.564860428121451;0.6061820986351736
2.0;0.6571454625041516;0.6571454625041516;0.6731551539260207
2.5;0.06949680588008286;0.0774472107017598;0.07185526324167212
0.0;0.22164298332001536;0.22164298332001536;0.15968623988424488
0.0;0.21264647440938808;0.21264647440938808;0.4196338150341191
4.0;0.9043771645526866;0.9043771645526866;0.904630350131431
3.35;0.8562412985309084;0.8562412985309084;0.8339636201990465
4.25;0.7369908585981301;0.7369908585981301;0.7276482757470553
4.25;0.8459344293298035;0.8418565589710895;0.8054578408931201
3.45;0.8481161347448144;0.8480457558496994;0.8645316030994197
4.25;0.8788794231661945;0.8788794231661945;0.8835747937954057
3.0;0.9161152853984234;0.9122158902572032;0.9407654388516822
3.45;0.5966564259366303;0.5966564259366303;0.600544384324868
