Human;BioWordVec_extrinsic StanfordCoreNLPv3_9_1;BioWordVec_extrinsic BioCNLPTokenizer;BioWordVec_extrinsic WhiteSpace;BioWordVec_intrinsic StanfordCoreNLPv3_9_1;BioWordVec_intrinsic BioCNLPTokenizer;BioWordVec_intrinsic WhiteSpace;bioc_skipgram_defaultchar StanfordCoreNLPv3_9_1;bioc_skipgram_defaultchar BioCNLPTokenizer;bioc_skipgram_defaultchar WhiteSpace;bioc_skipgram_Defaultchar200dim_8ene StanfordCoreNLPv3_9_1;bioc_skipgram_Defaultchar200dim_8ene BioCNLPTokenizer;bioc_skipgram_Defaultchar200dim_8ene WhiteSpace;bioc_skipgram_Nonechar200dim StanfordCoreNLPv3_9_1;bioc_skipgram_Nonechar200dim BioCNLPTokenizer;bioc_skipgram_Nonechar200dim WhiteSpace;stanford_skipgram_nonechar200dim StanfordCoreNLPv3_9_1;stanford_skipgram_nonechar200dim BioCNLPTokenizer;stanford_skipgram_nonechar200dim WhiteSpace;stanf_skipgram_defaultchar200dim StanfordCoreNLPv3_9_1;stanf_skipgram_defaultchar200dim BioCNLPTokenizer;stanf_skipgram_defaultchar200dim WhiteSpace;BioNLP2016_PubMed-shuffle-win-2 StanfordCoreNLPv3_9_1;BioNLP2016_PubMed-shuffle-win-2 BioCNLPTokenizer;BioNLP2016_PubMed-shuffle-win-2 WhiteSpace;BioNLP2016_PubMed-shuffle-win-30 StanfordCoreNLPv3_9_1;BioNLP2016_PubMed-shuffle-win-30 BioCNLPTokenizer;BioNLP2016_PubMed-shuffle-win-30 WhiteSpace
3.0;0.9620913605818845;0.9620913605818845;0.9620913605818845;0.9764314688870872;0.9764314688870872;0.9764314688870872;0.9688129734819598;0.9688129734819598;0.9688129734819598;0.9762410525585226;0.9762410525585226;0.9762410525585226;0.9794227137129774;0.9794227137129774;0.9794227137129774;0.9740704552924752;0.9740704552924752;0.9740704552924752;0.9758324122303936;0.9758324122303936;0.9758324122303936;0.9367117634711181;0.9367117634711181;0.9367117634711181;0.9464891616940861;0.9464891616940861;0.9464891616940861
1.0;0.9063163157528982;0.9063163157528982;0.9063163157528982;0.9390813892554298;0.9390813892554298;0.9390813892554298;0.9241924394660247;0.9241924394660247;0.9241924394660247;0.9363983730986103;0.9363983730986103;0.9363983730986103;0.9498902804216538;0.9498902804216538;0.9498902804216538;0.939492766921078;0.939492766921078;0.939492766921078;0.9391938545153726;0.9391938545153726;0.9391938545153726;0.8400965140056521;0.8400965140056521;0.8400965140056521;0.8717922801990423;0.8717922801990423;0.8717922801990423
3.0;0.8879947778938138;0.8879947778938138;0.8879947778938138;0.9251965594851385;0.9251965594851385;0.9251965594851385;0.9113196468123224;0.9113196468123224;0.9113196468123224;0.9227381385420237;0.9227381385420237;0.9227381385420237;0.9259934175748028;0.9259934175748028;0.9259934175748028;0.9230556863860623;0.9230556863860623;0.9230556863860623;0.9224722261094379;0.9224722261094379;0.9224722261094379;0.8105723431733995;0.8105723431733995;0.8105723431733995;0.8667330358034638;0.8667330358034638;0.8667330358034638
2.0;0.9512248040634311;0.9512248040634311;0.9512248040634311;0.9657787255624541;0.9657787255624541;0.9657787255624541;0.9585377774991797;0.9585377774991797;0.9585377774991797;0.9658977495721692;0.9658977495721692;0.9658977495721692;0.9706145576461263;0.9706145576461263;0.9706145576461263;0.963843424545956;0.963843424545956;0.963843424545956;0.9668866398629304;0.9668866398629304;0.9668866398629304;0.9264242143248865;0.9264242143248865;0.9264242143248865;0.9191274959203695;0.9191274959203695;0.9191274959203695
2.4;0.9608571909289134;0.9608571909289134;0.9608571909289134;0.9753315613429587;0.9753315613429587;0.9753315613429587;0.972045902686719;0.972045902686719;0.972045902686719;0.974363769406794;0.974363769406794;0.974363769406794;0.9761585207600875;0.9761585207600875;0.9761585207600875;0.9745962577052457;0.9745962577052457;0.9745962577052457;0.9725543117471788;0.9725543117471788;0.9725543117471788;0.9097709164502913;0.9097709164502913;0.9097709164502913;0.9231806470777676;0.9231806470777676;0.9231806470777676
3.4;0.9720827071978531;0.9720827071978531;0.9668062443252309;0.9848924945958081;0.9848924945958081;0.9810619634033935;0.9810388845424688;0.9810388845424688;0.9755025697275737;0.9835811119222815;0.9835811119222815;0.9794417330323066;0.9864337466066382;0.9864337466066382;0.982424001795364;0.984286968895318;0.984286968895318;0.9799335166369072;0.984460242896109;0.984460242896109;0.9805549217312174;0.947927010908251;0.947927010908251;0.9400085384191679;0.9576667684083111;0.9576667684083111;0.9475247222214137
3.0;0.9602500708465185;0.9637098472471205;0.9637098472471205;0.972055677468853;0.9759187166523187;0.9759187166523187;0.9628142362278242;0.9663250625087654;0.9663250625087654;0.9676090158471957;0.9721056188813545;0.9721056188813545;0.9686552057266812;0.9755248677782465;0.9755248677782465;0.9639945082850302;0.9712484953585886;0.9712484953585886;0.9695830195522968;0.9723854553351289;0.9723854553351289;0.9382195856207528;0.9382195856207528;0.9382195856207528;0.9513813884854223;0.9513813884854223;0.9513813884854223
2.0;0.8946600632763188;0.8991139497798702;0.9112914288189637;0.9287064084708766;0.9312283533027246;0.9404574053135741;0.9118761501830296;0.9115301210198883;0.9181111537917807;0.9210519753868951;0.922146931136238;0.9308485650120907;0.9257883971421763;0.9303880957300678;0.9398053444619104;0.9161282880925379;0.9222694726635687;0.933116338964301;0.9252857927933797;0.9223880234925201;0.9313865318239185;0.8687034398071175;0.8687034398071175;0.8900003285418789;0.8697764899252146;0.8697764899252146;0.8869533960369756
3.2;0.9552717211193725;0.9670607062520732;0.9670607062520732;0.9670917631241954;0.9789819402372361;0.9789819402372361;0.9573797603863272;0.9695403299719576;0.9695403299719576;0.9624857360022625;0.9742367835768981;0.9742367835768981;0.9680553870771469;0.979133080083049;0.979133080083049;0.9594573850191226;0.9737326092828008;0.9737326092828008;0.9714685657724659;0.9747535186999036;0.9747535186999036;0.9404907613643214;0.9404907613643214;0.9404907613643214;0.9442632158183744;0.9442632158183744;0.9442632158183744
2.0;0.9197772519210506;0.9171562014112732;0.9171562014112732;0.9368485553723482;0.9353021844452646;0.9353021844452646;0.9151767065848682;0.9120376005469464;0.9120376005469464;0.927106192256089;0.9233205932013977;0.9233205932013977;0.9313848700260347;0.9287507413869258;0.9287507413869258;0.9251700051592112;0.921989130515775;0.921989130515775;0.92442769595327;0.9214427096806584;0.9214427096806584;0.9100723284896933;0.9076327255017967;0.9076327255017967;0.9210479780099187;0.9162949898873021;0.9162949898873021
3.0;0.9397793708062816;0.9397793708062816;0.9397793708062816;0.9615493361800752;0.9615493361800752;0.9615493361800752;0.9580407828670745;0.9580407828670745;0.9580407828670745;0.9659118524206329;0.9659118524206329;0.9659118524206329;0.9693960374356067;0.9693960374356067;0.9693960374356067;0.96668727113469;0.96668727113469;0.96668727113469;0.9640793799131979;0.9640793799131979;0.9640793799131979;0.9105225417697059;0.9105225417697059;0.9105225417697059;0.9286112904438975;0.9286112904438975;0.9286112904438975
1.2;0.9332548067058579;0.9332548067058579;0.9332548067058579;0.9611308700605075;0.9611308700605075;0.9611308700605075;0.9522140386796604;0.9522140386796604;0.9522140386796604;0.960022985206038;0.960022985206038;0.960022985206038;0.9629809004313334;0.9629809004313334;0.9629809004313334;0.9569281023339352;0.9569281023339352;0.9569281023339352;0.9628396451990776;0.9628396451990776;0.9628396451990776;0.8694122192366565;0.8694122192366565;0.8694122192366565;0.893520672883501;0.893520672883501;0.893520672883501
3.4;0.933205688213281;0.9318338547690357;0.9318338547690357;0.9582628966255426;0.9593319258709504;0.9593319258709504;0.9512063688077976;0.9483950509927052;0.9483950509927052;0.9571142047485873;0.9578017055727592;0.9578017055727592;0.9630069716505404;0.9615186533541864;0.9615186533541864;0.9562568188741011;0.9553451951209914;0.9553451951209914;0.9660577219881766;0.9578721333208992;0.9578721333208992;0.8777634842264689;0.8777634842264689;0.8777634842264689;0.9004209288720544;0.9004209288720544;0.9004209288720544
1.8;0.8895098135827402;0.9123794597637321;0.9123794597637321;0.9230410076401103;0.9442437156217273;0.9442437156217273;0.8992045960638626;0.9215597185595615;0.9215597185595615;0.9096806776682618;0.9353839062491355;0.9353839062491355;0.9249933906469454;0.9506844737695961;0.9506844737695961;0.9108256104577024;0.9412229198774533;0.9412229198774533;0.9369097112295035;0.9409220929097319;0.9409220929097319;0.884725276750018;0.884725276750018;0.884725276750018;0.894088365797199;0.894088365797199;0.894088365797199
3.6;0.9286534842169624;0.9286534842169624;0.9286534842169624;0.9546598493423039;0.9546598493423039;0.9546598493423039;0.9284965059057226;0.9284965059057226;0.9284965059057226;0.9370457065964033;0.9370457065964033;0.9370457065964033;0.950957593048662;0.950957593048662;0.950957593048662;0.9447829618201178;0.9447829618201178;0.9447829618201178;0.9400574042119995;0.9400574042119995;0.9400574042119995;0.8957786700582658;0.8957786700582658;0.8957786700582658;0.8974076884263488;0.8974076884263488;0.8974076884263488
2.0;0.912819264182226;0.9175636521904325;0.9175636521904325;0.9371109810820786;0.9433028346150091;0.9433028346150091;0.9121436333659703;0.9194000406061315;0.9194000406061315;0.9255687386960758;0.9312881596211132;0.9312881596211132;0.9394645834422002;0.9447341133826089;0.9447341133826089;0.9286101951406405;0.936319381068522;0.936319381068522;0.9341951735454201;0.9341047556071352;0.9341047556071352;0.8922856351879249;0.8922856351879249;0.8922856351879249;0.8970960236358211;0.8970960236358211;0.8970960236358211
2.4;0.9160846062422883;0.9178820219991646;0.9271950557084786;0.9391968058453228;0.9387888167264419;0.9471035328091623;0.9256481559376731;0.9262901656082073;0.9373093436609562;0.939358135843697;0.9402835008018938;0.9492581488377841;0.9505384508715811;0.9512582703933655;0.9588649493630265;0.9436861680356938;0.9453388562378419;0.953521892969308;0.9421238310880098;0.9423203407932698;0.951065479132073;0.9056284505246281;0.9056284505246281;0.9127760406415035;0.9087187753821168;0.9087187753821168;0.9184656346044635
3.4;0.9041568826572305;0.9080560495801634;0.9080560495801634;0.9306551541993913;0.9325364733778023;0.9325364733778023;0.9039768121947407;0.9101820025015817;0.9101820025015817;0.9194248174317637;0.9262738731945271;0.9262738731945271;0.9271106408698331;0.9305790162088101;0.9305790162088101;0.9254595511559368;0.9290675760899373;0.9290675760899373;0.9328495800534297;0.9300429657514586;0.9300429657514586;0.8377032603657777;0.8377032603657777;0.8377032603657777;0.8863634583999564;0.8863634583999564;0.8863634583999564
3.0;0.9429329602912091;0.9383704982977373;0.9383704982977373;0.9700418478380033;0.967165023868707;0.967165023868707;0.9579779134310328;0.9533063110615345;0.9533063110615345;0.9634206049736845;0.960081096615617;0.960081096615617;0.9653142512849028;0.9626488595281046;0.9626488595281046;0.9613499204779031;0.958348084796747;0.958348084796747;0.9653669012112812;0.9598442296508061;0.9598442296508061;0.8882887314909572;0.8882887314909572;0.8882887314909572;0.9200143957731468;0.9200143957731468;0.9200143957731468
4.0;0.9200047877130519;0.9279019287260437;0.9279019287260437;0.9529195718022273;0.9619158201145908;0.9619158201145908;0.9338394903680013;0.9407076123874645;0.9407076123874645;0.940719599599121;0.9494630668646739;0.9494630668646739;0.9492514122188415;0.9581030204109238;0.9581030204109238;0.9428595682376587;0.9525014504996063;0.9525014504996063;0.9500362208356495;0.9533936145773547;0.9533936145773547;0.8379426260965237;0.8379426260965237;0.8379426260965237;0.8935522169934074;0.8935522169934074;0.8935522169934074
4.0;0.9478889162192436;0.9478889162192436;0.9478889162192436;0.9663449384094446;0.9663449384094446;0.9663449384094446;0.955274783306915;0.955274783306915;0.955274783306915;0.961879467986334;0.961879467986334;0.961879467986334;0.9662451053743628;0.9662451053743628;0.9662451053743628;0.9633732284786681;0.9633732284786681;0.9633732284786681;0.9648715766175173;0.9648715766175173;0.9648715766175173;0.9274081309759016;0.9274081309759016;0.9274081309759016;0.9403066717837479;0.9403066717837479;0.9403066717837479
3.4;0.9556867069611595;0.9556867069611595;0.9556867069611595;0.9747745849201528;0.9747745849201528;0.9747745849201528;0.9706121494332915;0.9706121494332915;0.9706121494332915;0.9744019987209852;0.9744019987209852;0.9744019987209852;0.9783799067474678;0.9783799067474678;0.9783799067474678;0.9773262903809583;0.9773262903809583;0.9773262903809583;0.9756115724357161;0.9756115724357161;0.9756115724357161;0.9096440510668695;0.9096440510668695;0.9096440510668695;0.9308982966260658;0.9308982966260658;0.9308982966260658
3.4;0.9458964969928394;0.9458964969928394;0.9458964969928394;0.9643808981922236;0.9643808981922236;0.9643808981922236;0.9532321973125584;0.9532321973125584;0.9532321973125584;0.9590872292871934;0.9590872292871934;0.9590872292871934;0.9632656272730771;0.9632656272730771;0.9632656272730771;0.9588180133348302;0.9588180133348302;0.9588180133348302;0.9589556136094637;0.9589556136094637;0.9589556136094637;0.8752250920847663;0.8752250920847663;0.8752250920847663;0.9139097561414196;0.9139097561414196;0.9139097561414196
3.0;0.8552987683247842;0.8552987683247842;0.8552987683247842;0.9016957842549091;0.9016957842549091;0.9016957842549091;0.8640326325245246;0.8640326325245246;0.8640326325245246;0.8862592680716992;0.8862592680716992;0.8862592680716992;0.9021408524082298;0.9021408524082298;0.9021408524082298;0.8855393863500715;0.8855393863500715;0.8855393863500715;0.8868204522056741;0.8868204522056741;0.8868204522056741;0.7864835571438702;0.7864835571438702;0.7864835571438702;0.8171762516102846;0.8171762516102846;0.8171762516102846
2.0;0.8835560247793044;0.8835560247793044;0.8835560247793044;0.9097535445204591;0.9097535445204591;0.9097535445204591;0.893312741574896;0.893312741574896;0.893312741574896;0.9038268779643926;0.9038268779643926;0.9038268779643926;0.9130990320585075;0.9130990320585075;0.9130990320585075;0.9011785162091936;0.9011785162091936;0.9011785162091936;0.8999696266625279;0.8999696266625279;0.8999696266625279;0.7992627008243444;0.7992627008243444;0.7992627008243444;0.8289360973531305;0.8289360973531305;0.8289360973531305
3.8;0.9537806932874716;0.9537806932874716;0.9537806932874716;0.9672407391472996;0.9672407391472996;0.9672407391472996;0.9575602835160397;0.9575602835160397;0.9575602835160397;0.9620489107575128;0.9620489107575128;0.9620489107575128;0.9693961180478843;0.9693961180478843;0.9693961180478843;0.9661868079945275;0.9661868079945275;0.9661868079945275;0.9631854304296537;0.9631854304296537;0.9631854304296537;0.92160348300377;0.92160348300377;0.92160348300377;0.9269175070234065;0.9269175070234065;0.9269175070234065
3.4;0.9336401178149406;0.9489192020126896;0.9489192020126896;0.9502404855160517;0.9660262674912946;0.9660262674912946;0.9399711350486359;0.9545315411274444;0.9545315411274444;0.9491791814600977;0.9641393063648684;0.9641393063648684;0.9495826484334784;0.9678846347816407;0.9678846347816407;0.9437691703115962;0.9631627187832242;0.9631627187832242;0.9607575067779651;0.9630184966120361;0.9630184966120361;0.9320321100446363;0.9320321100446363;0.9320321100446363;0.9317217009828298;0.9317217009828298;0.9317217009828298
2.0;0.9089051423654962;0.9089051423654962;0.9089051423654962;0.946251382093791;0.946251382093791;0.946251382093791;0.9305855350735007;0.9305855350735007;0.9305855350735007;0.9425715052409672;0.9425715052409672;0.9425715052409672;0.9507045583636459;0.9507045583636459;0.9507045583636459;0.9444361270534196;0.9444361270534196;0.9444361270534196;0.9440824122116875;0.9440824122116875;0.9440824122116875;0.8044466396860378;0.8044466396860378;0.8044466396860378;0.8327244023178676;0.8327244023178676;0.8327244023178676
4.0;0.8993809799412141;0.9220538873392916;0.9220538873392916;0.9188814785144457;0.9386392591071028;0.9386392591071028;0.8795855902844523;0.903986050897702;0.903986050897702;0.8978646293828328;0.9206236485641677;0.9206236485641677;0.9142611912619341;0.9361220433982892;0.9361220433982892;0.8997617916384175;0.927331942690168;0.927331942690168;0.9203209851356601;0.9215325962363927;0.9215325962363927;0.8739196669363992;0.8739196669363992;0.8739196669363992;0.8627647152170165;0.8627647152170165;0.8627647152170165
3.2;0.9577581481027857;0.9577581481027857;0.9577581481027857;0.9706840954415118;0.9706840954415118;0.9706840954415118;0.962642762287262;0.962642762287262;0.962642762287262;0.9695187820552954;0.9695187820552954;0.9695187820552954;0.9731381637055583;0.9731381637055583;0.9731381637055583;0.9696027302791843;0.9696027302791843;0.9696027302791843;0.9713200018859249;0.9713200018859249;0.9713200018859249;0.9259722768536051;0.9259722768536051;0.9259722768536051;0.9290148477914474;0.9290148477914474;0.9290148477914474
2.2;0.8459358286626882;0.8470903932112098;0.8470903932112098;0.8891266902870034;0.8905035353729568;0.8905035353729568;0.8739164299920686;0.8750466839901754;0.8750466839901754;0.8899886184941274;0.8927029152186132;0.8927029152186132;0.9021502908178052;0.9106560607234041;0.9106560607234041;0.8965313156177781;0.9041468752380326;0.9041468752380326;0.9052470176403644;0.8984282609944878;0.8984282609944878;0.7961995876509131;0.7961995876509131;0.7961995876509131;0.8060477275374425;0.8060477275374425;0.8060477275374425
3.0;0.9544596993160027;0.9574430632815014;0.9695687382397031;0.966284471613462;0.968809199364442;0.9789967153708843;0.9537750350740415;0.9550301051552404;0.9704424699200691;0.9617580182715124;0.9627233261169185;0.9755168921168739;0.97121090660222;0.9714619274418863;0.9822292740926248;0.9674187505714326;0.9676562687345013;0.9796160711546312;0.9647170560681385;0.9635410975571365;0.9763834073142748;0.9381516264851564;0.9381516264851564;0.9483908509868827;0.9371755222238909;0.9371755222238909;0.951881157681157
2.0;0.9263579311197174;0.928579651101248;0.928579651101248;0.942644702461341;0.9462429052213325;0.9462429052213325;0.9258927995119554;0.9280542026456086;0.9280542026456086;0.9415307517847963;0.9434452463882651;0.9434452463882651;0.9430589453951558;0.9472558202801432;0.9472558202801432;0.9362632543388854;0.940969398147787;0.940969398147787;0.9407549213701392;0.9418024081554246;0.9418024081554246;0.8944855297270521;0.8944855297270521;0.8944855297270521;0.8830133374449795;0.8830133374449795;0.8830133374449795
0.6;0.9518775265730293;0.9518775265730293;0.9518775265730293;0.9653168031967213;0.9653168031967213;0.9653168031967213;0.9578586548886359;0.9578586548886359;0.9578586548886359;0.9660776978311133;0.9660776978311133;0.9660776978311133;0.9720250595779103;0.9720250595779103;0.9720250595779103;0.967451176973082;0.967451176973082;0.967451176973082;0.9668920647245187;0.9668920647245187;0.9668920647245187;0.9234154742391367;0.9234154742391367;0.9234154742391367;0.9313200406399825;0.9313200406399825;0.9313200406399825
3.2;0.9525736702205264;0.9525736702205264;0.9525736702205264;0.968949318338774;0.968949318338774;0.968949318338774;0.9623619583518259;0.9623619583518259;0.9623619583518259;0.9686580006140021;0.9686580006140021;0.9686580006140021;0.9710968222473841;0.9710968222473841;0.9710968222473841;0.9689406981787204;0.9689406981787204;0.9689406981787204;0.9680978709537429;0.9680978709537429;0.9680978709537429;0.9194219735110399;0.9194219735110399;0.9194219735110399;0.9305999837415972;0.9305999837415972;0.9305999837415972
3.6;0.9455346650158073;0.9455346650158073;0.9455346650158073;0.9623551656142373;0.9623551656142373;0.9623551656142373;0.9512895211054213;0.9512895211054213;0.9512895211054213;0.9585326656656429;0.9585326656656429;0.9585326656656429;0.9633120829945803;0.9633120829945803;0.9633120829945803;0.9605200425430038;0.9605200425430038;0.9605200425430038;0.9582513439792101;0.9582513439792101;0.9582513439792101;0.9047418085795277;0.9047418085795277;0.9047418085795277;0.9223938635631278;0.9223938635631278;0.9223938635631278
1.0;0.9257506348100796;0.9298023801753339;0.9298023801753339;0.9426916121021321;0.9492029059515126;0.9492029059515126;0.9263037784030126;0.9325857694740918;0.9325857694740918;0.9341032808716138;0.9400360544832139;0.9400360544832139;0.9449179224868863;0.949602493562331;0.949602493562331;0.9358097509806849;0.9391004184246157;0.9391004184246157;0.9486014240279736;0.9426209314140033;0.9426209314140033;0.9057327686923913;0.9057327686923913;0.9057327686923913;0.9067715450279972;0.9067715450279972;0.9067715450279972
1.8;0.9140541832606452;0.9053903935723931;0.9053903935723931;0.9355877771489263;0.9319264496837868;0.9319264496837868;0.9240445635262947;0.913536637675116;0.913536637675116;0.9331976026390603;0.924863703172203;0.924863703172203;0.9471849967822282;0.944194424957231;0.944194424957231;0.9458750868570551;0.9404886266153385;0.9404886266153385;0.9396523015542118;0.924681696656263;0.924681696656263;0.8936226021203917;0.8936226021203917;0.8936226021203917;0.8888831178332045;0.8888831178332045;0.8888831178332045
2.8;0.8903217356691389;0.9194168324024401;0.9289718296198094;0.9148780874712753;0.9533554453835796;0.9620861605135571;0.9076965933582098;0.9408736604388237;0.9511746112153878;0.9135324978810745;0.9517577946627392;0.9602615197733925;0.9096926226611604;0.9580755913088829;0.9679099155356714;0.9016042794689313;0.9515936280919525;0.9607456645306705;0.9419442850801358;0.9536294414944578;0.9599630844370697;0.8658330370609271;0.8658330370609271;0.8775869887470353;0.8781649118467162;0.8781649118467162;0.9018580980334292
2.8;0.8880291997641415;0.9153924332619569;0.9177787205840616;0.9203066501717548;0.954837793464653;0.9582869836165608;0.8980485833044832;0.9374172241739466;0.9412868628822032;0.9160451653835893;0.9513249390166049;0.954363660541721;0.9162413848903703;0.9552900905378009;0.962091134888404;0.9063127242138767;0.9480254479771992;0.9533696722289698;0.9433532168095836;0.9505261837307346;0.9537980180092372;0.8481407236791949;0.8440687288196219;0.8428706188337317;0.8943388351656774;0.889074061410179;0.8920086466479605
