Human;BioWordVec_extrinsic StanfordCoreNLPv3_9_1;BioWordVec_extrinsic BioCNLPTokenizer;BioWordVec_extrinsic WhiteSpace;BioWordVec_intrinsic StanfordCoreNLPv3_9_1;BioWordVec_intrinsic BioCNLPTokenizer;BioWordVec_intrinsic WhiteSpace;bioc_skipgram_defaultchar StanfordCoreNLPv3_9_1;bioc_skipgram_defaultchar BioCNLPTokenizer;bioc_skipgram_defaultchar WhiteSpace;bioc_skipgram_Defaultchar200dim_8ene StanfordCoreNLPv3_9_1;bioc_skipgram_Defaultchar200dim_8ene BioCNLPTokenizer;bioc_skipgram_Defaultchar200dim_8ene WhiteSpace;bioc_skipgram_Nonechar200dim StanfordCoreNLPv3_9_1;bioc_skipgram_Nonechar200dim BioCNLPTokenizer;bioc_skipgram_Nonechar200dim WhiteSpace;stanford_skipgram_nonechar200dim StanfordCoreNLPv3_9_1;stanford_skipgram_nonechar200dim BioCNLPTokenizer;stanford_skipgram_nonechar200dim WhiteSpace;stanf_skipgram_defaultchar200dim StanfordCoreNLPv3_9_1;stanf_skipgram_defaultchar200dim BioCNLPTokenizer;stanf_skipgram_defaultchar200dim WhiteSpace;BioNLP2016_PubMed-shuffle-win-2 StanfordCoreNLPv3_9_1;BioNLP2016_PubMed-shuffle-win-2 BioCNLPTokenizer;BioNLP2016_PubMed-shuffle-win-2 WhiteSpace;BioNLP2016_PubMed-shuffle-win-30 StanfordCoreNLPv3_9_1;BioNLP2016_PubMed-shuffle-win-30 BioCNLPTokenizer;BioNLP2016_PubMed-shuffle-win-30 WhiteSpace
3.0;0.9863875924834393;0.9863875924834393;0.9863875924834393;0.9899131242075355;0.9899131242075355;0.9899131242075355;0.9886734919318275;0.9886734919318275;0.9886734919318275;0.9903800303950632;0.9903800303950632;0.9903800303950632;0.9910559718854648;0.9910559718854648;0.9910559718854648;0.9900370279269863;0.9900370279269863;0.9900370279269863;0.9903360935454539;0.9903360935454539;0.9903360935454539;0.9865953863380745;0.9865953863380745;0.9865953863380745;0.9844984577763379;0.9844984577763379;0.9844984577763379
0.5;0.936743776480937;0.936743776480937;0.934073864251372;0.9542540669807003;0.9542540669807003;0.9510627798984036;0.9460246423472617;0.9460246423472617;0.9431873827408463;0.9554137802323076;0.9554137802323076;0.9533454062944148;0.96220417201485;0.96220417201485;0.9586819659078398;0.9550830600379813;0.9550830600379813;0.9525861185882513;0.9556028512131733;0.9556028512131733;0.9533972754107142;0.8995252813696737;0.8995252813696737;0.8913106400229598;0.9117366480733831;0.9117366480733831;0.9015055840156309
3.0;0.9726748338386548;0.9721104881562613;0.9721104881562613;0.9793165914669631;0.9784233687014776;0.9784233687014776;0.9748568860336716;0.9726360774339984;0.9726360774339984;0.9797151211181534;0.9787534084240501;0.9787534084240501;0.9825174008700996;0.9819875876019172;0.9819875876019172;0.9803260216796617;0.9797307158199037;0.9797307158199037;0.9808060935500846;0.9796921123366579;0.9796921123366579;0.9602126365667008;0.9602126365667008;0.9602126365667008;0.9609923042201992;0.9609923042201992;0.9609923042201992
4.1;0.9904519754864877;0.9904519754864877;0.9904519754864877;0.9921533433679197;0.9921533433679197;0.9921533433679197;0.9867688566280276;0.9867688566280276;0.9867688566280276;0.9894988242744713;0.9894988242744713;0.9894988242744713;0.9911433180977618;0.9911433180977618;0.9911433180977618;0.9900948561299253;0.9900948561299253;0.9900948561299253;0.9899286739682763;0.9899286739682763;0.9899286739682763;0.986747108878154;0.986747108878154;0.986747108878154;0.9862888777247779;0.9862888777247779;0.9862888777247779
3.5;0.9768689866326342;0.9768689866326342;0.9768689866326342;0.9868410135594925;0.9868410135594925;0.9868410135594925;0.9861474407265736;0.9861474407265736;0.9861474407265736;0.989136630962615;0.989136630962615;0.989136630962615;0.9899429815898209;0.9899429815898209;0.9899429815898209;0.9881280669692607;0.9881280669692607;0.9881280669692607;0.9889274845477031;0.9889274845477031;0.9889274845477031;0.9618092018746386;0.9618092018746386;0.9618092018746386;0.971978664888713;0.971978664888713;0.971978664888713
4.0;0.9957604779407075;0.9957604779407075;0.9957604779407075;0.9968998811119328;0.9968998811119328;0.9968998811119328;0.9958564067338949;0.9958564067338949;0.9958564067338949;0.9966384481171114;0.9966384481171114;0.9966384481171114;0.9968698474067175;0.9968698474067175;0.9968698474067175;0.9962104557787902;0.9962104557787902;0.9962104557787902;0.9967108554947841;0.9967108554947841;0.9967108554947841;0.9944614589241942;0.9944614589241942;0.9944614589241942;0.9946466323915769;0.9946466323915769;0.9946466323915769
2.5;0.970759899659111;0.9993714765126964;0.970759899659111;0.979135845611503;0.9996617770320682;0.979135845611503;0.9758977080124472;0.9997876854429246;0.9758977080124472;0.9809410887163951;0.9998273562982185;0.9809410887163951;0.9801720599479787;0.9997467638325883;0.9801720599479787;0.9772624822168304;0.9997439619221128;0.9772624822168304;0.9806589045530083;0.9998307222924955;0.9806589045530083;0.9617335436293215;0.9985513940613631;0.9617335436293215;0.9624420493373352;0.9991125506274612;0.9624420493373352
4.0;0.9964552154457279;0.9964552154457279;0.9964552154457279;0.9979396119944773;0.9979396119944773;0.9979396119944773;0.9976426461062406;0.9976426461062406;0.9976426461062406;0.9980558710053816;0.9980558710053816;0.9980558710053816;0.9981848401975404;0.9981848401975404;0.9981848401975404;0.9980035189182495;0.9980035189182495;0.9980035189182495;0.9980745145799446;0.9980745145799446;0.9980745145799446;0.9941874467776839;0.9941874467776839;0.9941874467776839;0.9961325421537939;0.9961325421537939;0.9961325421537939
4.0;0.9921916161300298;0.9921916161300298;0.9921916161300298;0.9945043680813141;0.9945043680813141;0.9945043680813141;0.9932654418195715;0.9932654418195715;0.9932654418195715;0.9944196622961663;0.9944196622961663;0.9944196622961663;0.995317087773414;0.995317087773414;0.995317087773414;0.9944511409966025;0.9944511409966025;0.9944511409966025;0.9943772732904662;0.9943772732904662;0.9943772732904662;0.9881713234191113;0.9881713234191113;0.9881713234191113;0.9911949836525701;0.9911949836525701;0.9911949836525701
4.1;0.9872944915720798;0.9872944915720798;0.9872944915720798;0.9916354051054882;0.9916354051054882;0.9916354051054882;0.9881034785860494;0.9881034785860494;0.9881034785860494;0.9905491731031388;0.9905491731031388;0.9905491731031388;0.99156545573161;0.99156545573161;0.99156545573161;0.9905547146829008;0.9905547146829008;0.9905547146829008;0.9911199446313194;0.9911199446313194;0.9911199446313194;0.9775816462111945;0.9775816462111945;0.9775816462111945;0.9815849815113119;0.9815849815113119;0.9815849815113119
4.0;0.9788638694424108;0.9788638694424108;0.9788638694424108;0.9811594855397271;0.9811594855397271;0.9811594855397271;0.9775840647781905;0.9775840647781905;0.9775840647781905;0.9812128719660057;0.9812128719660057;0.9812128719660057;0.9843700136331611;0.9843700136331611;0.9843700136331611;0.9828617388644656;0.9828617388644656;0.9828617388644656;0.9823288746982091;0.9823288746982091;0.9823288746982091;0.9682513290802289;0.9682513290802289;0.9682513290802289;0.9685348983150089;0.9685348983150089;0.9685348983150089
3.0;0.989928281917052;0.989928281917052;0.989928281917052;0.9929146555804703;0.9929146555804703;0.9929146555804703;0.9915022402392548;0.9915022402392548;0.9915022402392548;0.9930031381635226;0.9930031381635226;0.9930031381635226;0.9936842948194183;0.9936842948194183;0.9936842948194183;0.9925370204375888;0.9925370204375888;0.9925370204375888;0.9926854596264886;0.9926854596264886;0.9926854596264886;0.9847016583126441;0.9847016583126441;0.9847016583126441;0.9869980046437872;0.9869980046437872;0.9869980046437872
4.0;0.980253618160185;0.980253618160185;0.980253618160185;0.9862116460222015;0.9862116460222015;0.9862116460222015;0.9806697141909061;0.9806697141909061;0.9806697141909061;0.9842015925420441;0.9842015925420441;0.9842015925420441;0.9863475369211712;0.9863475369211712;0.9863475369211712;0.98384403980268;0.98384403980268;0.98384403980268;0.9842871975491698;0.9842871975491698;0.9842871975491698;0.9770715482978352;0.9770715482978352;0.9770715482978352;0.9826405641066688;0.9826405641066688;0.9826405641066688
3.0;0.9605607591339842;0.9605607591339842;0.9605607591339842;0.9621476729039787;0.9621476729039787;0.9621476729039787;0.9588269171799958;0.9588269171799958;0.9588269171799958;0.967200086540721;0.967200086540721;0.967200086540721;0.9678352233641359;0.9678352233641359;0.9678352233641359;0.9643125017634571;0.9643125017634571;0.9643125017634571;0.9664006143537024;0.9664006143537024;0.9664006143537024;0.9567364357782132;0.9567364357782132;0.9567364357782132;0.941519627614647;0.941519627614647;0.941519627614647
4.5;0.9933561351608333;0.9964996670639324;0.9963373088251475;0.9942447496521146;0.9973523586175133;0.9971966118014156;0.9922491696672572;0.9965428436026539;0.9962705462083066;0.9940709476590703;0.9973355919836179;0.9970931123149545;0.9938894676893367;0.9973945933655672;0.9972946255204455;0.9926254153607581;0.9968414152799083;0.9969653988996371;0.9971849736310828;0.997250311709006;0.9969565876660249;0.9950043928143173;0.9950043928143173;0.9950571072493066;0.995020100420684;0.995020100420684;0.994863990713595
3.5;0.9770192563440931;0.9770192563440931;0.9693781626886828;0.982393471985531;0.982393471985531;0.9766221198511822;0.9823506110967316;0.9823506110967316;0.9773141652952004;0.9854397252790903;0.9854397252790903;0.9812234009659246;0.9850197099683025;0.9850197099683025;0.9801789845971455;0.982633299438822;0.982633299438822;0.9768010104695624;0.9853847073338812;0.9853847073338812;0.9809440115319079;0.9711325410053508;0.9711325410053508;0.9619183524839082;0.9734090447201259;0.9734090447201259;0.9660447904803631
3.5;0.9324527686339081;0.9324527686339081;0.9324527686339081;0.9519028923951977;0.9519028923951977;0.9519028923951977;0.9230344102262102;0.9230344102262102;0.9230344102262102;0.9337164757664577;0.9337164757664577;0.9337164757664577;0.9431478223422177;0.9431478223422177;0.9431478223422177;0.934382699297737;0.934382699297737;0.934382699297737;0.9375510774745343;0.9375510774745343;0.9375510774745343;0.8946260136644436;0.8946260136644436;0.8946260136644436;0.9141637495205553;0.9141637495205553;0.9141637495205553
3.0;0.988105873633602;0.988105873633602;0.988105873633602;0.9925716084863054;0.9925716084863054;0.9925716084863054;0.9906675296039564;0.9906675296039564;0.9906675296039564;0.9921638103018444;0.9921638103018444;0.9921638103018444;0.9925541312303201;0.9925541312303201;0.9925541312303201;0.9918441073259486;0.9918441073259486;0.9918441073259486;0.9923216490046372;0.9923216490046372;0.9923216490046372;0.9819173772558413;0.9819173772558413;0.9819173772558413;0.9866335018015222;0.9866335018015222;0.9866335018015222
3.5;0.9959543115430813;0.9959543115430813;0.9959543115430813;0.9971420879094169;0.9971420879094169;0.9971420879094169;0.9964783754343788;0.9964783754343788;0.9964783754343788;0.9970508820576984;0.9970508820576984;0.9970508820576984;0.9973815929272314;0.9973815929272314;0.9973815929272314;0.9970095499572001;0.9970095499572001;0.9970095499572001;0.997164756170934;0.997164756170934;0.997164756170934;0.9951351976674719;0.9951351976674719;0.9951351976674719;0.9953467162183844;0.9953467162183844;0.9953467162183844
4.0;0.9992432187646495;0.9992052757292702;0.9992052757292702;0.9994749328865223;0.9994360353940527;0.9994360353940527;0.9992742832550803;0.999236437651399;0.999236437651399;0.9994407733473187;0.9994185322431187;0.9994185322431187;0.9995079924134934;0.999487842796659;0.999487842796659;0.9994393810949499;0.9994199051153305;0.9994199051153305;0.9994351730129233;0.9993988052961552;0.9993988052961552;0.9990752592883141;0.9990752592883141;0.9990752592883141;0.99900555704637;0.99900555704637;0.99900555704637
4.0;0.9988554230263774;0.9988554230263774;0.9988554230263774;0.9991056439348135;0.9991056439348135;0.9991056439348135;0.9987384154152631;0.9987384154152631;0.9987384154152631;0.9989695375577456;0.9989695375577456;0.9989695375577456;0.9991121545699231;0.9991121545699231;0.9991121545699231;0.9989874228836774;0.9989874228836774;0.9989874228836774;0.9990025386328512;0.9990025386328512;0.9990025386328512;0.9984725630028468;0.9984725630028468;0.9984725630028468;0.998558770330296;0.998558770330296;0.998558770330296
4.0;0.9969870635060578;0.996368119090819;0.996368119090819;0.9982698401630163;0.9978757738319411;0.9978757738319411;0.9978917139377788;0.9970713328471045;0.9970713328471045;0.9983549859472586;0.9977841148138713;0.9977841148138713;0.9982955196672313;0.9977453584761267;0.9977453584761267;0.9982226229984789;0.9976098461478043;0.9976098461478043;0.998278214873484;0.9978398779717071;0.9978398779717071;0.9934332941668239;0.9930390344236377;0.9930390344236377;0.9964002263138309;0.9960370217401605;0.9960370217401605
3.0;0.9664232313048946;0.9602785669200985;0.9602785669200985;0.9739022083459882;0.9690653742166196;0.9690653742166196;0.9717288345246098;0.9671721451498512;0.9671721451498512;0.9766787426755489;0.9728297570457597;0.9728297570457597;0.979277908593789;0.9761953867681625;0.9761953867681625;0.9780188937604497;0.9742291509791695;0.9742291509791695;0.9767569067757572;0.9725099276399456;0.9725099276399456;0.9532424289367942;0.9503216367484982;0.9503216367484982;0.951792515863537;0.947255312758029;0.947255312758029
2.5;0.987219689931772;0.987219689931772;0.987219689931772;0.990693244448699;0.990693244448699;0.990693244448699;0.9875974972245134;0.9875974972245134;0.9875974972245134;0.9892551193690918;0.9892551193690918;0.9892551193690918;0.9905870858487392;0.9905870858487392;0.9905870858487392;0.9887831183287952;0.9887831183287952;0.9887831183287952;0.9893156318865957;0.9893156318865957;0.9893156318865957;0.9823558011495873;0.9823558011495873;0.9823558011495873;0.9839023532499993;0.9839023532499993;0.9839023532499993
2.5;0.970005414866721;0.970005414866721;0.970005414866721;0.9809422697229162;0.9809422697229162;0.9809422697229162;0.976702137719704;0.976702137719704;0.976702137719704;0.9814273761971142;0.9814273761971142;0.9814273761971142;0.9847241251486392;0.9847241251486392;0.9847241251486392;0.9824991641105301;0.9824991641105301;0.9824991641105301;0.9820841765243717;0.9820841765243717;0.9820841765243717;0.9460927951846397;0.9460927951846397;0.9460927951846397;0.9642122162079946;0.9642122162079946;0.9642122162079946
3.0;0.9740352595173697;0.9740352595173697;0.9740352595173697;0.983776075762766;0.983776075762766;0.983776075762766;0.978567218879014;0.978567218879014;0.978567218879014;0.981557292776306;0.981557292776306;0.981557292776306;0.9841122407087785;0.9841122407087785;0.9841122407087785;0.9821192268396972;0.9821192268396972;0.9821192268396972;0.9819975521128972;0.9819975521128972;0.9819975521128972;0.9601486339327738;0.9601486339327738;0.9601486339327738;0.9692512854616671;0.9692512854616671;0.9692512854616671
0.0;0.8381070732276231;0.8381070732276231;0.8381070732276231;0.8715283205760485;0.8715283205760485;0.8715283205760485;0.8356237273597426;0.8356237273597426;0.8356237273597426;0.8654448492558103;0.8654448492558103;0.8654448492558103;0.8729070036821726;0.8729070036821726;0.8729070036821726;0.8629118305600788;0.8629118305600788;0.8629118305600788;0.8658786444544639;0.8658786444544639;0.8658786444544639;0.7976080904361807;0.7976080904361807;0.7976080904361807;0.7700023390500024;0.7700023390500024;0.7700023390500024
4.25;0.9820644627634303;0.9848303740199585;0.9848303740199585;0.985548743094758;0.9886325990147282;0.9886325990147282;0.9830701560015127;0.9874503167450688;0.9874503167450688;0.984386553790886;0.9891975515180766;0.9891975515180766;0.9853361072037031;0.9902334703384148;0.9902334703384148;0.9841689034738279;0.9894041181292302;0.9894041181292302;0.9884814083104613;0.9897051785763331;0.9897051785763331;0.9804967159974641;0.9804967159974641;0.9804967159974641;0.9823527117895064;0.9823527117895064;0.9823527117895064
3.0;0.9481893237183988;0.9444534904853001;0.9444534904853001;0.9595918996764167;0.9558121518540674;0.9558121518540674;0.9537010591448513;0.9474334783172034;0.9474334783172034;0.9657038167227778;0.9622482949553925;0.9622482949553925;0.9674464578795857;0.9650140010181576;0.9650140010181576;0.9637545058024645;0.9609282894781234;0.9609282894781234;0.9658767984751955;0.9624056931489209;0.9624056931489209;0.9353900195576095;0.9353900195576095;0.9353900195576095;0.9131961674041867;0.9131961674041867;0.9131961674041867
3.0;0.9468407766594149;0.9468407766594149;0.9468407766594149;0.9597153620581851;0.9597153620581851;0.9597153620581851;0.9529189943109201;0.9529189943109201;0.9529189943109201;0.9603763305334522;0.9603763305334522;0.9603763305334522;0.9626022663285089;0.9626022663285089;0.9626022663285089;0.9578480830029757;0.9578480830029757;0.9578480830029757;0.9619498933373433;0.9619498933373433;0.9619498933373433;0.9306654896102888;0.9306654896102888;0.9306654896102888;0.9284973351871249;0.9284973351871249;0.9284973351871249
4.0;0.9622578925011191;0.9622578925011191;0.9622578925011191;0.9720423382730362;0.9720423382730362;0.9720423382730362;0.9583418109703895;0.9583418109703895;0.9583418109703895;0.9689271258417874;0.9689271258417874;0.9689271258417874;0.967493277400935;0.967493277400935;0.967493277400935;0.9674425594981498;0.9674425594981498;0.9674425594981498;0.9690941865873202;0.9690941865873202;0.9690941865873202;0.9406367527596673;0.9406367527596673;0.9406367527596673;0.9575018737766765;0.9575018737766765;0.9575018737766765
0.0;0.9337750546121056;0.9337750546121056;0.9268210075755418;0.9503280965294516;0.9503280965294516;0.9441427545649738;0.932668166843714;0.932668166843714;0.9240304718356882;0.9457574922744715;0.9457574922744715;0.9392722591345644;0.952986286008255;0.952986286008255;0.9457959315209041;0.942678662137099;0.942678662137099;0.9376297026104131;0.9480179833419884;0.9480179833419884;0.9413901142024952;0.8951208012426343;0.8951208012426343;0.8849995397485537;0.9017777820346685;0.9017777820346685;0.8922528297530298
3.5;0.9759159399540607;0.9759159399540607;0.9759159399540607;0.9812734501819311;0.9812734501819311;0.9812734501819311;0.9742811373995283;0.9742811373995283;0.9742811373995283;0.9793109379646597;0.9793109379646597;0.9793109379646597;0.9813315637902333;0.9813315637902333;0.9813315637902333;0.9790477599753304;0.9790477599753304;0.9790477599753304;0.9802819652674548;0.9802819652674548;0.9802819652674548;0.9657051579937702;0.9657051579937702;0.9657051579937702;0.9669021462692357;0.9669021462692357;0.9669021462692357
1.0;0.9258147643070296;0.9258147643070296;0.9258147643070296;0.9463465840463765;0.9463465840463765;0.9463465840463765;0.9265117376503139;0.9265117376503139;0.9265117376503139;0.9423436270432655;0.9423436270432655;0.9423436270432655;0.952816864579151;0.952816864579151;0.952816864579151;0.9433217471751133;0.9433217471751133;0.9433217471751133;0.9446033001357101;0.9446033001357101;0.9446033001357101;0.9067163434930033;0.9067163434930033;0.9067163434930033;0.9031921410507077;0.9031921410507077;0.9031921410507077
0.0;0.9007094835124451;0.9007094835124451;0.9007094835124451;0.9219749896399946;0.9219749896399946;0.9219749896399946;0.9062741259258312;0.9062741259258312;0.9062741259258312;0.9194373693067043;0.9194373693067043;0.9194373693067043;0.9330458632226586;0.9330458632226586;0.9330458632226586;0.920238683672368;0.920238683672368;0.920238683672368;0.9237803281802017;0.9237803281802017;0.9237803281802017;0.8728043926349256;0.8728043926349256;0.8728043926349256;0.8615559513289425;0.8615559513289425;0.8615559513289425
1.5;0.9405910755031124;0.9405910755031124;0.9405910755031124;0.952776054386106;0.952776054386106;0.952776054386106;0.9475032134669416;0.9475032134669416;0.9475032134669416;0.9572161849330231;0.9572161849330231;0.9572161849330231;0.9638024061829036;0.9638024061829036;0.9638024061829036;0.9586692299458318;0.9586692299458318;0.9586692299458318;0.9582999768342569;0.9582999768342569;0.9582999768342569;0.9256470412738658;0.9256470412738658;0.9256470412738658;0.923887850741475;0.923887850741475;0.923887850741475
3.6;0.9733943933988974;0.9733943933988974;0.9733943933988974;0.9808128802513485;0.9808128802513485;0.9808128802513485;0.9696125846896129;0.9696125846896129;0.9696125846896129;0.9742485221669468;0.9742485221669468;0.9742485221669468;0.9772830976391772;0.9772830976391772;0.9772830976391772;0.974579855976525;0.974579855976525;0.974579855976525;0.9764420624907387;0.9764420624907387;0.9764420624907387;0.9610089306678227;0.9610089306678227;0.9610089306678227;0.966156826371846;0.966156826371846;0.966156826371846
3.0;0.9850967974828401;0.9819920450532079;0.97801475091903;0.9886988028936204;0.9863017634351525;0.9832244932549674;0.9868351026750409;0.9829315670506679;0.9792214157978035;0.9880510013591488;0.984497123541889;0.9811091300101632;0.9886777569105595;0.9861066421383137;0.983077525829436;0.9875178208066774;0.9842874845217601;0.9809647594257461;0.9880296354555682;0.9854049517717485;0.9821133486096301;0.9723037874906911;0.9723037874906911;0.9664723672433551;0.9723352566110125;0.9723352566110125;0.9664195557372306
3.0;0.978853386870946;0.9769993587504971;0.9744903420390467;0.9841584661074312;0.9834890374658554;0.9819517378496871;0.9826181981512018;0.9809022807189457;0.9785665820706874;0.9861108497052037;0.9848667716245948;0.9829564432908516;0.9847615407666684;0.9837527710034759;0.9821704761722944;0.9831237311020717;0.9824430312869354;0.9811759598944185;0.9878146308226229;0.985329614876127;0.9833899105394492;0.9711332602531207;0.9711332602531207;0.9678371100163765;0.9746391992880118;0.9746391992880118;0.9720960513184272
5.0;0.9925572601719113;0.9925572601719113;0.9925572601719113;0.9937234398386682;0.9937234398386682;0.9937234398386682;0.9932387474110046;0.9932387474110046;0.9932387474110046;0.9945634054312116;0.9945634054312116;0.9945634054312116;0.9949700194772394;0.9949700194772394;0.9949700194772394;0.9946028442412288;0.9946028442412288;0.9946028442412288;0.9945761517217749;0.9945761517217749;0.9945761517217749;0.9893741924943501;0.9893741924943501;0.9893741924943501;0.9900007474926579;0.9900007474926579;0.9900007474926579
