Human;BioWordVec_extrinsic Average;BioWordVec_extrinsic Max;BioWordVec_extrinsic Min;BioWordVec_extrinsic Sum;bioc_skipgram_defaultchar Average;bioc_skipgram_defaultchar Max;bioc_skipgram_defaultchar Min;bioc_skipgram_defaultchar Sum;stanf_skipgram_defaultchar200dim Average;stanf_skipgram_defaultchar200dim Max;stanf_skipgram_defaultchar200dim Min;stanf_skipgram_defaultchar200dim Sum;BioNLP2016_PubMed-shuffle-win-2 Average;BioNLP2016_PubMed-shuffle-win-2 Max;BioNLP2016_PubMed-shuffle-win-2 Min;BioNLP2016_PubMed-shuffle-win-2 Sum
3.0;0.9620913605818845;0.9343044925562872;0.9515259748468111;0.9620913605818845;0.9688129734819598;0.9569408575823047;0.9538878810122386;0.9688129734819598;0.9758324122303936;0.9577183972262155;0.9399679614634828;0.9758324122303936;0.9367117634711181;0.9565348908699292;0.957720262978102;0.9367117634711181
1.0;0.9063163157528982;0.889719832188909;0.924270976014887;0.9063163157528982;0.9241924394660247;0.9091874370348416;0.9026679950944664;0.9241924394660247;0.9391938545153726;0.9070293736213886;0.8955011081979972;0.9391938545153726;0.8400965140056521;0.9100172974263743;0.8971093104466203;0.8400965140056521
3.0;0.8879947778938138;0.9437074465842161;0.9406886194306531;0.8879947778938138;0.9113196468123224;0.9550523956835002;0.9564704802413024;0.9113196468123224;0.9224722261094379;0.9583948917124409;0.9631843316434396;0.9224722261094379;0.8105723431733995;0.886111933583721;0.9077411517012058;0.8105723431733995
2.0;0.9512248040634311;0.940930231159344;0.9474151957334561;0.9512248040634311;0.9585377774991797;0.9406770796298345;0.958949898517108;0.9585377774991797;0.9668866398629304;0.9453136900570717;0.9586263958256617;0.9668866398629304;0.9264242143248865;0.9359444773847767;0.9427251486986433;0.9264242143248865
2.4;0.9608571909289134;0.9577730910833514;0.951791090645766;0.9608571909289134;0.972045902686719;0.9695731255317401;0.9753742075079536;0.972045902686719;0.9725543117471788;0.9678578827649178;0.9696274464759984;0.9725543117471788;0.9097709164502913;0.9351193261431399;0.9404040003469246;0.9097709164502913
3.4;0.9720827071978531;0.9504819041723683;0.9602926277806089;0.9720827071978531;0.9810388845424688;0.9589436999563777;0.9557048086097494;0.9810388845424688;0.984460242896109;0.9532275236948569;0.9505497116782308;0.984460242896109;0.947927010908251;0.9593081308133802;0.9479939316832414;0.947927010908251
3.0;0.9602500708465185;0.9374229880454236;0.9362574854925917;0.9602500708465185;0.9628142362278242;0.9489163848046902;0.9381350456568739;0.9628142362278242;0.9695830195522968;0.9572619350363585;0.949315879365996;0.9695830195522968;0.9382195856207528;0.9623127402401138;0.9481583985438519;0.9382195856207528
2.0;0.8946600632763188;0.913221730424209;0.9182139386340415;0.8946600632763188;0.9118761501830296;0.926962121211892;0.9203853117955615;0.9118761501830296;0.9252857927933797;0.9155865588151664;0.9364630957138651;0.9252857927933797;0.8687034398071175;0.9320068373378588;0.9287508834956802;0.8687034398071175
3.2;0.9552717211193725;0.9089857383298565;0.9470160719787183;0.9552717211193725;0.9573797603863272;0.9244417741419236;0.9192683191181822;0.9573797603863272;0.9714685657724659;0.9482132064188691;0.9488121763856643;0.9714685657724659;0.9404907613643214;0.9492316626399989;0.9418962254982173;0.9404907613643214
2.0;0.9197772519210506;0.9318095798990075;0.962706009932225;0.9197772519210506;0.9151767065848682;0.9400229153391797;0.9158806441383488;0.9151767065848682;0.92442769595327;0.9432138423344241;0.9523438191559839;0.92442769595327;0.9100723284896933;0.9556277604271876;0.9498019723621324;0.9100723284896933
3.0;0.9397793708062816;0.8995341664059495;0.9193965257486709;0.9397793708062816;0.9580407828670745;0.8807359945645856;0.887816548941884;0.9580407828670745;0.9640793799131979;0.9024880842317642;0.8786284941269267;0.9640793799131979;0.9105225417697059;0.9028367750277178;0.9193900032672855;0.9105225417697059
1.2;0.9332548067058579;0.9029496646819971;0.9026959471708147;0.9332548067058579;0.9522140386796604;0.8906991184489212;0.9036525759641135;0.9522140386796604;0.9628396451990776;0.9064648407547631;0.9331200289682425;0.9628396451990776;0.8694122192366565;0.9062395365148722;0.8917316878317534;0.8694122192366565
3.4;0.933205688213281;0.9353383428172;0.9478946809559302;0.933205688213281;0.9512063688077976;0.9431058200302154;0.9475501570303527;0.9512063688077976;0.9660577219881766;0.9243021924639159;0.9315349728301531;0.9660577219881766;0.8777634842264689;0.9422764993208944;0.9299152322624875;0.8777634842264689
1.8;0.8895098135827402;0.8996113370834998;0.920493393945938;0.8895098135827402;0.8992045960638626;0.8999840324544858;0.9027188742139574;0.8992045960638626;0.9369097112295035;0.9137921475131364;0.9243372863050873;0.9369097112295035;0.884725276750018;0.9320656147260759;0.9211830466898314;0.884725276750018
3.6;0.9286534842169624;0.8944871450806116;0.9243643517691247;0.9286534842169624;0.9284965059057226;0.8832167954049479;0.88871789497245;0.9284965059057226;0.9400574042119995;0.8515959419359945;0.8980247673285763;0.9400574042119995;0.8957786700582658;0.9304536677646524;0.87374531183608;0.8957786700582658
2.0;0.912819264182226;0.8953662818301901;0.9106728032485166;0.912819264182226;0.9121436333659703;0.8799330458484103;0.8901960232889234;0.9121436333659703;0.9341951735454201;0.9135967714194899;0.9049323140829126;0.9341951735454201;0.8922856351879249;0.9155144697111165;0.9195726073977877;0.8922856351879249
2.4;0.9160846062422883;0.8947699150526375;0.9136501002964064;0.9160846062422883;0.9256481559376731;0.8966216022880809;0.8729050598667144;0.9256481559376731;0.9421238310880098;0.8940121847686261;0.8986954831275977;0.9421238310880098;0.9056284505246281;0.9283376401741051;0.9339963368017449;0.9056284505246281
3.4;0.9041568826572305;0.9096840610108735;0.9235862627768023;0.9041568826572305;0.9039768121947407;0.9106992138284251;0.9049149395429243;0.9039768121947407;0.9328495800534297;0.9256868094667535;0.9523660025501862;0.9328495800534297;0.8377032603657777;0.8779153588307815;0.8831853191717478;0.8377032603657777
3.0;0.9429329602912091;0.9690261005255196;0.9673746824617975;0.9429329602912091;0.9579779134310328;0.9718335254307294;0.9700789105086067;0.9579779134310328;0.9653669012112812;0.9609211906563326;0.9559473417602598;0.9653669012112812;0.8882887314909572;0.9366521788389275;0.9407878178842307;0.8882887314909572
4.0;0.9200047877130519;0.920457796335655;0.9284487283986438;0.9200047877130519;0.9338394903680013;0.9377094268355002;0.9465976908169187;0.9338394903680013;0.9500362208356495;0.9518156225277248;0.9708360684535204;0.9500362208356495;0.8379426260965237;0.9113091266969295;0.920517398514854;0.8379426260965237
4.0;0.9478889162192436;0.9612565977213966;0.9767212609516183;0.9478889162192436;0.955274783306915;0.9787620826454532;0.9685831301344425;0.955274783306915;0.9648715766175173;0.9790956448925087;0.9778956268593517;0.9648715766175173;0.9274081309759016;0.9335719033157932;0.9305544081866084;0.9274081309759016
3.4;0.9556867069611595;0.9691992995488004;0.9656648557024392;0.9556867069611595;0.9706121494332915;0.9669394736596775;0.9680004373838388;0.9706121494332915;0.9756115724357161;0.9623134387582161;0.9681847736995697;0.9756115724357161;0.9096440510668695;0.9343715302117901;0.9205679065339859;0.9096440510668695
3.4;0.9458964969928394;0.9561709410874332;0.9580292236537704;0.9458964969928394;0.9532321973125584;0.9634463504933649;0.974570606116863;0.9532321973125584;0.9589556136094637;0.961552149729917;0.9661304086201263;0.9589556136094637;0.8752250920847663;0.91569225350276;0.9126867896227335;0.8752250920847663
3.0;0.8552987683247842;0.8825630403371231;0.9071381612942049;0.8552987683247842;0.8640326325245246;0.8644647323298836;0.8950923998737506;0.8640326325245246;0.8868204522056741;0.8885089377173532;0.8978825745995273;0.8868204522056741;0.7864835571438702;0.850005859855728;0.8708698721871685;0.7864835571438702
2.0;0.8835560247793044;0.9340354658386822;0.9243173632804406;0.8835560247793044;0.893312741574896;0.9402182005564759;0.9409520180300609;0.893312741574896;0.8999696266625279;0.9306568312254175;0.9336846886188336;0.8999696266625279;0.7992627008243444;0.8756254920811476;0.8795411996533485;0.7992627008243444
3.8;0.9537806932874716;0.9731015974996878;0.9770515091751779;0.9537806932874716;0.9575602835160397;0.98127869479644;0.9803818499961112;0.9575602835160397;0.9631854304296537;0.9771790525703751;0.9875021720703543;0.9631854304296537;0.92160348300377;0.9561244903248681;0.9540691552974251;0.92160348300377
3.4;0.9336401178149406;0.9256173193507653;0.9442950907424866;0.9336401178149406;0.9399711350486359;0.9418495103559871;0.9278773639879777;0.9399711350486359;0.9607575067779651;0.9577141462350393;0.9666478580216914;0.9607575067779651;0.9320321100446363;0.9393871989419174;0.9302209149331789;0.9320321100446363
2.0;0.9089051423654962;0.9384242225370766;0.9291867954959452;0.9089051423654962;0.9305855350735007;0.9325653507408839;0.9466981081868449;0.9305855350735007;0.9440824122116875;0.945700755733373;0.9511573666173064;0.9440824122116875;0.8044466396860378;0.890003298584698;0.863830220778341;0.8044466396860378
4.0;0.8993809799412141;0.9558545553663697;0.9294749999238823;0.8993809799412141;0.8795855902844523;0.9277292246253547;0.9493549646949144;0.8795855902844523;0.9203209851356601;0.9489214753302494;0.9558264506213828;0.9203209851356601;0.8739196669363992;0.9383887415166915;0.9302823157220602;0.8739196669363992
3.2;0.9577581481027857;0.9397268966317643;0.952467437065448;0.9577581481027857;0.962642762287262;0.937573352969276;0.9526119288194526;0.962642762287262;0.9713200018859249;0.9527043552728757;0.9568046536934134;0.9713200018859249;0.9259722768536051;0.9523313886913668;0.9537267635378363;0.9259722768536051
2.2;0.8459358286626882;0.8918384376204856;0.9152824324380217;0.8459358286626882;0.8739164299920686;0.9076986097694623;0.8977162339117073;0.8739164299920686;0.9052470176403644;0.9221287334016031;0.9222901425055404;0.9052470176403644;0.7961995876509131;0.8826710881770804;0.8772991546166757;0.7961995876509131
3.0;0.9544596993160027;0.958155433717735;0.952816578110008;0.9544596993160027;0.9537750350740415;0.9569633049397431;0.9628978322821587;0.9537750350740415;0.9647170560681385;0.9613045511507246;0.9659682753078955;0.9647170560681385;0.9381516264851564;0.968026712598254;0.9551984972357221;0.9381516264851564
2.0;0.9263579311197174;0.9126889121595043;0.9232838957981732;0.9263579311197174;0.9258927995119554;0.895640773644386;0.9113685022407128;0.9258927995119554;0.9407549213701392;0.8995353760850973;0.9169638918316897;0.9407549213701392;0.8944855297270521;0.9368512625460519;0.9404925883440745;0.8944855297270521
0.6;0.9518775265730293;0.9008515543711929;0.9382345351922363;0.9518775265730293;0.9578586548886359;0.9193578075191793;0.9133679589322922;0.9578586548886359;0.9668920647245187;0.9201815052625261;0.9047105002847082;0.9668920647245187;0.9234154742391367;0.9298742054276732;0.9468951220711512;0.9234154742391367
3.2;0.9525736702205264;0.9474745164491202;0.9620370955570204;0.9525736702205264;0.9623619583518259;0.948187970231809;0.9616553515106998;0.9623619583518259;0.9680978709537429;0.9602818710273189;0.9626685398167418;0.9680978709537429;0.9194219735110399;0.9117817129197887;0.9063505930584105;0.9194219735110399
3.6;0.9455346650158073;0.9599318599492924;0.9532864071400688;0.9455346650158073;0.9512895211054213;0.950616483085657;0.9527031981350264;0.9512895211054213;0.9582513439792101;0.9619227406974994;0.9579642362315118;0.9582513439792101;0.9047418085795277;0.9411328777382776;0.9402383585793508;0.9047418085795277
1.0;0.9257506348100796;0.9108323114545686;0.9109256348331888;0.9257506348100796;0.9263037784030126;0.9124521649512862;0.8744381203809267;0.9263037784030126;0.9486014240279736;0.9078307668425243;0.9129256757549341;0.9486014240279736;0.9057327686923913;0.9125302801850372;0.9091437191312868;0.9057327686923913
1.8;0.9140541832606452;0.9247189463422812;0.9404842215292036;0.9140541832606452;0.9240445635262947;0.9364639728676101;0.933311346665026;0.9240445635262947;0.9396523015542118;0.8936609192562696;0.9030301678298329;0.9396523015542118;0.8936226021203917;0.9429718844829129;0.9105128536260785;0.8936226021203917
2.8;0.8903217356691389;0.9132847601240287;0.9160317502550485;0.8903217356691389;0.9076965933582098;0.9242182206742223;0.9067604627574383;0.9076965933582098;0.9419442850801358;0.9225410186596734;0.9244143129689071;0.9419442850801358;0.8658330370609271;0.9242193501854403;0.9166165318362995;0.8658330370609271
2.8;0.8880291997641415;0.9140974032793862;0.939332767281616;0.8880291997641415;0.8980485833044832;0.9151483494320427;0.9043082017358858;0.8980485833044832;0.9433532168095836;0.9240750731697887;0.932470676972981;0.9433532168095836;0.8481407236791949;0.9164593122586158;0.9192689635696973;0.8481407236791949
1.8;0.9487766090971944;0.956200279514668;0.9638592068731007;0.9487766090971944;0.9461086850196703;0.9640512535785409;0.9695408863772349;0.9461086850196703;0.9567382097200862;0.9441268401255188;0.9425790846446166;0.9567382097200862;0.9073868593946361;0.9290466379024213;0.93886719059836;0.9073868593946361
1.8;0.915013069994793;0.9346756934705271;0.9459734934465511;0.915013069994793;0.8996096203103475;0.9192049224551917;0.9148302432052471;0.8996096203103475;0.9186090183261965;0.9230988055347259;0.9257234697424552;0.9186090183261965;0.9072917598806719;0.9291416816391329;0.9201023978965247;0.9072917598806719
2.6;0.9345541831076364;0.8978711333639363;0.9176208569569216;0.9345541831076364;0.9380331406737766;0.8930523588361087;0.8943501445365971;0.9380331406737766;0.9479747827018844;0.9104581086194963;0.8941201248957098;0.9479747827018844;0.912410946483064;0.9279631613720872;0.9260658338068646;0.912410946483064
1.4;0.8745215103159012;0.9104398359858497;0.9515751580690068;0.8745215103159012;0.8420062423315172;0.9330899632591283;0.9254563599719796;0.8420062423315172;0.8507208858894495;0.8985902629340635;0.8733200421264431;0.8507208858894495;0.8180294415831693;0.8913931808360862;0.8689454271268489;0.8180294415831693
3.0;0.9059531457560396;0.9340057161775764;0.9341767402034457;0.9059531457560396;0.9194909483183155;0.923766195933154;0.9157392736441294;0.9194909483183155;0.9327348340384695;0.9286080944685667;0.9408173322433551;0.9327348340384695;0.8511484490175265;0.9250349876007972;0.9207465383668423;0.8511484490175265
0.6;0.9270392222887658;0.932409062869719;0.9559141193577535;0.9270392222887658;0.9361379930465243;0.9498203263846406;0.9409815834110232;0.9361379930465243;0.946058263492963;0.9077892587069615;0.9245753772498169;0.946058263492963;0.8639609912569979;0.9200928193149044;0.9125649701202682;0.8639609912569979
1.8;0.8926395374977488;0.9126661500069675;0.9218081050132008;0.8926395374977488;0.9102930445134532;0.9042445012320149;0.9083627753151357;0.9102930445134532;0.9291949199069889;0.915794001826682;0.9285046477898364;0.9291949199069889;0.8458443113439339;0.9147158454885167;0.920494227143962;0.8458443113439339
3.0;0.9098834714109891;0.9236075620741332;0.9396890698665711;0.9098834714109891;0.9263549304543842;0.946372186352826;0.9324864904013531;0.9263549304543842;0.9240429249402787;0.9275702834430659;0.9205742865827361;0.9240429249402787;0.892139732899862;0.91329736846222;0.9064275241354635;0.892139732899862
3.0;0.9566012051833075;0.94728102999264;0.9607964428421711;0.9566012051833075;0.9591908041768217;0.9482873728639664;0.9510602516272185;0.9591908041768217;0.96613886432258;0.9455390971791467;0.9478307281847781;0.96613886432258;0.9389445217965179;0.9503848618023506;0.9560104689760015;0.9389445217965179
3.8;0.9787304856415681;0.9764644837992769;0.9756208746870451;0.9787304856415681;0.9839134042825385;0.9780329385215056;0.9828717449522135;0.9839134042825385;0.9864434340850665;0.9741594664500103;0.9817544327283566;0.9864434340850665;0.966725218582538;0.9686363448130111;0.9759108098588373;0.966725218582538
2.4;0.9413842165378428;0.9462938260054775;0.9473890770450872;0.9413842165378428;0.9448494465810306;0.9340822400603159;0.95009564748771;0.9448494465810306;0.9529027208991776;0.9442868715572915;0.9440808915124091;0.9529027208991776;0.8986180725608263;0.9422723541029004;0.9366541711240344;0.8986180725608263
3.6;0.9610718514917416;0.944154473068868;0.9505822627938013;0.9610718514917416;0.9651200863363817;0.9425039744969178;0.9448371590895532;0.9651200863363817;0.9711172233299916;0.9376061819190538;0.9367639931519243;0.9711172233299916;0.9529360026116783;0.9526074551531333;0.9586727311718208;0.9529360026116783
2.8;0.9295850097800273;0.9102154687611075;0.9291204473735446;0.9295850097800273;0.9540787621198381;0.9262559507402804;0.9161114097724984;0.9540787621198381;0.9671787274183381;0.9360795777197317;0.9548192773683402;0.9671787274183381;0.893690140949732;0.9342348606961035;0.9304443768997727;0.893690140949732
3.6;0.968766257702443;0.9424813912988289;0.9379669974534651;0.968766257702443;0.9751268414127501;0.9500404524300153;0.9526600046909579;0.9751268414127501;0.9798814312853306;0.954658894637965;0.9431382024693531;0.9798814312853306;0.9371736792357398;0.9488856719354627;0.9452056145729635;0.9371736792357398
3.0;0.9504219424164403;0.9273779208336828;0.9447201818785754;0.9504219424164403;0.9534926937807371;0.9204625452561679;0.9486636875515523;0.9534926937807371;0.9621484304755743;0.9338404610691807;0.9383144295760738;0.9621484304755743;0.9213737451702215;0.9474118306470559;0.941026415834388;0.9213737451702215
0.0;0.8369179388756255;0.8833273107730296;0.8834808450143273;0.8369179388756255;0.8045513001996305;0.8452069258751024;0.8520633679248333;0.8045513001996305;0.8313981633083357;0.7964855449268712;0.865161979147681;0.8313981633083357;0.8243418853948298;0.8775330233977481;0.8907752708817215;0.8243418853948298
0.0;0.9269184430124269;0.9260327042178246;0.9185718574531864;0.9269184430124269;0.9293094950313576;0.9019824233458692;0.9192047929402791;0.9293094950313576;0.9482024785759228;0.9192192484823979;0.9075100079132992;0.9482024785759228;0.887324932699838;0.9214875383044637;0.9186038056131648;0.887324932699838
0.2;0.8896092112991191;0.8933697944108667;0.9111849145160971;0.8896092112991191;0.8906889500513218;0.8915462356577039;0.9011704283840477;0.8906889500513218;0.9106572673174228;0.8879911326845767;0.9013962734158625;0.9106572673174228;0.8431578786058254;0.9044187509587477;0.9061943873217435;0.8431578786058254
0.0;0.9107392124049364;0.8922493464722421;0.9350707836578498;0.9107392124049364;0.8994407004647749;0.8748187815835915;0.8491966710804869;0.8994407004647749;0.9196417060032382;0.8688792868256876;0.8836961977863137;0.9196417060032382;0.8638435372287592;0.9168251828965435;0.934889295157657;0.8638435372287592
0.2;0.8697350605506918;0.8835986791017271;0.907107654622616;0.8697350605506918;0.8702551965831272;0.879650081171601;0.8885816271474579;0.8702551965831272;0.893468517213601;0.8890214224914524;0.8803112318743693;0.893468517213601;0.863015084087092;0.9179929882808656;0.9019731090123466;0.863015084087092
0.2;0.9128027898309128;0.9050236551120268;0.9087745371198509;0.9128027898309128;0.9122088500818607;0.8940152386864658;0.8873946189157234;0.9122088500818607;0.9363228517087188;0.8916599554568057;0.8945153295563634;0.9363228517087188;0.8913872091324161;0.9105861340835679;0.914251578833468;0.8913872091324161
1.8;0.9032344762816791;0.9382371508514015;0.9499496467558084;0.9032344762816791;0.9142197878256046;0.9472165526216018;0.931656122045562;0.9142197878256046;0.930327325008412;0.9565788483213062;0.9470942459611197;0.930327325008412;0.8133453855803663;0.9166128662193436;0.9022778321555409;0.8133453855803663
1.4;0.9026973925166714;0.8959106819732263;0.9365860270835854;0.9026973925166714;0.9037646579975356;0.9133618623545271;0.923522396253164;0.9037646579975356;0.9188018521122404;0.9131866877955762;0.9123445969056388;0.9188018521122404;0.900441165411976;0.9355034758526871;0.9374605789924384;0.900441165411976
1.8;0.8868827878218565;0.91351320436137;0.9318108344940363;0.8868827878218565;0.911053725983769;0.9129332081845539;0.92710926006027;0.911053725983769;0.9282907300159235;0.9118721701800993;0.9344319110002609;0.9282907300159235;0.834525658362658;0.9017414952792132;0.9087267884871065;0.834525658362658
2.0;0.9333989108832752;0.9170266259572148;0.9400169932118362;0.9333989108832752;0.950223850983497;0.9339046174235588;0.9522257881768134;0.950223850983497;0.9579287274044437;0.9440153596578297;0.9501920270347677;0.9579287274044437;0.8688620082338115;0.9180622830344961;0.9294724956930587;0.8688620082338115
0.0;0.913511562639759;0.9058870641611076;0.8910230141217942;0.913511562639759;0.9302365453753612;0.8770460452371518;0.8778188604066429;0.9302365453753612;0.9408406472712691;0.8898817655015278;0.8897920278527585;0.9408406472712691;0.9112068853749897;0.9300892226195694;0.928107639124257;0.9112068853749897
0.8;0.9568282513471685;0.9156330340964101;0.9381624853437024;0.9568282513471685;0.9684848694795593;0.9095604152016539;0.9203126219565442;0.9684848694795593;0.9737455499547341;0.9142890132313815;0.9195632011039865;0.9737455499547341;0.928736344343849;0.9336529978361023;0.9395006991511365;0.928736344343849
2.2;0.9314442476366607;0.9400670694469939;0.9645185667086994;0.9314442476366607;0.9457307414976048;0.9619210108654416;0.9508352178352841;0.9457307414976048;0.9571480486966635;0.9495587680484979;0.9442635596375082;0.9571480486966635;0.8953270097551298;0.9351674041910218;0.9353478645489179;0.8953270097551298
1.4;0.900513888671849;0.8737830674319272;0.9316403794572871;0.900513888671849;0.9234778596735359;0.9365340789447683;0.9316760038151726;0.9234778596735359;0.9342625044310752;0.9175829051252132;0.901179708625809;0.9342625044310752;0.8329836630300258;0.9069810639670958;0.8985597700464991;0.8329836630300258
1.8;0.9369083839569854;0.9254477229716855;0.9582965743085758;0.9369083839569854;0.9275761614968444;0.9453652526422579;0.9415842421121239;0.9275761614968444;0.9439763205769549;0.9416384127641142;0.9500822170261394;0.9439763205769549;0.9154353112703888;0.9394502141019987;0.9409530684796996;0.9154353112703888
3.0;0.9621158114069341;0.9175296827709705;0.9363458544101182;0.9621158114069341;0.9640203710275502;0.9225169651183674;0.9263771767594466;0.9640203710275502;0.9688363776820859;0.9312804320205411;0.9277376470274025;0.9688363776820859;0.9256760012900445;0.9244265317625392;0.9340454553600688;0.9256760012900445
1.2;0.9181937910164927;0.9475644231651792;0.949638041060322;0.9181937910164927;0.9220236472957791;0.935537181655257;0.9294170372046702;0.9220236472957791;0.9371192568932967;0.9328199277776058;0.9256274374281365;0.9371192568932967;0.8731809906307123;0.9380100639041051;0.9249577385283929;0.8731809906307123
0.2;0.8681589978315234;0.9007306025720537;0.8986091523819271;0.8681589978315234;0.8546193123857794;0.8940401281589773;0.8917227700249151;0.8546193123857794;0.8809913172405806;0.8974202528406773;0.8903483568782392;0.8809913172405806;0.8315180792394443;0.9020592148891712;0.9196925349407231;0.8315180792394443
0.2;0.8826122970211542;0.8875424308953713;0.8894219236546383;0.8826122970211542;0.9057491055368267;0.8756543938312639;0.8682833388726762;0.9057491055368267;0.9229124605947588;0.8878536338698956;0.8883978986149091;0.9229124605947588;0.840782856782223;0.9061643711124654;0.9001748610234269;0.840782856782223
0.6;0.8912754920616558;0.9075918958822339;0.9153198506821408;0.8912754920616558;0.9090326149657016;0.9015981451915929;0.9093721758608289;0.9090326149657016;0.9297796919762845;0.9029835078562852;0.9261305041844862;0.9297796919762845;0.8327247693850227;0.91605086819569;0.9052456433434326;0.8327247693850227
0.2;0.8781592447926878;0.8479267257501543;0.8833504338688518;0.8781592447926878;0.8928995159287373;0.8504346645311013;0.8435534826233183;0.8928995159287373;0.9084172091003244;0.8493421888643895;0.8443002344929095;0.9084172091003244;0.8362981775123314;0.8960924573999247;0.8707380567002122;0.8362981775123314
0.2;0.8368671237893563;0.8560306174086543;0.908326960158237;0.8368671237893563;0.8272639501471492;0.8603597665012968;0.8893001180158866;0.8272639501471492;0.8589531802482411;0.8869306350761115;0.8779371564810001;0.8589531802482411;0.8282470446563346;0.877041040579745;0.8842740248441154;0.8282470446563346
0.0;0.8937028019318642;0.8820271095529888;0.8978082473915298;0.8937028019318642;0.9108019217281015;0.8861724836659294;0.863308265593743;0.9108019217281015;0.9266899509709872;0.890552505091778;0.8856492265916918;0.9266899509709872;0.849106834615445;0.9119055893958969;0.8982736078407181;0.849106834615445
0.2;0.8553548767994447;0.868642075398885;0.8785993249539317;0.8553548767994447;0.838169096574739;0.8592614244746452;0.8542340094086466;0.838169096574739;0.8581961114780365;0.8520723293185747;0.8570502314813053;0.8581961114780365;0.807568931431135;0.890930450176485;0.902909051528933;0.807568931431135
0.2;0.8750688344258183;0.8206530416829085;0.8818342445319673;0.8750688344258183;0.8817575254376743;0.863597807251948;0.8581422328457494;0.8817575254376743;0.9014040478339932;0.8530227076584741;0.821723711425653;0.9014040478339932;0.8333797274970536;0.8869607530337693;0.8493120096351856;0.8333797274970536
2.0;0.8614290682353367;0.8926630108439054;0.9056474939085218;0.8614290682353367;0.8749722765968095;0.9110732943467544;0.9183541005514922;0.8749722765968095;0.9002849459326241;0.9048728783223553;0.9032805745843004;0.9002849459326241;0.8066903198958877;0.8958479069220805;0.8946992993773775;0.8066903198958877
