Human;Jaccard;Qgram;BlockDistance;OverlapCoefficient;Levenshtein
2.5;0.5217391304347826;0.7109826589595376;0.7142857313156128;0.8;0.6717948717948719
2.5;0.19047619047619047;0.4;0.3199999928474426;0.4;0.33333333333333337
3.0;0.5;0.8131868131868132;0.699999988079071;0.6666666666666666;0.6923076923076923
0.0;0.0;0.08450704225352113;0.0;0.0;0.26582278481012656
4.25;0.5555555555555556;0.8064516129032258;0.7142857313156128;0.8333333333333334;0.708029197080292
3.0;0.375;0.5454545454545454;0.5555555820465088;0.6923076923076923;0.5950413223140496
3.0;0.5294117647058824;0.5978647686832741;0.6000000238418579;0.9;0.45789473684210524
4.0;0.5384615384615384;0.7783251231527093;0.695652186870575;0.7777777777777778;0.6132075471698113
0.0;0.0;0.11864406779661019;0.0;0.0;0.22881355932203384
3.5;0.5;0.6709677419354838;0.6470588445663452;0.9166666666666666;0.5625
1.0;0.1111111111111111;0.3221476510067114;0.27272725105285645;0.2;0.33333333333333337
0.0;0.05;0.15189873417721522;0.08695650100708008;0.1;0.20512820512820518
1.5;0.3333333333333333;0.4691358024691358;0.5;0.5;0.5465116279069768
3.6;0.4117647058823529;0.5767441860465117;0.5833333730697632;0.6363636363636364;0.46153846153846156
3.0;0.5294117647058824;0.7027027027027026;0.6666666269302368;0.6923076923076923;0.6717557251908397
3.0;0.5833333333333334;0.7178217821782178;0.6511628031730652;0.875;0.5887096774193548
5.0;0.8;0.8428571428571429;0.8888888955116272;0.8888888888888888;0.8985507246376812
3.5;0.4;0.5445544554455446;0.5454545021057129;0.6;0.37
0.0;0.0;0.16161616161616166;0.0;0.0;0.3389830508474576
4.0;0.5294117647058824;0.7035573122529644;0.692307710647583;0.8181818181818182;0.6971830985915493
4.5;0.9090909090909091;0.8923076923076922;0.9090908765792847;1.0;0.819047619047619
3.0;0.5;0.6270270270270271;0.6341463327407837;0.9166666666666666;0.4653061224489796
3.5;0.6923076923076923;0.8227848101265822;0.8148148059844971;0.8571428571428571;0.75
4.0;0.7368421052631579;0.8291139240506329;0.8717948794364929;0.9333333333333333;0.7790697674418605
3.0;0.7857142857142857;0.8333333333333334;0.8666666746139526;1.0;0.7218543046357616
3.0;0.39285714285714285;0.6458333333333333;0.604651153087616;0.5789473684210527;0.7046979865771812
3.5;0.7;0.88;0.8235294222831726;0.875;0.8555555555555556
2.5;0.10714285714285714;0.19130434782608696;0.1875;0.21428571428571427;0.25196850393700787
3.5;0.5789473684210527;0.7730496453900709;0.7333333492279053;0.9166666666666666;0.6626506024096386
3.5;0.11764705882352941;0.4;0.21052628755569458;0.25;0.39252336448598135
3.0;0.391304347826087;0.6891891891891893;0.6341463327407837;0.6;0.49673202614379086
4.5;0.5555555555555556;0.7746478873239436;0.7142857313156128;0.8333333333333334;0.6
2.5;0.2222222222222222;0.4276315789473685;0.3636363744735718;0.4;0.29518072289156627
3.5;0.34782608695652173;0.512280701754386;0.5161290168762207;0.8;0.423469387755102
3.0;0.5806451612903226;0.7786666666666666;0.7307692170143127;0.9;0.6787330316742082
2.5;0.41379310344827586;0.6210526315789473;0.625;0.7058823529411765;0.5333333333333333
4.0;0.47058823529411764;0.6311475409836065;0.615384578704834;0.7272727272727273;0.5639097744360902
3.5;0.6923076923076923;0.7834101382488479;0.8333333134651184;0.9;0.6574074074074074
3.5;0.29411764705882354;0.5283018867924528;0.45454543828964233;0.5555555555555556;0.5126050420168067
3.0;0.525;0.6681034482758621;0.65625;0.7241379310344828;0.3278008298755186
2.5;0.68;0.82687338501292;0.8163264989852905;0.85;0.7149758454106281
4.0;0.6153846153846154;0.7794871794871795;0.761904776096344;0.8;0.65625
3.5;0.14285714285714285;0.43137254901960786;0.25;0.3333333333333333;0.32894736842105265
2.5;0.38461538461538464;0.524822695035461;0.5263158082962036;0.625;0.5189873417721519
2.5;0.5238095238095238;0.7579617834394905;0.7368420958518982;0.7857142857142857;0.7167630057803468
5.0;0.8;0.967741935483871;0.8888888955116272;0.8888888888888888;0.9868421052631579
4.25;0.5454545454545454;0.7272727272727273;0.7058823108673096;0.8571428571428571;0.6063829787234043
2.5;0.3333333333333333;0.5167464114832536;0.48000001907348633;0.5;0.5754716981132075
2.95;0.5;0.7142857142857143;0.6666666269302368;0.6666666666666666;0.7857142857142857
3.0;0.6666666666666666;0.8072289156626506;0.7719298601150513;0.9565217391304348;0.6804123711340206
3.45;0.7142857142857143;0.8553459119496856;0.8333333134651184;0.8333333333333334;0.8987341772151899
2.5;0.5;0.7728613569321534;0.7142857313156128;0.7058823529411765;0.6914285714285715
0.5;0.10810810810810811;0.22775800711743777;0.1860465407371521;0.3076923076923077;0.27419354838709675
4.5;0.25;0.4563758389261745;0.3999999761581421;0.5;0.4534883720930233
2.0;0.26666666666666666;0.41624365482233505;0.3809523582458496;0.4444444444444444;0.5048543689320388
2.0;0.20833333333333334;0.38596491228070173;0.3030303120613098;0.35714285714285715;0.36305732484076436
3.5;0.8823529411764706;0.916083916083916;0.9375;1.0;0.88
3.5;0.6;0.76890756302521;0.7547169923782349;1.0;0.6258741258741258
4.0;0.8;0.8153846153846154;0.8181818127632141;0.8888888888888888;0.8095238095238095
3.5;0.6170212765957447;0.7874564459930313;0.7469879388809204;0.8055555555555556;0.7539432176656151
4.0;0.8095238095238095;0.8008298755186722;0.800000011920929;0.9444444444444444;0.7425373134328358
2.5;0.08333333333333333;0.28037383177570097;0.13793104887008667;0.15384615384615385;0.2072072072072072
3.0;0.47619047619047616;0.6066666666666667;0.6060606241226196;0.8333333333333334;0.4871794871794872
3.0;0.23076923076923078;0.4297520661157025;0.375;0.46153846153846156;0.35460992907801414
3.0;0.25;0.418848167539267;0.3999999761581421;0.5;0.38053097345132747
1.0;0.11764705882352941;0.25609756097560976;0.21052628755569458;0.2222222222222222;0.2222222222222222
2.0;0.46153846153846156;0.7692307692307692;0.6000000238418579;0.75;0.6224489795918368
2.0;0.0625;0.24675324675324672;0.11764705181121826;0.125;0.22368421052631582
4.5;0.75;0.919431279620853;0.8695652484893799;0.9;0.9326923076923077
4.0;0.0;0.0;0.0;0.0;0.0
3.0;0.875;0.9172932330827068;0.9333333373069763;1.0;0.8848920863309353
3.0;0.7272727272727273;0.8421052631578947;0.8571428656578064;1.0;0.7411764705882353
4.15;0.6;0.8122270742358079;0.75;0.75;0.6608695652173913
2.5;0.3333333333333333;0.45962732919254656;0.5;0.5454545454545454;0.32499999999999996
3.5;0.42857142857142855;0.5725490196078431;0.6000000238418579;0.6428571428571429;0.48571428571428577
4.0;0.13333333333333333;0.40506329113924056;0.23529410362243652;0.25;0.28205128205128205
5.0;0.8888888888888888;0.941747572815534;0.9411764740943909;1.0;0.9238095238095239
4.8;0.8235294117647058;0.8571428571428572;0.8780487775802612;1.0;0.7708333333333334
0.0;0.0;0.06315789473684208;0.0;0.0;0.2547169811320755
4.6;0.8;0.8757396449704142;0.8888888955116272;0.8888888888888888;0.7976190476190477
3.0;0.375;0.5729729729729729;0.5454545021057129;0.6;0.5148514851485149
2.7;0.25;0.4679245283018868;0.3999999761581421;0.5833333333333334;0.38235294117647056
3.6;0.7619047619047619;0.9022988505747126;0.8837209343910217;0.8888888888888888;0.8418079096045198
3.75;0.6363636363636364;0.8;0.782608687877655;1.0;0.675
3.65;0.4;0.5917602996254682;0.5714285373687744;0.6666666666666666;0.4671052631578947
0.0;0.125;0.2857142857142857;0.20689654350280762;0.23076923076923078;0.38383838383838387
3.0;0.23076923076923078;0.4274809160305344;0.375;0.375;0.35820895522388063
4.75;0.782608695652174;0.8613569321533923;0.8181818127632141;0.9;0.8421052631578947
3.6;0.8181818181818182;0.87890625;0.8813559412956238;0.9473684210526315;0.8194945848375451
3.5;0.6428571428571429;0.7532956685499058;0.7547169923782349;1.0;0.6165644171779141
2.75;0.2549019607843137;0.46484375;0.39436620473861694;0.48148148148148145;0.4464285714285714
5.0;0.8333333333333334;0.7713004484304933;0.8148148059844971;1.0;0.6717557251908397
4.0;0.3333333333333333;0.5130434782608695;0.46666663885116577;0.5;0.5384615384615384
3.0;0.6666666666666666;0.7962962962962963;0.7272727489471436;1.0;0.7982456140350878
3.5;0.5;0.676056338028169;0.6666666269302368;0.7272727272727273;0.5043478260869565
3.35;0.4;0.6283524904214559;0.5714285373687744;0.6666666666666666;0.44666666666666666
3.2;0.5833333333333334;0.8041237113402062;0.761904776096344;0.875;0.6415094339622642
3.6;0.5;0.6867924528301887;0.6470588445663452;0.9166666666666666;0.5925925925925926
3.75;0.7;0.9036144578313253;0.8235294222831726;0.875;0.8928571428571429
4.0;0.75;0.9135802469135803;0.875;0.9230769230769231;0.8888888888888888
3.75;0.6086956521739131;0.7648351648351648;0.7599999904632568;0.9333333333333333;0.679245283018868
3.5;0.55;0.6928571428571428;0.7096774578094482;1.0;0.550561797752809
3.5;0.7692307692307693;0.80078125;0.7719298601150513;0.9523809523809523;0.7433962264150944
4.25;0.7435897435897436;0.811529933481153;0.8571428656578064;0.8529411764705882;0.6592920353982301
0.0;0.0625;0.1325301204819277;0.1111111044883728;0.14285714285714285;0.25
3.5;0.6428571428571429;0.7641509433962264;0.75;0.8181818181818182;0.7876106194690266
2.75;0.23529411764705882;0.38857142857142857;0.3809523582458496;0.4;0.3707865168539326
5.0;0.6428571428571429;0.8287292817679558;0.800000011920929;0.8181818181818182;0.8764044943820225
3.75;0.7142857142857143;0.8670520231213873;0.8333333134651184;0.8333333333333334;0.9069767441860466
3.45;0.625;0.7027027027027026;0.7407407760620117;0.8333333333333334;0.6666666666666667
3.0;0.6956521739130435;0.8160535117056856;0.8205128312110901;1.0;0.7052023121387283
2.25;0.2;0.3178807947019867;0.3333333134651184;0.375;0.2716049382716049
3.25;0.391304347826087;0.5752508361204014;0.529411792755127;0.75;0.40957446808510634
4.2;0.6666666666666666;0.7533632286995515;0.75;1.0;0.6222222222222222
4.25;0.7;0.8519195612431444;0.8115941882133484;0.9545454545454546;0.7421602787456446
4.4;0.8285714285714286;0.9192751235584844;0.90666663646698;1.0;0.8553846153846154
2.5;0.25;0.43243243243243246;0.3999999761581421;0.6;0.3850931677018633
1.75;0.2777777777777778;0.43023255813953487;0.43478262424468994;0.45454545454545453;0.5116279069767442
3.5;0.6923076923076923;0.8229166666666666;0.800000011920929;1.0;0.6936936936936937
3.5;0.5789473684210527;0.7394366197183099;0.7333333492279053;0.9166666666666666;0.6265060240963856
5.0;1.0;0.9555555555555556;0.9523809552192688;1.0;0.9130434782608696
3.95;0.6857142857142857;0.830122591943958;0.8285714387893677;0.8888888888888888;0.7045454545454546
3.5;0.5333333333333333;0.6981132075471699;0.695652186870575;0.7272727272727273;0.4727272727272728
3.25;0.125;0.3453237410071942;0.2222222089767456;0.2222222222222222;0.410958904109589
4.5;0.4;0.5761316872427984;0.5454545021057129;0.6666666666666666;0.5140845070422535
0.0;0.13333333333333333;0.3431372549019608;0.4285714030265808;0.25;0.3366336633663366
3.1;0.6666666666666666;0.7243243243243243;0.782608687877655;0.8888888888888888;0.6534653465346535
3.5;0.68;0.7357293868921776;0.7547169923782349;1.0;0.5952380952380952
4.25;0.8;0.9036402569593147;0.9019607901573181;0.9411764705882353;0.8693877551020408
2.75;0.10526315789473684;0.25988700564971756;0.1904761791229248;0.2222222222222222;0.41052631578947374
3.5;0.23529411764705882;0.5325443786982249;0.3809523582458496;0.4444444444444444;0.5353535353535354
4.5;0.7391304347826086;0.7940298507462686;0.8292682766914368;1.0;0.6802030456852792
3.5;0.6666666666666666;0.6592797783933517;0.699999988079071;1.0;0.5063291139240507
2.9;0.23529411764705882;0.4582441113490364;0.38805967569351196;0.46153846153846156;0.3655913978494624
3.0;0.4666666666666667;0.625;0.6363636255264282;0.7777777777777778;0.5486725663716814
3.0;0.5384615384615384;0.7920792079207921;0.7407407760620117;0.7777777777777778;0.8018867924528301
3.0;0.30434782608695654;0.4164222873900293;0.4117646813392639;0.875;0.29803921568627456
4.0;0.2727272727272727;0.4227642276422764;0.4285714030265808;0.5;0.4657534246575342
0.0;0.0;0.11827956989247312;0.0;0.0;0.2525252525252525
3.75;0.6428571428571429;0.7090301003344481;0.7142857313156128;0.8181818181818182;0.6626506024096386
3.0;0.8888888888888888;0.9516129032258065;0.9268292784690857;1.0;0.9067357512953368
2.5;0.4117647058823529;0.4842105263157894;0.5833333730697632;0.6363636363636364;0.5106382978723405
3.5;0.68;0.8503937007874016;0.8214285373687744;1.0;0.7377622377622377
4.0;0.6666666666666666;0.8;0.800000011920929;0.8888888888888888;0.7653061224489796
4.5;0.5;0.6742857142857143;0.6666666269302368;0.6666666666666666;0.6153846153846154
3.5;0.6666666666666666;0.8177339901477833;0.8181818127632141;0.8;0.6857142857142857
2.5;0.4375;0.5853658536585367;0.6086956262588501;0.7777777777777778;0.42708333333333337
3.75;0.64;0.767175572519084;0.7586206793785095;0.9411764705882353;0.662379421221865
3.5;0.4444444444444444;0.6586345381526104;0.5925925970077515;0.7272727272727273;0.5034013605442177
3.0;0.5789473684210527;0.6956521739130435;0.7058823108673096;1.0;0.5276073619631902
3.9;0.46153846153846156;0.6010928961748634;0.5714285373687744;0.75;0.4017857142857143
3.25;0.4090909090909091;0.6054421768707483;0.5806452035903931;0.75;0.47159090909090906
3.75;0.8571428571428571;0.9085631349782293;0.9090908765792847;1.0;0.8364611260053619
3.4;0.17391304347826086;0.3629032258064516;0.27586209774017334;0.3333333333333333;0.3214285714285714
4.75;0.7241379310344828;0.8097560975609757;0.8301886916160583;0.9130434782608695;0.7675438596491229
3.5;0.6;0.7105263157894737;0.75;0.9;0.6212121212121212
3.75;0.058823529411764705;0.3312101910828026;0.1111111044883728;0.14285714285714285;0.3820224719101124
3.25;0.38095238095238093;0.5681818181818181;0.5333333015441895;0.6153846153846154;0.47619047619047616
0.5;0.07142857142857142;0.16000000000000003;0.13333332538604736;0.16666666666666666;0.23287671232876717
0.5;0.35294117647058826;0.4656084656084656;0.5;0.5454545454545454;0.5773195876288659
3.75;0.6428571428571429;0.7574468085106383;0.7692307829856873;0.8181818181818182;0.8
3.25;0.6428571428571429;0.7807017543859649;0.800000011920929;0.8181818181818182;0.7966101694915254
2.5;0.2857142857142857;0.5088757396449703;0.4444444179534912;0.4444444444444444;0.2790697674418605
4.95;0.7692307692307693;0.9049773755656109;0.8695652484893799;0.9090909090909091;0.8899082568807339
0.0;0.0;0.022471910112359605;0.0;0.0;0.2421052631578947
3.4;0.6521739130434783;0.7928571428571428;0.7692307829856873;0.8333333333333334;0.785234899328859
3.0;0.6111111111111112;0.6576086956521738;0.699999988079071;1.0;0.5166666666666666
3.5;0.3;0.6222222222222222;0.4615384340286255;0.5454545454545454;0.5669291338582677
4.25;0.6428571428571429;0.748898678414097;0.782608687877655;0.9;0.7107438016528926
3.0;0.8823529411764706;0.9785714285714285;0.9411764740943909;0.9375;0.9927536231884058
3.9;0.6551724137931034;0.8115449915110357;0.7575757503509521;0.8260869565217391;0.6768707482993197
3.25;0.29411764705882354;0.5432098765432098;0.4444444179534912;0.45454545454545453;0.5514705882352942
3.0;0.17391304347826086;0.3399209486166008;0.29629629850387573;0.36363636363636365;0.3509933774834437
3.5;0.6428571428571429;0.7735849056603774;0.7692307829856873;1.0;0.625
3.25;0.5;0.6026200873362446;0.6666666269302368;1.0;0.39473684210526316
4.45;0.0;0.0;0.0;0.0;0.0
1.5;0.14285714285714285;0.3291139240506329;0.23529410362243652;0.3333333333333333;0.3689320388349514
3.0;0.45;0.5551839464882944;0.5454545021057129;0.9;0.412621359223301
3.25;0.5185185185185185;0.6918918918918919;0.7234042882919312;0.7;0.7081081081081081
3.9;0.8333333333333334;0.9230769230769231;0.9166666865348816;1.0;0.8888888888888888
2.9;0.35714285714285715;0.514018691588785;0.5245901346206665;0.8333333333333334;0.40816326530612246
2.0;0.11538461538461539;0.3153846153846154;0.20689654350280762;0.2727272727272727;0.3836477987421384
3.75;0.43478260869565216;0.6666666666666667;0.6060606241226196;0.7142857142857143;0.48571428571428577
3.0;0.5789473684210527;0.6775510204081633;0.7755101919174194;0.9166666666666666;0.5655172413793104
3.0;0.24561403508771928;0.4971751412429378;0.3947368264198303;0.4117647058823529;0.525
1.5;0.0625;0.136986301369863;0.11764705181121826;0.14285714285714285;0.2592592592592593
2.4;0.2222222222222222;0.47337278106508873;0.3636363744735718;0.4;0.44705882352941173
3.0;0.5;0.6704761904761904;0.6399999856948853;0.7666666666666667;0.48639455782312924
0.0;0.045454545454545456;0.1333333333333333;0.08695650100708008;0.1111111111111111;0.3106796116504854
3.5;0.18181818181818182;0.4554455445544554;0.307692289352417;0.3076923076923077;0.5047619047619047
3.5;0.7368421052631579;0.8792569659442724;0.8717948794364929;0.9333333333333333;0.8228571428571428
3.75;0.5454545454545454;0.8876404494382022;0.7368420958518982;0.75;0.8
4.9;0.8484848484848485;0.9503239740820735;0.9090908765792847;0.9333333333333333;0.9396551724137931
1.25;0.05;0.17297297297297298;0.09090906381607056;0.125;0.327433628318584
3.0;0.5652173913043478;0.6832917705735662;0.6666666269302368;0.8666666666666667;0.5378486055776892
3.75;0.2222222222222222;0.42211055276381915;0.3478260636329651;0.36363636363636365;0.2857142857142857
2.0;0.10526315789473684;0.26943005181347146;0.1818181872367859;0.2;0.38383838383838387
3.0;0.4444444444444444;0.6983240223463687;0.6666666269302368;0.631578947368421;0.6201117318435754
3.0;0.11764705882352941;0.3555555555555555;0.21052628755569458;0.25;0.4423076923076923
2.1;0.21739130434782608;0.276595744680851;0.3571428656578064;0.38461538461538464;0.3917525773195877
3.0;0.14285714285714285;0.381578947368421;0.23529410362243652;0.25;0.38749999999999996
1.5;0.07142857142857142;0.23943661971830987;0.13333332538604736;0.14285714285714285;0.36
4.75;0.4;0.6580645161290323;0.5714285373687744;0.6;0.3157894736842105
3.6;0.35714285714285715;0.5027932960893855;0.476190447807312;0.625;0.5777777777777777
3.0;0.4;0.5436241610738255;0.5;0.5714285714285714;0.5246913580246914
3.25;0.125;0.3764705882352941;0.2222222089767456;0.2222222222222222;0.41860465116279066
3.0;0.4583333333333333;0.5950782997762863;0.5714285373687744;0.7333333333333333;0.5575539568345323
1.5;0.4375;0.5888324873096447;0.5833333730697632;0.6363636363636364;0.3513513513513513
0.0;0.0;0.13389121338912136;0.0;0.0;0.2442748091603053
3.9;0.7727272727272727;0.7682119205298014;0.800000011920929;1.0;0.6386861313868613
4.45;0.75;0.8093023255813954;0.8695652484893799;0.9;0.6698113207547169
0.0;0.0;0.13235294117647056;0.0;0.0;0.23188405797101452
3.0;0.23333333333333334;0.5308641975308642;0.4285714030265808;0.4117647058823529;0.46153846153846156
3.6;0.2;0.42105263157894735;0.3333333134651184;0.42857142857142855;0.3548387096774194
3.5;0.5263157894736842;0.6850393700787402;0.6666666269302368;0.8333333333333334;0.62
3.45;0.8461538461538461;0.9007633587786259;0.9074074029922485;1.0;0.8271028037383178
3.0;0.4074074074074074;0.504424778761062;0.5098038911819458;0.9166666666666666;0.35779816513761464
3.0;0.4444444444444444;0.6186440677966102;0.6000000238418579;0.7272727272727273;0.5342465753424658
3.5;0.7692307692307693;0.8180300500834725;0.8059701323509216;0.9090909090909091;0.6717325227963526
4.2;0.9;0.9166666666666666;0.9090908765792847;1.0;0.9428571428571428
3.25;0.32;0.4787644787644788;0.4528301954269409;0.631578947368421;0.33131313131313134
2.0;0.25;0.422360248447205;0.3478260636329651;0.4444444444444444;0.4157303370786517
0.0;0.0;0.1643835616438356;0.0;0.0;0.26027397260273977
4.25;0.5833333333333334;0.6844919786096257;0.6666666269302368;0.875;0.5462962962962963
4.25;0.5;0.7311827956989247;0.6666666269302368;0.7;0.5164835164835164
3.0;0.5652173913043478;0.7041420118343196;0.761904776096344;0.7222222222222222;0.6914285714285715
1.5;0.23809523809523808;0.3846153846153846;0.38461536169052124;0.38461538461538464;0.4672131147540983
4.25;0.5833333333333334;0.8585365853658536;0.699999988079071;0.7777777777777778;0.8090909090909091
3.5;0.3333333333333333;0.6796116504854368;0.5;0.5454545454545454;0.6481481481481481
3.75;0.42857142857142855;0.6617647058823529;0.6000000238418579;0.8181818181818182;0.5903614457831325
3.75;0.7692307692307693;0.8722466960352423;0.8695652484893799;0.9090909090909091;0.8859649122807017
3.75;0.6153846153846154;0.7948717948717949;0.7666666507720947;0.8;0.8014440433212997
3.5;0.5454545454545454;0.7457627118644068;0.7058823108673096;0.75;0.5567010309278351
4.25;1.0;0.0;1.0;1.0;1.0
3.0;0.5714285714285714;0.6491228070175439;0.6451612710952759;1.0;0.48344370860927155
3.5;0.5714285714285714;0.7378640776699029;0.7272727489471436;0.8;0.6074766355140186
3.35;0.5;0.7017543859649122;0.6666666269302368;0.875;0.5900000000000001
3.25;0.2777777777777778;0.42937853107344637;0.38461536169052124;0.45454545454545453;0.48863636363636365
4.4;0.6;0.8042328042328042;0.7692307829856873;0.8181818181818182;0.8404255319148937
5.0;1.0;0.0;1.0;1.0;1.0
4.4;0.6923076923076923;0.8341232227488151;0.8181818127632141;0.9;0.7652173913043478
0.0;0.0625;0.19867549668874174;0.11764705181121826;0.125;0.3116883116883117
3.5;0.42857142857142855;0.5987261146496815;0.6399999856948853;0.75;0.49473684210526314
3.9;0.8181818181818182;0.9081632653061225;0.9090908765792847;0.9;0.8333333333333334
5.0;0.7272727272727273;0.8717948717948718;0.800000011920929;0.8888888888888888;0.8446601941747574
0.0;0.0;0.14525139664804465;0.0;0.0;0.2989690721649485
3.0;0.48;0.6012269938650308;0.6818181872367859;1.0;0.3529411764705882
3.0;0.5;0.7033639143730888;0.7142857313156128;0.75;0.6373626373626373
4.25;0.6153846153846154;0.787037037037037;0.782608687877655;0.8;0.6635514018691588
0.0;0.07142857142857142;0.1777777777777778;0.125;0.14285714285714285;0.29166666666666663
3.5;0.47058823529411764;0.7307692307692308;0.6666666269302368;0.7272727272727273;0.7463768115942029
3.1;0.23076923076923078;0.5128205128205128;0.3529411554336548;0.375;0.46153846153846156
3.0;0.5416666666666666;0.7377049180327868;0.695652186870575;0.7647058823529411;0.6798029556650247
3.0;0.40384615384615385;0.5862708719851577;0.5789473652839661;0.65625;0.4634920634920635
3.0;0.6428571428571429;0.8205128205128205;0.8148148059844971;1.0;0.7164179104477613
3.75;0.7647058823529411;0.8874172185430463;0.8666666746139526;0.8666666666666667;0.92
0.5;0.14814814814814814;0.3733333333333333;0.22857141494750977;0.3333333333333333;0.4285714285714286
2.5;0.3888888888888889;0.7064676616915423;0.5185185074806213;0.7777777777777778;0.6050420168067228
3.0;0.4375;0.5882352941176471;0.6086956262588501;0.6363636363636364;0.5
3.75;0.3888888888888889;0.639269406392694;0.5600000023841858;0.6363636363636364;0.47457627118644063
3.5;0.7222222222222222;0.8165374677002584;0.8372092843055725;0.9285714285714286;0.7339449541284404
3.9;0.7;0.7180851063829787;0.699999988079071;0.9333333333333333;0.5991379310344828
2.75;0.3870967741935484;0.5171102661596958;0.5454545021057129;0.5714285714285714;0.4307692307692308
3.0;0.6666666666666666;0.7846153846153846;0.8135592937469482;1.0;0.6591639871382637
4.4;0.7272727272727273;0.8775510204081632;0.8571428656578064;0.8888888888888888;0.8285714285714285
2.0;0.3333333333333333;0.45967741935483875;0.5;0.5;0.46715328467153283
3.5;0.6538461538461539;0.7864406779661017;0.7692307829856873;0.9444444444444444;0.6810344827586207
3.4;0.3333333333333333;0.5043478260869565;0.46875;0.5769230769230769;0.3869731800766284
4.95;0.7142857142857143;0.7741935483870968;0.8333333134651184;0.9090909090909091;0.5957446808510638
3.75;0.3770491803278688;0.5692995529061102;0.5161290168762207;0.575;0.4986301369863013
0.0;0.07142857142857142;0.20512820512820518;0.13333332538604736;0.14285714285714285;0.30508474576271183
3.75;0.5588235294117647;0.6858877086494689;0.6575342416763306;0.95;0.5480769230769231
2.9;0.15789473684210525;0.32727272727272727;0.23076921701431274;0.3333333333333333;0.37777777777777777
4.75;0.07692307692307693;0.36;0.125;0.14285714285714285;0.26249999999999996
4.9;0.8666666666666667;0.9205020920502092;0.9285714030265808;1.0;0.8503937007874016
4.25;0.8;0.9436619718309859;0.8999999761581421;0.8888888888888888;0.9710144927536232
3.9;0.7647058823529411;0.8760330578512396;0.8780487775802612;0.9285714285714286;0.8341968911917098
1.95;0.4090909090909091;0.5661764705882353;0.5714285373687744;0.6428571428571429;0.5341614906832298
3.75;0.8421052631578947;0.9214659685863874;0.9047619104385376;1.0;0.8620689655172413
4.25;0.0;0.0;0.0;0.0;0.0
3.0;0.5357142857142857;0.7210626185958254;0.6779661178588867;0.8823529411764706;0.6178343949044586
2.25;0.5;0.7117117117117118;0.6363636255264282;0.875;0.6774193548387097
2.5;0.10526315789473684;0.48554913294797686;0.1904761791229248;0.2;0.5425531914893618
3.0;0.3448275862068966;0.49831649831649827;0.5454545021057129;0.6666666666666666;0.3854748603351955
