Human;sent2vec None;sent2vec Default;sent2vec BIOSSES;sent2vec Blagec
2.0;0.5270823185738187;0.5633241623489933;0.5546136230623004;0.5546136230623004
2.0;0.44719608026072843;0.41342853077624836;0.412260240607392;0.412260240607392
2.6666666666666665;0.7520367608748042;0.7899877628742079;0.7431544736375295;0.7431544736375295
1.0;0.5554600318658294;0.560002841084819;0.560002841084819;0.560002841084819
3.0;0.6545090488311416;0.646923393344043;0.5765954442681333;0.5765954442681333
3.0;0.5835093610385047;0.5437378983497796;0.5185449846738275;0.5185449846738275
1.0;0.461126628181327;0.4536713874158475;0.4457864924860242;0.4457864924860242
2.0;0.6220823293430564;0.6024653071957462;0.6082797654598686;0.6082797654598686
2.0;0.6558326865899602;0.6785337677969755;0.6621314916282481;0.6621314916282481
0.0;0.36342693422908356;0.2947924379875787;0.27535358020242007;0.27535358020242007
1.3333333333333333;0.4380842403637882;0.48198502802731014;0.4273801505718331;0.4273801505718331
2.3333333333333335;0.430517469111067;0.41588929053940077;0.40212335063235277;0.40212335063235277
0.3333333333333333;0.4223091584097997;0.4580010980495241;0.42923578878765867;0.42923578878765867
1.0;0.5625277601315523;0.5168484107605893;0.5128026060452943;0.5128026060452943
3.0;0.6600937776828391;0.6568506520965844;0.6162918963667826;0.6162918963667826
2.0;0.6249113811189577;0.6062100316064964;0.6062100316064964;0.6062100316064964
1.0;0.4416665015469749;0.47384603171840595;0.4738193196054752;0.4738193196054752
1.3333333333333333;0.49781914189589715;0.4934365953989208;0.5254631121464208;0.5254631121464208
1.6666666666666667;0.4448017517196382;0.47265017686862065;0.4566755773067386;0.4566755773067386
0.6666666666666666;0.4896995277028404;0.5579833835272353;0.5421626557903131;0.5421626557903131
1.3333333333333333;0.7332434468752392;0.7344990904690039;0.7357440600014652;0.7357440600014652
2.0;0.7178290017534119;0.6949674038401624;0.7187372020666773;0.7187372020666773
2.0;0.7021299387891113;0.6702782579916384;0.673749519131341;0.673749519131341
0.6666666666666666;0.42329437566930145;0.38242754235472515;0.375987175519158;0.375987175519158
3.0;0.7703893940648253;0.83311580893533;0.7881339706186224;0.7881339706186224
3.0;0.5994513434230702;0.5833121343300975;0.5833121343300975;0.5833121343300975
1.3333333333333333;0.6351609191127662;0.6256487178401304;0.6474600288922581;0.6474600288922581
2.0;0.6774130318630263;0.7662422898461835;0.6787761011181679;0.6787761011181679
2.0;0.5668190962775976;0.5089118793823864;0.5448033160689478;0.5448033160689478
1.0;0.45526400494209773;0.3876059376586628;0.42295939082647643;0.42295939082647643
1.6666666666666667;0.5896907690279727;0.6015878230904548;0.5871486391868004;0.5871486391868004
2.0;0.6393174721037631;0.6475126440982869;0.6650433543181061;0.6650433543181061
0.3333333333333333;0.4858990275412311;0.5004771517418126;0.5004771517418126;0.5004771517418126
2.3333333333333335;0.6421272190252736;0.6632428632705154;0.6556551972708099;0.6556551972708099
2.0;0.4289299640275608;0.36411473319995685;0.36411473319995685;0.36411473319995685
1.3333333333333333;0.6293164128769414;0.622508267521677;0.622508267521677;0.622508267521677
2.6666666666666665;0.9909378580676258;0.9838262659236218;0.9918661753550095;0.9918661753550095
1.0;0.5584023066418854;0.5234114280562541;0.5234114280562541;0.5234114280562541
0.3333333333333333;0.4389545468269727;0.43806185139192144;0.4476961188034391;0.4476961188034391
1.3333333333333333;0.6302841732329735;0.6331891079164098;0.6331891079164098;0.6331891079164098
1.3333333333333333;0.6213898128234981;0.6177605280849731;0.6187379557743071;0.6187379557743071
2.3333333333333335;0.5146465501256284;0.48352002647022313;0.4813036467182836;0.4813036467182836
3.0;0.7886076196034761;0.77911150351711;0.77911150351711;0.77911150351711
3.0;0.6655599521066361;0.6943147241731764;0.686491425179319;0.686491425179319
3.0;0.707421277511238;0.7605236702418925;0.7150947329221354;0.7150947329221354
1.3333333333333333;0.4562088827794693;0.5214057368057999;0.5183102129158742;0.5183102129158742
3.0;0.5740809008531772;0.5355681388624874;0.5355681388624874;0.5355681388624874
1.3333333333333333;0.5260897045806847;0.536553715635102;0.5497823409635592;0.5497823409635592
4.0;0.6126031166448263;0.5899773346132248;0.5899773346132248;0.5899773346132248
2.6666666666666665;0.5306395836044923;0.5361291708819037;0.5916177633382105;0.5916177633382105
0.3333333333333333;0.32859705744659673;0.2734410686046501;0.2734410686046501;0.2734410686046501
0.0;0.37439361494097345;0.37541919810807994;0.37541919810807994;0.37541919810807994
0.0;0.13096351294835312;0.12558831582022872;0.12207540699438502;0.12207540699438502
0.0;0.30123631377166754;0.28555505807715803;0.2512505184337016;0.2512505184337016
0.6666666666666666;0.41767433991797087;0.4540667030019179;0.40169875748040357;0.40169875748040357
0.3333333333333333;0.5146061299619017;0.5368207562272;0.51611956888912;0.51611956888912
0.6666666666666666;0.4317490654870695;0.4746643406051428;0.4038745722535725;0.4038745722535725
0.3333333333333333;0.37101348456078637;0.3323587348786991;0.34984104005779626;0.34984104005779626
0.3333333333333333;0.5319192116620638;0.5333663641876398;0.5141839697209479;0.5141839697209479
0.0;0.2878605197121361;0.24711085266902583;0.24711085266902583;0.24711085266902583
0.0;0.3941757733946447;0.3397489259825091;0.37292357606240567;0.37292357606240567
0.0;0.12124748729257573;0.11600594927884386;0.11600594927884386;0.11600594927884386
1.0;0.39930120789698187;0.35499296440263306;0.35499296440263306;0.35499296440263306
0.0;0.25919176795359217;0.2817642123460414;0.2897650235444581;0.2897650235444581
0.0;0.29658286873021317;0.26816586458301955;0.26432625450164543;0.26432625450164543
0.0;0.3108049534906826;0.359691698140409;0.3461815794986239;0.3461815794986239
0.6666666666666666;0.48671787142508;0.5321860099800048;0.5321860099800048;0.5321860099800048
0.0;0.3610563884292598;0.35515209242334494;0.35515209242334494;0.35515209242334494
0.0;0.38591318427529303;0.3753199404751848;0.3793889153753605;0.3793889153753605
0.6666666666666666;0.3350685255258451;0.2852293478458443;0.2852293478458443;0.2852293478458443
0.0;0.24581794081219244;0.18434712165698378;0.18434712165698378;0.18434712165698378
0.0;0.2718211130688616;0.30606947608882146;0.2603851315568842;0.2603851315568842
0.6666666666666666;0.3878468046097015;0.3992918128656476;0.3613662811862026;0.3613662811862026
0.3333333333333333;0.27791164132517593;0.3150453271353267;0.30717470617486514;0.30717470617486514
0.0;0.3108294668153177;0.22749764443838627;0.22749764443838627;0.22749764443838627
0.3333333333333333;0.28984775435263394;0.3500498140856673;0.295438770069326;0.295438770069326
0.3333333333333333;0.34076319259958904;0.33146398312353265;0.3347430250273974;0.3347430250273974
0.0;0.23745680405587408;0.27197703002390583;0.263498110635723;0.263498110635723
1.0;0.5029765642837781;0.5090905406291807;0.5069635041517451;0.5069635041517451
0.0;0.2858221216218398;0.28111517132358227;0.2974619563834165;0.2974619563834165
0.3333333333333333;0.32727650918557355;0.3233256967923605;0.3233256967923605;0.3233256967923605
0.6666666666666666;0.2322829761780492;0.22162944305362353;0.22162944305362353;0.22162944305362353
0.0;0.2546584210955843;0.28493600348464615;0.25783954121290076;0.25783954121290076
0.0;0.1926883852379605;0.23240351842721194;0.19438381634167565;0.19438381634167565
0.3333333333333333;0.3665242411969965;0.34548128199969175;0.3486828425185131;0.3486828425185131
0.0;0.24633093691302096;0.26425581286410094;0.25894288442607544;0.25894288442607544
1.0;0.3591792452882098;0.3368758061261377;0.34862406669552143;0.34862406669552143
0.0;0.3498506336882906;0.40684837820659203;0.4017042774409357;0.4017042774409357
0.0;0.36033808886593155;0.3827791545419764;0.33600764450694215;0.33600764450694215
0.3333333333333333;0.33065255779007413;0.35238700229316083;0.33365153055872177;0.33365153055872177
0.0;0.40055985071351363;0.3845947574553436;0.37758290589026045;0.37758290589026045
0.3333333333333333;0.3248197553650763;0.3921303023414521;0.38234698286807434;0.38234698286807434
0.0;0.25869750402028036;0.28901976195734924;0.26613052225853895;0.26613052225853895
0.0;0.25678847432914054;0.2572771666200072;0.24910966030191026;0.24910966030191026
0.3333333333333333;0.3903802185792056;0.41985727319216676;0.38327636410055194;0.38327636410055194
1.0;0.3500676899145363;0.332799796956229;0.3133339703402944;0.3133339703402944
0.0;0.3475976885361452;0.3075575608595943;0.2819455718403468;0.2819455718403468
0.3333333333333333;0.32741333002344697;0.32529103982282187;0.3382864480784129;0.3382864480784129
0.6666666666666666;0.4461993973922176;0.42177428598937694;0.4350220569367384;0.4350220569367384
0.0;0.26424620346524796;0.33057470661269794;0.33495404198155354;0.33495404198155354
0.6666666666666666;0.3722195654508616;0.3941947344637346;0.40031286537742755;0.40031286537742755
1.0;0.4101009991168036;0.43328113758586273;0.42168239365359594;0.42168239365359594
0.0;0.26194047234597234;0.33344439154938255;0.33344439154938255;0.33344439154938255
0.0;0.28129316434603796;0.31242827188973177;0.26674332846984145;0.26674332846984145
0.0;0.37867004149308103;0.3765796729692134;0.37327508192713205;0.37327508192713205
0.0;0.24405837209482917;0.20366393444701084;0.20366393444701084;0.20366393444701084
0.6666666666666666;0.3599503259798697;0.3043269042641189;0.3043269042641189;0.3043269042641189
0.3333333333333333;0.24290705666506224;0.24372854126503768;0.25018238996454073;0.25018238996454073
1.0;0.3439884378831873;0.32922156702051997;0.32476898795967035;0.32476898795967035
0.6666666666666666;0.35898199871450664;0.372731406146232;0.3381541382755615;0.3381541382755615
0.3333333333333333;0.34810085801409507;0.3007621415182262;0.3007621415182262;0.3007621415182262
0.3333333333333333;0.3354909397380238;0.3220898145998732;0.3220898145998732;0.3220898145998732
0.0;0.23156752573318085;0.22138130146335697;0.22138130146335697;0.22138130146335697
0.3333333333333333;0.2954525160531072;0.3698842823836803;0.256570592562243;0.256570592562243
0.0;0.2768190969674975;0.1266034564532481;0.13997001325470798;0.13997001325470798
0.0;0.2635192225116997;0.19018804616874685;0.19018804616874685;0.19018804616874685
0.0;0.3555666886337574;0.2627466510596732;0.3085374968647061;0.3085374968647061
0.3333333333333333;0.291706360426674;0.25153228511917075;0.24714116753475449;0.24714116753475449
0.3333333333333333;0.374541481723538;0.41177663495562233;0.3927331458543817;0.3927331458543817
0.6666666666666666;0.5133380180762137;0.501472399687005;0.49465318708059625;0.49465318708059625
0.3333333333333333;0.2582235510484371;0.2473079828069202;0.23341029272156189;0.23341029272156189
0.0;0.39229740347264863;0.3726198592195073;0.34936370635646585;0.34936370635646585
0.3333333333333333;0.286855577335229;0.2365237076497529;0.2714482440914105;0.2714482440914105
0.0;0.188356886227031;0.13081399242685218;0.13081399242685218;0.13081399242685218
0.0;0.37714799260783977;0.33228111618228934;0.3333331709534882;0.3333331709534882
0.0;0.38075432714333224;0.3571430203211033;0.3571430203211033;0.3571430203211033
0.0;0.2648543424982063;0.21669102938095097;0.2335115298967783;0.2335115298967783
0.3333333333333333;0.37334532119613323;0.3802139894627241;0.3806908379810248;0.3806908379810248
0.0;0.43103017448927544;0.4462178237308643;0.42041564647119606;0.42041564647119606
0.0;0.2599289249197988;0.2694986371345952;0.2409663349407974;0.2409663349407974
0.3333333333333333;0.23933753251097792;0.17474024293892151;0.14120917945338313;0.14120917945338313
0.3333333333333333;0.4080105006173025;0.4137105732595692;0.3895224396303219;0.3895224396303219
1.0;0.37904073503148467;0.34309644627923314;0.34309644627923314;0.34309644627923314
0.0;0.24961943274782564;0.3191240215270224;0.3191240215270224;0.3191240215270224
0.0;0.31748192976296613;0.3261948675324655;0.3198708214379224;0.3198708214379224
0.3333333333333333;0.4990032259373709;0.49885588187540225;0.4550345959515271;0.4550345959515271
0.0;0.39551810623221667;0.4037865774024962;0.367547738752903;0.367547738752903
0.3333333333333333;0.37924770573510685;0.3627922474666098;0.377364232924028;0.377364232924028
0.3333333333333333;0.35662427203869607;0.3807830534453734;0.3334892890087299;0.3334892890087299
0.3333333333333333;0.33289216222241913;0.3322630085800444;0.3241058701297841;0.3241058701297841
0.6666666666666666;0.46717569580183993;0.4919662804807427;0.4574221961720845;0.4574221961720845
0.0;0.33283823573413035;0.3125405653865037;0.3125405653865037;0.3125405653865037
0.0;0.37464999192290704;0.35256915276103623;0.3580863819059712;0.3580863819059712
0.0;0.2793285690359935;0.25682220730629357;0.25682220730629357;0.25682220730629357
0.0;0.2083334917514304;0.16767561948786158;0.19782324024464362;0.19782324024464362
