Human;universal-sentence-encoder-4 None;universal-sentence-encoder-4 Default;universal-sentence-encoder-4 BIOSSES;universal-sentence-encoder-4 Blagec
3.5;0.8862734956118552;0.8862734956118552;0.8862734956118552;0.8862734956118552
3.5;0.30563979627264165;0.30563979627264165;0.30563979627264165;0.30563979627264165
3.0;0.8789354552022299;0.8815016883894091;0.8789354552022299;0.8789354552022299
3.5;0.940624997910874;0.940624997910874;0.940624997910874;0.940624997910874
4.0;0.9851381273461423;0.9853185448130676;0.9851381273461423;0.9851381273461423
4.0;0.9843769377749865;0.9814645930928044;0.9843769377749865;0.9843769377749865
4.0;0.9169348673564692;0.9243522056362597;0.9169348673564692;0.9169348673564692
3.0;0.7394479389792836;0.7952846323022938;0.7394479389792836;0.7394479389792836
2.5;0.8524565176093062;0.8524565176093062;0.8524565176093062;0.8524565176093062
2.5;0.5449931436984251;0.5449931436984251;0.5449931436984251;0.5449931436984251
3.0;0.8120148156953505;0.8120148156953505;0.8120148156953505;0.8120148156953505
0.0;0.10642925056370811;0.10642925056370811;0.10642925056370811;0.10642925056370811
4.25;0.7652918589868597;0.7652918589868597;0.7652918589868597;0.7652918589868597
3.0;0.6808951613409353;0.6788735578708973;0.6808951613409353;0.6808951613409353
3.0;0.625304748199717;0.6137944967931516;0.625304748199717;0.625304748199717
4.0;0.8114758519667405;0.7958155461827232;0.8114758519667405;0.8114758519667405
0.0;0.04362196615930111;0.05130856938570215;0.04362196615930111;0.04362196615930111
3.5;0.5720757239813854;0.5720757239813854;0.5720757239813854;0.5720757239813854
1.0;0.3477118530854629;0.33594248093300555;0.3477118530854629;0.3477118530854629
0.0;0.12005134206609579;0.12005134206609579;0.12005134206609579;0.12005134206609579
1.5;0.4896699533193256;0.4896699533193256;0.4896699533193256;0.4896699533193256
3.6;0.6016888929762123;0.6016888929762123;0.6016888929762123;0.6016888929762123
3.0;0.9009048626867054;0.9009048626867054;0.9009048626867054;0.9009048626867054
3.0;0.8586106843821116;0.8609790334233958;0.8586106843821116;0.8586106843821116
5.0;0.8907201617678085;0.9064745459427452;0.8907201617678085;0.8907201617678085
3.5;0.5666672619207815;0.5666672619207815;0.5666672619207815;0.5666672619207815
0.0;0.28648622188072514;0.27854628796666164;0.28648622188072514;0.28648622188072514
4.0;0.6538240055660542;0.6241472500345893;0.6538240055660542;0.6538240055660542
4.5;0.9487632002196664;0.9487632002196664;0.9487632002196664;0.9487632002196664
3.0;0.8095438676065905;0.8095438676065905;0.8095438676065905;0.8095438676065905
3.5;0.8861734948243466;0.8861734948243466;0.8861734948243466;0.8861734948243466
4.0;0.9417283400645022;0.9417283400645022;0.9417283400645022;0.9417283400645022
3.0;0.9118789301479193;0.9118789301479193;0.9118789301479193;0.9118789301479193
3.0;0.7536003086670565;0.7536003086670565;0.7536003086670565;0.7536003086670565
3.5;0.8202252027982119;0.852386013421377;0.8202252027982119;0.8202252027982119
2.5;0.6567909276094586;0.6567909276094586;0.6567909276094586;0.6567909276094586
3.5;0.8177308690245929;0.8177308690245929;0.8177308690245929;0.8177308690245929
3.5;0.4998898178200703;0.6012364677096874;0.4998898178200703;0.4998898178200703
3.0;0.9224801918452264;0.9194161774829026;0.9224801918452264;0.9224801918452264
4.5;0.6274184131218132;0.6274184131218132;0.6274184131218132;0.6274184131218132
2.5;0.427623518772881;0.427623518772881;0.427623518772881;0.427623518772881
3.5;0.5925075578837092;0.4516326315621512;0.5925075578837092;0.5925075578837092
3.0;0.7020904052521655;0.7020904052521655;0.7020904052521655;0.7020904052521655
2.5;0.8512637571028304;0.8512637571028304;0.8512637571028304;0.8512637571028304
4.0;0.7860872745088744;0.7741751756389729;0.7860872745088744;0.7860872745088744
3.5;0.8032448940958965;0.729855811085773;0.8032448940958965;0.8032448940958965
3.5;0.39725682792005135;0.4825749776110774;0.39725682792005135;0.39725682792005135
3.0;0.7769746673129683;0.8167417045303466;0.7769746673129683;0.7769746673129683
2.5;0.9145229061075172;0.9145229061075172;0.9145229061075172;0.9145229061075172
4.0;0.7343630239610347;0.7343630239610347;0.7343630239610347;0.7343630239610347
3.5;0.4884867802106189;0.742028599427062;0.4884867802106189;0.4884867802106189
2.5;0.6257456021150122;0.6257456021150122;0.6257456021150122;0.6257456021150122
2.5;0.8666591003617449;0.8666591003617449;0.8666591003617449;0.8666591003617449
5.0;0.9432350581460062;0.9432350581460062;0.9432350581460062;0.9432350581460062
4.25;0.7495642009090662;0.7495642009090662;0.7495642009090662;0.7495642009090662
2.5;0.6146428003607544;0.6146428003607544;0.6146428003607544;0.6146428003607544
2.95;0.8704746000337484;0.8704746000337484;0.8704746000337484;0.8704746000337484
3.0;0.8654709257393779;0.8570827231516636;0.8654709257393779;0.8654709257393779
3.45;0.9066645300887206;0.9066645300887206;0.9066645300887206;0.9066645300887206
2.5;0.8411869083870326;0.8411869083870326;0.8411869083870326;0.8411869083870326
0.5;0.5239521502735095;0.5136337135577393;0.5239521502735095;0.5239521502735095
4.5;0.511668230650482;0.511668230650482;0.511668230650482;0.511668230650482
2.0;0.5047437094705708;0.4114352516692758;0.5047437094705708;0.5047437094705708
2.0;0.5132933549423849;0.5132933549423849;0.5132933549423849;0.5132933549423849
3.5;0.9242450688289983;0.9297588273499942;0.9242450688289983;0.9242450688289983
3.5;0.8281113445273639;0.8281113445273639;0.8281113445273639;0.8281113445273639
4.0;0.8384697926443961;0.8384697926443961;0.8384697926443961;0.8384697926443961
3.5;0.8703810114937157;0.8796265884272999;0.8703810114937157;0.8703810114937157
4.0;0.9024738061424853;0.8258124585025696;0.9024738061424853;0.9024738061424853
2.5;0.6832516068335793;0.6832516068335793;0.6832516068335793;0.6832516068335793
3.0;0.7805720842963751;0.7759164899854457;0.7805720842963751;0.7805720842963751
3.0;0.6167014793081754;0.6167014793081754;0.6167014793081754;0.6167014793081754
3.0;0.49020422119599644;0.49020422119599644;0.49020422119599644;0.49020422119599644
1.0;0.3303192635100505;0.3303192635100505;0.3303192635100505;0.3303192635100505
2.0;0.6839671275851046;0.7353041406969507;0.6839671275851046;0.6839671275851046
2.0;0.4280898787335522;0.4280898787335522;0.4280898787335522;0.4280898787335522
4.5;0.8833829310624531;0.9164575527277588;0.8833829310624531;0.8833829310624531
4.0;0.08529149284990001;0.08529149284990001;0.08529149284990001;0.08529149284990001
3.0;0.862473988753534;0.862473988753534;0.862473988753534;0.862473988753534
3.0;0.8987513103263634;0.8987513103263634;0.8987513103263634;0.8987513103263634
4.15;0.8114844515358488;0.8114844515358488;0.8114844515358488;0.8114844515358488
2.5;0.6374526057742322;0.6452289015231912;0.6374526057742322;0.6374526057742322
3.5;0.7480806507815851;0.7480806507815851;0.7480806507815851;0.7480806507815851
4.0;0.4095065778399004;0.4095065778399004;0.4095065778399004;0.4095065778399004
5.0;0.76904137069346;0.8561851408035038;0.76904137069346;0.76904137069346
4.8;0.9692350565673326;0.9681412765654138;0.9692350565673326;0.9692350565673326
0.0;0.05961884009867335;0.06281450877520876;0.05961884009867335;0.05961884009867335
4.6;0.8565327772621272;0.8565327772621272;0.8565327772621272;0.8565327772621272
3.0;0.7327388843590498;0.8045732347610306;0.7327388843590498;0.7327388843590498
2.7;0.6271011373328992;0.6047169414056766;0.6271011373328992;0.6271011373328992
3.6;0.9358212378555515;0.9358212378555515;0.9358212378555515;0.9358212378555515
3.75;0.9496589765375172;0.9496589765375172;0.9496589765375172;0.9496589765375172
3.65;0.6064362719596665;0.6064362719596665;0.6064362719596665;0.6064362719596665
0.0;0.5904808544364694;0.5904808544364694;0.5904808544364694;0.5904808544364694
3.0;0.42891797814192534;0.42891797814192534;0.42891797814192534;0.42891797814192534
4.75;0.8807623511614886;0.875900232837613;0.8807623511614886;0.8807623511614886
3.6;0.9680655104733352;0.9686284958541564;0.9680655104733352;0.9680655104733352
3.5;0.8758944141332637;0.8633883249723353;0.8758944141332637;0.8758944141332637
2.75;0.6479498441481949;0.6836354135580519;0.6479498441481949;0.6479498441481949
5.0;0.8223593055726949;0.8223593055726949;0.8223593055726949;0.8223593055726949
4.0;0.784677598446608;0.784677598446608;0.784677598446608;0.784677598446608
3.0;0.7700298406870075;0.8386626029635452;0.7700298406870075;0.7700298406870075
3.5;0.637499951355971;0.637499951355971;0.637499951355971;0.637499951355971
3.35;0.5273536481580137;0.5273536481580137;0.5273536481580137;0.5273536481580137
3.2;0.8222023792385366;0.8222023792385366;0.8222023792385366;0.8222023792385366
3.6;0.7136504689011909;0.7136504689011909;0.7136504689011909;0.7136504689011909
3.75;0.8350697283039733;0.8838676739480953;0.8350697283039733;0.8350697283039733
4.0;0.9246823522473481;0.9246823522473481;0.9246823522473481;0.9246823522473481
3.75;0.8602594658031081;0.8602594658031081;0.8602594658031081;0.8602594658031081
3.5;0.7884466030615663;0.7884466030615663;0.7884466030615663;0.7884466030615663
3.5;0.862725441583747;0.862725441583747;0.862725441583747;0.862725441583747
4.25;0.9308406504999783;0.9377632090902052;0.9308406504999783;0.9308406504999783
0.0;0.16385502730264564;0.16385502730264564;0.16385502730264564;0.16385502730264564
3.5;0.8683898839189803;0.8683898839189803;0.8683898839189803;0.8683898839189803
2.75;0.5667070588984124;0.5667070588984124;0.5667070588984124;0.5667070588984124
5.0;0.955749435499651;0.9613113531759298;0.955749435499651;0.955749435499651
3.75;0.8766080480052064;0.8766080480052064;0.8766080480052064;0.8766080480052064
3.45;0.8145810803652167;0.8145810803652167;0.8145810803652167;0.8145810803652167
3.0;0.9374734277030232;0.9374734277030232;0.9374734277030232;0.9374734277030232
2.25;0.48842625814875;0.48842625814875;0.48842625814875;0.48842625814875
3.25;0.5432904998419976;0.5432904998419976;0.5432904998419976;0.5432904998419976
4.2;0.8066100224519872;0.8066100224519872;0.8066100224519872;0.8066100224519872
4.25;0.9419070347904747;0.9453220769871968;0.9419070347904747;0.9419070347904747
4.4;0.9667810702243909;0.9597997029591485;0.9667810702243909;0.9667810702243909
2.5;0.77194715341218;0.7364401061097001;0.77194715341218;0.77194715341218
1.75;0.5580190332871634;0.5865464686612248;0.5580190332871634;0.5580190332871634
3.5;0.8824188875382961;0.8824188875382961;0.8824188875382961;0.8824188875382961
3.5;0.7380676797844912;0.7380676797844912;0.7380676797844912;0.7380676797844912
5.0;0.9175385834679087;0.9175385834679087;0.9175385834679087;0.9175385834679087
3.95;0.8527791333595993;0.8811260555978896;0.8527791333595993;0.8527791333595993
3.5;0.6341726603778993;0.6341726603778993;0.6341726603778993;0.6341726603778993
3.25;0.32349718617843815;0.36897242738485936;0.32349718617843815;0.32349718617843815
4.5;0.6884635606664893;0.6871917245852344;0.6884635606664893;0.6884635606664893
0.0;0.5758912238637612;0.5539707624162539;0.5758912238637612;0.5758912238637612
3.1;0.8633315791103495;0.8633315791103495;0.8633315791103495;0.8633315791103495
3.5;0.902757501990348;0.902757501990348;0.902757501990348;0.902757501990348
4.25;0.9568030341379691;0.9491771351475253;0.9568030341379691;0.9568030341379691
2.75;0.2656209248395149;0.2656209248395149;0.2656209248395149;0.2656209248395149
3.5;0.7571712851280208;0.7571712851280208;0.7571712851280208;0.7571712851280208
4.5;0.26366182981239317;0.3143613069960737;0.26366182981239317;0.26366182981239317
3.5;0.8869202316817669;0.8869202316817669;0.8869202316817669;0.8869202316817669
2.9;0.5857827940369148;0.6396439347418561;0.5857827940369148;0.5857827940369148
3.0;0.7692142963871453;0.7692142963871453;0.7692142963871453;0.7692142963871453
3.0;0.9098630544221326;0.9098630544221326;0.9098630544221326;0.9098630544221326
3.0;0.4464240798713518;0.5702973403112527;0.4464240798713518;0.4464240798713518
4.0;0.2767635154792737;0.2767635154792737;0.2767635154792737;0.2767635154792737
0.0;0.15444053402336388;0.15444053402336388;0.15444053402336388;0.15444053402336388
3.75;0.869609387536654;0.8829093909518725;0.869609387536654;0.869609387536654
3.0;0.9498999415153507;0.9498999415153507;0.9498999415153507;0.9498999415153507
2.5;0.7897636722771638;0.8039942560234948;0.7897636722771638;0.7897636722771638
3.5;0.8708010030726648;0.8708010030726648;0.8708010030726648;0.8708010030726648
4.0;0.7546678793378611;0.7546678793378611;0.7546678793378611;0.7546678793378611
4.5;0.8426393123711967;0.783964931106073;0.8426393123711967;0.8426393123711967
3.5;0.8500814903033067;0.7530649206967921;0.8500814903033067;0.8500814903033067
2.5;0.5411868618092911;0.5411868618092911;0.5411868618092911;0.5411868618092911
3.75;0.9000821957112971;0.897612648340796;0.9000821957112971;0.9000821957112971
3.5;0.6643541581083116;0.6643541581083116;0.6643541581083116;0.6643541581083116
3.0;0.8478437865383465;0.8478437865383465;0.8478437865383465;0.8478437865383465
3.9;0.6031211408242672;0.6031211408242672;0.6031211408242672;0.6031211408242672
3.25;0.6355176929734401;0.6355176929734401;0.6355176929734401;0.6355176929734401
3.75;0.9597018283932772;0.9598527469179885;0.9597018283932772;0.9597018283932772
3.4;0.6614839186809154;0.6667611152762095;0.6614839186809154;0.6614839186809154
4.75;0.9392560183743794;0.9392560183743794;0.9392560183743794;0.9392560183743794
3.5;0.7423304721210983;0.7423304721210983;0.7423304721210983;0.7423304721210983
3.75;0.37151509258991683;0.3384378503223269;0.37151509258991683;0.37151509258991683
3.25;0.7151812714070959;0.7151812714070959;0.7151812714070959;0.7151812714070959
0.5;0.24178040432927583;0.23378972184887375;0.24178040432927583;0.24178040432927583
0.5;0.4609071633384512;0.4609071633384512;0.4609071633384512;0.4609071633384512
3.75;0.7180628458596716;0.7180628458596716;0.7180628458596716;0.7180628458596716
3.25;0.7638668600254384;0.7638668600254384;0.7638668600254384;0.7638668600254384
2.5;0.6413441297553598;0.6113260687672699;0.6413441297553598;0.6413441297553598
4.95;0.8403219789505172;0.8764905566152752;0.8403219789505172;0.8403219789505172
0.0;0.1102598616391052;0.1102598616391052;0.1102598616391052;0.1102598616391052
3.4;0.8839957355340653;0.8839957355340653;0.8839957355340653;0.8839957355340653
3.0;0.8232576085136464;0.8232576085136464;0.8232576085136464;0.8232576085136464
3.5;0.6513726173641256;0.6513726173641256;0.6513726173641256;0.6513726173641256
4.25;0.8126178901129842;0.6918172841448543;0.8126178901129842;0.8126178901129842
3.0;0.9506210591617675;0.9611286314039236;0.9506210591617675;0.9506210591617675
3.9;0.9146869839157381;0.9134959935288414;0.9146869839157381;0.9146869839157381
3.25;0.5927192358365666;0.5377474552447693;0.5927192358365666;0.5927192358365666
3.0;0.39443605930360454;0.39443605930360454;0.39443605930360454;0.39443605930360454
3.5;0.8395253524683212;0.8395253524683212;0.8395253524683212;0.8395253524683212
3.25;0.656431539645924;0.656431539645924;0.656431539645924;0.656431539645924
4.45;0.011418794745855646;0.011418794745855646;0.011418794745855646;0.011418794745855646
1.5;0.5722884882669829;0.520013163841709;0.5722884882669829;0.5722884882669829
3.0;0.5960205481664771;0.6393499770782827;0.5960205481664771;0.5960205481664771
3.25;0.8809104251298417;0.8809104251298417;0.8809104251298417;0.8809104251298417
3.9;0.8760712180251156;0.8760712180251156;0.8760712180251156;0.8760712180251156
2.9;0.662393492461655;0.6190010855678666;0.662393492461655;0.662393492461655
2.0;0.47098355401983283;0.4580979965142644;0.47098355401983283;0.47098355401983283
3.75;0.7447464522304637;0.7447464522304637;0.7447464522304637;0.7447464522304637
3.0;0.9094734227969729;0.8923225227073058;0.9094734227969729;0.9094734227969729
3.0;0.6828596149007503;0.7118562033994114;0.6828596149007503;0.6828596149007503
1.5;0.42510507283584326;0.42510507283584326;0.42510507283584326;0.42510507283584326
2.4;0.6728156455302277;0.7358952345925545;0.6728156455302277;0.6728156455302277
3.0;0.7333097563833981;0.77234131766743;0.7333097563833981;0.7333097563833981
0.0;0.08913658962531235;0.08913658962531235;0.08913658962531235;0.08913658962531235
3.5;0.6307591875120003;0.8067749387450369;0.6307591875120003;0.6307591875120003
3.5;0.9423448418649032;0.9423448418649032;0.9423448418649032;0.9423448418649032
3.75;0.8576336625284908;0.8576336625284908;0.8576336625284908;0.8576336625284908
4.9;0.9641621797872784;0.9688467893002201;0.9641621797872784;0.9641621797872784
1.25;0.20883130607287193;0.20883130607287193;0.20883130607287193;0.20883130607287193
3.0;0.8751113099834822;0.8751113099834822;0.8751113099834822;0.8751113099834822
3.75;0.4721680698326798;0.4721680698326798;0.4721680698326798;0.4721680698326798
2.0;0.42795208638114224;0.46774639793252376;0.42795208638114224;0.42795208638114224
3.0;0.8403301122506528;0.8403301122506528;0.8403301122506528;0.8403301122506528
3.0;0.43744635776907637;0.43744635776907637;0.43744635776907637;0.43744635776907637
2.1;0.5073512329022496;0.5073512329022496;0.5073512329022496;0.5073512329022496
3.0;0.3990855310758099;0.3990855310758099;0.3990855310758099;0.3990855310758099
1.5;0.49111022876424637;0.512303278671421;0.49111022876424637;0.49111022876424637
4.75;0.8441459657065424;0.8441459657065424;0.8441459657065424;0.8441459657065424
3.6;0.6193237194060127;0.6193237194060127;0.6193237194060127;0.6193237194060127
3.0;0.6631122013578576;0.6450306515221671;0.6631122013578576;0.6631122013578576
3.25;0.333352761286236;0.333352761286236;0.333352761286236;0.333352761286236
3.0;0.685638286709875;0.683587935327429;0.685638286709875;0.685638286709875
1.5;0.5300289303993956;0.5262648391589942;0.5300289303993956;0.5300289303993956
0.0;0.27779302638972914;0.27779302638972914;0.27779302638972914;0.27779302638972914
3.9;0.9266706432300353;0.9266706432300353;0.9266706432300353;0.9266706432300353
4.45;0.9204929449004443;0.8624860790874356;0.9204929449004443;0.9204929449004443
0.0;0.06794998256945743;0.06794998256945743;0.06794998256945743;0.06794998256945743
3.0;0.6307938730770998;0.6307938730770998;0.6307938730770998;0.6307938730770998
3.6;0.6695197852654841;0.6631527396969068;0.6695197852654841;0.6695197852654841
3.5;0.7535578744233309;0.7731732319325553;0.7535578744233309;0.7535578744233309
3.45;0.9680811860608936;0.9688232635589179;0.9680811860608936;0.9680811860608936
3.0;0.8043511799470634;0.8031970326301974;0.8043511799470634;0.8043511799470634
3.0;0.7799249552181002;0.7799249552181002;0.7799249552181002;0.7799249552181002
3.5;0.9436542868674485;0.9440544905977594;0.9436542868674485;0.9436542868674485
4.2;0.9766086584136907;0.9863814877965819;0.9766086584136907;0.9766086584136907
3.25;0.6195317510188889;0.6184266843628584;0.6195317510188889;0.6195317510188889
2.0;0.6568222413579389;0.6568222413579389;0.6568222413579389;0.6568222413579389
0.0;0.3017675247798657;0.2732768243462259;0.3017675247798657;0.3017675247798657
4.25;0.7748992128969033;0.7748992128969033;0.7748992128969033;0.7748992128969033
4.25;0.7269914735707579;0.6725255888174637;0.7269914735707579;0.7269914735707579
3.0;0.8752261256679348;0.8752261256679348;0.8752261256679348;0.8752261256679348
1.5;0.5307848229824238;0.5307848229824238;0.5307848229824238;0.5307848229824238
4.25;0.7506821594125818;0.841227564062447;0.7506821594125818;0.7506821594125818
3.5;0.6730917902247905;0.6730917902247905;0.6730917902247905;0.6730917902247905
3.75;0.7157468294904599;0.7157468294904599;0.7157468294904599;0.7157468294904599
3.75;0.9079593323610926;0.8279402518963725;0.9079593323610926;0.9079593323610926
3.75;0.899155694187153;0.8937392790360041;0.899155694187153;0.899155694187153
3.5;0.7170781457323757;0.7488468382796254;0.7170781457323757;0.7170781457323757
4.25;0.903813055359293;0.9163135957076665;0.903813055359293;0.903813055359293
3.0;0.8335252383709546;0.8570032975691145;0.8335252383709546;0.8335252383709546
3.5;0.6508082991835779;0.6508082991835779;0.6508082991835779;0.6508082991835779
3.35;0.6960851539534172;0.714289206686411;0.6960851539534172;0.6960851539534172
3.25;0.5649507905245323;0.5740416671253266;0.5649507905245323;0.5649507905245323
4.4;0.8804040897564894;0.9040843495786534;0.8804040897564894;0.8804040897564894
5.0;0.9593762662032613;0.9593762662032613;0.9593762662032613;0.9593762662032613
4.4;0.8458352909631536;0.8458352909631536;0.8458352909631536;0.8458352909631536
0.0;0.4095421527397087;0.4095421527397087;0.4095421527397087;0.4095421527397087
3.5;0.9026501163343216;0.9026501163343216;0.9026501163343216;0.9026501163343216
3.9;0.870160026364878;0.870160026364878;0.870160026364878;0.870160026364878
5.0;0.8545878562881505;0.8545878562881505;0.8545878562881505;0.8545878562881505
0.0;0.19122077539629392;0.19122077539629392;0.19122077539629392;0.19122077539629392
3.0;0.8105317173208718;0.8105317173208718;0.8105317173208718;0.8105317173208718
3.0;0.8483401372991917;0.8483401372991917;0.8483401372991917;0.8483401372991917
4.25;0.9099115476135717;0.8571438183413567;0.9099115476135717;0.9099115476135717
0.0;0.34808332733327185;0.34808332733327185;0.34808332733327185;0.34808332733327185
3.5;0.7971507896251712;0.8291324666048157;0.7971507896251712;0.7971507896251712
3.1;0.46054106673239836;0.46054106673239836;0.46054106673239836;0.46054106673239836
3.0;0.8185714463556597;0.8185714463556597;0.8185714463556597;0.8185714463556597
3.0;0.7201848540137166;0.7542876492413668;0.7201848540137166;0.7201848540137166
3.0;0.8877720784975248;0.8877720784975248;0.8877720784975248;0.8877720784975248
3.75;0.8938992380363397;0.8938992380363397;0.8938992380363397;0.8938992380363397
0.5;0.5186711703112504;0.5186711703112504;0.5186711703112504;0.5186711703112504
2.5;0.6933850994821247;0.7192051187593541;0.6933850994821247;0.6933850994821247
3.0;0.7483374090945465;0.8081392068408522;0.7483374090945465;0.7483374090945465
3.75;0.6735358112718043;0.6313308322202135;0.6735358112718043;0.6735358112718043
3.5;0.9205455673194886;0.9205455673194886;0.9205455673194886;0.9205455673194886
3.9;0.8285648166520246;0.8405964159320306;0.8285648166520246;0.8285648166520246
2.75;0.7993559973632849;0.7993559973632849;0.7993559973632849;0.7993559973632849
3.0;0.8849352735144788;0.8876684358831053;0.8849352735144788;0.8849352735144788
4.4;0.9426246548478314;0.8643863463061797;0.9426246548478314;0.9426246548478314
2.0;0.7016527411968689;0.7016527411968689;0.7016527411968689;0.7016527411968689
3.5;0.9158122491023073;0.9152167907290071;0.9158122491023073;0.9158122491023073
3.4;0.5967520866055432;0.584614287234007;0.5967520866055432;0.5967520866055432
4.95;0.8852021500369864;0.8736779690000027;0.8852021500369864;0.8852021500369864
3.75;0.8184991493446648;0.8193494277754301;0.8184991493446648;0.8184991493446648
0.0;0.3756561954550871;0.3634211813111333;0.3756561954550871;0.3756561954550871
3.75;0.8389215058111089;0.834821261335908;0.8389215058111089;0.8389215058111089
2.9;0.23723779879497578;0.23723779879497578;0.23723779879497578;0.23723779879497578
4.75;0.4087731086930251;0.4969174969634115;0.4087731086930251;0.4087731086930251
4.9;0.8853577656965929;0.8853577656965929;0.8853577656965929;0.8853577656965929
4.25;0.94451591125472;0.94451591125472;0.94451591125472;0.94451591125472
3.9;0.9390144049423461;0.9296925278081392;0.9390144049423461;0.9390144049423461
1.95;0.7418368874124351;0.7455391448721493;0.7418368874124351;0.7418368874124351
3.75;0.9508120176702896;0.9508120176702896;0.9508120176702896;0.9508120176702896
4.25;0.04456067456129653;0.04456067456129653;0.04456067456129653;0.04456067456129653
3.0;0.8274597856211778;0.8254369843171009;0.8274597856211778;0.8274597856211778
2.25;0.8273896156492726;0.8273896156492726;0.8273896156492726;0.8273896156492726
2.5;0.4120916646840566;0.462019013604418;0.4120916646840566;0.4120916646840566
3.0;0.7658178718905092;0.7938397280383406;0.7658178718905092;0.7658178718905092
3.25;0.717352329818613;0.7132991282942858;0.717352329818613;0.717352329818613
4.0;0.8356744369266617;0.7884201023032527;0.8356744369266617;0.8356744369266617
4.75;0.6438863257009758;0.7478316424853385;0.6438863257009758;0.6438863257009758
3.0;0.8589791681304557;0.8521655279523074;0.8589791681304557;0.8589791681304557
3.4;0.7779090702724857;0.7779090702724857;0.7779090702724857;0.7779090702724857
3.4;0.6935997784854367;0.6935997784854367;0.6935997784854367;0.6935997784854367
0.5;0.49554576730769107;0.49554576730769107;0.49554576730769107;0.49554576730769107
1.9;0.6469694478114788;0.6597541695564322;0.6469694478114788;0.6469694478114788
4.5;0.9925690533275573;0.9925690533275573;0.9925690533275573;0.9925690533275573
3.2;0.8417425016859493;0.8417425016859493;0.8417425016859493;0.8417425016859493
3.25;0.9253048142532486;0.9228020934460802;0.9253048142532486;0.9253048142532486
3.25;0.7906238917374796;0.7906238917374796;0.7906238917374796;0.7906238917374796
3.25;0.8984106488727572;0.8918564194568115;0.8984106488727572;0.8984106488727572
3.0;0.7440210776482843;0.7440210776482843;0.7440210776482843;0.7440210776482843
3.45;0.6745707629427492;0.6745707629427492;0.6745707629427492;0.6745707629427492
3.7;0.8813096206277278;0.8701861170060745;0.8813096206277278;0.8813096206277278
3.5;0.8200499290124724;0.8328075268831625;0.8200499290124724;0.8200499290124724
2.75;0.724970625418141;0.6977674130703162;0.724970625418141;0.724970625418141
3.1;0.7581042684896682;0.7581042684896682;0.7581042684896682;0.7581042684896682
3.4;0.8863860195595504;0.8813372765868019;0.8863860195595504;0.8863860195595504
3.25;0.23322109806029354;0.23322109806029354;0.23322109806029354;0.23322109806029354
3.35;0.6495356687513917;0.6495356687513917;0.6495356687513917;0.6495356687513917
4.9;0.8980596559432926;0.9179323515780528;0.8980596559432926;0.8980596559432926
3.5;0.740006162916799;0.740006162916799;0.740006162916799;0.740006162916799
4.65;0.9557486056115143;0.9632676324132323;0.9557486056115143;0.9557486056115143
4.75;0.7104893411148727;0.6963405742999496;0.7104893411148727;0.7104893411148727
4.7;0.984749695339014;0.984749695339014;0.984749695339014;0.984749695339014
3.5;0.7595868068881311;0.7595868068881311;0.7595868068881311;0.7595868068881311
3.25;0.821670404774292;0.8422382449975021;0.821670404774292;0.821670404774292
1.5;0.42551233534782806;0.4577534345960257;0.42551233534782806;0.42551233534782806
4.2;0.5584341150297663;0.5584341150297663;0.5584341150297663;0.5584341150297663
5.0;0.9416116383099623;0.9416116383099623;0.9416116383099623;0.9416116383099623
