Human;universal-sentence-encoder-4 None;universal-sentence-encoder-4 Default;universal-sentence-encoder-4 BIOSSES;universal-sentence-encoder-4 Blagec
1.0;0.2964470876673509;0.33370816931619046;0.2964470876673509;0.2964470876673509
3.0;0.3459051112016574;0.372084880978955;0.3459051112016574;0.3459051112016574
2.0;0.184854120451586;0.1878699560436425;0.184854120451586;0.184854120451586
1.0;0.34895351068269365;0.3858247349145893;0.34895351068269365;0.34895351068269365
1.3333333333333333;0.32402354019345625;0.36802548536012947;0.32402354019345625;0.32402354019345625
1.6666666666666667;0.18791956687081032;0.207750755169581;0.18791956687081032;0.18791956687081032
0.6666666666666666;0.17258538140443652;0.22910005165854117;0.17258538140443652;0.17258538140443652
1.3333333333333333;0.627523903262697;0.6097342015782024;0.627523903262697;0.627523903262697
2.0;0.6257878987594987;0.642454040828101;0.6257878987594987;0.6257878987594987
2.0;0.36882983464237;0.35449341788683836;0.36882983464237;0.36882983464237
0.6666666666666666;0.3308409259785181;0.28961696199783366;0.3308409259785181;0.3308409259785181
3.0;0.652899871882883;0.6654592661179036;0.652899871882883;0.652899871882883
3.0;0.5127931889799098;0.5127931889799098;0.5127931889799098;0.5127931889799098
1.3333333333333333;0.4314114708376053;0.4206306756316301;0.4314114708376053;0.4314114708376053
2.0;0.5105745015253457;0.538883803368552;0.5105745015253457;0.5105745015253457
2.0;0.25766899386825015;0.3048473584682056;0.25766899386825015;0.25766899386825015
1.0;0.2525216013267063;0.1956735489645116;0.2525216013267063;0.2525216013267063
1.6666666666666667;0.22858245829712348;0.23825765233152701;0.22858245829712348;0.22858245829712348
2.0;0.4177620043110481;0.3627920159974695;0.4177620043110481;0.4177620043110481
0.3333333333333333;0.4045134168599239;0.4045134168599239;0.4045134168599239;0.4045134168599239
2.3333333333333335;0.5193460849709748;0.514939534737565;0.5193460849709748;0.5193460849709748
2.0;0.192229705666007;0.192229705666007;0.192229705666007;0.192229705666007
1.3333333333333333;0.39989911202538225;0.39989911202538225;0.39989911202538225;0.39989911202538225
2.6666666666666665;0.9162095127638593;0.9411549742970776;0.9162095127638593;0.9162095127638593
1.0;0.29397501085678884;0.29397501085678884;0.29397501085678884;0.29397501085678884
0.3333333333333333;0.2531107099517178;0.2745226156789823;0.2531107099517178;0.2531107099517178
1.3333333333333333;0.29082131946913237;0.29082131946913237;0.29082131946913237;0.29082131946913237
1.3333333333333333;0.49255334412157126;0.4739018719951449;0.49255334412157126;0.49255334412157126
2.3333333333333335;0.2535690802236195;0.2618128795665523;0.2535690802236195;0.2535690802236195
3.0;0.5543674963537749;0.5543674963537749;0.5543674963537749;0.5543674963537749
3.0;0.2786955924540319;0.29643667070102986;0.2786955924540319;0.2786955924540319
3.0;0.5483679185918309;0.5638802055489371;0.5483679185918309;0.5483679185918309
1.3333333333333333;0.49568942402641;0.5333046587430164;0.49568942402641;0.49568942402641
3.0;0.34681790965080117;0.3285381810329944;0.34681790965080117;0.34681790965080117
1.3333333333333333;0.2495459046032645;0.30374244681886714;0.2495459046032645;0.2495459046032645
4.0;0.30283005828676957;0.30283005828676957;0.30283005828676957;0.30283005828676957
2.6666666666666665;0.39029344768199886;0.38892520966194744;0.39029344768199886;0.39029344768199886
0.3333333333333333;0.12694362186462704;0.12694362186462704;0.12694362186462704;0.12694362186462704
0.0;0.16114696111571683;0.16114696111571683;0.16114696111571683;0.16114696111571683
0.0;0.010362759722223388;0.02994823129884833;0.010362759722223388;0.010362759722223388
0.0;0.1853676743698964;0.16717616464320997;0.1853676743698964;0.1853676743698964
0.6666666666666666;0.27426169867911443;0.26616942463374377;0.27426169867911443;0.27426169867911443
0.3333333333333333;0.27164756315178723;0.29722722330651036;0.27164756315178723;0.27164756315178723
0.6666666666666666;0.15390677599690453;0.15735787718125333;0.15390677599690453;0.15390677599690453
0.3333333333333333;0.1035127679559317;0.10295842099770836;0.1035127679559317;0.1035127679559317
0.3333333333333333;0.17961283520960394;0.18037273861050462;0.17961283520960394;0.17961283520960394
0.0;0.23946463001925666;0.23946463001925666;0.23946463001925666;0.23946463001925666
0.0;0.2826155569776273;0.2824290119279528;0.2826155569776273;0.2826155569776273
0.0;-0.04917931378485363;-0.04917931378485363;-0.04917931378485363;-0.04917931378485363
1.0;0.13590606463309426;0.13590606463309426;0.13590606463309426;0.13590606463309426
0.0;0.23576384305196946;0.26971271436490646;0.23576384305196946;0.23576384305196946
0.0;0.1875604328411455;0.14904471312367276;0.1875604328411455;0.1875604328411455
0.0;0.15793220084062973;0.18251751315955383;0.15793220084062973;0.15793220084062973
0.6666666666666666;0.2085391329079218;0.2085391329079218;0.2085391329079218;0.2085391329079218
0.0;0.005936602544608002;0.005936602544608002;0.005936602544608002;0.005936602544608002
0.0;0.06934415278582211;0.08146248791140542;0.06934415278582211;0.06934415278582211
0.6666666666666666;0.09093378966221509;0.09093378966221509;0.09093378966221509;0.09093378966221509
0.0;0.037678238406528904;0.037678238406528904;0.037678238406528904;0.037678238406528904
0.0;0.05852578523086677;0.08609940981021354;0.05852578523086677;0.05852578523086677
0.6666666666666666;0.2128980308481597;0.07871464970079041;0.2128980308481597;0.2128980308481597
0.3333333333333333;0.013050365326764131;-0.005243983412734718;0.013050365326764131;0.013050365326764131
0.0;0.0729165026344179;0.0729165026344179;0.0729165026344179;0.0729165026344179
0.3333333333333333;0.15211237822705542;0.14523247945450782;0.15211237822705542;0.15211237822705542
0.3333333333333333;0.34727033495318016;0.3434148475830073;0.34727033495318016;0.34727033495318016
0.0;0.07530971839734996;0.07608176127761368;0.07530971839734996;0.07530971839734996
1.0;0.25052557753074883;0.25073554705954676;0.25052557753074883;0.25052557753074883
0.0;0.19594151646020314;0.2121295659657556;0.19594151646020314;0.19594151646020314
0.3333333333333333;0.09380490296194688;0.09380490296194688;0.09380490296194688;0.09380490296194688
0.6666666666666666;0.09204921335334748;0.09204921335334748;0.09204921335334748;0.09204921335334748
0.0;0.07734228202077509;0.0910874149363298;0.07734228202077509;0.07734228202077509
0.0;0.02748486451936839;0.05594113849257962;0.02748486451936839;0.02748486451936839
0.3333333333333333;0.21261542271817074;0.30218736690010595;0.21261542271817074;0.21261542271817074
0.0;0.09724191438604078;0.1095611186762332;0.09724191438604078;0.09724191438604078
1.0;0.33116701546227256;0.2948491558174448;0.33116701546227256;0.33116701546227256
0.0;0.07523525150569874;0.07133000429241189;0.07523525150569874;0.07523525150569874
0.0;0.12793742981641232;0.07336300371723424;0.12793742981641232;0.12793742981641232
0.3333333333333333;0.2093938344723826;0.249916678050203;0.2093938344723826;0.2093938344723826
0.0;0.18168788783610967;0.17906237687541707;0.18168788783610967;0.18168788783610967
0.3333333333333333;0.07344304776762453;0.11609418228059318;0.07344304776762453;0.07344304776762453
0.0;0.01242326142457372;0.02856070098205719;0.01242326142457372;0.01242326142457372
0.0;-0.014403607197017686;-3.14157881733295E-4;-0.014403607197017686;-0.014403607197017686
0.3333333333333333;0.15185659989971748;0.23433923266281467;0.15185659989971748;0.15185659989971748
1.0;0.005023044145711379;0.05811972291761553;0.005023044145711379;0.005023044145711379
0.0;0.11885955504923543;0.10828658591246178;0.11885955504923543;0.11885955504923543
0.3333333333333333;0.17388775747589838;0.22133585705197897;0.17388775747589838;0.17388775747589838
0.6666666666666666;0.23193087496252512;0.2030025027234139;0.23193087496252512;0.23193087496252512
0.0;0.2688496297093869;0.25693618790511386;0.2688496297093869;0.2688496297093869
0.6666666666666666;0.20193568371448384;0.18223285946172865;0.20193568371448384;0.20193568371448384
1.0;0.24251514846986807;0.2624869468285655;0.24251514846986807;0.24251514846986807
0.0;0.2717189942387977;0.2717189942387977;0.2717189942387977;0.2717189942387977
0.0;0.06802833668592372;0.05939451687097694;0.06802833668592372;0.06802833668592372
0.0;0.05831211866058546;0.08054978254249026;0.05831211866058546;0.05831211866058546
0.0;-0.023161292468784175;-0.023161292468784175;-0.023161292468784175;-0.023161292468784175
0.6666666666666666;0.18055340258546587;0.18055340258546587;0.18055340258546587;0.18055340258546587
0.3333333333333333;0.0734044510863466;0.03707052104881333;0.0734044510863466;0.0734044510863466
1.0;0.17594863951648038;0.16567209696738944;0.17594863951648038;0.17594863951648038
0.6666666666666666;0.17208194222772166;0.15872068711151704;0.17208194222772166;0.17208194222772166
0.3333333333333333;0.1160335640319823;0.1160335640319823;0.1160335640319823;0.1160335640319823
0.3333333333333333;0.030007417379985458;0.030007417379985458;0.030007417379985458;0.030007417379985458
0.0;0.08748605325350613;0.08748605325350613;0.08748605325350613;0.08748605325350613
0.3333333333333333;0.1260286564683308;0.15800590999114783;0.1260286564683308;0.1260286564683308
0.0;0.05759175243384377;0.039324504165839505;0.05759175243384377;0.05759175243384377
0.0;0.136832093858676;0.136832093858676;0.136832093858676;0.136832093858676
0.0;0.2912773646207264;0.2819968548534561;0.2912773646207264;0.2912773646207264
0.3333333333333333;0.21142041606048184;0.20193138724633375;0.21142041606048184;0.21142041606048184
0.3333333333333333;0.44277404656402675;0.44648284733659893;0.44277404656402675;0.44277404656402675
0.6666666666666666;0.3202139526680489;0.32154155496043796;0.3202139526680489;0.3202139526680489
0.3333333333333333;0.18170867777170147;0.25506517613174745;0.18170867777170147;0.18170867777170147
0.0;0.20945744251942988;0.20780168251074843;0.20945744251942988;0.20945744251942988
0.3333333333333333;0.10962593439887312;0.11908604848179834;0.10962593439887312;0.10962593439887312
0.0;0.01520582679620992;0.01520582679620992;0.01520582679620992;0.01520582679620992
0.0;0.1972835029791566;0.20893200319995758;0.1972835029791566;0.1972835029791566
0.0;0.4039022916941232;0.4039022916941232;0.4039022916941232;0.4039022916941232
0.0;0.1204707520179446;0.19228473534638915;0.1204707520179446;0.1204707520179446
0.3333333333333333;0.1619764959921924;0.15368810372316266;0.1619764959921924;0.1619764959921924
0.0;0.1821097098462311;0.12068367595633271;0.1821097098462311;0.1821097098462311
0.0;0.15239700032301004;0.13137126484706274;0.15239700032301004;0.15239700032301004
0.3333333333333333;0.0510493787778879;0.06756235731861432;0.0510493787778879;0.0510493787778879
0.3333333333333333;0.21034108017347355;0.23203258980432206;0.21034108017347355;0.21034108017347355
1.0;0.18036483145129026;0.18036483145129026;0.18036483145129026;0.18036483145129026
0.0;0.09127303167244835;0.09127303167244835;0.09127303167244835;0.09127303167244835
0.0;0.1433390534742486;0.09820999524873454;0.1433390534742486;0.1433390534742486
0.3333333333333333;0.34964523687355953;0.32633664239540544;0.34964523687355953;0.34964523687355953
0.0;0.06667062282887853;0.09390799157553321;0.06667062282887853;0.06667062282887853
0.3333333333333333;0.2300396567524188;0.25768959841212674;0.2300396567524188;0.2300396567524188
0.3333333333333333;0.17391827402042306;0.23216098634882332;0.17391827402042306;0.17391827402042306
0.3333333333333333;0.14547284952292486;0.13164924695373642;0.14547284952292486;0.14547284952292486
0.6666666666666666;0.1440319185357707;0.1967356864515105;0.1440319185357707;0.1440319185357707
0.0;-0.06105044473756424;-0.06105044473756424;-0.06105044473756424;-0.06105044473756424
0.0;0.17106668878981052;0.11026183650559582;0.17106668878981052;0.17106668878981052
0.0;-0.015691255725822494;-0.015691255725822494;-0.015691255725822494;-0.015691255725822494
0.0;0.004167044037069169;0.019108076229821302;0.004167044037069169;0.004167044037069169
