Human;Jaccard;Qgram;BlockDistance;OverlapCoefficient;Levenshtein
2.2;0.18518518518518517;0.3922829581993569;0.3030303120613098;0.35714285714285715;0.32530120481927716
1.4;0.0;0.23589743589743595;0.0;0.0;0.2748091603053435
1.8;0.0;0.19638242894056845;0.0;0.0;0.27237354085603116
3.0;0.07142857142857142;0.2628571428571429;0.13333332538604736;0.14285714285714285;0.37
1.2;0.125;0.3586626139817629;0.21621620655059814;0.25;0.30601092896174864
0.2;0.0;0.12543554006968638;0.0;0.0;0.2705882352941177
0.2;0.0;0.11538461538461542;0.0;0.0;0.2639593908629442
0.6;0.0;0.2656826568265682;0.0;0.0;0.28776978417266186
0.2;0.047619047619047616;0.16748768472906406;0.08695650100708008;0.14285714285714285;0.2797202797202797
0.2;0.0;0.18796992481203012;0.0;0.0;0.304635761589404
0.0;0.0;0.14516129032258063;0.0;0.0;0.26315789473684215
0.2;0.0;0.1558441558441559;0.0;0.0;0.3125
0.2;0.0;0.08121827411167515;0.0;0.0;0.2222222222222222
2.0;0.0;0.12903225806451613;0.0;0.0;0.275
2.8;0.038461538461538464;0.24489795918367352;0.07407408952713013;0.1111111111111111;0.2919254658385093
2.0;0.05263157894736842;0.27692307692307694;0.0952380895614624;0.1111111111111111;0.29591836734693877
4.0;0.2;0.4347826086956522;0.3333333134651184;0.3333333333333333;0.4193548387096774
3.0;0.0;0.23750000000000004;0.0;0.0;0.3258426966292135
3.2;0.05;0.19266055045871555;0.08695650100708008;0.16666666666666666;0.22012578616352196
1.6;0.08333333333333333;0.2901960784313725;0.14814811944961548;0.16666666666666666;0.3055555555555556
2.4;0.043478260869565216;0.2894736842105263;0.08333331346511841;0.1;0.23357664233576647
3.2;0.045454545454545456;0.3653846153846154;0.08695650100708008;0.1;0.30508474576271183
1.8;0.0;0.08759124087591241;0.0;0.0;0.30681818181818177
