Human;Jaccard;Qgram;BlockDistance;OverlapCoefficient;Levenshtein
3.0;0.13636363636363635;0.3414634146341463;0.2857142686843872;0.3333333333333333;0.3959731543624161
2.6666666666666665;0.05;0.16814159292035402;0.08695650100708008;0.1111111111111111;0.2857142857142857
1.6666666666666667;0.0;0.15555555555555556;0.0;0.0;0.1910112359550562
3.0;0.18518518518518517;0.31044776119402984;0.2631579041481018;0.5;0.2581967213114754
2.6666666666666665;0.15384615384615385;0.43508771929824563;0.3030303120613098;0.2857142857142857;0.3691275167785235
2.6666666666666665;0.21052631578947367;0.4623115577889447;0.3333333134651184;0.36363636363636365;0.4953271028037384
2.0;0.13043478260869565;0.23829787234042554;0.20689654350280762;0.5;0.19883040935672514
2.0;0.043478260869565216;0.21052631578947367;0.07692307233810425;0.1;0.3162393162393162
2.6666666666666665;0.391304347826087;0.5698630136986301;0.5;0.6;0.511520737327189
1.0;0.16;0.32558139534883723;0.25;0.4;0.2828947368421053
3.0;0.18181818181818182;0.35185185185185186;0.29629629850387573;0.3333333333333333;0.3178294573643411
3.0;0.1111111111111111;0.30000000000000004;0.19354838132858276;0.2727272727272727;0.2666666666666667
1.0;0.041666666666666664;0.22881355932203384;0.07142859697341919;0.1;0.25
2.0;0.046511627906976744;0.24703087885985753;0.08333331346511841;0.15384615384615385;0.2578397212543554
2.0;0.125;0.41666666666666663;0.1904761791229248;0.23529411764705882;0.4477611940298507
0.0;0.04;0.21097046413502107;0.07142859697341919;0.07692307692307693;0.21259842519685035
1.3333333333333333;0.0;0.1923076923076923;0.0;0.0;0.23750000000000004
2.3333333333333335;0.07407407407407407;0.21276595744680848;0.12903225421905518;0.2;0.28735632183908044
0.3333333333333333;0.043478260869565216;0.3302752293577982;0.08333331346511841;0.1;0.344
1.0;0.07142857142857142;0.24905660377358485;0.12903225421905518;0.15384615384615385;0.33333333333333337
3.0;0.125;0.32478632478632474;0.2222222089767456;0.375;0.2981366459627329
2.0;0.13333333333333333;0.3917525773195877;0.23529410362243652;0.25;0.310126582278481
1.0;0.16;0.3468634686346863;0.2666666507720947;0.4444444444444444;0.3262032085561497
1.3333333333333333;0.03333333333333333;0.3142857142857143;0.06451612710952759;0.07692307692307693;0.3846153846153846
1.6666666666666667;0.030303030303030304;0.2178217821782178;0.054054081439971924;0.06666666666666667;0.2802197802197802
0.6666666666666666;0.037037037037037035;0.15311004784688997;0.07142859697341919;0.125;0.2567567567567568
1.3333333333333333;0.23529411764705882;0.45776566757493187;0.3809523582458496;0.5714285714285714;0.35510204081632657
2.0;0.13333333333333333;0.3946188340807175;0.23529410362243652;0.2608695652173913;0.4163265306122449
2.0;0.10526315789473684;0.2180094786729858;0.15094339847564697;0.21052631578947367;0.25735294117647056
0.6666666666666666;0.0;0.1637931034482759;0.0;0.0;0.2265625
3.0;0.2619047619047619;0.5564516129032258;0.42105263471603394;0.5;0.41638225255972694
3.0;0.10526315789473684;0.3738317757009346;0.25;0.2857142857142857;0.3384615384615385
1.3333333333333333;0.09090909090909091;0.3227665706051873;0.1538461446762085;0.21428571428571427;0.3004694835680751
2.0;0.1875;0.5524296675191815;0.2857142686843872;0.375;0.4080717488789237
2.0;0.037037037037037035;0.20408163265306123;0.07142859697341919;0.07692307692307693;0.27819548872180455
1.0;0.05;0.20606060606060606;0.0952380895614624;0.125;0.25
1.6666666666666667;0.10256410256410256;0.24449877750611249;0.17391306161880493;0.36363636363636365;0.18530351437699677
2.0;0.11904761904761904;0.3765903307888041;0.2083333134651184;0.21739130434782608;0.31794871794871793
0.3333333333333333;0.034482758620689655;0.18450184501845024;0.06451612710952759;0.08333333333333333;0.3137254901960784
2.3333333333333335;0.15217391304347827;0.37451737451737455;0.2666666507720947;0.3888888888888889;0.26869806094182824
2.0;0.07142857142857142;0.32307692307692304;0.13333332538604736;0.25;0.29670329670329665
1.3333333333333333;0.1111111111111111;0.3800623052959502;0.21621620655059814;0.2;0.3090909090909091
2.6666666666666665;0.53125;0.8197278911564626;0.7169811725616455;0.7083333333333334;0.8983050847457628
1.0;0.13333333333333333;0.3013698630136986;0.23529410362243652;0.25;0.36708860759493667
0.3333333333333333;0.03571428571428571;0.23868312757201648;0.06666666269302368;0.09090909090909091;0.277027027027027
1.3333333333333333;0.16666666666666666;0.37;0.27272725105285645;0.3333333333333333;0.3931623931623932
1.3333333333333333;0.12195121951219512;0.3379416282642089;0.21333330869674683;0.4166666666666667;0.2571428571428571
2.3333333333333335;0.037037037037037035;0.21978021978021978;0.06666666269302368;0.1111111111111111;0.24468085106382975
3.0;0.17857142857142858;0.4563758389261745;0.29411762952804565;0.3333333333333333;0.47435897435897434
3.0;0.08571428571428572;0.24754901960784315;0.17204302549362183;0.3157894736842105;0.20219435736677116
3.0;0.21428571428571427;0.41290322580645167;0.3333333134651184;0.4090909090909091;0.3284671532846716
1.3333333333333333;0.19444444444444445;0.2889390519187359;0.2641509175300598;0.3888888888888889;0.2836879432624113
3.0;0.13793103448275862;0.2909090909090909;0.292682945728302;0.26666666666666666;0.24848484848484853
1.3333333333333333;0.0;0.24905660377358485;0.0;0.0;0.2987012987012987
4.0;0.11538461538461539;0.44280442804428044;0.25806450843811035;0.21428571428571427;0.26618705035971224
2.6666666666666665;0.15789473684210525;0.2692307692307693;0.260869562625885;0.5;0.20529801324503316
0.3333333333333333;0.0;0.0892857142857143;0.0;0.0;0.23966942148760328
0.0;0.0;0.10859728506787325;0.0;0.0;0.18934911242603547
0.0;0.0;0.12337662337662336;0.0;0.0;0.23222748815165872
0.0;0.0;0.15315315315315314;0.0;0.0;0.30434782608695654
0.6666666666666666;0.1;0.26168224299065423;0.17391306161880493;0.2222222222222222;0.3237410071942446
0.3333333333333333;0.047619047619047616;0.2317979197622585;0.07692307233810425;0.13636363636363635;0.2368972746331237
0.6666666666666666;0.0;0.134453781512605;0.0;0.0;0.2666666666666667
0.3333333333333333;0.0;0.18110236220472442;0.0;0.0;0.3214285714285714
0.3333333333333333;0.0;0.19935691318327975;0.0;0.0;0.28415300546448086
0.0;0.058823529411764705;0.1728395061728395;0.1111111044883728;0.125;0.29885057471264365
0.0;0.0;0.17592592592592593;0.0;0.0;0.28787878787878785
0.0;0.0;0.1005586592178771;0.0;0.0;0.25263157894736843
1.0;0.0;0.12903225806451613;0.0;0.0;0.18947368421052635
0.0;0.0;0.12574850299401197;0.0;0.0;0.2455357142857143
0.0;0.0;0.17105263157894735;0.0;0.0;0.29807692307692313
0.0;0.0;0.047169811320754707;0.0;0.0;0.17948717948717952
0.6666666666666666;0.030303030303030304;0.1328413284132841;0.05714285373687744;0.1111111111111111;0.18090452261306533
0.0;0.03571428571428571;0.20817843866171004;0.06896549463272095;0.08333333333333333;0.275
0.0;0.025;0.1030927835051546;0.04347825050354004;0.14285714285714285;0.1384615384615384
0.6666666666666666;0.0;0.2148760330578512;0.0;0.0;0.2781456953642384
0.0;0.0;0.09615384615384615;0.0;0.0;0.2185430463576159
0.0;0.0;0.1732851985559567;0.0;0.0;0.2214765100671141
0.6666666666666666;0.0;0.18461538461538463;0.0;0.0;0.277027027027027
0.3333333333333333;0.0;0.25201072386058976;0.0;0.0;0.23754789272030652
0.0;0.0;0.1298701298701299;0.0;0.0;0.22608695652173916
0.3333333333333333;0.02;0.24809160305343514;0.03448277711868286;0.05;0.2752613240418118
0.3333333333333333;0.0;0.23809523809523814;0.0;0.0;0.24521072796934862
0.0;0.0;0.13207547169811318;0.0;0.0;0.2290748898678414
1.0;0.03773584905660377;0.23030303030303034;0.06779658794403076;0.13333333333333333;0.24653739612188363
0.0;0.0;0.21602787456445993;0.0;0.0;0.30722891566265065
0.3333333333333333;0.0;0.06779661016949157;0.0;0.0;0.149171270718232
0.6666666666666666;0.0;0.14147909967845662;0.0;0.0;0.2541436464088398
0.0;0.0;0.16176470588235292;0.0;0.0;0.2459893048128342
0.0;0.0;0.16541353383458646;0.0;0.0;0.25373134328358204
0.3333333333333333;0.0;0.14117647058823535;0.0;0.0;0.2640449438202247
0.0;0.0;0.2028985507246377;0.0;0.0;0.28873239436619713
1.0;0.0;0.13008130081300817;0.0;0.0;0.282258064516129
0.0;0.0;0.2086330935251799;0.0;0.0;0.33333333333333337
0.0;0.0;0.09677419354838712;0.0;0.0;0.22580645161290325
0.3333333333333333;0.0;0.13953488372093026;0.0;0.0;0.26086956521739135
0.0;0.0;0.24;0.0;0.0;0.3253588516746412
0.3333333333333333;0.0;0.20469083155650325;0.0;0.0;0.25850340136054417
0.0;0.0;0.19277108433734935;0.0;0.0;0.3161764705882353
0.0;0.0;0.19298245614035092;0.0;0.0;0.25735294117647056
0.3333333333333333;0.03571428571428571;0.2097902097902098;0.06666666269302368;0.1111111111111111;0.26943005181347146
1.0;0.0;0.13422818791946312;0.0;0.0;0.29729729729729726
0.0;0.0;0.2290748898678414;0.0;0.0;0.33333333333333337
0.3333333333333333;0.0;0.2012195121951219;0.0;0.0;0.28735632183908044
0.6666666666666666;0.0;0.2818791946308725;0.0;0.0;0.31092436974789917
0.0;0.0;0.1785714285714286;0.0;0.0;0.2977099236641222
0.6666666666666666;0.0;0.1719745222929936;0.0;0.0;0.2692307692307693
1.0;0.07142857142857142;0.2471910112359551;0.13333332538604736;0.18181818181818182;0.27976190476190477
0.0;0.0;0.2028985507246377;0.0;0.0;0.2589285714285714
0.0;0.0;0.0730593607305936;0.0;0.0;0.19594594594594594
0.0;0.0;0.07407407407407407;0.0;0.0;0.23893805309734517
0.0;0.0;0.11914893617021272;0.0;0.0;0.24183006535947715
0.6666666666666666;0.07692307692307693;0.25806451612903225;0.1428571343421936;0.2;0.3125
0.3333333333333333;0.0;0.12096774193548387;0.0;0.0;0.273972602739726
1.0;0.0;0.22707423580786024;0.0;0.0;0.29565217391304344
0.6666666666666666;0.0;0.11173184357541899;0.0;0.0;0.21568627450980393
0.3333333333333333;0.0;0.1301775147928994;0.0;0.0;0.27
0.3333333333333333;0.0;0.2086330935251799;0.0;0.0;0.2611464968152867
0.0;0.0;0.07894736842105265;0.0;0.0;0.22627737226277367
0.3333333333333333;0.0;0.17272727272727273;0.0;0.0;0.28800000000000003
0.0;0.0;0.08391608391608396;0.0;0.0;0.1747572815533981
0.0;0.0;0.10989010989010994;0.0;0.0;0.34615384615384615
0.0;0.0;0.1807228915662651;0.0;0.0;0.29357798165137616
0.3333333333333333;0.0;0.14084507042253525;0.0;0.0;0.23943661971830987
0.3333333333333333;0.0;0.13197969543147203;0.0;0.0;0.25560538116591924
0.6666666666666666;0.0;0.13286713286713292;0.0;0.0;0.261744966442953
0.3333333333333333;0.0;0.0821917808219178;0.0;0.0;0.22807017543859653
0.0;0.0;0.18181818181818177;0.0;0.0;0.3049645390070922
0.3333333333333333;0.0;0.19565217391304346;0.0;0.0;0.2222222222222222
0.0;0.0;0.08064516129032262;0.0;0.0;0.26315789473684215
0.0;0.0;0.18881118881118886;0.0;0.0;0.2760736196319018
0.0;0.0;0.1907894736842105;0.0;0.0;0.27380952380952384
0.0;0.0;0.09756097560975607;0.0;0.0;0.23703703703703705
0.3333333333333333;0.0;0.22522522522522526;0.0;0.0;0.29565217391304344
0.0;0.03125;0.19999999999999996;0.06060606241226196;0.08333333333333333;0.29145728643216084
0.0;0.0;0.1717171717171717;0.0;0.0;0.2564102564102564
0.3333333333333333;0.0;0.07017543859649122;0.0;0.0;0.22352941176470587
0.3333333333333333;0.0;0.2296650717703349;0.0;0.0;0.26717557251908397
1.0;0.0;0.18367346938775508;0.0;0.0;0.23469387755102045
0.0;0.0;0.18587360594795543;0.0;0.0;0.2530120481927711
0.0;0.0;0.1628664495114006;0.0;0.0;0.25
0.3333333333333333;0.0;0.15767634854771784;0.0;0.0;0.20799999999999996
0.0;0.0;0.13461538461538458;0.0;0.0;0.3097345132743363
0.3333333333333333;0.0;0.15652173913043477;0.0;0.0;0.2416666666666667
0.3333333333333333;0.0;0.18681318681318682;0.0;0.0;0.30638297872340425
0.3333333333333333;0.0;0.22149837133550487;0.0;0.0;0.29670329670329665
0.6666666666666666;0.0;0.18181818181818177;0.0;0.0;0.25
0.0;0.0;0.1774744027303754;0.0;0.0;0.2642487046632125
0.0;0.0;0.20394736842105265;0.0;0.0;0.3160621761658031
0.0;0.0;0.18400000000000005;0.0;0.0;0.2450331125827815
0.0;0.0;0.1084745762711864;0.0;0.0;0.1802575107296137
