Human;WBSM Lin None;WBSM Lin Default;WBSM Lin BIOSSES;WBSM Lin Blagec;WBSM Cai None;WBSM Cai Default;WBSM Cai BIOSSES;WBSM Cai Blagec;WBSM Resnik None;WBSM Resnik Default;WBSM Resnik BIOSSES;WBSM Resnik Blagec;WBSM WuPalmerFast None;WBSM WuPalmerFast Default;WBSM WuPalmerFast BIOSSES;WBSM WuPalmerFast Blagec;WBSM JiangConrath None;WBSM JiangConrath Default;WBSM JiangConrath BIOSSES;WBSM JiangConrath Blagec;WBSM CosineNormJiangConrath None;WBSM CosineNormJiangConrath Default;WBSM CosineNormJiangConrath BIOSSES;WBSM CosineNormJiangConrath Blagec
3.0;0.19069251784911848;0.21081851067789195;0.21081851067789195;0.21081851067789195;0.19069251784911848;0.21081851067789195;0.21081851067789195;0.21081851067789195;0.19069251784911848;0.21081851067789195;0.21081851067789195;0.21081851067789195;0.27386127875258304;0.29999999999999993;0.29999999999999993;0.29999999999999993;0.27386127875258304;0.29999999999999993;0.29999999999999993;0.29999999999999993;0.19069251784911848;0.21081851067789195;0.21081851067789195;0.21081851067789195
2.0;0.35805743701971643;0.34114411961050656;0.3484813916980649;0.3484813916980649;0.35805743701971643;0.34114411961050656;0.3484813916980649;0.3484813916980649;0.35805743701971643;0.34114411961050656;0.3484813916980649;0.3484813916980649;0.6481812160876684;0.6872564503672763;0.6982532518267537;0.6982532518267537;0.6481812160876684;0.6872564503672763;0.6982532518267537;0.6982532518267537;0.35805743701971643;0.34114411961050656;0.3484813916980649;0.3484813916980649
2.4;0.42640143271122083;0.35856858280031806;0.35856858280031806;0.35856858280031806;0.42640143271122083;0.35856858280031806;0.35856858280031806;0.35856858280031806;0.42640143271122083;0.35856858280031806;0.35856858280031806;0.35856858280031806;0.6370220572706062;0.6007514091861106;0.6007514091861106;0.6007514091861106;0.6370220572706062;0.6007514091861106;0.6007514091861106;0.6007514091861106;0.42640143271122083;0.35856858280031806;0.35856858280031806;0.35856858280031806
3.4;0.4364357804719848;0.4290581651605165;0.4290581651605165;0.4290581651605165;0.4364357804719848;0.4290581651605165;0.4290581651605165;0.4290581651605165;0.4364357804719848;0.4290581651605165;0.4290581651605165;0.4290581651605165;0.643726309578718;0.6545424957609738;0.6545424957609738;0.6545424957609738;0.6425396041156863;0.6531972647421809;0.6531972647421809;0.6531972647421809;0.4364357804719848;0.4290581651605165;0.4290581651605165;0.4290581651605165
3.0;0.3938631807216881;0.4029114820126901;0.39405520311955033;0.39405520311955033;0.3938631807216881;0.4029114820126901;0.39405520311955033;0.39405520311955033;0.3938631807216881;0.4029114820126901;0.39405520311955033;0.39405520311955033;0.784070202132019;0.8249579113843053;0.8123623944599232;0.8123623944599232;0.784070202132019;0.8249579113843053;0.8123623944599232;0.8123623944599232;0.3938631807216881;0.4029114820126901;0.39405520311955033;0.39405520311955033
2.0;0.27456258919345766;0.22821773229381923;0.22821773229381923;0.22821773229381923;0.27456258919345766;0.22821773229381923;0.22821773229381923;0.22821773229381923;0.27456258919345766;0.22821773229381923;0.22821773229381923;0.22821773229381923;0.6903452589658139;0.7015607600201139;0.7015607600201139;0.7015607600201139;0.6903452589658139;0.7015607600201139;0.7015607600201139;0.7015607600201139;0.27456258919345766;0.22821773229381923;0.22821773229381923;0.22821773229381923
3.2;0.45501575519329013;0.4616902584383193;0.4616902584383193;0.4616902584383193;0.45501575519329013;0.4616902584383193;0.4616902584383193;0.4616902584383193;0.45501575519329013;0.4616902584383193;0.4616902584383193;0.4616902584383193;0.6943650748294136;0.7248824356090754;0.7248824356090754;0.7248824356090754;0.6943650748294136;0.7248824356090754;0.7248824356090754;0.7248824356090754;0.45501575519329013;0.4616902584383193;0.4616902584383193;0.4616902584383193
2.0;0.37986858819879316;0.3350831266333564;0.3350831266333564;0.3350831266333564;0.37986858819879316;0.3350831266333564;0.3350831266333564;0.3350831266333564;0.37986858819879316;0.3350831266333564;0.3350831266333564;0.3350831266333564;0.7071067811865475;0.699205898780101;0.699205898780101;0.699205898780101;0.7071067811865475;0.699205898780101;0.699205898780101;0.699205898780101;0.37986858819879316;0.3350831266333564;0.3350831266333564;0.3350831266333564
3.0;0.34992710611188266;0.26490647141300877;0.26490647141300877;0.26490647141300877;0.34992710611188266;0.26490647141300877;0.26490647141300877;0.26490647141300877;0.34992710611188266;0.26490647141300877;0.26490647141300877;0.26490647141300877;0.6218743352054218;0.5821817364274594;0.5821817364274594;0.5821817364274594;0.6218743352054218;0.5821817364274594;0.5821817364274594;0.5821817364274594;0.34992710611188266;0.26490647141300877;0.26490647141300877;0.26490647141300877
1.2;0.19364916731037085;0.13834289277321493;0.13834289277321493;0.13834289277321493;0.19364916731037085;0.13834289277321493;0.13834289277321493;0.13834289277321493;0.19364916731037085;0.13834289277321493;0.13834289277321493;0.13834289277321493;0.6579433505606924;0.6415304083378545;0.6415304083378545;0.6415304083378545;0.6556100681071858;0.6389151433378877;0.6389151433378877;0.6389151433378877;0.19364916731037085;0.13834289277321493;0.13834289277321493;0.13834289277321493
3.4;0.4085297439895141;0.4181210050035454;0.4181210050035454;0.4181210050035454;0.4085297439895141;0.4181210050035454;0.4181210050035454;0.4181210050035454;0.4085297439895141;0.4181210050035454;0.4181210050035454;0.4181210050035454;0.5908789478687515;0.594225082166566;0.6207522318391883;0.6207522318391883;0.5908789478687515;0.594225082166566;0.6207522318391883;0.6207522318391883;0.4085297439895141;0.4181210050035454;0.4181210050035454;0.4181210050035454
1.8;0.1873171623163388;0.20100756305184242;0.20100756305184242;0.20100756305184242;0.1873171623163388;0.20100756305184242;0.20100756305184242;0.20100756305184242;0.1873171623163388;0.20100756305184242;0.20100756305184242;0.20100756305184242;0.5306686305052324;0.5892556509887896;0.6158402871356008;0.6158402871356008;0.5306686305052324;0.5892556509887896;0.6158402871356008;0.6158402871356008;0.1873171623163388;0.20100756305184242;0.20100756305184242;0.20100756305184242
3.6;0.3441236008058426;0.314970394174356;0.314970394174356;0.314970394174356;0.3441236008058426;0.314970394174356;0.314970394174356;0.314970394174356;0.3441236008058426;0.314970394174356;0.314970394174356;0.314970394174356;0.6626328255567625;0.6625146863673497;0.6625146863673497;0.6625146863673497;0.6513389472789296;0.6508140266182865;0.6508140266182865;0.6508140266182865;0.3441236008058426;0.314970394174356;0.314970394174356;0.314970394174356
2.0;0.28867513459481287;0.22291128503014115;0.22291128503014115;0.22291128503014115;0.28867513459481287;0.22291128503014115;0.22291128503014115;0.22291128503014115;0.28867513459481287;0.22291128503014115;0.22291128503014115;0.22291128503014115;0.5577733510227171;0.539905524799017;0.539905524799017;0.539905524799017;0.5577733510227171;0.539905524799017;0.539905524799017;0.539905524799017;0.28867513459481287;0.22291128503014115;0.22291128503014115;0.22291128503014115
2.4;0.31069425495224695;0.3279680246763151;0.3279680246763151;0.3279680246763151;0.31069425495224695;0.3279680246763151;0.3279680246763151;0.3279680246763151;0.31069425495224695;0.3279680246763151;0.3279680246763151;0.3279680246763151;0.6456639979721241;0.6779669064975022;0.6779669064975022;0.6779669064975022;0.6456639979721241;0.6779669064975022;0.6779669064975022;0.6779669064975022;0.31069425495224695;0.3279680246763151;0.3279680246763151;0.3279680246763151
3.4;0.2261335084333227;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.2261335084333227;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.2261335084333227;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.385694607919935;0.43528575006600695;0.43528575006600695;0.43528575006600695;0.385694607919935;0.43528575006600695;0.43528575006600695;0.43528575006600695;0.2261335084333227;0.26013299085723596;0.26013299085723596;0.26013299085723596
3.0;0.3892494720807615;0.3090575499818435;0.3090575499818435;0.3090575499818435;0.3892494720807615;0.3090575499818435;0.3090575499818435;0.3090575499818435;0.3892494720807615;0.3090575499818435;0.3090575499818435;0.3090575499818435;0.74874070155585;0.7243460856396111;0.7243460856396111;0.7243460856396111;0.7463517925331652;0.7214084193623483;0.7214084193623483;0.7214084193623483;0.3892494720807615;0.3090575499818435;0.3090575499818435;0.3090575499818435
4.0;0.30151134457776363;0.2867696673382022;0.2867696673382022;0.2867696673382022;0.30151134457776363;0.2867696673382022;0.2867696673382022;0.2867696673382022;0.30151134457776363;0.2867696673382022;0.2867696673382022;0.2867696673382022;0.5858565519240004;0.6075760148708859;0.6075760148708859;0.6075760148708859;0.5833333333333334;0.6048147367590061;0.6048147367590061;0.6048147367590061;0.30151134457776363;0.2867696673382022;0.2867696673382022;0.2867696673382022
4.0;0.47193990372426947;0.447213595499958;0.447213595499958;0.447213595499958;0.47193990372426947;0.447213595499958;0.447213595499958;0.447213595499958;0.47193990372426947;0.447213595499958;0.447213595499958;0.447213595499958;0.7462025072446364;0.7505553499465134;0.7505553499465134;0.7505553499465134;0.7462025072446364;0.7505553499465134;0.7505553499465134;0.7505553499465134;0.47193990372426947;0.447213595499958;0.447213595499958;0.447213595499958
3.4;0.5103103630798288;0.4558423058385518;0.4558423058385518;0.4558423058385518;0.5103103630798288;0.4558423058385518;0.4558423058385518;0.4558423058385518;0.5103103630798288;0.4558423058385518;0.4558423058385518;0.4558423058385518;0.7835467939002064;0.7648661601319408;0.7648661601319408;0.7648661601319408;0.7835467939002064;0.7648661601319408;0.7648661601319408;0.7648661601319408;0.5103103630798288;0.4558423058385518;0.4558423058385518;0.4558423058385518
3.4;0.4666666666666666;0.44474958999666075;0.44474958999666075;0.44474958999666075;0.4666666666666666;0.44474958999666075;0.44474958999666075;0.44474958999666075;0.4666666666666666;0.44474958999666075;0.44474958999666075;0.44474958999666075;0.7570332986102252;0.7660323462854266;0.7660323462854266;0.7660323462854266;0.7570332986102252;0.7660323462854266;0.7660323462854266;0.7660323462854266;0.4666666666666666;0.44474958999666075;0.44474958999666075;0.44474958999666075
3.0;0.1432229748078866;0.07715167498104597;0.15430334996209194;0.15430334996209194;0.1432229748078866;0.07715167498104597;0.15430334996209194;0.15430334996209194;0.1432229748078866;0.07715167498104597;0.15430334996209194;0.15430334996209194;0.47140452079103173;0.4383570037596046;0.5009794328681195;0.5009794328681195;0.47140452079103173;0.4383570037596046;0.5009794328681195;0.5009794328681195;0.1432229748078866;0.07715167498104597;0.15430334996209194;0.15430334996209194
2.0;0.30618621784789724;0.2279211529192759;0.2279211529192759;0.2279211529192759;0.30618621784789724;0.2279211529192759;0.2279211529192759;0.2279211529192759;0.30618621784789724;0.2279211529192759;0.2279211529192759;0.2279211529192759;0.753778361444409;0.7348469228349533;0.7348469228349533;0.7348469228349533;0.753778361444409;0.7348469228349533;0.7348469228349533;0.7348469228349533;0.30618621784789724;0.2279211529192759;0.2279211529192759;0.2279211529192759
3.8;0.4592793267718459;0.48454371185234896;0.48454371185234896;0.48454371185234896;0.4592793267718459;0.48454371185234896;0.48454371185234896;0.48454371185234896;0.4592793267718459;0.48454371185234896;0.48454371185234896;0.48454371185234896;0.7360747380985777;0.7675225788801975;0.7675225788801975;0.7675225788801975;0.7360747380985777;0.7675225788801975;0.7675225788801975;0.7675225788801975;0.4592793267718459;0.48454371185234896;0.48454371185234896;0.48454371185234896
3.4;0.3481553119113957;0.3440312310280934;0.3440312310280934;0.3440312310280934;0.3481553119113957;0.3440312310280934;0.3440312310280934;0.3440312310280934;0.3481553119113957;0.3440312310280934;0.3440312310280934;0.3440312310280934;0.7337410805615772;0.7637626158259733;0.7637626158259733;0.7637626158259733;0.7337410805615772;0.7637626158259733;0.7637626158259733;0.7637626158259733;0.3481553119113957;0.3440312310280934;0.3440312310280934;0.3440312310280934
2.0;0.12909944487358055;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.12909944487358055;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.12909944487358055;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.5506887917539347;0.5407380704358752;0.5407380704358752;0.5407380704358752;0.5506887917539347;0.5407380704358752;0.5407380704358752;0.5407380704358752;0.12909944487358055;0.07142857142857142;0.07142857142857142;0.07142857142857142
4.0;0.4307055216465324;0.429197537639476;0.429197537639476;0.429197537639476;0.4307055216465324;0.429197537639476;0.429197537639476;0.429197537639476;0.4307055216465324;0.429197537639476;0.429197537639476;0.429197537639476;0.6390096504226938;0.6668859288553501;0.6668859288553501;0.6668859288553501;0.6390096504226938;0.6668859288553501;0.6668859288553501;0.6668859288553501;0.4307055216465324;0.429197537639476;0.429197537639476;0.429197537639476
3.2;0.49541508402214957;0.4811252243246881;0.4811252243246881;0.4811252243246881;0.49541508402214957;0.4811252243246881;0.4811252243246881;0.4811252243246881;0.49541508402214957;0.4811252243246881;0.4811252243246881;0.4811252243246881;0.7957935806346645;0.8020816971440402;0.8020816971440402;0.8020816971440402;0.794996299293326;0.8011927448021527;0.8011927448021527;0.8011927448021527;0.49541508402214957;0.4811252243246881;0.4811252243246881;0.4811252243246881
2.2;0.14433756729740646;0.15990053726670783;0.15990053726670783;0.15990053726670783;0.14433756729740646;0.15990053726670783;0.15990053726670783;0.15990053726670783;0.14433756729740646;0.15990053726670783;0.15990053726670783;0.15990053726670783;0.5014858873767987;0.543557306504609;0.543557306504609;0.543557306504609;0.5014858873767987;0.543557306504609;0.543557306504609;0.543557306504609;0.14433756729740646;0.15990053726670783;0.15990053726670783;0.15990053726670783
3.0;0.3570027736477083;0.3227486121839514;0.3178208630818641;0.3178208630818641;0.3570027736477083;0.3227486121839514;0.3178208630818641;0.3178208630818641;0.3570027736477083;0.3227486121839514;0.3178208630818641;0.3178208630818641;0.6852675707138728;0.7041610350827127;0.6955206951586054;0.6955206951586054;0.6816892205569908;0.6999999999999998;0.6914107176547127;0.6914107176547127;0.3570027736477083;0.3227486121839514;0.3178208630818641;0.3178208630818641
2.0;0.2160246899469287;0.20412414523193154;0.1986798535597566;0.1986798535597566;0.2160246899469287;0.20412414523193154;0.1986798535597566;0.1986798535597566;0.2160246899469287;0.20412414523193154;0.1986798535597566;0.1986798535597566;0.5932237473453119;0.6172133998483676;0.6529286250990105;0.6529286250990105;0.5932237473453119;0.6172133998483676;0.6529286250990105;0.6529286250990105;0.2160246899469287;0.20412414523193154;0.1986798535597566;0.1986798535597566
0.6;0.2645751311064591;0.23570226039551584;0.23570226039551584;0.23570226039551584;0.2645751311064591;0.23570226039551584;0.23570226039551584;0.23570226039551584;0.2645751311064591;0.23570226039551584;0.23570226039551584;0.23570226039551584;0.6060606060606061;0.5937499999999999;0.6154574548966636;0.6154574548966636;0.6060606060606061;0.5937499999999999;0.6154574548966636;0.6154574548966636;0.2645751311064591;0.23570226039551584;0.23570226039551584;0.23570226039551584
3.2;0.32118202741878643;0.2948839123097943;0.2948839123097943;0.2948839123097943;0.32118202741878643;0.2948839123097943;0.2948839123097943;0.2948839123097943;0.32118202741878643;0.2948839123097943;0.2948839123097943;0.2948839123097943;0.6572670690061994;0.6557892373388906;0.6557892373388906;0.6557892373388906;0.6572670690061994;0.6557892373388906;0.6557892373388906;0.6557892373388906;0.32118202741878643;0.2948839123097943;0.2948839123097943;0.2948839123097943
3.6;0.46056618647183833;0.42426406871192845;0.42426406871192845;0.42426406871192845;0.46056618647183833;0.42426406871192845;0.42426406871192845;0.42426406871192845;0.46056618647183833;0.42426406871192845;0.42426406871192845;0.42426406871192845;0.6929023281557339;0.6761234037828132;0.6761234037828132;0.6761234037828132;0.6929023281557339;0.6761234037828132;0.6761234037828132;0.6761234037828132;0.46056618647183833;0.42426406871192845;0.42426406871192845;0.42426406871192845
1.0;0.21320071635561041;0.14744195615489716;0.14744195615489716;0.14744195615489716;0.21320071635561041;0.14744195615489716;0.14744195615489716;0.14744195615489716;0.21320071635561041;0.14744195615489716;0.14744195615489716;0.14744195615489716;0.5763539780776888;0.5669467095138409;0.5669467095138409;0.5669467095138409;0.5763539780776888;0.5669467095138409;0.5669467095138409;0.5669467095138409;0.21320071635561041;0.14744195615489716;0.14744195615489716;0.14744195615489716
1.8;0.33944142888212137;0.291161615782696;0.291161615782696;0.291161615782696;0.33944142888212137;0.291161615782696;0.291161615782696;0.291161615782696;0.33944142888212137;0.291161615782696;0.291161615782696;0.291161615782696;0.5619514869490164;0.5408987230262506;0.5408987230262506;0.5408987230262506;0.5619514869490164;0.5408987230262506;0.5408987230262506;0.5408987230262506;0.33944142888212137;0.291161615782696;0.291161615782696;0.291161615782696
2.8;0.18518518518518517;0.16012815380508716;0.16012815380508716;0.16012815380508716;0.18518518518518517;0.16012815380508716;0.16012815380508716;0.16012815380508716;0.18518518518518517;0.16012815380508716;0.16012815380508716;0.16012815380508716;0.5388159060803248;0.540295467239169;0.540295467239169;0.540295467239169;0.5388159060803248;0.540295467239169;0.540295467239169;0.540295467239169;0.18518518518518517;0.16012815380508716;0.16012815380508716;0.16012815380508716
2.8;0.07027283689263066;0.03857583749052298;0.03857583749052298;0.03857583749052298;0.07027283689263066;0.03857583749052298;0.03857583749052298;0.03857583749052298;0.07027283689263066;0.03857583749052298;0.03857583749052298;0.03857583749052298;0.5533985905294664;0.563883874434601;0.563883874434601;0.563883874434601;0.5533985905294664;0.563883874434601;0.563883874434601;0.563883874434601;0.07027283689263066;0.03857583749052298;0.03857583749052298;0.03857583749052298
1.8;0.22922730202450112;0.15701857325533194;0.15701857325533194;0.15701857325533194;0.22922730202450112;0.15701857325533194;0.15701857325533194;0.15701857325533194;0.22922730202450112;0.15701857325533194;0.15701857325533194;0.15701857325533194;0.5205733767083311;0.502518907629606;0.48416483186574427;0.48416483186574427;0.5205733767083311;0.502518907629606;0.48416483186574427;0.48416483186574427;0.22922730202450112;0.15701857325533194;0.15701857325533194;0.15701857325533194
1.8;0.16162704595880897;0.17677669529663687;0.17677669529663687;0.17677669529663687;0.16162704595880897;0.17677669529663687;0.17677669529663687;0.17677669529663687;0.16162704595880897;0.17677669529663687;0.17677669529663687;0.17677669529663687;0.5006939628599933;0.5352643613280604;0.5352643613280604;0.5352643613280604;0.5006939628599933;0.5352643613280604;0.5352643613280604;0.5352643613280604;0.16162704595880897;0.17677669529663687;0.17677669529663687;0.17677669529663687
2.6;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.6281403570721946;0.6281403570721946;0.6281403570721946;0.6281403570721946;0.6255432421712244;0.6255432421712244;0.6255432421712244;0.6255432421712244;0.3721042037676254;0.3721042037676254;0.3721042037676254;0.3721042037676254
1.4;0.2051956704170308;0.11785113019775793;0.11785113019775793;0.11785113019775793;0.2051956704170308;0.11785113019775793;0.11785113019775793;0.11785113019775793;0.2051956704170308;0.11785113019775793;0.11785113019775793;0.11785113019775793;0.511681719253465;0.47673129462279606;0.47673129462279606;0.47673129462279606;0.511681719253465;0.47673129462279606;0.47673129462279606;0.47673129462279606;0.2051956704170308;0.11785113019775793;0.11785113019775793;0.11785113019775793
3.0;0.33541019662496846;0.30656966974248284;0.30656966974248284;0.30656966974248284;0.33541019662496846;0.30656966974248284;0.30656966974248284;0.30656966974248284;0.33541019662496846;0.30656966974248284;0.30656966974248284;0.30656966974248284;0.606128125356204;0.6030226891555273;0.6030226891555273;0.6030226891555273;0.606128125356204;0.6030226891555273;0.6030226891555273;0.6030226891555273;0.33541019662496846;0.30656966974248284;0.30656966974248284;0.30656966974248284
0.6;0.23372319715296225;0.15339299776947407;0.15118578920369088;0.15118578920369088;0.23372319715296225;0.15339299776947407;0.15118578920369088;0.15118578920369088;0.23372319715296225;0.15339299776947407;0.15118578920369088;0.15118578920369088;0.7226912263862431;0.7188946323483356;0.7102848052045775;0.7102848052045775;0.7226912263862431;0.7188946323483356;0.7102848052045775;0.7102848052045775;0.23372319715296225;0.15339299776947407;0.15118578920369088;0.15118578920369088
1.8;0.3590924232298039;0.2858309752375147;0.3429971702850177;0.3429971702850177;0.3590924232298039;0.2858309752375147;0.3429971702850177;0.3429971702850177;0.3590924232298039;0.2858309752375147;0.3429971702850177;0.3429971702850177;0.5779204918167031;0.5367450401216932;0.5855400437691199;0.5855400437691199;0.5779204918167031;0.5367450401216932;0.5855400437691199;0.5855400437691199;0.3590924232298039;0.2858309752375147;0.3429971702850177;0.3429971702850177
3.0;0.4166666666666667;0.37219368415938836;0.412514323662695;0.412514323662695;0.4166666666666667;0.37219368415938836;0.412514323662695;0.412514323662695;0.4166666666666667;0.37219368415938836;0.412514323662695;0.412514323662695;0.5907908398283785;0.5698028822981898;0.5987849508520958;0.5987849508520958;0.5907908398283785;0.5698028822981898;0.5987849508520958;0.5987849508520958;0.4166666666666667;0.37219368415938836;0.412514323662695;0.412514323662695
3.0;0.29649972666444047;0.27498597046143514;0.27498597046143514;0.27498597046143514;0.29649972666444047;0.27498597046143514;0.27498597046143514;0.27498597046143514;0.29649972666444047;0.27498597046143514;0.27498597046143514;0.27498597046143514;0.7397954428741078;0.7428571428571429;0.7428571428571429;0.7428571428571429;0.7397954428741078;0.7428571428571429;0.7428571428571429;0.7428571428571429;0.29649972666444047;0.27498597046143514;0.27498597046143514;0.27498597046143514
3.8;0.4974683381630911;0.4595037486404902;0.4595037486404902;0.4595037486404902;0.4974683381630911;0.4595037486404902;0.4595037486404902;0.4595037486404902;0.4974683381630911;0.4595037486404902;0.4595037486404902;0.4595037486404902;0.7601169500660919;0.74564371920144;0.74564371920144;0.74564371920144;0.7601169500660919;0.74564371920144;0.74564371920144;0.74564371920144;0.4974683381630911;0.4595037486404902;0.4595037486404902;0.4595037486404902
2.4;0.31304951684997057;0.24573659359149527;0.24573659359149527;0.24573659359149527;0.31304951684997057;0.24573659359149527;0.24573659359149527;0.24573659359149527;0.31304951684997057;0.24573659359149527;0.24573659359149527;0.24573659359149527;0.7566444492037343;0.7396934513601644;0.7396934513601644;0.7396934513601644;0.7566444492037343;0.7396934513601644;0.7396934513601644;0.7396934513601644;0.31304951684997057;0.24573659359149527;0.24573659359149527;0.24573659359149527
