Human;WBSM Lin None;WBSM Lin Default;WBSM Lin BIOSSES;WBSM Lin Blagec;WBSM Cai None;WBSM Cai Default;WBSM Cai BIOSSES;WBSM Cai Blagec;WBSM Resnik None;WBSM Resnik Default;WBSM Resnik BIOSSES;WBSM Resnik Blagec;WBSM WuPalmerFast None;WBSM WuPalmerFast Default;WBSM WuPalmerFast BIOSSES;WBSM WuPalmerFast Blagec;WBSM JiangConrath None;WBSM JiangConrath Default;WBSM JiangConrath BIOSSES;WBSM JiangConrath Blagec;WBSM CosineNormJiangConrath None;WBSM CosineNormJiangConrath Default;WBSM CosineNormJiangConrath BIOSSES;WBSM CosineNormJiangConrath Blagec
3.0;0.9095085938862486;0.8970852271450606;0.8970852271450606;0.8970852271450606;0.9095085938862486;0.8970852271450606;0.8970852271450606;0.8970852271450606;0.9095085938862486;0.8970852271450606;0.8970852271450606;0.8970852271450606;1.0000000000000002;1.0;1.0;1.0;1.0000000000000002;1.0;1.0;1.0;0.9095085938862486;0.8970852271450606;0.8970852271450606;0.8970852271450606
0.5;0.41147559989891175;0.3464101615137755;0.3464101615137755;0.3464101615137755;0.41147559989891175;0.3464101615137755;0.3464101615137755;0.3464101615137755;0.41147559989891175;0.3464101615137755;0.3464101615137755;0.3464101615137755;0.7329409123199365;0.7360747380985777;0.7108057085060271;0.7108057085060271;0.7329409123199365;0.7360747380985777;0.7108057085060271;0.7108057085060271;0.41147559989891175;0.3464101615137755;0.3464101615137755;0.3464101615137755
3.0;0.5871303778302884;0.5358258812338201;0.5358258812338201;0.5358258812338201;0.5871303778302884;0.5358258812338201;0.5358258812338201;0.5358258812338201;0.5871303778302884;0.5358258812338201;0.5358258812338201;0.5358258812338201;0.8376105968386142;0.8214799971933826;0.8214799971933826;0.8214799971933826;0.8376105968386142;0.8214799971933826;0.8214799971933826;0.8214799971933826;0.5871303778302884;0.5358258812338201;0.5358258812338201;0.5358258812338201
4.1;0.8645299348672513;0.85106449634699;0.85106449634699;0.85106449634699;0.8645299348672513;0.85106449634699;0.85106449634699;0.85106449634699;0.8645299348672513;0.85106449634699;0.85106449634699;0.85106449634699;0.9363821838346237;0.9304842103984708;0.9304842103984708;0.9304842103984708;0.9363821838346237;0.9304842103984708;0.9304842103984708;0.9304842103984708;0.8645299348672513;0.85106449634699;0.85106449634699;0.85106449634699
3.5;0.7357672073819589;0.7701540462154054;0.7701540462154054;0.7701540462154054;0.7357672073819589;0.7701540462154054;0.7701540462154054;0.7701540462154054;0.7357672073819589;0.7701540462154054;0.7701540462154054;0.7701540462154054;0.8959786703810408;0.9428090415820635;0.9428090415820635;0.9428090415820635;0.8959786703810408;0.9428090415820635;0.9428090415820635;0.9428090415820635;0.7357672073819589;0.7701540462154054;0.7701540462154054;0.7701540462154054
4.0;0.9104463009115372;0.9035253315161441;0.9035253315161441;0.9035253315161441;0.9104463009115372;0.9035253315161441;0.9035253315161441;0.9035253315161441;0.9104463009115372;0.9035253315161441;0.9035253315161441;0.9035253315161441;0.9831920802501751;0.9819805060619657;0.9819805060619657;0.9819805060619657;0.9831920802501751;0.9819805060619657;0.9819805060619657;0.9819805060619657;0.9104463009115372;0.9035253315161441;0.9035253315161441;0.9035253315161441
2.5;0.9499999999999998;0.9411764705882353;0.9411764705882353;0.9411764705882353;0.9499999999999998;0.9411764705882353;0.9411764705882353;0.9411764705882353;0.9499999999999998;0.9411764705882353;0.9411764705882353;0.9411764705882353;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.9499999999999998;0.9411764705882353;0.9411764705882353;0.9411764705882353
4.0;0.9276336570439173;0.9231861823449954;0.9231861823449954;0.9231861823449954;0.9276336570439173;0.9231861823449954;0.9231861823449954;0.9231861823449954;0.9276336570439173;0.9231861823449954;0.9231861823449954;0.9231861823449954;0.9725975251592748;0.9553302944424514;0.9710083124552245;0.9710083124552245;0.9725975251592748;0.9553302944424514;0.9710083124552245;0.9710083124552245;0.9276336570439173;0.9231861823449954;0.9231861823449954;0.9231861823449954
4.0;0.7647748927656913;0.7463904912524668;0.7463904912524668;0.7463904912524668;0.7647748927656913;0.7463904912524668;0.7463904912524668;0.7463904912524668;0.7647748927656913;0.7463904912524668;0.7463904912524668;0.7463904912524668;0.9207509207513811;0.8970852271450604;0.9153857298880941;0.9153857298880941;0.9207509207513811;0.8970852271450604;0.9153857298880941;0.9153857298880941;0.7647748927656913;0.7463904912524668;0.7463904912524668;0.7463904912524668
4.1;0.8346223261119857;0.8140915784106942;0.8140915784106942;0.8140915784106942;0.8346223261119857;0.8140915784106942;0.8140915784106942;0.8140915784106942;0.8346223261119857;0.8140915784106942;0.8140915784106942;0.8140915784106942;0.8959786703810408;0.8838834764831844;0.8838834764831844;0.8838834764831844;0.8959786703810408;0.8838834764831844;0.8838834764831844;0.8838834764831844;0.8346223261119857;0.8140915784106942;0.8140915784106942;0.8140915784106942
4.0;0.7585826061362605;0.7888106377466154;0.7888106377466154;0.7888106377466154;0.7585826061362605;0.7888106377466154;0.7888106377466154;0.7888106377466154;0.7585826061362605;0.7888106377466154;0.7888106377466154;0.7888106377466154;0.8644049787187569;0.9004115224620592;0.9004115224620592;0.9004115224620592;0.8645299348672513;0.9011271137791659;0.9011271137791659;0.9011271137791659;0.7585826061362605;0.7888106377466154;0.7888106377466154;0.7888106377466154
3.0;0.7953559537197223;0.7824758900557375;0.7824758900557375;0.7824758900557375;0.7953559537197223;0.7824758900557375;0.7824758900557375;0.7824758900557375;0.7953559537197223;0.7824758900557375;0.7824758900557375;0.7824758900557375;0.9473309334313418;0.9299811099505543;0.9444002816030351;0.9444002816030351;0.9473309334313418;0.9299811099505543;0.9444002816030351;0.9444002816030351;0.7953559537197223;0.7824758900557375;0.7824758900557375;0.7824758900557375
4.0;0.753778361444409;0.7357672073819589;0.7357672073819589;0.7357672073819589;0.753778361444409;0.7357672073819589;0.7357672073819589;0.7357672073819589;0.753778361444409;0.7357672073819589;0.7357672073819589;0.7357672073819589;0.91421405618432;0.9257557824879351;0.9257557824879351;0.9257557824879351;0.9139076937674137;0.9258200997725516;0.9258200997725516;0.9258200997725516;0.753778361444409;0.7357672073819589;0.7357672073819589;0.7357672073819589
3.0;0.7857142857142857;0.7500000000000001;0.7500000000000001;0.7500000000000001;0.7857142857142857;0.7500000000000001;0.7500000000000001;0.7500000000000001;0.7857142857142857;0.7500000000000001;0.7500000000000001;0.7500000000000001;0.9375;0.9285714285714286;0.9285714285714286;0.9285714285714286;0.9375;0.9285714285714286;0.9285714285714286;0.9285714285714286;0.7857142857142857;0.7500000000000001;0.7500000000000001;0.7500000000000001
4.5;0.9132660258954309;0.9300911864272315;0.9231241131492185;0.9231241131492185;0.9132660258954309;0.9300911864272315;0.9231241131492185;0.9231241131492185;0.9132660258954309;0.9300911864272315;0.9231241131492185;0.9231241131492185;0.9548585820711418;0.9729679679550949;0.9661876207644757;0.9661876207644757;0.9548585820711418;0.9729679679550949;0.9661876207644757;0.9661876207644757;0.9132660258954309;0.9300911864272315;0.9231241131492185;0.9231241131492185
3.5;0.8391463916782737;0.8486684247915056;0.8486684247915056;0.8486684247915056;0.8391463916782737;0.8486684247915056;0.8486684247915056;0.8486684247915056;0.8391463916782737;0.8486684247915056;0.8486684247915056;0.8486684247915056;0.9714965234869217;0.9991896272285249;0.9991896272285249;0.9991896272285249;0.9718253158075502;0.9999999999999999;0.9999999999999999;0.9999999999999999;0.8391463916782737;0.8486684247915056;0.8486684247915056;0.8486684247915056
3.5;0.38892223413129867;0.34668762264076824;0.34668762264076824;0.34668762264076824;0.38892223413129867;0.34668762264076824;0.34668762264076824;0.34668762264076824;0.38892223413129867;0.34668762264076824;0.34668762264076824;0.34668762264076824;0.7200822998230957;0.7050239879106326;0.7050239879106326;0.7050239879106326;0.7200822998230957;0.7050239879106326;0.7050239879106326;0.7050239879106326;0.38892223413129867;0.34668762264076824;0.34668762264076824;0.34668762264076824
3.0;0.8226035963188325;0.8113480845393759;0.8113480845393759;0.8113480845393759;0.8226035963188325;0.8113480845393759;0.8113480845393759;0.8113480845393759;0.8226035963188325;0.8113480845393759;0.8113480845393759;0.8113480845393759;0.9597148699373932;0.9574271077563381;0.9574271077563381;0.9574271077563381;0.9597148699373932;0.9574271077563381;0.9574271077563381;0.9574271077563381;0.8226035963188325;0.8113480845393759;0.8113480845393759;0.8113480845393759
3.5;0.9045340337332908;0.8980265101338746;0.8980265101338746;0.8980265101338746;0.9045340337332908;0.8980265101338746;0.8980265101338746;0.8980265101338746;0.9045340337332908;0.8980265101338746;0.8980265101338746;0.8980265101338746;0.9692233691951199;0.9672041516493517;0.9672041516493517;0.9672041516493517;0.9692233691951199;0.9672041516493517;0.9672041516493517;0.9672041516493517;0.9045340337332908;0.8980265101338746;0.8980265101338746;0.8980265101338746
4.0;0.974761640818029;0.9730618248952598;0.9730618248952598;0.9730618248952598;0.974761640818029;0.9730618248952598;0.9730618248952598;0.9730618248952598;0.974761640818029;0.9730618248952598;0.9730618248952598;0.9730618248952598;0.9874999999999998;0.9866666666666665;0.9866666666666665;0.9866666666666665;0.9874999999999998;0.9866666666666665;0.9866666666666665;0.9866666666666665;0.974761640818029;0.9730618248952598;0.9730618248952598;0.9730618248952598
4.0;0.9539590550898286;0.9509474618867318;0.9509474618867318;0.9509474618867318;0.9539590550898286;0.9509474618867318;0.9509474618867318;0.9509474618867318;0.9539590550898286;0.9509474618867318;0.9509474618867318;0.9509474618867318;1.0;0.9842509842514764;0.9999999999999998;0.9999999999999998;1.0;0.9842509842514764;0.9999999999999998;0.9999999999999998;0.9539590550898286;0.9509474618867318;0.9509474618867318;0.9509474618867318
4.0;0.8743856497851876;0.8767140075192092;0.8520128672302585;0.8520128672302585;0.8743856497851876;0.8767140075192092;0.8520128672302585;0.8520128672302585;0.8743856497851876;0.8767140075192092;0.8520128672302585;0.8520128672302585;0.9293203772845849;0.9428090415820635;0.9459053029269171;0.9459053029269171;0.9293203772845849;0.9428090415820635;0.9459053029269171;0.9459053029269171;0.8743856497851876;0.8767140075192092;0.8520128672302585;0.8520128672302585
3.0;0.6324555320336759;0.5636018619766345;0.5636018619766345;0.5636018619766345;0.6324555320336759;0.5636018619766345;0.5636018619766345;0.5636018619766345;0.6324555320336759;0.5636018619766345;0.5636018619766345;0.5636018619766345;0.8703882797784892;0.85106449634699;0.85106449634699;0.85106449634699;0.8703882797784892;0.85106449634699;0.85106449634699;0.85106449634699;0.6324555320336759;0.5636018619766345;0.5636018619766345;0.5636018619766345
2.5;0.7602631123499285;0.7372097807744858;0.7372097807744858;0.7372097807744858;0.7602631123499285;0.7372097807744858;0.7372097807744858;0.7372097807744858;0.7602631123499285;0.7372097807744858;0.7372097807744858;0.7372097807744858;0.9435641951204965;0.9389710680668849;0.9389710680668849;0.9389710680668849;0.9435641951204965;0.9389710680668849;0.9389710680668849;0.9389710680668849;0.7602631123499285;0.7372097807744858;0.7372097807744858;0.7372097807744858
2.5;0.46676002800933664;0.45;0.45;0.45;0.46676002800933664;0.45;0.45;0.45;0.46676002800933664;0.45;0.45;0.45;0.682736429567124;0.6816229165476879;0.6816229165476879;0.6816229165476879;0.682736429567124;0.6816229165476879;0.6816229165476879;0.6816229165476879;0.46676002800933664;0.45;0.45;0.45
3.0;0.6210590034081188;0.6666666666666667;0.6666666666666667;0.6666666666666667;0.6210590034081188;0.6666666666666667;0.6666666666666667;0.6666666666666667;0.6210590034081188;0.6666666666666667;0.6666666666666667;0.6666666666666667;0.7882407813680822;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.7882407813680822;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.6210590034081188;0.6666666666666667;0.6666666666666667;0.6666666666666667
0.0;0.19364916731037085;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.19364916731037085;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.19364916731037085;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.7826086956521741;0.7909115788387002;0.7909115788387002;0.7909115788387002;0.7826086956521741;0.7909115788387002;0.7909115788387002;0.7909115788387002;0.19364916731037085;0.14285714285714285;0.14285714285714285;0.14285714285714285
4.25;0.7745966692414833;0.7863570994927849;0.7863570994927849;0.7863570994927849;0.7745966692414833;0.7863570994927849;0.7863570994927849;0.7863570994927849;0.7745966692414833;0.7863570994927849;0.7863570994927849;0.7863570994927849;0.8669214468630108;0.890870806374748;0.890870806374748;0.890870806374748;0.8669214468630108;0.890870806374748;0.890870806374748;0.890870806374748;0.7745966692414833;0.7863570994927849;0.7863570994927849;0.7863570994927849
3.0;0.6772962119561564;0.6305926250944657;0.6305926250944657;0.6305926250944657;0.6772962119561564;0.6305926250944657;0.6305926250944657;0.6305926250944657;0.6772962119561564;0.6305926250944657;0.6305926250944657;0.6305926250944657;0.9378903347585671;0.9455534695684731;0.9455534695684731;0.9455534695684731;0.9379580992210838;0.9456108576893003;0.9456108576893003;0.9456108576893003;0.6772962119561564;0.6305926250944657;0.6305926250944657;0.6305926250944657
3.0;0.7407437469876467;0.710046946804693;0.710046946804693;0.710046946804693;0.7407437469876467;0.710046946804693;0.710046946804693;0.710046946804693;0.7407437469876467;0.710046946804693;0.710046946804693;0.710046946804693;0.9088932591463857;0.8997354108424374;0.8997354108424374;0.8997354108424374;0.9088932591463857;0.8997354108424374;0.8997354108424374;0.8997354108424374;0.7407437469876467;0.710046946804693;0.710046946804693;0.710046946804693
4.0;0.6676978608895885;0.6210590034081188;0.6210590034081188;0.6210590034081188;0.6676978608895885;0.6210590034081188;0.6210590034081188;0.6210590034081188;0.6676978608895885;0.6210590034081188;0.6210590034081188;0.6210590034081188;0.8844268997557726;0.8909632992972867;0.8909632992972867;0.8909632992972867;0.8839599998785473;0.8902638145194514;0.8902638145194514;0.8902638145194514;0.6676978608895885;0.6210590034081188;0.6210590034081188;0.6210590034081188
0.0;0.26315789473684204;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.26315789473684204;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.26315789473684204;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.7352364073976118;0.7383537366392935;0.7114158203453539;0.7114158203453539;0.7329409123199365;0.7360747380985777;0.7089490077940542;0.7089490077940542;0.26315789473684204;0.2286647801900118;0.2286647801900118;0.2286647801900118
3.5;0.7416770790872963;0.720603758577672;0.720603758577672;0.720603758577672;0.7416770790872963;0.720603758577672;0.720603758577672;0.720603758577672;0.7416770790872963;0.720603758577672;0.720603758577672;0.720603758577672;0.8986914687663685;0.891337623249849;0.891337623249849;0.891337623249849;0.8986914687663685;0.891337623249849;0.891337623249849;0.891337623249849;0.7416770790872963;0.720603758577672;0.720603758577672;0.720603758577672
1.0;0.3785166493051126;0.36380343755449945;0.35294117647058826;0.35294117647058826;0.3785166493051126;0.36380343755449945;0.35294117647058826;0.35294117647058826;0.3785166493051126;0.36380343755449945;0.35294117647058826;0.35294117647058826;0.8236877675803729;0.8528028654224417;0.8340576562282991;0.8340576562282991;0.8236877675803729;0.8528028654224417;0.8340576562282991;0.8340576562282991;0.3785166493051126;0.36380343755449945;0.35294117647058826;0.35294117647058826
0.0;0.26352313834736496;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.26352313834736496;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.26352313834736496;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.8011927448021527;0.8100925873009825;0.8100925873009825;0.8100925873009825;0.8011927448021527;0.8100925873009825;0.8100925873009825;0.8100925873009825;0.26352313834736496;0.2286647801900118;0.2286647801900118;0.2286647801900118
1.5;0.5292561240249631;0.5161854012087639;0.5161854012087639;0.5161854012087639;0.5292561240249631;0.5161854012087639;0.5161854012087639;0.5161854012087639;0.5292561240249631;0.5161854012087639;0.5161854012087639;0.5161854012087639;0.7024393586862705;0.7035264706814485;0.7035264706814485;0.7035264706814485;0.7024393586862705;0.7035264706814485;0.7035264706814485;0.7035264706814485;0.5292561240249631;0.5161854012087639;0.5161854012087639;0.5161854012087639
3.6;0.7142857142857143;0.6842105263157894;0.6842105263157894;0.6842105263157894;0.7142857142857143;0.6842105263157894;0.6842105263157894;0.6842105263157894;0.7142857142857143;0.6842105263157894;0.6842105263157894;0.6842105263157894;0.8294118496152711;0.813733471206735;0.813733471206735;0.813733471206735;0.8268688657895648;0.8104432008587533;0.8104432008587533;0.8104432008587533;0.7142857142857143;0.6842105263157894;0.6842105263157894;0.6842105263157894
3.0;0.8086937042208113;0.7894736842105262;0.7894736842105262;0.7894736842105262;0.8086937042208113;0.7894736842105262;0.7894736842105262;0.7894736842105262;0.8086937042208113;0.7894736842105262;0.7894736842105262;0.7894736842105262;0.9237604307034012;0.9304842103984708;0.9304842103984708;0.9304842103984708;0.9237604307034012;0.9304842103984708;0.9304842103984708;0.9304842103984708;0.8086937042208113;0.7894736842105262;0.7894736842105262;0.7894736842105262
3.0;0.7888934916555407;0.756978119245116;0.756978119245116;0.756978119245116;0.7888934916555407;0.756978119245116;0.756978119245116;0.756978119245116;0.7888934916555407;0.756978119245116;0.756978119245116;0.756978119245116;0.9221041531698333;0.9121568188129244;0.9121568188129244;0.9121568188129244;0.926302172234155;0.9164397149578765;0.9164397149578765;0.9164397149578765;0.7888934916555407;0.756978119245116;0.756978119245116;0.756978119245116
5.0;0.9095085938862486;0.8970852271450606;0.8970852271450606;0.8970852271450606;0.9095085938862486;0.8970852271450606;0.8970852271450606;0.8970852271450606;0.9095085938862486;0.8970852271450606;0.8970852271450606;0.8970852271450606;0.9718253158075502;0.9682458365518541;0.9682458365518541;0.9682458365518541;0.9718253158075502;0.9682458365518541;0.9682458365518541;0.9682458365518541;0.9095085938862486;0.8970852271450606;0.8970852271450606;0.8970852271450606
3.5;0.6676978608895885;0.6262242910851494;0.6262242910851494;0.6262242910851494;0.6676978608895885;0.6262242910851494;0.6262242910851494;0.6262242910851494;0.6676978608895885;0.6262242910851494;0.6262242910851494;0.6262242910851494;0.7736713930851752;0.7487012977269327;0.7487012977269327;0.7487012977269327;0.7694837640638655;0.7431605356175384;0.7431605356175384;0.7431605356175384;0.6676978608895885;0.6262242910851494;0.6262242910851494;0.6262242910851494
0.0;0.27863910628767646;0.2614881801842454;0.2545139051903111;0.2545139051903111;0.27863910628767646;0.2614881801842454;0.2545139051903111;0.2545139051903111;0.27863910628767646;0.2614881801842454;0.2545139051903111;0.2545139051903111;0.5848976518656018;0.6172133998483678;0.6030226891555273;0.6030226891555273;0.5848976518656018;0.6172133998483678;0.6030226891555273;0.6030226891555273;0.27863910628767646;0.2614881801842454;0.2545139051903111;0.2545139051903111
4.0;0.6882472016116852;0.669438681395203;0.669438681395203;0.669438681395203;0.6882472016116852;0.669438681395203;0.669438681395203;0.669438681395203;0.6882472016116852;0.669438681395203;0.669438681395203;0.669438681395203;0.8499999999999999;0.8421052631578946;0.8421052631578946;0.8421052631578946;0.8499999999999999;0.8421052631578946;0.8421052631578946;0.8421052631578946;0.6882472016116852;0.669438681395203;0.669438681395203;0.669438681395203
4.5;0.9701425001453319;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9701425001453319;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9701425001453319;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9701425001453319;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9701425001453319;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9701425001453319;0.9660917830792959;0.9660917830792959;0.9660917830792959
3.0;0.7416770790872963;0.720603758577672;0.720603758577672;0.720603758577672;0.7416770790872963;0.720603758577672;0.720603758577672;0.720603758577672;0.7416770790872963;0.720603758577672;0.720603758577672;0.720603758577672;0.8805874420954337;0.871812750115739;0.871812750115739;0.871812750115739;0.8805874420954337;0.871812750115739;0.871812750115739;0.871812750115739;0.7416770790872963;0.720603758577672;0.720603758577672;0.720603758577672
3.5;0.747756501105966;0.74564371920144;0.74564371920144;0.74564371920144;0.747756501105966;0.74564371920144;0.74564371920144;0.74564371920144;0.747756501105966;0.74564371920144;0.74564371920144;0.74564371920144;0.8137000832369324;0.8159592353078742;0.8159592353078742;0.8159592353078742;0.8134892168199606;0.815803165447291;0.815803165447291;0.815803165447291;0.747756501105966;0.74564371920144;0.74564371920144;0.74564371920144
4.0;0.8858795678282981;0.8743856497851876;0.8743856497851876;0.8743856497851876;0.8858795678282981;0.8743856497851876;0.8743856497851876;0.8743856497851876;0.8858795678282981;0.8743856497851876;0.8743856497851876;0.8743856497851876;0.9308514296201511;0.9242722802679318;0.9242722802679318;0.9242722802679318;0.9335638713962128;0.9271050693011066;0.9271050693011066;0.9271050693011066;0.8858795678282981;0.8743856497851876;0.8743856497851876;0.8743856497851876
3.0;0.9074852129730302;0.894427190999916;0.894427190999916;0.894427190999916;0.9074852129730302;0.894427190999916;0.894427190999916;0.894427190999916;0.9074852129730302;0.894427190999916;0.894427190999916;0.894427190999916;0.9701425001453319;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9701425001453319;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9074852129730302;0.894427190999916;0.894427190999916;0.894427190999916
3.0;0.6;0.6047431568147635;0.6047431568147635;0.6047431568147635;0.6;0.6047431568147635;0.6047431568147635;0.6047431568147635;0.6;0.6047431568147635;0.6047431568147635;0.6047431568147635;0.8176316179301714;0.8437499999999998;0.8437499999999998;0.8437499999999998;0.8176316179301714;0.8437499999999998;0.8437499999999998;0.8437499999999998;0.6;0.6047431568147635;0.6047431568147635;0.6047431568147635
3.5;0.8593378488473195;0.8362420100070909;0.8362420100070909;0.8362420100070909;0.8593378488473195;0.8362420100070909;0.8362420100070909;0.8362420100070909;0.8593378488473195;0.8362420100070909;0.8362420100070909;0.8362420100070909;0.9333333333333332;0.9230769230769232;0.9230769230769232;0.9230769230769232;0.9333333333333332;0.9230769230769232;0.9230769230769232;0.9230769230769232;0.8593378488473195;0.8362420100070909;0.8362420100070909;0.8362420100070909
2.5;0.408248290463863;0.3256694736394648;0.3256694736394648;0.3256694736394648;0.408248290463863;0.3256694736394648;0.3256694736394648;0.3256694736394648;0.408248290463863;0.3256694736394648;0.3256694736394648;0.3256694736394648;0.8703882797784892;0.8581163303210331;0.8581163303210331;0.8581163303210331;0.8703882797784892;0.8581163303210331;0.8581163303210331;0.8581163303210331;0.408248290463863;0.3256694736394648;0.3256694736394648;0.3256694736394648
