Human;Jaccard Biosses2017;Jaccard nltk2018;Jaccard None;Qgram Biosses2017;Qgram nltk2018;Qgram None;BlockDistance Biosses2017;BlockDistance nltk2018;BlockDistance None;OverlapCoefficient Biosses2017;OverlapCoefficient nltk2018;OverlapCoefficient None;Levenshtein Biosses2017;Levenshtein nltk2018;Levenshtein None
3.5;0.14285714285714285;0.14285714285714285;0.20833333333333334;0.2857142857142857;0.2857142857142857;0.3493449781659389;0.23529410362243652;0.23529410362243652;0.34285712242126465;0.3333333333333333;0.3333333333333333;0.38461538461538464;0.3232323232323232;0.3232323232323232;0.3712121212121212
3.0;0.6296296296296297;0.6296296296296297;0.6666666666666666;0.7947761194029851;0.7947761194029851;0.7839195979899498;0.7666666507720947;0.7666666507720947;0.75;0.9444444444444444;0.9444444444444444;0.96;0.6599999999999999;0.6599999999999999;0.6437125748502994
3.5;0.782608695652174;0.782608695652174;0.8064516129032258;0.8754578754578755;0.8754578754578755;0.8785942492012779;0.8666666746139526;0.8666666746139526;0.8705882430076599;1.0;1.0;1.0;0.7828947368421053;0.7828947368421053;0.7873563218390804
4.0;0.9375;0.9375;0.9487179487179487;0.9620758483033932;0.9620758483033932;0.96964586846543;0.9635036587715149;0.9635036587715149;0.9684210419654846;0.9836065573770492;0.9836065573770492;0.9866666666666667;0.47937131630648333;0.47937131630648333;0.4892205638474295
4.0;0.875;0.875;0.90625;0.9547920433996383;0.9547920433996383;0.9603803486529319;0.9508196711540222;0.9508196711540222;0.9647058844566345;0.9545454545454546;0.9545454545454546;0.9666666666666667;0.9244604316546763;0.9244604316546763;0.9337539432176656
4.0;0.7777777777777778;0.7777777777777778;0.7619047619047619;0.9359605911330049;0.9359605911330049;0.9181818181818182;0.875;0.875;0.8648648858070374;0.9333333333333333;0.9333333333333333;0.9411764705882353;0.9509803921568627;0.9509803921568627;0.911504424778761
3.0;0.4090909090909091;0.4090909090909091;0.44;0.5445544554455446;0.5445544554455446;0.5740740740740741;0.5806452035903931;0.5806452035903931;0.6111111044883728;0.6;0.6;0.6470588235294118;0.5544554455445545;0.5544554455445545;0.5779816513761468
2.5;0.5217391304347826;0.5217391304347826;0.5769230769230769;0.7109826589595376;0.7109826589595376;0.7297297297297297;0.7142857313156128;0.7142857313156128;0.75;0.8;0.8;0.8333333333333334;0.6717948717948719;0.6717948717948719;0.6908212560386473
2.5;0.18181818181818182;0.19047619047619047;0.28125;0.38181818181818183;0.4;0.4683544303797469;0.307692289352417;0.3199999928474426;0.48000001907348633;0.4;0.4;0.5625;0.32061068702290074;0.33333333333333337;0.3315508021390374
3.0;0.5;0.5;0.5;0.8131868131868132;0.8131868131868132;0.7922705314009661;0.699999988079071;0.699999988079071;0.692307710647583;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6923076923076923;0.6923076923076923;0.6476190476190475
0.0;0.0;0.0;0.07692307692307693;0.08450704225352113;0.08450704225352113;0.21463414634146338;0.0;0.0;0.22857141494750977;0.0;0.0;0.14285714285714285;0.26582278481012656;0.26582278481012656;0.36111111111111116
4.25;0.5;0.5;0.5925925925925926;0.765625;0.765625;0.7492625368731564;0.6666666269302368;0.6666666269302368;0.7058823108673096;0.8333333333333334;0.8333333333333334;0.8888888888888888;0.6689655172413793;0.6689655172413793;0.6581632653061225
3.0;0.4230769230769231;0.4230769230769231;0.4838709677419355;0.5726495726495726;0.5726495726495726;0.6258503401360545;0.6000000238418579;0.6000000238418579;0.6896551847457886;0.7333333333333333;0.7333333333333333;0.7894736842105263;0.6171875;0.6171875;0.6419753086419753
3.0;0.5294117647058824;0.5294117647058824;0.5238095238095238;0.6021505376344086;0.6021505376344086;0.5980066445182723;0.6000000238418579;0.6000000238418579;0.5945945978164673;0.9;0.9;0.9166666666666666;0.4627659574468085;0.4627659574468085;0.4558823529411765
4.0;0.5384615384615384;0.5384615384615384;0.45;0.7821782178217822;0.7821782178217822;0.7426160337552743;0.695652186870575;0.695652186870575;0.6060606241226196;0.7777777777777778;0.7777777777777778;0.6428571428571429;0.6190476190476191;0.6190476190476191;0.6186440677966102
0.0;0.0;0.0;0.12903225806451613;0.11864406779661019;0.11864406779661019;0.2186495176848875;0.0;0.0;0.3181818127632141;0.0;0.0;0.23529411764705882;0.22033898305084743;0.22033898305084743;0.26582278481012656
3.5;0.5;0.5;0.5333333333333333;0.6709677419354838;0.6709677419354838;0.6715686274509804;0.6470588445663452;0.6470588445663452;0.6779661178588867;0.9166666666666666;0.9166666666666666;0.9411764705882353;0.5625;0.5625;0.5450980392156863
1.0;0.1;0.10526315789473684;0.21428571428571427;0.3137254901960784;0.3178807947019867;0.40975609756097564;0.25;0.260869562625885;0.3589743375778198;0.2;0.2;0.35294117647058826;0.30666666666666664;0.31999999999999995;0.2710280373831776
0.0;0.05;0.05;0.12903225806451613;0.15189873417721522;0.15189873417721522;0.2627118644067796;0.08695650100708008;0.08695650100708008;0.2666666507720947;0.1;0.1;0.23529411764705882;0.20512820512820518;0.20512820512820518;0.27419354838709675
1.5;0.3333333333333333;0.3333333333333333;0.34615384615384615;0.4691358024691358;0.4691358024691358;0.49785407725321884;0.5;0.5;0.5128204822540283;0.5;0.5;0.5625;0.5465116279069768;0.5465116279069768;0.5737704918032787
3.6;0.4117647058823529;0.4117647058823529;0.52;0.5767441860465117;0.5767441860465117;0.6421404682274248;0.5833333730697632;0.5833333730697632;0.7111110687255859;0.6363636363636364;0.6363636363636364;0.6842105263157895;0.46153846153846156;0.46153846153846156;0.49044585987261147
3.0;0.6;0.5789473684210527;0.68;0.7353951890034365;0.7317073170731707;0.764179104477612;0.7567567825317383;0.7428570985794067;0.7916666865348816;0.75;0.7333333333333333;0.8095238095238095;0.7074829931972789;0.703448275862069;0.7485029940119761
3.0;0.6296296296296297;0.6153846153846154;0.6176470588235294;0.7272727272727273;0.7246376811594203;0.7225806451612904;0.6938775777816772;0.6808511018753052;0.688524603843689;0.8947368421052632;0.8888888888888888;0.9130434782608695;0.6;0.5968379446640316;0.5909090909090908
5.0;0.8;0.8;0.8125;0.8382352941176471;0.8382352941176471;0.8415300546448088;0.8888888955116272;0.8888888955116272;0.8965517282485962;0.8888888888888888;0.8888888888888888;0.9285714285714286;0.8955223880597015;0.8955223880597015;0.7555555555555555
3.5;0.4;0.4;0.45454545454545453;0.5445544554455446;0.5445544554455446;0.5488721804511278;0.5454545021057129;0.5454545021057129;0.5789473652839661;0.6;0.6;0.6666666666666666;0.37;0.37;0.35507246376811596
0.0;0.041666666666666664;0.043478260869565216;0.13333333333333333;0.1456310679611651;0.1470588235294118;0.2727272727272727;0.07692307233810425;0.07999998331069946;0.292682945728302;0.1111111111111111;0.1111111111111111;0.3076923076923077;0.30952380952380953;0.3145161290322581;0.37106918238993714
4.0;0.5555555555555556;0.5555555555555556;0.5;0.7035573122529644;0.7035573122529644;0.6764705882352942;0.7142857313156128;0.7142857313156128;0.6666666269302368;0.8333333333333334;0.8333333333333334;0.7333333333333333;0.6923076923076923;0.6923076923076923;0.6866666666666666
4.5;0.9090909090909091;0.9090909090909091;0.9333333333333333;0.8923076923076922;0.8923076923076922;0.9074889867841409;0.9090908765792847;0.9090908765792847;0.9333333373069763;1.0;1.0;1.0;0.819047619047619;0.819047619047619;0.8429752066115702
3.0;0.5;0.5;0.5333333333333333;0.6270270270270271;0.6270270270270271;0.6305882352941177;0.6341463327407837;0.6341463327407837;0.6206896305084229;0.9166666666666666;0.9166666666666666;0.9411764705882353;0.4653061224489796;0.4653061224489796;0.46126760563380287
3.5;0.6923076923076923;0.6923076923076923;0.5853658536585366;0.8227848101265822;0.8227848101265822;0.7755102040816326;0.8148148059844971;0.8148148059844971;0.7529411911964417;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.75;0.75;0.6920731707317074
4.0;0.7368421052631579;0.7368421052631579;0.7727272727272727;0.8291139240506329;0.8291139240506329;0.8411764705882353;0.8717948794364929;0.8717948794364929;0.8888888955116272;0.9333333333333333;0.9333333333333333;0.9444444444444444;0.7790697674418605;0.7790697674418605;0.7934782608695652
3.0;0.7857142857142857;0.7857142857142857;0.8;0.8333333333333334;0.8333333333333334;0.8278388278388278;0.8666666746139526;0.8666666746139526;0.8484848737716675;1.0;1.0;1.0;0.7218543046357616;0.7218543046357616;0.713375796178344
3.0;0.36666666666666664;0.36666666666666664;0.41025641025641024;0.6283783783783784;0.6283783783783784;0.6434316353887399;0.5777777433395386;0.5777777433395386;0.6176470518112183;0.55;0.55;0.5925925925925926;0.6912751677852349;0.6912751677852349;0.6770833333333333
3.5;0.7;0.7;0.7142857142857143;0.8786127167630058;0.8786127167630058;0.8571428571428572;0.8235294222831726;0.8235294222831726;0.800000011920929;0.875;0.875;0.9090909090909091;0.8636363636363636;0.8636363636363636;0.88
2.5;0.10714285714285714;0.10714285714285714;0.19444444444444445;0.19130434782608696;0.19130434782608696;0.277027027027027;0.1875;0.1875;0.38461536169052124;0.21428571428571427;0.21428571428571427;0.3333333333333333;0.25196850393700787;0.25196850393700787;0.2919254658385093
3.5;0.5238095238095238;0.5238095238095238;0.5714285714285714;0.7315436241610738;0.7315436241610738;0.736842105263158;0.6470588445663452;0.6470588445663452;0.7037037014961243;0.9166666666666666;0.9166666666666666;0.9411764705882353;0.6043956043956045;0.6043956043956045;0.6051502145922747
3.5;0.11764705882352941;0.11764705882352941;0.23076923076923078;0.4;0.4;0.4549019607843138;0.19999998807907104;0.19999998807907104;0.4324324131011963;0.25;0.25;0.46153846153846156;0.3867924528301887;0.3867924528301887;0.4125874125874126
3.0;0.45454545454545453;0.45454545454545453;0.4666666666666667;0.7030716723549488;0.7030716723549488;0.7094972067039106;0.6829268336296082;0.6829268336296082;0.7118644118309021;0.6666666666666666;0.6666666666666666;0.7;0.4966887417218543;0.4966887417218543;0.46808510638297873
4.5;0.5555555555555556;0.5555555555555556;0.3157894736842105;0.7746478873239436;0.7746478873239436;0.6368159203980099;0.7142857313156128;0.7142857313156128;0.48275864124298096;0.8333333333333334;0.8333333333333334;0.5;0.6;0.6;0.5242718446601942
2.5;0.21428571428571427;0.20689655172413793;0.3;0.4140127388535032;0.40625;0.49302325581395345;0.3333333134651184;0.3243243098258972;0.5;0.42857142857142855;0.4;0.48;0.29670329670329665;0.2857142857142857;0.296137339055794
3.5;0.32;0.32;0.3793103448275862;0.4948453608247423;0.4948453608247423;0.5345911949685535;0.4848484992980957;0.4848484992980957;0.550000011920929;0.8;0.8;0.7857142857142857;0.4108910891089109;0.4108910891089109;0.44859813084112155
3.0;0.6060606060606061;0.6060606060606061;0.5681818181818182;0.7877237851662404;0.7877237851662404;0.7479674796747968;0.75;0.75;0.7058823108673096;0.9090909090909091;0.9090909090909091;0.8620689655172413;0.6899563318777293;0.6899563318777293;0.6655052264808362
2.5;0.41379310344827586;0.41379310344827586;0.45454545454545453;0.6210526315789473;0.6210526315789473;0.639225181598063;0.625;0.625;0.6666666269302368;0.7058823529411765;0.7058823529411765;0.7142857142857143;0.5333333333333333;0.5333333333333333;0.5291666666666667
4.0;0.47058823529411764;0.47058823529411764;0.4782608695652174;0.6255144032921811;0.6255144032921811;0.6099290780141844;0.615384578704834;0.615384578704834;0.5945945978164673;0.7272727272727273;0.7272727272727273;0.7857142857142857;0.5563909774436091;0.5563909774436091;0.5471698113207547
3.5;0.6923076923076923;0.6923076923076923;0.6;0.787037037037037;0.787037037037037;0.7619047619047619;0.8333333134651184;0.8333333134651184;0.7647058963775635;0.9;0.9;0.8;0.6666666666666667;0.6666666666666667;0.6031746031746033
3.5;0.29411764705882354;0.29411764705882354;0.2962962962962963;0.5213270142180095;0.5213270142180095;0.5182481751824817;0.45454543828964233;0.45454543828964233;0.41025638580322266;0.5555555555555556;0.5555555555555556;0.47058823529411764;0.5126050420168067;0.5126050420168067;0.4758620689655172
3.0;0.5476190476190477;0.5476190476190477;0.5818181818181818;0.6842105263157895;0.6842105263157895;0.7058823529411764;0.6944444179534912;0.6944444179534912;0.7428570985794067;0.7419354838709677;0.7419354838709677;0.7804878048780488;0.33203125;0.33203125;0.34384858044164035
2.5;0.68;0.68;0.7142857142857143;0.82687338501292;0.82687338501292;0.8309178743961353;0.8163264989852905;0.8163264989852905;0.8214285373687744;0.85;0.85;0.8695652173913043;0.7149758454106281;0.7149758454106281;0.7168949771689498
4.0;0.6153846153846154;0.6153846153846154;0.6842105263157895;0.7794871794871795;0.7794871794871795;0.7669172932330828;0.761904776096344;0.761904776096344;0.7692307829856873;0.8;0.8;0.8666666666666667;0.65625;0.65625;0.6212121212121212
3.5;0.2;0.14285714285714285;0.36363636363636365;0.4767441860465116;0.4078947368421053;0.5461847389558233;0.3809523582458496;0.23529410362243652;0.550000011920929;0.42857142857142855;0.3333333333333333;0.5714285714285714;0.37209302325581395;0.32894736842105265;0.4296875
2.5;0.35714285714285715;0.38461538461538464;0.34782608695652173;0.5068493150684932;0.524822695035461;0.49;0.5;0.5263158082962036;0.4444444179534912;0.5555555555555556;0.625;0.5714285714285714;0.4810126582278481;0.5189873417721519;0.46464646464646464
2.5;0.5238095238095238;0.5238095238095238;0.5833333333333334;0.7579617834394905;0.7579617834394905;0.7751479289940828;0.7368420958518982;0.7368420958518982;0.7727272510528564;0.7857142857142857;0.7857142857142857;0.8235294117647058;0.7167630057803468;0.7167630057803468;0.7351351351351352
5.0;0.8;0.8;0.6666666666666666;0.967741935483871;0.967741935483871;0.8901098901098901;0.8888888955116272;0.8888888955116272;0.800000011920929;0.8888888888888888;0.8888888888888888;0.8333333333333334;0.9868421052631579;0.9868421052631579;0.8681318681318682
4.25;0.5;0.5;0.5882352941176471;0.7228915662650602;0.7228915662650602;0.7631578947368421;0.6666666269302368;0.6666666269302368;0.7647058963775635;0.8571428571428571;0.8571428571428571;0.9090909090909091;0.6;0.6;0.6461538461538461
2.5;0.3333333333333333;0.3333333333333333;0.35714285714285715;0.5167464114832536;0.5167464114832536;0.49070631970260226;0.48000001907348633;0.48000001907348633;0.4878048896789551;0.5;0.5;0.5555555555555556;0.5754716981132075;0.5754716981132075;0.48550724637681164
2.95;0.5;0.5;0.5789473684210527;0.7142857142857143;0.7142857142857143;0.7525773195876289;0.6666666269302368;0.6666666269302368;0.75;0.6666666666666666;0.6666666666666666;0.7333333333333333;0.7857142857142857;0.7857142857142857;0.8144329896907216
3.0;0.6285714285714286;0.6285714285714286;0.6904761904761905;0.7881188118811882;0.7881188118811882;0.8079470198675497;0.7457627058029175;0.7457627058029175;0.7906976938247681;0.9565217391304348;0.9565217391304348;0.9666666666666667;0.6644295302013423;0.6644295302013423;0.6903409090909092
3.45;0.7142857142857143;0.7142857142857143;0.6666666666666666;0.8553459119496856;0.8553459119496856;0.8586956521739131;0.8333333134651184;0.8333333134651184;0.8125;0.8333333333333334;0.8333333333333334;0.8;0.8987341772151899;0.8987341772151899;0.9021739130434783
2.5;0.5;0.5;0.5555555555555556;0.7728613569321534;0.7728613569321534;0.7814207650273224;0.7142857313156128;0.7142857313156128;0.7346938848495483;0.7058823529411765;0.7058823529411765;0.75;0.6914285714285715;0.6914285714285715;0.7
0.5;0.1;0.0975609756097561;0.11764705882352941;0.21333333333333337;0.21052631578947367;0.2545454545454545;0.16326528787612915;0.15686273574829102;0.24324321746826172;0.3076923076923077;0.3076923076923077;0.35294117647058826;0.25853658536585367;0.2535885167464115;0.29007633587786263
4.5;0.25;0.25;0.36363636363636365;0.4563758389261745;0.4563758389261745;0.5022421524663677;0.3999999761581421;0.3999999761581421;0.4848484992980957;0.5;0.5;0.6153846153846154;0.4534883720930233;0.4534883720930233;0.4724409448818898
2.0;0.26666666666666666;0.26666666666666666;0.2222222222222222;0.41025641025641024;0.41025641025641024;0.37142857142857144;0.3809523582458496;0.3809523582458496;0.3199999928474426;0.4444444444444444;0.4444444444444444;0.4;0.49504950495049505;0.49504950495049505;0.4636363636363636
2.0;0.2;0.20833333333333334;0.23333333333333334;0.3793103448275862;0.38596491228070173;0.37920489296636084;0.29411762952804565;0.3030303120613098;0.3181818127632141;0.35714285714285715;0.35714285714285715;0.4117647058823529;0.3580246913580247;0.36305732484076436;0.3457446808510638
3.5;0.8823529411764706;0.8823529411764706;0.8928571428571429;0.9122807017543859;0.9122807017543859;0.9133858267716536;0.9090908765792847;0.9090908765792847;0.9152542352676392;1.0;1.0;1.0;0.8733333333333333;0.8733333333333333;0.8663366336633663
3.5;0.6;0.6;0.5882352941176471;0.76890756302521;0.76890756302521;0.7472527472527473;0.7547169923782349;0.7547169923782349;0.7200000286102295;1.0;1.0;1.0;0.6258741258741258;0.6258741258741258;0.6104294478527608
4.0;0.8333333333333334;0.8333333333333334;0.8636363636363636;0.863013698630137;0.863013698630137;0.8932806324110671;0.8461538553237915;0.8461538553237915;0.8846153616905212;0.9090909090909091;0.9090909090909091;0.95;0.8309859154929577;0.8309859154929577;0.859375
3.5;0.6326530612244898;0.6326530612244898;0.6268656716417911;0.7871621621621622;0.7871621621621622;0.7730220492866408;0.7415730357170105;0.7415730357170105;0.7482014298439026;0.8157894736842105;0.8157894736842105;0.7924528301886793;0.75;0.75;0.745721271393643
4.0;0.8333333333333334;0.8260869565217391;0.8620689655172413;0.8056680161943319;0.8040816326530612;0.8125;0.8214285373687744;0.8148148059844971;0.8285714387893677;0.9523809523809523;0.95;0.9615384615384616;0.7418181818181818;0.73992673992674;0.7458745874587458
2.5;0.12;0.08333333333333333;0.25;0.29729729729729726;0.28037383177570097;0.4493150684931507;0.19354838132858276;0.13793104887008667;0.39393937587738037;0.21428571428571427;0.15384615384615385;0.4166666666666667;0.20869565217391306;0.2072072072072072;0.2648648648648648
3.0;0.4166666666666667;0.43478260869565216;0.41379310344827586;0.5928338762214984;0.5967213114754099;0.5976331360946745;0.5555555820465088;0.5714285373687744;0.5777777433395386;0.8333333333333334;0.8333333333333334;0.8571428571428571;0.47029702970297027;0.475;0.4642857142857143
3.0;0.21428571428571427;0.21428571428571427;0.2857142857142857;0.41600000000000004;0.41600000000000004;0.4807692307692307;0.3529411554336548;0.3529411554336548;0.5;0.46153846153846156;0.46153846153846156;0.5555555555555556;0.3355704697986577;0.3355704697986577;0.35519125683060104
3.0;0.25;0.25;0.3181818181818182;0.418848167539267;0.418848167539267;0.45849802371541504;0.3999999761581421;0.3999999761581421;0.5555555820465088;0.5;0.5;0.6363636363636364;0.38053097345132747;0.38053097345132747;0.33333333333333337
1.0;0.11764705882352941;0.11764705882352941;0.2;0.25609756097560976;0.25609756097560976;0.3438914027149321;0.21052628755569458;0.21052628755569458;0.3636363744735718;0.2222222222222222;0.2222222222222222;0.35714285714285715;0.2222222222222222;0.2222222222222222;0.3362068965517241
2.0;0.5;0.5;0.5;0.7448979591836735;0.7448979591836735;0.7241379310344828;0.6086956262588501;0.6086956262588501;0.6060606241226196;0.7;0.7;0.7692307692307693;0.653061224489796;0.653061224489796;0.6097560975609756
2.0;0.0625;0.0625;0.14814814814814814;0.24675324675324672;0.24675324675324672;0.3148936170212766;0.11764705181121826;0.11764705181121826;0.31578946113586426;0.125;0.125;0.2857142857142857;0.22368421052631582;0.22368421052631582;0.3515625
4.5;0.75;0.75;0.7058823529411765;0.9142857142857143;0.9142857142857143;0.8833333333333333;0.8695652484893799;0.8695652484893799;0.8387097120285034;0.9;0.9;0.8571428571428571;0.9326923076923077;0.9326923076923077;0.8991596638655462
4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.875;0.875;0.8181818181818182;0.9172932330827068;0.9172932330827068;0.8958990536277602;0.9333333373069763;0.9333333373069763;0.8837209343910217;1.0;1.0;0.9473684210526315;0.8848920863309353;0.8848920863309353;0.8571428571428572
3.0;0.7272727272727273;0.7272727272727273;0.7777777777777778;0.8421052631578947;0.8421052631578947;0.8450704225352113;0.8571428656578064;0.8571428656578064;0.8717948794364929;1.0;1.0;1.0;0.7411764705882353;0.7411764705882353;0.7416666666666667
4.15;0.6;0.6;0.6666666666666666;0.8122270742358079;0.8122270742358079;0.8504983388704319;0.75;0.75;0.8372092843055725;0.75;0.75;0.8235294117647058;0.6608695652173913;0.6608695652173913;0.7266666666666667
2.5;0.3;0.3;0.25925925925925924;0.44047619047619047;0.44047619047619047;0.4040404040404041;0.4615384340286255;0.4615384340286255;0.4117646813392639;0.5454545454545454;0.5454545454545454;0.4375;0.33333333333333337;0.33333333333333337;0.25773195876288657
3.5;0.42857142857142855;0.42857142857142855;0.43333333333333335;0.5725490196078431;0.5725490196078431;0.5911949685534591;0.6000000238418579;0.6000000238418579;0.5652173757553101;0.6428571428571429;0.6428571428571429;0.6190476190476191;0.48571428571428577;0.48571428571428577;0.4767441860465116
4.0;0.1875;0.13333333333333333;0.23076923076923078;0.44047619047619047;0.40506329113924056;0.41975308641975306;0.31578946113586426;0.23529410362243652;0.3333333134651184;0.3333333333333333;0.25;0.375;0.3012048192771084;0.28205128205128205;0.30081300813008127
