3.0;0.12903225806451613;0.3485254691689008;0.22727274894714355;0.25
3.8;0.2962962962962963;0.5498281786941581;0.4444444179534912;0.5333333333333333
2.4;0.07407407407407407;0.16342412451361865;0.12903225421905518;0.14285714285714285
3.6;0.1702127659574468;0.4118811881188119;0.2711864113807678;0.36363636363636365
2.8;0.125;0.4473684210526315;0.20689654350280762;0.23076923076923078
3.6;0.13636363636363635;0.3084577114427861;0.24000000953674316;0.3
3.0;0.16666666666666666;0.3416666666666667;0.27586209774017334;0.3076923076923077
0.0;0.04;0.15702479338842978;0.07142859697341919;0.07692307692307693
0.0;0.0;0.031746031746031744;0.0;0.0
0.2;0.0;0.125;0.0;0.0
0.0;0.030303030303030304;0.1748251748251748;0.05882352590560913;0.058823529411764705
0.2;0.0;0.09302325581395354;0.0;0.0
0.2;0.0;0.1496598639455783;0.0;0.0
1.8;0.14285714285714285;0.24137931034482762;0.24000000953674316;0.3333333333333333
1.4;0.0;0.12454212454212454;0.0;0.0
1.8;0.03333333333333333;0.17213114754098358;0.0625;0.07142857142857142
2.0;0.08333333333333333;0.2314814814814815;0.1538461446762085;0.15384615384615385
0.0;0.0;0.04784688995215314;0.0;0.0
0.8;0.047619047619047616;0.1871345029239766;0.09090906381607056;0.1
2.2;0.2;0.3319838056680162;0.32258063554763794;0.38461538461538464
1.4;0.1;0.12790697674418605;0.1818181872367859;0.2222222222222222
1.8;0.13513513513513514;0.2727272727272727;0.23255813121795654;0.35714285714285715
3.0;0.058823529411764705;0.23333333333333328;0.1111111044883728;0.1111111111111111
1.2;0.06060606060606061;0.2915254237288135;0.1111111044883728;0.13333333333333333
0.2;0.0;0.13218390804597702;0.0;0.0
0.2;0.0;0.08510638297872342;0.0;0.0
0.6;0.0;0.13970588235294112;0.0;0.0
0.2;0.041666666666666664;0.15668202764976957;0.07999998331069946;0.125
0.2;0.0;0.10924369747899154;0.0;0.0
0.0;0.0;0.07627118644067798;0.0;0.0
0.2;0.0;0.07253886010362698;0.0;0.0
0.2;0.0;0.10999999999999999;0.0;0.0
2.0;0.0;0.15492957746478875;0.0;0.0
2.8;0.14285714285714285;0.27007299270072993;0.24242424964904785;0.4
2.0;0.043478260869565216;0.1220657276995305;0.08333331346511841;0.1
4.0;0.3;0.5964912280701755;0.4615384340286255;0.5
3.0;0.05555555555555555;0.2790697674418605;0.10526317358016968;0.14285714285714285
3.2;0.125;0.24786324786324787;0.2222222089767456;0.42857142857142855
1.6;0.034482758620689655;0.10563380281690138;0.06451612710952759;0.08333333333333333
2.4;0.047619047619047616;0.2558139534883721;0.09090906381607056;0.1111111111111111
3.2;0.19047619047619047;0.38144329896907214;0.3199999928474426;0.36363636363636365
1.8;0.0;0.05504587155963303;0.0;0.0
