Human;BioWordVec_extrinsic Biosses2017;BioWordVec_extrinsic nltk2018;BioWordVec_extrinsic None;BioWordVec_intrinsic Biosses2017;BioWordVec_intrinsic nltk2018;BioWordVec_intrinsic None;bioc_skipgram_defaultchar Biosses2017;bioc_skipgram_defaultchar nltk2018;bioc_skipgram_defaultchar None;bioc_skipgram_Defaultchar200dim_8ene Biosses2017;bioc_skipgram_Defaultchar200dim_8ene nltk2018;bioc_skipgram_Defaultchar200dim_8ene None;bioc_skipgram_Nonechar200dim Biosses2017;bioc_skipgram_Nonechar200dim nltk2018;bioc_skipgram_Nonechar200dim None;stanford_skipgram_nonechar200dim Biosses2017;stanford_skipgram_nonechar200dim nltk2018;stanford_skipgram_nonechar200dim None;stanf_skipgram_defaultchar200dim Biosses2017;stanf_skipgram_defaultchar200dim nltk2018;stanf_skipgram_defaultchar200dim None;BioNLP2016_PubMed-shuffle-win-2 Biosses2017;BioNLP2016_PubMed-shuffle-win-2 nltk2018;BioNLP2016_PubMed-shuffle-win-2 None;BioNLP2016_PubMed-shuffle-win-30 Biosses2017;BioNLP2016_PubMed-shuffle-win-30 nltk2018;BioNLP2016_PubMed-shuffle-win-30 None
3.0;0.9328653265911706;0.9259368225752075;0.9620913605818845;0.9571710023835749;0.9520106697672177;0.9764314688870872;0.9461957446990008;0.9417821772704267;0.9688129734819598;0.9582622978793304;0.9540588777225887;0.9762410525585226;0.9637220970676565;0.9590158292223401;0.9794227137129774;0.9547555489614793;0.9492748619669128;0.9740704552924752;0.9572469175089868;0.952411114708938;0.9758324122303936;0.8978766007553851;0.8916573821218544;0.9367117634711181;0.9150230992424008;0.9060714109222373;0.9464891616940861
1.0;0.8430178609753982;0.8430178609753982;0.9063163157528982;0.8951766064797525;0.8951766064797525;0.9390813892554298;0.8678927711982626;0.8678927711982626;0.9241924394660247;0.8889143484035501;0.8889143484035501;0.9363983730986103;0.9122144116045211;0.9122144116045211;0.9498902804216538;0.8968770605578213;0.8968770605578213;0.939492766921078;0.89370048231387;0.89370048231387;0.9391938545153726;0.7622836468435683;0.7622836468435683;0.8400965140056521;0.8002698685618251;0.8002698685618251;0.8717922801990423
3.0;0.8259992143072902;0.8259992143072902;0.8879947778938138;0.8682888941100504;0.8682888941100504;0.9251965594851385;0.8484920982103848;0.8484920982103848;0.9113196468123224;0.8638413700327854;0.8638413700327854;0.9227381385420237;0.8499893924396965;0.8499893924396965;0.9259934175748028;0.8533345330199704;0.8533345330199704;0.9230556863860623;0.8619613876561787;0.8619613876561787;0.9224722261094379;0.7494231871578012;0.7494231871578012;0.8105723431733995;0.8165314091936807;0.8165314091936807;0.8667330358034638
2.0;0.9174697430316118;0.9227611458172937;0.9512248040634311;0.9443769257550487;0.9476728266931708;0.9657787255624541;0.9346378480982537;0.9417050110146399;0.9585377774991797;0.946778945471451;0.9530845179720513;0.9658977495721692;0.9527594006023904;0.957820771886495;0.9706145576461263;0.9444926198114071;0.9528185617202591;0.963843424545956;0.9480627264665232;0.9540228507912069;0.9668866398629304;0.8729003751671786;0.8781605739077184;0.9264242143248865;0.8735274201157756;0.8814343259701474;0.9191274959203695
2.4;0.9619702246350242;0.9619702246350242;0.9608571909289134;0.9737316231412274;0.9737316231412274;0.9753315613429587;0.9729052827869463;0.9729052827869463;0.972045902686719;0.9755114200294563;0.9755114200294563;0.974363769406794;0.9779107324904969;0.9779107324904969;0.9761585207600875;0.978141996434324;0.978141996434324;0.9745962577052457;0.9747769433821626;0.9747769433821626;0.9725543117471788;0.8871809154691715;0.8871809154691715;0.9097709164502913;0.9062257398174605;0.9062257398174605;0.9231806470777676
3.4;0.9541331446220931;0.9541331446220931;0.9720827071978531;0.9722231321119604;0.9722231321119604;0.9848924945958081;0.9651541707436105;0.9651541707436105;0.9810388845424688;0.9698702922608956;0.9698702922608956;0.9835811119222815;0.9735420767826987;0.9735420767826987;0.9864337466066382;0.9703835301255398;0.9703835301255398;0.984286968895318;0.9713230767990213;0.9713230767990213;0.984460242896109;0.9283307011338134;0.9283307011338134;0.947927010908251;0.930455922053552;0.930455922053552;0.9576667684083111
3.0;0.932424595362689;0.932424595362689;0.9637098472471205;0.9518346341657643;0.9518346341657643;0.9759187166523187;0.9349820717555888;0.9349820717555888;0.9663250625087654;0.9425469948339705;0.9425469948339705;0.9721056188813545;0.9478729858057067;0.9478729858057067;0.9755248677782465;0.94025901366065;0.94025901366065;0.9712484953585886;0.9436510778113019;0.9436510778113019;0.9723854553351289;0.9009653056886247;0.9009653056886247;0.9382195856207528;0.91117320609504;0.91117320609504;0.9513813884854223
2.0;0.8408089389247869;0.8408089389247869;0.8991139497798702;0.8882633103941678;0.8882633103941678;0.9312283533027246;0.8627828339201347;0.8627828339201347;0.9115301210198883;0.8738782877218222;0.8738782877218222;0.922146931136238;0.8771118005945694;0.8771118005945694;0.9303880957300678;0.8715750573360703;0.8715750573360703;0.9222694726635687;0.8749119757551171;0.8749119757551171;0.9223880234925201;0.8024122165485355;0.8024122165485355;0.8687034398071175;0.818054852879548;0.818054852879548;0.8697764899252146
3.2;0.9461929199393496;0.9461929199393496;0.9670607062520732;0.9654873261761204;0.9654873261761204;0.9789819402372361;0.9476418970226892;0.9476418970226892;0.9695403299719576;0.9541240319838991;0.9541240319838991;0.9742367835768981;0.9603894111136718;0.9603894111136718;0.979133080083049;0.9533497435704364;0.9533497435704364;0.9737326092828008;0.9546181398208975;0.9546181398208975;0.9747535186999036;0.9152027538379794;0.9152027538379794;0.9404907613643214;0.9157061427239841;0.9157061427239841;0.9442632158183744
2.0;0.9210172157051254;0.9210172157051254;0.9171562014112732;0.9372788964132498;0.9372788964132498;0.9353021844452646;0.9241576360600214;0.9241576360600214;0.9120376005469464;0.9323070709528047;0.9323070709528047;0.9233205932013977;0.9364946493967857;0.9364946493967857;0.9287507413869258;0.9308493258820588;0.9308493258820588;0.921989130515775;0.932166338056134;0.932166338056134;0.9214427096806584;0.9207579214873236;0.9207579214873236;0.9076327255017967;0.9221079474314676;0.9221079474314676;0.9162949898873021
3.0;0.8670905227792144;0.8670905227792144;0.9397793708062816;0.9047166950973679;0.9047166950973679;0.9615493361800752;0.8935235985101285;0.8935235985101285;0.9580407828670745;0.9151758336133936;0.9151758336133936;0.9659118524206329;0.9181009354453727;0.9181009354453727;0.9693960374356067;0.9103224747298084;0.9103224747298084;0.96668727113469;0.9086347949362841;0.9086347949362841;0.9640793799131979;0.8258786631090931;0.8258786631090931;0.9105225417697059;0.8514069146691078;0.8514069146691078;0.9286112904438975
1.2;0.8770373603803902;0.8770373603803902;0.9332548067058579;0.9254542149121653;0.9254542149121653;0.9611308700605075;0.9085942594381164;0.9085942594381164;0.9522140386796604;0.918529045664863;0.918529045664863;0.960022985206038;0.9220121492082818;0.9220121492082818;0.9629809004313334;0.9169197933210724;0.9169197933210724;0.9569281023339352;0.9259280947132466;0.9259280947132466;0.9628396451990776;0.7550262244776094;0.7550262244776094;0.8694122192366565;0.7917351410350713;0.7917351410350713;0.893520672883501
3.4;0.8947048551168097;0.8947048551168097;0.9318338547690357;0.9340558719125233;0.9340558719125233;0.9593319258709504;0.9191129596455808;0.9191129596455808;0.9483950509927052;0.9329244936195908;0.9329244936195908;0.9578017055727592;0.9346201586397537;0.9346201586397537;0.9615186533541864;0.9278163019472254;0.9278163019472254;0.9553451951209914;0.9324180069418435;0.9324180069418435;0.9578721333208992;0.8264276735133477;0.8264276735133477;0.8777634842264689;0.8482441899017451;0.8482441899017451;0.9004209288720544
1.8;0.8753421352528518;0.8753421352528518;0.9123794597637321;0.9185056883108643;0.9185056883108643;0.9442437156217273;0.8873837303282565;0.8873837303282565;0.9215597185595615;0.9041931125827258;0.9041931125827258;0.9353839062491355;0.9216900386358715;0.9216900386358715;0.9506844737695961;0.9102928834413303;0.9102928834413303;0.9412229198774533;0.9109654000803006;0.9109654000803006;0.9409220929097319;0.850057977990173;0.850057977990173;0.884725276750018;0.8587327979874414;0.8587327979874414;0.894088365797199
3.6;0.8310448918310233;0.8310448918310233;0.9286534842169624;0.882431923945365;0.882431923945365;0.9546598493423039;0.8142524902542023;0.8142524902542023;0.9284965059057226;0.8378961508632761;0.8378961508632761;0.9370457065964033;0.8652813705317064;0.8652813705317064;0.950957593048662;0.8509314618196755;0.8509314618196755;0.9447829618201178;0.8439919779021396;0.8439919779021396;0.9400574042119995;0.7679393233108774;0.7679393233108774;0.8957786700582658;0.7791688157787372;0.7791688157787372;0.8974076884263488
2.0;0.8329177016362825;0.8329177016362825;0.9175636521904325;0.8745029056570585;0.8745029056570585;0.9433028346150091;0.8313545381205201;0.8313545381205201;0.9194000406061315;0.8552224354056769;0.8552224354056769;0.9312881596211132;0.8798213488337865;0.8798213488337865;0.9447341133826089;0.8653860274604201;0.8653860274604201;0.936319381068522;0.8643658519586638;0.8643658519586638;0.9341047556071352;0.8227648024307338;0.8227648024307338;0.8922856351879249;0.8302064946627964;0.8302064946627964;0.8970960236358211
2.4;0.8035139714114938;0.8035139714114938;0.9178820219991646;0.8480598208950817;0.8480598208950817;0.9387888167264419;0.8160114689893325;0.8160114689893325;0.9262901656082073;0.8508859275676268;0.8508859275676268;0.9402835008018938;0.8703783071308072;0.8703783071308072;0.9512582703933655;0.8598764514390138;0.8598764514390138;0.9453388562378419;0.855139468110708;0.855139468110708;0.9423203407932698;0.7866525293698138;0.7866525293698138;0.9056284505246281;0.7841625878644134;0.7841625878644134;0.9087187753821168
3.4;0.8553031644065471;0.8553031644065471;0.9080560495801634;0.890863990494333;0.890863990494333;0.9325364733778023;0.8619602392403176;0.8619602392403176;0.9101820025015817;0.8751586900893406;0.8751586900893406;0.9262738731945271;0.8763227943298634;0.8763227943298634;0.9305790162088101;0.8806469861760704;0.8806469861760704;0.9290675760899373;0.8857230298234776;0.8857230298234776;0.9300429657514586;0.7684832810669895;0.7684832810669895;0.8377032603657777;0.8314730527559431;0.8314730527559431;0.8863634583999564
3.0;0.9132850248926416;0.9132850248926416;0.9383704982977373;0.9504829256937138;0.9504829256937138;0.967165023868707;0.9372510269654416;0.9372510269654416;0.9533063110615345;0.9438835334241306;0.9438835334241306;0.960081096615617;0.9458290001669701;0.9458290001669701;0.9626488595281046;0.9418856700875068;0.9418856700875068;0.958348084796747;0.9440521330397736;0.9440521330397736;0.9598442296508061;0.8443492477269434;0.8443492477269434;0.8882887314909572;0.8815172665635052;0.8815172665635052;0.9200143957731468
4.0;0.9206493696698337;0.9146650288766184;0.9279019287260437;0.9558616969788397;0.9528477913578413;0.9619158201145908;0.9341642620528671;0.9281044935833425;0.9407076123874645;0.9423808786920245;0.938467415120699;0.9494630668646739;0.9493469681335848;0.9451379843589527;0.9581030204109238;0.9434618438544402;0.9385449257041848;0.9525014504996063;0.9469443752716672;0.9419671997114669;0.9533936145773547;0.8091969194001457;0.7999598515963957;0.8379426260965237;0.8731519649049554;0.8669747860375902;0.8935522169934074
4.0;0.9287964940241582;0.9287964940241582;0.9478889162192436;0.950931195621458;0.950931195621458;0.9663449384094446;0.935651281391808;0.935651281391808;0.955274783306915;0.9434089085104291;0.9434089085104291;0.961879467986334;0.9487642242972949;0.9487642242972949;0.9662451053743628;0.944402708854135;0.944402708854135;0.9633732284786681;0.9474816478251609;0.9474816478251609;0.9648715766175173;0.8923925401742658;0.8923925401742658;0.9274081309759016;0.9251492365827536;0.9251492365827536;0.9403066717837479
3.4;0.9462201059217703;0.9462201059217703;0.9556867069611595;0.9667489681921945;0.9667489681921945;0.9747745849201528;0.956153415025042;0.956153415025042;0.9706121494332915;0.9625065484492299;0.9625065484492299;0.9744019987209852;0.9664209718717315;0.9664209718717315;0.9783799067474678;0.964866473808199;0.964866473808199;0.9773262903809583;0.9642424707332442;0.9642424707332442;0.9756115724357161;0.8682972037493312;0.8682972037493312;0.9096440510668695;0.9048997320164911;0.9048997320164911;0.9308982966260658
3.4;0.9335081161270158;0.9335081161270158;0.9458964969928394;0.9548760534451984;0.9548760534451984;0.9643808981922236;0.9415448553072241;0.9415448553072241;0.9532321973125584;0.9481477051690533;0.9481477051690533;0.9590872292871934;0.9524289020455239;0.9524289020455239;0.9632656272730771;0.9470244141399803;0.9470244141399803;0.9588180133348302;0.9484541296346358;0.9484541296346358;0.9589556136094637;0.8171965874853727;0.8171965874853727;0.8752250920847663;0.872435150221965;0.872435150221965;0.9139097561414196
3.0;0.7957906266264333;0.7957906266264333;0.8552987683247842;0.8562341708957645;0.8562341708957645;0.9016957842549091;0.7888338583380766;0.7888338583380766;0.8640326325245246;0.8206347337041916;0.8206347337041916;0.8862592680716992;0.8386610964221779;0.8386610964221779;0.9021408524082298;0.8178827665642241;0.8178827665642241;0.8855393863500715;0.8231394888426147;0.8231394888426147;0.8868204522056741;0.6737590443375597;0.6737590443375597;0.7864835571438702;0.7404436952009896;0.7404436952009896;0.8171762516102846
2.0;0.8526932039059857;0.8526932039059857;0.8835560247793044;0.877113568439905;0.877113568439905;0.9097535445204591;0.8623414669072401;0.8623414669072401;0.893312741574896;0.8723569181824192;0.8723569181824192;0.9038268779643926;0.8797427487752825;0.8797427487752825;0.9130990320585075;0.8698399425932353;0.8698399425932353;0.9011785162091936;0.8685168486958404;0.8685168486958404;0.8999696266625279;0.7683382189415552;0.7683382189415552;0.7992627008243444;0.7928273652970229;0.7928273652970229;0.8289360973531305
3.8;0.932273011323818;0.9205173129920031;0.9537806932874716;0.9490810350002036;0.9392353421812417;0.9672407391472996;0.9380391609385124;0.9226831423707246;0.9575602835160397;0.9433114097588277;0.9295744516347044;0.9620489107575128;0.9511486235143375;0.938921989996262;0.9693961180478843;0.9467621825750719;0.9332673415845524;0.9661868079945275;0.944459869172959;0.9307032071300819;0.9631854304296537;0.8800089792760686;0.8654576070852602;0.92160348300377;0.8908165526807564;0.876370269796619;0.9269175070234065
3.4;0.9148262425231363;0.9105439218784668;0.9489192020126896;0.9445433991824477;0.9424569385585507;0.9660262674912946;0.9395554190841598;0.935028837236118;0.9545315411274444;0.9510781065119478;0.9474707544286982;0.9641393063648684;0.9507737277820795;0.9470488238425094;0.9678846347816407;0.9463820881983326;0.942178524403265;0.9631627187832242;0.9494692316595185;0.9453340395929469;0.9630184966120361;0.8622825633859124;0.8641559667382983;0.9320321100446363;0.8706894899704101;0.872248580783681;0.9317217009828298
2.0;0.8247036687903039;0.8247036687903039;0.9089051423654962;0.8724878341025153;0.8724878341025153;0.946251382093791;0.852388230947007;0.852388230947007;0.9305855350735007;0.8742493258255521;0.8742493258255521;0.9425715052409672;0.8844625779189049;0.8844625779189049;0.9507045583636459;0.8794371945998821;0.8794371945998821;0.9444361270534196;0.8785030718624953;0.8785030718624953;0.9440824122116875;0.6444360905805552;0.6444360905805552;0.8044466396860378;0.6377796531163752;0.6377796531163752;0.8327244023178676
4.0;0.8933038404886386;0.8933038404886386;0.9220538873392916;0.9137295964444611;0.9137295964444611;0.9386392591071028;0.8712655347240902;0.8712655347240902;0.903986050897702;0.8932669193112464;0.8932669193112464;0.9206236485641677;0.9106201316279338;0.9106201316279338;0.9361220433982892;0.898920548120126;0.898920548120126;0.927331942690168;0.8932267571963445;0.8932267571963445;0.9215325962363927;0.8153445802148678;0.8153445802148678;0.8739196669363992;0.7862255004779352;0.7862255004779352;0.8627647152170165
3.2;0.9263733481421746;0.9263733481421746;0.9577581481027857;0.9440804160830312;0.9440804160830312;0.9706840954415118;0.9311803675228328;0.9311803675228328;0.962642762287262;0.9417110976705281;0.9417110976705281;0.9695187820552954;0.947657329283855;0.947657329283855;0.9731381637055583;0.9429446272350488;0.9429446272350488;0.9696027302791843;0.9451075146778155;0.9451075146778155;0.9713200018859249;0.9010212751014588;0.9010212751014588;0.9259722768536051;0.8970812642279475;0.8970812642279475;0.9290148477914474
2.2;0.724412608902686;0.724412608902686;0.8470903932112098;0.791042988024109;0.791042988024109;0.8905035353729568;0.7681483377726885;0.7681483377726885;0.8750466839901754;0.7927407198417029;0.7927407198417029;0.8927029152186132;0.8119099595901977;0.8119099595901977;0.9106560607234041;0.80919055448879;0.80919055448879;0.9041468752380326;0.8020597726267116;0.8020597726267116;0.8984282609944878;0.6510783486021531;0.6510783486021531;0.7961995876509131;0.6465238943678938;0.6465238943678938;0.8060477275374425
3.0;0.9259986502179249;0.9259986502179249;0.9574430632815014;0.9477060022584377;0.9477060022584377;0.968809199364442;0.920178543147437;0.920178543147437;0.9550301051552404;0.9317609177597129;0.9317609177597129;0.9627233261169185;0.9457529717014043;0.9457529717014043;0.9714619274418863;0.9407232598039356;0.9407232598039356;0.9676562687345013;0.9306693719294645;0.9306693719294645;0.9635410975571365;0.8910499845794019;0.8910499845794019;0.9381516264851564;0.8907398593111611;0.8907398593111611;0.9371755222238909
2.0;0.867249512051786;0.867249512051786;0.928579651101248;0.9003585688282313;0.9003585688282313;0.9462429052213325;0.868065675121824;0.868065675121824;0.9280542026456086;0.8928018505333504;0.8928018505333504;0.9434452463882651;0.9031960507578023;0.9031960507578023;0.9472558202801432;0.893227872134812;0.893227872134812;0.940969398147787;0.8917659833639964;0.8917659833639964;0.9418024081554246;0.8234110837609963;0.8234110837609963;0.8944855297270521;0.8076025867377525;0.8076025867377525;0.8830133374449795
0.6;0.8973041407439123;0.8973041407439123;0.9518775265730293;0.9258331535194824;0.9258331535194824;0.9653168031967213;0.9146847060359715;0.9146847060359715;0.9578586548886359;0.92920202991933;0.92920202991933;0.9660776978311133;0.9398351930520547;0.9398351930520547;0.9720250595779103;0.9319745245822924;0.9319745245822924;0.967451176973082;0.9313965083361795;0.9313965083361795;0.9668920647245187;0.8594198786217876;0.8594198786217876;0.9234154742391367;0.8728531869332429;0.8728531869332429;0.9313200406399825
3.2;0.934852031646476;0.934852031646476;0.9525736702205264;0.955092789731793;0.955092789731793;0.968949318338774;0.9444623702417139;0.9444623702417139;0.9623619583518259;0.9531233428252273;0.9531233428252273;0.9686580006140021;0.9548214597756556;0.9548214597756556;0.9710968222473841;0.9535499973668387;0.9535499973668387;0.9689406981787204;0.9535455651845156;0.9535455651845156;0.9680978709537429;0.8888837652531467;0.8888837652531467;0.9194219735110399;0.9096750487855357;0.9096750487855357;0.9305999837415972
3.6;0.9105772077588123;0.9105772077588123;0.9455346650158073;0.9350145269010803;0.9350145269010803;0.9623551656142373;0.9173780524616406;0.9173780524616406;0.9512895211054213;0.9253931740354251;0.9253931740354251;0.9585326656656429;0.9307230478019158;0.9307230478019158;0.9633120829945803;0.9291375108709886;0.9291375108709886;0.9605200425430038;0.9259721641340732;0.9259721641340732;0.9582513439792101;0.8472413547015979;0.8472413547015979;0.9047418085795277;0.8790305166041505;0.8790305166041505;0.9223938635631278
1.0;0.8793131334273295;0.8793131334273295;0.9298023801753339;0.9126374066343733;0.9126374066343733;0.9492029059515126;0.8848376275281962;0.8848376275281962;0.9325857694740918;0.8971794312338517;0.8971794312338517;0.9400360544832139;0.9126187479574825;0.9126187479574825;0.949602493562331;0.8960405609792569;0.8960405609792569;0.9391004184246157;0.9005519705341873;0.9005519705341873;0.9426209314140033;0.8376042730568131;0.8376042730568131;0.9057327686923913;0.8383537521710468;0.8383537521710468;0.9067715450279972
1.8;0.8199287393532636;0.8199287393532636;0.9053903935723931;0.8626074438897935;0.8626074438897935;0.9319264496837868;0.8583456706783716;0.8583456706783716;0.913536637675116;0.8654887268151844;0.8654887268151844;0.924863703172203;0.8938496254663468;0.8938496254663468;0.944194424957231;0.8937585245663708;0.8937585245663708;0.9404886266153385;0.8650453937269933;0.8650453937269933;0.924681696656263;0.7802510475598707;0.7802510475598707;0.8936226021203917;0.7980533392798732;0.7980533392798732;0.8888831178332045
2.8;0.8584033923272884;0.8584033923272884;0.9194168324024401;0.9111302735970458;0.9111302735970458;0.9533554453835796;0.8787272468438191;0.8787272468438191;0.9408736604388237;0.8970125247872901;0.8970125247872901;0.9517577946627392;0.912564706253875;0.912564706253875;0.9580755913088829;0.8998905215944845;0.8998905215944845;0.9515936280919525;0.9021455647913891;0.9021455647913891;0.9536294414944578;0.7768764956148458;0.7768764956148458;0.8658330370609271;0.7780143750426912;0.7780143750426912;0.8781649118467162
2.8;0.868560020696175;0.8644125547446532;0.9153924332619569;0.9235702893548879;0.9218182931050548;0.954837793464653;0.8857252848344505;0.8848654696635213;0.9374172241739466;0.9070604951565561;0.906896387791605;0.9513249390166049;0.9169415662065605;0.9145128992495137;0.9552900905378009;0.9060330887890291;0.9037163707728249;0.9480254479771992;0.9046480952382315;0.9046965015791368;0.9505261837307346;0.7683804762447997;0.758285732843581;0.8440687288196219;0.8145117833062763;0.8093330680971572;0.889074061410179
1.8;0.9278539421272993;0.9278539421272993;0.9450842737135;0.9510362494912588;0.9510362494912588;0.9631047816232218;0.9213396041513252;0.9213396041513252;0.9369500343213163;0.9290664724028151;0.9290664724028151;0.948145425211754;0.9460201289252447;0.9460201289252447;0.9618303657726123;0.9429490355606277;0.9429490355606277;0.9569291238948212;0.929371475488849;0.929371475488849;0.9474912459031685;0.8491284986006669;0.8491284986006669;0.9073868593946361;0.8637758534172301;0.8637758534172301;0.9117847056967664
1.8;0.8738029657374716;0.8738029657374716;0.9169699113453517;0.8969185594598196;0.8969185594598196;0.9335294961021626;0.8608137858094516;0.8608137858094516;0.8964438124960248;0.8773782362697333;0.8773782362697333;0.9143814873956523;0.8930065592476413;0.8930065592476413;0.9295147381942569;0.8837951301507119;0.8837951301507119;0.9187504913771792;0.8772401741191027;0.8772401741191027;0.914637669232324;0.8439740977891212;0.8439740977891212;0.9072917598806719;0.8436971231912888;0.8436971231912888;0.8988785390033291
