Human;biobert_v1.0_pubmed REDUCE_MEAN;biobert_v1.0_pubmed REDUCE_MAX;biobert_v1.0_pubmed REDUCE_MEAN_MAX;biobert_v1.0_pubmed FIRST_TOKEN;biobert_v1.0_pubmed LAST_TOKEN;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 REDUCE_MEAN;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 REDUCE_MAX;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 REDUCE_MEAN_MAX;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 FIRST_TOKEN;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 LAST_TOKEN
3.2;0.9637423721889928;0.9370390805720322;0.9450645658774642;0.9570139578609462;0.9973375571095143;0.912057487596243;0.9264016197676707;0.9236113349892716;0.9152126082853065;0.9990209370324146
2.0;0.9562720128985589;0.9285428962248043;0.9381320355141242;0.9499112406848181;0.9968945934061615;0.8228112539220103;0.9076424679255956;0.8924760045727528;0.7810943625081511;0.9967980165821706
3.0;0.9685412031059611;0.9334421523492668;0.9453601128718194;0.9480246040547958;0.9980996914183412;0.8891753894150218;0.9152309886535278;0.9098457706288574;0.8575482981569259;0.9984427667124297
1.2;0.9498250863617774;0.9034853598246398;0.9193386858934015;0.9135739359341883;0.9948565647379434;0.8403480014900446;0.896770882353562;0.8852477358886759;0.6600352752942984;0.9973850701021992
3.4;0.9580775485953202;0.9316445221819245;0.9409493697223561;0.9260908130223041;0.9946000138027792;0.9043419015877558;0.9152274790963149;0.9129470614794389;0.819700020428312;0.9986953841849242
1.8;0.9522697656859619;0.9189322691211544;0.9307717623295967;0.9339476725715885;0.9950657345722994;0.9092261341134209;0.9117837994882976;0.9111762639863682;0.8805235639897873;0.9986795903494401
3.6;0.9665383033947865;0.9403566450671906;0.9489656873969458;0.9356406942401232;0.9946145506431504;0.8852391862318861;0.9154410621100437;0.9095702561920415;0.8786535250769824;0.9984383083016207
2.0;0.9607584610450609;0.9264717297097468;0.938025269402631;0.919301401125641;0.9935850906951059;0.8479709914668849;0.9046792643775702;0.8951922114449168;0.7671940135434073;0.9981258889484856
2.4;0.9708886312129602;0.9276303810765322;0.9440909321768572;0.9552694308344507;0.9979647499712049;0.9293526232149484;0.9396123896019833;0.9373715867756155;0.9015485130157385;0.9987498317843189
3.4;0.9434503509074896;0.8867562398178116;0.9035622420556849;0.9061036016436288;0.9900683542917453;0.8590463126450871;0.8774719388536749;0.8694458071456563;0.5679543986927491;0.9963810548353352
3.0;0.9591415042836547;0.9198091141105759;0.9336402104054059;0.9520677506158841;0.9971810267266588;0.9167216326805675;0.910880478029799;0.9119201083476463;0.8928526806746596;0.999167331057793
4.0;0.9466203307546794;0.902986339122297;0.9183803365003378;0.9271288084463281;0.9952980744484464;0.8749444551925564;0.9053874299970082;0.8993561786776357;0.8378735380949364;0.9981872360539521
4.0;0.9771996495741183;0.9329293927309532;0.9494427735007006;0.9500210141873113;0.9983819170827829;0.9237821722399914;0.9354165402828994;0.9326304987291533;0.4812028856141582;0.9982877186837475
3.4;0.9669951734530572;0.9406039889775634;0.9507969536721962;0.9347666189880078;0.9979522717937981;0.9013295911736583;0.9337278454497464;0.9280191111718377;0.5584676434288528;0.9985388012983251
3.4;0.9764446535576335;0.9470161460617206;0.9577640552437348;0.9386337881506149;0.992697142325098;0.9485676377159321;0.9436177557427163;0.9442783927805093;0.9041348753529148;0.9994044286835291
3.0;0.962082572165534;0.916789272569186;0.9339819148128979;0.9349901218805357;0.9967831023878557;0.8814365955441736;0.9056391745277943;0.9009866961250305;0.8787837480784492;0.9988780270466083
2.0;0.9612320823735069;0.8979006348319364;0.9249127457445119;0.9444021476948953;0.9966962591864225;0.8633960075081354;0.8957312210057127;0.8886281899142244;0.9033697403164445;0.9987043878463041
3.8;0.9825018058465554;0.9450304374324923;0.9577701315945208;0.9500537422617057;0.9981422315145287;0.9522514471626335;0.9486058483004988;0.9493813945614568;0.7464711919501567;0.9995495330695658
3.4;0.9753269038505664;0.9357867108997658;0.9489177351437006;0.9282474813941752;0.9978609196367362;0.92112613520932;0.9326031570634203;0.9300974531540597;0.7084800079884744;0.9987068428505885
2.0;0.9597423024540279;0.9259229828392965;0.9366917407837311;0.9468338380436626;0.9964194639249258;0.9179119845366853;0.9159127592894809;0.9150972550466304;0.7212404407761025;0.9991170089712063
4.0;0.9715781873704564;0.9366221703771282;0.9485752923943919;0.9637277194012853;0.9938575696749051;0.9224866000224223;0.9273564608332011;0.925370404077833;0.9245754347065299;0.9991489746701345
3.2;0.9466873605593478;0.918288698112509;0.9279964460359751;0.9068868796161393;0.997013906662419;0.8353071366119145;0.8907934665426928;0.8790644547173415;0.7370464492464979;0.99766561090302
2.2;0.9441758811039768;0.9050890116324719;0.9166212304668279;0.9162619034648667;0.997279748893132;0.8798549438711601;0.9148746267752417;0.9068395474059573;0.8140359000096438;0.9983573719039667
3.0;0.9259920917843789;0.8944487670148304;0.9052054937765507;0.9116065489773173;0.9948295023256326;0.8153815641427119;0.8870422103474681;0.8725854508482758;0.44914799837521435;0.9971114932318699
2.0;0.9134923609681761;0.8880461599160205;0.894379253146341;0.8943458899065044;0.995488246075389;0.8239358605682591;0.9036347703799992;0.8886469571423078;0.7584766128103794;0.9977327600390044
0.6;0.9326862850501979;0.8996201249281007;0.9072836646908612;0.9097721955974447;0.9964539838800979;0.8617575369678183;0.9034525588305246;0.8960580526360284;0.8251068281940054;0.9978743166481907
3.2;0.9485449976782377;0.9081849828144495;0.9222352880431804;0.9212804161040407;0.995175325854431;0.7971948348369493;0.8878009028867739;0.8693654014450195;0.8392268807205648;0.9974441017415868
3.6;0.9529261158691104;0.8960826858220131;0.9171568490200531;0.9605056772563871;0.9947398226030852;0.8695155046697155;0.916733583741081;0.9068483143750148;0.8542001942918028;0.9983764212287524
1.0;0.9602015657902615;0.9288498998168672;0.9400541920941188;0.9049909650481707;0.9941846629361248;0.860971335115535;0.8987902443066512;0.8896762771314747;0.675306990636862;0.9957847108550145
1.8;0.9604819054046385;0.931694679992102;0.9408317849224457;0.89720359115746;0.9969132226889641;0.8805733226683977;0.9018486801509257;0.8966058688363132;0.6096418647302377;0.9977209813499115
2.8;0.9365993280142446;0.8994048233167593;0.9116400939368996;0.8977920846539665;0.9960014530861505;0.858181716027345;0.9040936039096334;0.8968169693493971;0.7789222137829713;0.9984519338154003
2.8;0.9311334449194182;0.9123147198333644;0.9165946117443874;0.9061933304380786;0.9965752351049396;0.855118655752856;0.9065297475947245;0.8961332584830717;0.8435797819624716;0.9982577060063174
1.8;0.9463203096390949;0.9082073133853888;0.9199503192360996;0.905349076056988;0.9965738212700768;0.7862542362230378;0.9053948118654862;0.8855010827750354;0.3728709814692236;0.9969470604724896
1.8;0.933795770744171;0.8987419184164394;0.9115470193167248;0.8875705841043745;0.9937864800187868;0.8228193089599547;0.8982509323499857;0.8848780965380952;0.4942664122293304;0.9962621418436002
2.6;0.9589472160870941;0.904664161357535;0.9233433395408487;0.9659200065893111;0.9978075156769833;0.8887601091688662;0.9039085315477512;0.9006512693329741;0.8524318665023178;0.9979814444433582
1.4;0.9518845567200791;0.9210969857291148;0.9318020956320346;0.9183535439464248;0.9968212739033419;0.8688408959203691;0.9121757008713887;0.9026351230773656;0.8472295229447534;0.9982575077374938
3.0;0.9513289709251985;0.8934331351668255;0.9137352797780812;0.9532330881341095;0.9948381687680021;0.839857026949;0.9028011071586818;0.8904754847641245;0.5750135824134138;0.9964923356889781
0.6;0.9433256686780657;0.9058411514246221;0.9174883623203022;0.9479080190614328;0.994934291405492;0.8592842735378832;0.9084891642177786;0.8981739602434674;0.5810322690133515;0.9970404456101984
1.8;0.9651707908589193;0.925011827352553;0.9401487377946509;0.9466438214828236;0.9975339305178258;0.8643712569592524;0.9026889784431925;0.8951360488179149;0.6803170202076142;0.9983049198357099
3.0;0.926584169326067;0.89189663810472;0.9034325684273643;0.878510214959667;0.9950894393497941;0.8637470318325314;0.9092828919836017;0.8994509664582241;0.6601930691735529;0.9980718113249565
3.0;0.9599444054572696;0.9291060252128476;0.9400151813148242;0.9376216735971332;0.9971301710239296;0.8870403182968901;0.9087329552076573;0.9045450978615315;0.8349853708226319;0.9987646135757302
3.8;0.9646056584258582;0.9216229299572185;0.9375184700470753;0.9465499158555379;0.9979282705452607;0.8870961326272464;0.9147967747404108;0.9094705036047103;0.5785842527612655;0.9969992404733775
2.4;0.9514777343016807;0.9203750174879898;0.9306677095918752;0.9431859965836918;0.9969778367225925;0.8945244970624103;0.9099228026191317;0.9069197038360964;0.765036482816513;0.9980797524793613
3.6;0.9747162205725202;0.925777667814533;0.944569812947338;0.9503700594106439;0.9970175694373953;0.9033386004312215;0.9263862155449037;0.9217010277870018;0.8584476061857743;0.9977717777702548
2.8;0.9688096294061316;0.936178649666421;0.9472536874642916;0.9369661336360198;0.9974553863343245;0.9348165800053095;0.9368733442369039;0.9364945603262199;0.9113922401295966;0.9990656145721666
3.6;0.9614865111405704;0.9185153353606096;0.9354130904923551;0.9395835811280213;0.9954798929577484;0.8423631222066261;0.9035608945678508;0.8912685176057004;0.8759639962637857;0.9978300881904411
3.0;0.9711003466680832;0.9212491143741205;0.9395843107212007;0.9593931924519037;0.9973185301056235;0.9217792208570457;0.9303621026656016;0.9281511454923658;0.720361453967874;0.9987199435496446
0.0;0.9434037465370969;0.9181511515484949;0.9247097203773745;0.900688042894332;0.9959596400770667;0.8790124280602256;0.9023659672117743;0.8969098882670345;0.7699848509921817;0.9981574675934419
0.0;0.9341413068428308;0.8953769004665563;0.9089852372097762;0.9265420552262702;0.9960759497998253;0.8054047312915754;0.8949634201942986;0.878647635876466;0.49268098393593207;0.9960706905423072
0.2;0.9213920600670422;0.8786185117052092;0.8957190308922223;0.9055774318363329;0.9921515600956946;0.8095624490140502;0.8756583528909752;0.8624177661841854;0.5908670790905131;0.9974670119787016
0.0;0.9492377000857651;0.9060289489429195;0.9227095010772426;0.9368293182662097;0.995375481236311;0.8530508498920214;0.904891645309034;0.8952097819178486;0.8266476806058081;0.9980236517764418
0.2;0.9445157287387869;0.8993868230583869;0.9140357636982757;0.9300218986359314;0.9958141097202453;0.8270300073849586;0.896441653498326;0.8816032183526903;0.8488607928605548;0.9973158323785392
0.2;0.9551974417498842;0.9135314019829548;0.9295177826511025;0.9244722626098654;0.9956416795447506;0.8833622866919036;0.8965244467107559;0.8938012864426421;0.8357563158718205;0.9987315830678841
1.8;0.9569109425463507;0.9211341481163329;0.9328010452222592;0.909233783652181;0.9967427795700096;0.880242219471619;0.9151560234338817;0.9085560803576515;0.8538376982995611;0.9980550419333186
1.4;0.9405993205380038;0.9106378636715481;0.9214245618960002;0.9020214714641344;0.995624961904564;0.8671296528262554;0.9033188865243;0.8959725572884607;0.8656657271267703;0.9975509038631232
1.8;0.9586805415864864;0.914667121268132;0.9302264614143262;0.9372998362537533;0.996825794580553;0.8508138551529478;0.9004917044550997;0.8888892749319981;0.6597628010687759;0.9963279052872211
2.0;0.9638959775655344;0.9205703778571015;0.9357599768376486;0.9448914848768236;0.9968219348786164;0.9218819231168244;0.9364657769283504;0.9327745097712853;0.8415987495957317;0.9978718938279358
0.0;0.9413679133706732;0.9007540361747207;0.9158554917442044;0.9249077163716308;0.9918192243439228;0.8213539751805217;0.9004848735583292;0.8857774012232987;0.8159158797659787;0.997054216897103
0.8;0.9613870139984366;0.9177631929981116;0.9337930820423757;0.9606859403771325;0.9869242863563361;0.9163950305679235;0.9196190383829651;0.9188069501884635;0.8500659540099144;0.9982869645356296
2.2;0.9764216982519072;0.9357275526253412;0.9501557613008847;0.9381982520626362;0.9978842359609099;0.8903409230213097;0.9268879020768754;0.9201966721938544;0.6719782793332576;0.9973242348070679
1.4;0.937869916397578;0.8946493862244677;0.9071888175816122;0.9190292150186727;0.9970071833512868;0.7502096555721897;0.849235047250991;0.8288498094818068;0.5439142098115406;0.9969817300274183
1.8;0.9497031696196341;0.9139441632725965;0.927296554705557;0.8963627935114374;0.9964176252860156;0.907453839824893;0.9168274376385575;0.914902857381785;0.8225231686720512;0.9989606969886698
3.0;0.9673335830024615;0.9164415361706262;0.9355280834032034;0.9640736637677633;0.994532224805939;0.9245049107136103;0.9244516866841125;0.9243910990934904;0.8518508873109175;0.9990641536633043
1.2;0.968362235834207;0.9375305518725755;0.9487252887557213;0.9558683963007819;0.9979142015767324;0.8763620349807868;0.9162350692822019;0.9090624419392617;0.8776046755756677;0.9985075652584883
0.2;0.9347354069943864;0.8995802958594182;0.91159252101848;0.8826221840577636;0.9954549317165999;0.857191944899941;0.8976789829210858;0.8905853446432008;0.8766943912923097;0.9985381487689574
0.2;0.9275250687247533;0.8939020763333532;0.9056192342673046;0.9180654198792292;0.9963985627376908;0.8096608279557845;0.888773371537077;0.8739695738908528;0.5878035917537273;0.9961670149944688
0.6;0.9488457421414136;0.9127939016852482;0.9264140163956001;0.9157057046569612;0.9959953971885356;0.8938181068703971;0.8997365235286461;0.8984407024907296;0.9198553111554497;0.9983318708573957
0.2;0.9547969306149678;0.911750794540178;0.927395541943988;0.9382260603531952;0.997714227883581;0.861940112153075;0.8991665470718041;0.892105851388383;0.627356972473256;0.9970933774428025
0.2;0.9516674676316887;0.9142671658482521;0.9274137088022888;0.9274021896204654;0.9966358224182036;0.8374537109271776;0.8946822441020096;0.8844201512787907;0.8310412858798195;0.9974384542527228
0.0;0.9193896051487304;0.8811082937406975;0.8938989872081948;0.9001238324896569;0.9923011965366513;0.8793668791573469;0.9124247391074;0.905594924402665;0.8466782291004066;0.9982233652282618
0.2;0.9522617721008019;0.8981345691425852;0.9170740021390112;0.9514320197224967;0.9965438274039734;0.8444872791213943;0.8921863059656007;0.8830619558912343;0.8798178863006652;0.9975038055744295
0.2;0.9305387514947038;0.9031457951837913;0.9125331776889569;0.9323878915009124;0.9924307693910539;0.8735524903946804;0.8972130093922611;0.8920311286037252;0.6510722526828738;0.9967628826269489
2.0;0.9522183503424984;0.9026810443859477;0.9201006293499376;0.9541213716843738;0.997975081782524;0.8273224713647266;0.8693146178936388;0.8596539253125638;0.8585134664863059;0.9969865794941847
2.8;0.9685270730533658;0.9273646801416072;0.9421417355069667;0.928528286650637;0.9942079303284846;0.8708840128517638;0.9128127465907279;0.9033449897786412;0.7732497970541933;0.9976391283345705
2.0;0.934445922180462;0.9059640899965873;0.9139054914583201;0.897441868252023;0.9963941208248612;0.8230607250334339;0.8953243811223469;0.8822600129537684;0.7039676560084878;0.9981285550040238
4.0;0.9859828408204269;0.9718927239217721;0.9767442932618959;0.9704262307652133;0.9992791474465078;0.9500436596705195;0.9589764568986082;0.9571153174071119;0.9483932317934125;0.9988649221325212
3.0;0.9619366034467632;0.9244241989704209;0.9385652308137549;0.9474057353951715;0.9975110378812674;0.8852598040664917;0.9229602593378254;0.9153288506503287;0.911447833835195;0.9981554931066371
3.2;0.9568568967607218;0.9039353033438139;0.9220452715023475;0.9471246080776655;0.992940054854768;0.8938655104124353;0.9126814025614285;0.9091551242705035;0.7957783288217167;0.9982187359803467
1.6;0.9633126226327978;0.9069265425393027;0.9275664425356563;0.9538005563185261;0.9970456464892506;0.841907284850459;0.9054945529695739;0.8936699586727216;0.8872420640271449;0.9986663265549762
2.4;0.9390601079786122;0.8982395286299956;0.9098251286560942;0.9534854530605166;0.9955927993071396;0.8447666775236178;0.8972694276838437;0.8873133435948248;0.8468504523800826;0.9975886488333128
3.2;0.9495392923244903;0.9171440071038256;0.9277874816479714;0.8853565292280331;0.991546811554835;0.8485018144952468;0.8937036072416019;0.8829601773509171;0.7173848289251308;0.9973140508738755
1.8;0.9525527307579214;0.8952993843750733;0.9144794346426857;0.9248200590670674;0.9958440590541973;0.8059880710975338;0.8674951182961522;0.8538588090795883;0.8402415986650615;0.998107068145227
