Human;biobert_v1.0_pubmed None;biobert_v1.0_pubmed Default;biobert_v1.0_pubmed BIOSSES;biobert_v1.0_pubmed Blagec;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 None;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 Default;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 BIOSSES;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 Blagec
2.0;0.9456033646585698;0.9558561450122817;0.9484773784594047;0.9484773784594047;0.9523196676763259;0.9573082005843535;0.9504575786338296;0.9504575786338296
2.0;0.9629209060620421;0.9408901493325824;0.9600954360646887;0.9600954360646887;0.9501548538685196;0.9422755359078752;0.9513300297704504;0.9513300297704504
2.6666666666666665;0.9768587410433093;0.9658625012971794;0.9754869121200971;0.9754869121200971;0.9802866544725665;0.9648890539676842;0.9709107817579758;0.9709107817579758
1.0;0.961148697775102;0.9695461410002864;0.9655581179073511;0.9655581179073511;0.9634680974989077;0.9609335545150669;0.9631527213610398;0.9631527213610398
3.0;0.9681937178724128;0.9644282647237861;0.9672606124085502;0.9672606124085502;0.9615724102302617;0.9653952631730593;0.9656708966557972;0.9656708966557972
3.0;0.9466556136698367;0.9482251133715363;0.9527571114662294;0.9527571114662294;0.9566962754410298;0.9511245368586668;0.9508040905059616;0.9508040905059616
1.0;0.9389434787558019;0.9462991339943583;0.9437931557860905;0.9437931557860905;0.9389434787558019;0.9462991339943583;0.9437931557860905;0.9437931557860905
2.0;0.9516463280385627;0.9430389906368173;0.952771333796082;0.952771333796082;0.9321896126579987;0.9475857590806777;0.947987523238121;0.947987523238121
2.0;0.9797019906332328;0.96555908054469;0.97780999811904;0.97780999811904;0.9807811053799458;0.9787966593011458;0.9779795682582519;0.9779795682582519
0.0;0.9430592744035718;0.944074179232822;0.9459592256349832;0.9459592256349832;0.9056556920486116;0.9231208234415464;0.9095696053607948;0.9095696053607948
1.3333333333333333;0.9491630589114354;0.9490134055188197;0.9548757122055603;0.9548757122055603;0.9532192841732899;0.9445795633604672;0.9570378110183514;0.9570378110183514
2.3333333333333335;0.9524864736894744;0.9507742614042498;0.953368749607977;0.953368749607977;0.9454781269704252;0.9503040412083756;0.9474402297825938;0.9474402297825938
0.3333333333333333;0.9260432602249855;0.9015141228601365;0.9189638967457912;0.9189638967457912;0.9165607560836937;0.9037465515686873;0.9182815453195877;0.9182815453195877
1.0;0.9474877778942644;0.9514573133476667;0.9367322239488672;0.9367322239488672;0.9428787182883296;0.9592573613949695;0.9361389214793854;0.9361389214793854
3.0;0.9495307388110172;0.9568907182852596;0.9579502188845764;0.9579502188845764;0.9537113539881447;0.9638426375659652;0.9603123182351283;0.9603123182351283
2.0;0.9328331426466911;0.9148348379359538;0.9266625207002854;0.9266625207002854;0.9315476172505478;0.9238239770907977;0.9330691516892144;0.9330691516892144
1.0;0.9370838885840603;0.9490653745007226;0.9460174516451244;0.9460174516451244;0.9306504271834117;0.9400427745222658;0.9408629468264154;0.9408629468264154
1.3333333333333333;0.9513310283986629;0.9495716232102589;0.957367444456092;0.957367444456092;0.9548970705779029;0.9624325088174148;0.9585555187175436;0.9585555187175436
1.6666666666666667;0.9500261246851708;0.9681649372874171;0.9559850829107278;0.9559850829107278;0.9573612288007326;0.9649858527957832;0.9542337762415811;0.9542337762415811
0.6666666666666666;0.9546845110675202;0.9555490815089758;0.950196054740288;0.950196054740288;0.951256431521144;0.9547525683192201;0.9517556361030018;0.9517556361030018
1.3333333333333333;0.9489575403530583;0.9388689955878053;0.9615916672529864;0.9615916672529864;0.9563522318221729;0.959794515825983;0.9733971781668639;0.9733971781668639
2.0;0.9845171260606272;0.9838927132043909;0.9855599956800468;0.9855599956800468;0.9828929900444664;0.9843921305308819;0.9853012719025069;0.9853012719025069
2.0;0.9555432792761607;0.9551247224416902;0.955928056170662;0.955928056170662;0.9579578982032049;0.9581194780161363;0.9546789997565694;0.9546789997565694
0.6666666666666666;0.9276047200705448;0.9378662387627998;0.9350096066567583;0.9350096066567583;0.9355627381785371;0.9424759050225896;0.9367941644122343;0.9367941644122343
3.0;0.9548694337770911;0.9519068930807484;0.9552523808099905;0.9552523808099905;0.9563014648800118;0.9505331502203543;0.954103798479525;0.954103798479525
3.0;0.9537457896113127;0.9511177395922475;0.9577849820340352;0.9577849820340352;0.9537457896113127;0.9511177395922475;0.9577849820340352;0.9577849820340352
1.3333333333333333;0.9512171778480849;0.9433531434692832;0.9502033895249539;0.9502033895249539;0.9512171778480849;0.9433531434692832;0.9502033895249539;0.9502033895249539
2.0;0.9492675561985274;0.9522965891660797;0.939802324875823;0.939802324875823;0.9501428695385485;0.9478935451497357;0.9430355651212846;0.9430355651212846
2.0;0.9365038960888398;0.9256790452655711;0.9348059129028558;0.9348059129028558;0.9274256043318108;0.9230851702980896;0.9280088424213188;0.9280088424213188
1.0;0.93083246978286;0.9162926442112248;0.9266983991967883;0.9266983991967883;0.9296681150733933;0.9178721274617747;0.923913481279771;0.923913481279771
1.6666666666666667;0.9587586442874149;0.9542549467588078;0.9628923720107729;0.9628923720107729;0.9475471474051362;0.9523223308071775;0.9514274113202761;0.9514274113202761
2.0;0.96611372839748;0.9550221270797666;0.9714294510460751;0.9714294510460751;0.9702069312637253;0.9456497794384522;0.9714579821658034;0.9714579821658034
0.3333333333333333;0.9452565829007972;0.9341918967643743;0.9446196883726367;0.9446196883726367;0.9387147578647806;0.9455246964655438;0.938352681730932;0.938352681730932
2.3333333333333335;0.9347395421047164;0.9506513109696376;0.9489944250435812;0.9489944250435812;0.9370593576678062;0.9484290858245789;0.944804956296001;0.944804956296001
2.0;0.9348895909806008;0.9269875587396256;0.9287870000856686;0.9287870000856686;0.9312904013822733;0.93153959055992;0.9269579533925976;0.9269579533925976
1.3333333333333333;0.9386472549525897;0.9376419340275088;0.9437526921727208;0.9437526921727208;0.9403028921833043;0.9362631637909022;0.94352670399657;0.94352670399657
2.6666666666666665;0.9982345996718085;0.9948657072666508;0.9967025543328347;0.9967025543328347;0.9983544538112158;0.9976979521286576;0.9924677713188326;0.9924677713188326
1.0;0.954521910528422;0.950511280724635;0.9526685662782421;0.9526685662782421;0.954521910528422;0.950511280724635;0.9526685662782421;0.9526685662782421
0.3333333333333333;0.925733397166057;0.9251162294534103;0.9340608593406858;0.9340608593406858;0.9333697937133296;0.9268861066775386;0.932857863811038;0.932857863811038
1.3333333333333333;0.9582764199227044;0.956281277229533;0.958872256132348;0.958872256132348;0.9582764199227044;0.956281277229533;0.958872256132348;0.958872256132348
1.3333333333333333;0.9621340872949818;0.9611620046888744;0.9671931886747764;0.9671931886747764;0.9642703416301298;0.9653573784436564;0.9672660966415816;0.9672660966415816
2.3333333333333335;0.9289016748004187;0.9429113465817394;0.9330965812731062;0.9330965812731062;0.9255518872637643;0.9421200303858738;0.9333551698361251;0.9333551698361251
3.0;0.9742388331971253;0.9747416774712636;0.9768479591142584;0.9768479591142584;0.9718908440562793;0.97099216182136;0.9730262228441404;0.9730262228441404
3.0;0.9447787238195923;0.9469882912438811;0.9458192034174364;0.9458192034174364;0.940608683107568;0.9582436319151767;0.9491538073889544;0.9491538073889544
3.0;0.9165859811104713;0.9412923022091666;0.9441022892660738;0.9441022892660738;0.9267848140144342;0.9374275670271426;0.9437356097580647;0.9437356097580647
1.3333333333333333;0.9512180584559015;0.9498704876555621;0.9614828524134619;0.9614828524134619;0.9537004069143239;0.9637515265502059;0.9602330538498918;0.9602330538498918
3.0;0.946680095491311;0.9406661068214229;0.9452433898420024;0.9452433898420024;0.9485550891226597;0.9379733228535571;0.9452925373099351;0.9452925373099351
1.3333333333333333;0.9427961602527041;0.940538515396489;0.9407014137626939;0.9407014137626939;0.948520729177497;0.9384450311528502;0.9453440157764211;0.9453440157764211
4.0;0.956597507904159;0.9560454237214171;0.9596711511321392;0.9596711511321392;0.9595105670354573;0.9542082748912056;0.9615030502392182;0.9615030502392182
2.6666666666666665;0.9464006995547;0.9598449089031003;0.9479902535626321;0.9479902535626321;0.9441778928582718;0.9602423199607534;0.9418228736472416;0.9418228736472416
0.3333333333333333;0.937122114452085;0.9297299178261565;0.9389264225388368;0.9389264225388368;0.92046677105663;0.9397446412116468;0.9236950538798423;0.9236950538798423
0.0;0.933129812297716;0.9548552325141604;0.9374778976598781;0.9374778976598781;0.928241303901068;0.9484825406120843;0.9355154283536621;0.9355154283536621
0.0;0.954495393960958;0.9340504279404711;0.9427730061013281;0.9427730061013281;0.9425213919123705;0.9335213173624755;0.9277683430202194;0.9277683430202194
0.0;0.9549586459104626;0.9500848855020355;0.9529345818752522;0.9529345818752522;0.9428673555908399;0.9448164707674153;0.9351149227317829;0.9351149227317829
0.6666666666666666;0.942752952796292;0.9421660082422614;0.9362486723859014;0.9362486723859014;0.9351834962235376;0.9486908322173584;0.935240847032567;0.935240847032567
0.3333333333333333;0.9546960273069992;0.9523330132340256;0.9627602192723206;0.9627602192723206;0.9562029902858272;0.9528045967026044;0.9547368145983063;0.9547368145983063
0.6666666666666666;0.9543786126464294;0.9572914461212314;0.9589936873036138;0.9589936873036138;0.9526570429956709;0.9598840509258258;0.9608840427448679;0.9608840427448679
0.3333333333333333;0.9499509782933301;0.9547366396242519;0.9523806332471997;0.9523806332471997;0.9453725213058943;0.9534916934584831;0.9465284828319804;0.9465284828319804
0.3333333333333333;0.9296472569554397;0.9399519425790906;0.9247865920064965;0.9247865920064965;0.9353826455051922;0.9294693973038199;0.9353980972678326;0.9353980972678326
0.0;0.9038806028209884;0.874363108009862;0.9061477447614696;0.9061477447614696;0.900867677571431;0.8917989326630937;0.9095018206550991;0.9095018206550991
0.0;0.9315823864908606;0.9426988463005489;0.9389894900150745;0.9389894900150745;0.9342267896619163;0.9418513884445547;0.9378751449114946;0.9378751449114946
0.0;0.9177962861071584;0.911347120804815;0.9198547505449249;0.9198547505449249;0.9152897644868323;0.9121663825390872;0.9180760194597644;0.9180760194597644
1.0;0.9399453356249038;0.9244131205769384;0.9330136797817538;0.9330136797817538;0.925450429714342;0.9197496642724643;0.9228937302713807;0.9228937302713807
0.0;0.9296953206358178;0.9181690277976579;0.9228240297696741;0.9228240297696741;0.9270934520377624;0.9293766111815901;0.9308059465648668;0.9308059465648668
0.0;0.9210793819069361;0.9253451246009219;0.9202262044759842;0.9202262044759842;0.9176028241300433;0.9323428977216497;0.9175596654385484;0.9175596654385484
0.0;0.9564068071771409;0.9431097574102664;0.9470268078335481;0.9470268078335481;0.9633491862266;0.944609980137585;0.9541972139092786;0.9541972139092786
0.6666666666666666;0.9566981493702148;0.955350869888832;0.955494301468211;0.955494301468211;0.963039376950268;0.9590407557718714;0.960483965150847;0.960483965150847
0.0;0.9326091632644671;0.9403315399428088;0.9376372928164857;0.9376372928164857;0.9409199507096652;0.9393215869508893;0.9382023200878061;0.9382023200878061
0.0;0.941170793088333;0.9466417647126862;0.9459877468708431;0.9459877468708431;0.9348570392071535;0.9356037809546958;0.9356839411795224;0.9356839411795224
0.6666666666666666;0.9377694386001798;0.9354605999603058;0.9357604166177441;0.9357604166177441;0.9293786984326412;0.9398560249112312;0.9331117432179445;0.9331117432179445
0.0;0.9372372778106228;0.9394916122248704;0.9350573126309262;0.9350573126309262;0.9307122085790388;0.9340011624562122;0.9262053434437935;0.9262053434437935
0.0;0.9043024073516363;0.9202302921927452;0.904716230380388;0.904716230380388;0.9171193789248518;0.8928810198560035;0.9193511056134428;0.9193511056134428
0.6666666666666666;0.9519157027689513;0.9655565625999104;0.9548987793407556;0.9548987793407556;0.9403727782023986;0.9642459757178922;0.9433755286355837;0.9433755286355837
0.3333333333333333;0.9289887740362589;0.9190356623312584;0.9322879570762058;0.9322879570762058;0.9319400035694911;0.9315053416008734;0.9386884571505656;0.9386884571505656
0.0;0.9110777570743813;0.900506716500476;0.9055420977047492;0.9055420977047492;0.9100324523288326;0.9040899123025333;0.9048086805573335;0.9048086805573335
0.3333333333333333;0.9228502913231217;0.9366606034211333;0.933401290609687;0.933401290609687;0.921983758166461;0.9413792314269;0.9314063987102963;0.9314063987102963
0.3333333333333333;0.9275192330288037;0.9397524262685228;0.9299472555422659;0.9299472555422659;0.9293334111381152;0.9532139451795367;0.9342334178488746;0.9342334178488746
0.0;0.9133449026852202;0.9115060873464415;0.91276560802204;0.91276560802204;0.9211145136546962;0.9029907060464147;0.913573279265747;0.913573279265747
1.0;0.9355295937398446;0.9148175276878968;0.9350578918084523;0.9350578918084523;0.9329122227151474;0.9135577210112346;0.9312421097189362;0.9312421097189362
0.0;0.9270314491066106;0.9294415195190727;0.9330733273967797;0.9330733273967797;0.9243737362148101;0.9294735447204757;0.9297327323446679;0.9297327323446679
0.3333333333333333;0.928555834522186;0.933829106329258;0.9290665435666684;0.9290665435666684;0.9267152346908795;0.9324184239114629;0.9375639548009591;0.9375639548009591
0.6666666666666666;0.9119765404520981;0.9095062183270501;0.9117003767717314;0.9117003767717314;0.9057796678634671;0.9130662564887354;0.916352653452163;0.916352653452163
0.0;0.9211518153943544;0.9344997842750054;0.92335374417877;0.92335374417877;0.9382261608635007;0.9369694103358666;0.9443393867511464;0.9443393867511464
0.0;0.9136982155132807;0.9384050088898073;0.9277375661177694;0.9277375661177694;0.9105389515883027;0.9333218167198433;0.9256556474905459;0.9256556474905459
0.3333333333333333;0.9422894743702442;0.9205420256315484;0.935460319377852;0.935460319377852;0.9405219144685624;0.9241426090864142;0.9402197416539883;0.9402197416539883
0.0;0.9408350315140559;0.9386729974997147;0.9435845054433968;0.9435845054433968;0.9343054555972589;0.9402172230455804;0.9365127856659216;0.9365127856659216
1.0;0.9473421877878963;0.9563818565494021;0.9525220764434432;0.9525220764434432;0.9559399842539265;0.9581963084229453;0.9565280513011537;0.9565280513011537
0.0;0.9308923827617954;0.9428447943791413;0.9340679092798649;0.9340679092798649;0.9140593499748018;0.9406039862493679;0.925805895301385;0.925805895301385
0.0;0.932678091378036;0.9345599222808113;0.9331378458393785;0.9331378458393785;0.9303016761926646;0.9358831370804618;0.9263151927609709;0.9263151927609709
0.3333333333333333;0.9285637475811237;0.9107828423545568;0.9275147802744598;0.9275147802744598;0.9164344259925858;0.8933760072392555;0.9068482689546846;0.9068482689546846
0.0;0.9090081356178482;0.9157894482742049;0.9134073532647601;0.9134073532647601;0.9075920950934291;0.9040341895834363;0.9055501888963038;0.9055501888963038
0.3333333333333333;0.9195610357036769;0.9220257337749092;0.9246306858831175;0.9246306858831175;0.9242522733050559;0.9330411859739969;0.9275064355625313;0.9275064355625313
0.0;0.9446493854013639;0.934592489591315;0.9277528078670332;0.9277528078670332;0.9434983959750487;0.925595789082172;0.9317449749969788;0.9317449749969788
0.0;0.931924063337625;0.9196718747184801;0.9159477565555469;0.9159477565555469;0.9317891432684914;0.915118184547644;0.9225786811629813;0.9225786811629813
0.3333333333333333;0.9348736008397268;0.9483457269705375;0.9349482540708303;0.9349482540708303;0.9390957297053499;0.950545271014679;0.9381963116740818;0.9381963116740818
1.0;0.9035188278057757;0.9270883822563732;0.9175815439869902;0.9175815439869902;0.9015808906326837;0.9212567295834554;0.9186140737459035;0.9186140737459035
0.0;0.9434719028112448;0.9615898712558609;0.9446072001234119;0.9446072001234119;0.9324550775770699;0.952962763334546;0.9376719039473511;0.9376719039473511
0.3333333333333333;0.9290974680754045;0.9526320237168324;0.9356340468476206;0.9356340468476206;0.9382268937819005;0.9538346752014976;0.9383723532243126;0.9383723532243126
0.6666666666666666;0.9289710038042172;0.9129600165088783;0.9321498618725457;0.9321498618725457;0.9440208466247445;0.9566745837017031;0.946612235621064;0.946612235621064
0.0;0.9451039350156534;0.9543206584052952;0.9381711962122132;0.9381711962122132;0.936736970546056;0.9366224177753594;0.9359913172891294;0.9359913172891294
0.6666666666666666;0.9319818746270995;0.9308587458205643;0.9337821726051524;0.9337821726051524;0.9300620777250891;0.9412437482169163;0.9348073737237333;0.9348073737237333
1.0;0.9329136023553891;0.9291635717360957;0.9288747832251575;0.9288747832251575;0.9341997151472209;0.9333948620133385;0.9357732269829427;0.9357732269829427
0.0;0.943275456418618;0.9456832415142744;0.9479106761058624;0.9479106761058624;0.9461921983071824;0.9377196503093798;0.9444366398630155;0.9444366398630155
0.0;0.8998156388041975;0.8965749706702604;0.901574960412478;0.901574960412478;0.9063650535483997;0.9034669125949841;0.9072771218747465;0.9072771218747465
0.0;0.9328121055361361;0.9399567175827742;0.9439145809601212;0.9439145809601212;0.9295722804950227;0.9409847610045972;0.9315062533591247;0.9315062533591247
0.0;0.913707363782595;0.9143888580268739;0.9159872103997012;0.9159872103997012;0.9082072682133756;0.9149181678403243;0.9094395148462265;0.9094395148462265
0.6666666666666666;0.9279711458807683;0.9323540058756652;0.9273408554526767;0.9273408554526767;0.9247855629609272;0.9339059965264114;0.929969509708885;0.929969509708885
0.3333333333333333;0.9116133253120386;0.8969944678377554;0.9120896343636442;0.9120896343636442;0.9193746136605478;0.9149198546311897;0.9217811713196855;0.9217811713196855
1.0;0.950254001167383;0.9579143202508906;0.9552105075159854;0.9552105075159854;0.9629581578753516;0.9623080597101117;0.959723865816067;0.959723865816067
0.6666666666666666;0.9415433239146721;0.9415039271064364;0.9417370514956137;0.9417370514956137;0.9441498504388758;0.9436943499115109;0.9445625360019848;0.9445625360019848
0.3333333333333333;0.9340078570058922;0.948290591683769;0.9333160903277621;0.9333160903277621;0.9484180452204453;0.9466390837480253;0.9442028405241205;0.9442028405241205
0.3333333333333333;0.9188036813384691;0.906774336469847;0.921123811823388;0.921123811823388;0.9253429480792984;0.9032444862670256;0.9281043890905556;0.9281043890905556
0.0;0.938464748742299;0.9360039560331815;0.9388358246949404;0.9388358246949404;0.9350637756928869;0.9430892095772433;0.9409016910928619;0.9409016910928619
0.3333333333333333;0.9364283052545371;0.9286622745716626;0.940887434909165;0.940887434909165;0.9458819304894281;0.9467977351054149;0.9552013614715411;0.9552013614715411
0.0;0.9264609105429752;0.9463368859461833;0.9252211154040401;0.9252211154040401;0.9350015978473449;0.9394048207543707;0.9353060989062398;0.9353060989062398
0.0;0.8833621793013552;0.896526675165013;0.8865964811815513;0.8865964811815513;0.8762399281436013;0.9084122641738067;0.8802655902745601;0.8802655902745601
0.0;0.9382542527943183;0.9412471583630226;0.9445338142317264;0.9445338142317264;0.9398337280283269;0.9436990286748479;0.9438097102047245;0.9438097102047245
0.3333333333333333;0.9160748126038185;0.9322167287758747;0.9031631157222317;0.9031631157222317;0.926849745110222;0.9279131153042901;0.9155653823709312;0.9155653823709312
0.3333333333333333;0.9247057802178231;0.9474735072732053;0.93448156275203;0.93448156275203;0.9253134812722905;0.9492053665594721;0.9421471760749194;0.9421471760749194
0.6666666666666666;0.9557591887756499;0.9437858773508652;0.9622051580845743;0.9622051580845743;0.9572991060673157;0.9442295665369478;0.9530898113321375;0.9530898113321375
0.3333333333333333;0.9303258352514074;0.9587265526674422;0.936282924896299;0.936282924896299;0.9342137380581704;0.9605530448988631;0.9431847676438481;0.9431847676438481
0.0;0.9328591457888017;0.9455441998927931;0.9484516185291033;0.9484516185291033;0.9360056991585497;0.9462470539016227;0.9468775161244394;0.9468775161244394
0.3333333333333333;0.8908665740324376;0.9234894296341303;0.8975052596044137;0.8975052596044137;0.8993535806532524;0.9316574684093467;0.8955943334011139;0.8955943334011139
0.0;0.8863817158946656;0.9266167667969283;0.8832610892608129;0.8832610892608129;0.8874205370706765;0.9222944604220823;0.8868944614617859;0.8868944614617859
0.0;0.9130502969484381;0.9409564721278555;0.93506131405014;0.93506131405014;0.9234118717141899;0.9563338807373736;0.9492411927388006;0.9492411927388006
0.0;0.9554886359863664;0.9628956307511114;0.9543626511794542;0.9543626511794542;0.9505651579108876;0.9647050286995581;0.9552145996538643;0.9552145996538643
0.0;0.9188687141910894;0.954402843082025;0.920717591601309;0.920717591601309;0.9339027682078176;0.9392763942382242;0.9362166856714258;0.9362166856714258
0.3333333333333333;0.9251867963773335;0.9355999522310643;0.9387617606368005;0.9387617606368005;0.9199377690375683;0.925208951483401;0.9330346809989111;0.9330346809989111
0.0;0.9413991491674311;0.9428772987258549;0.9428129057124568;0.9428129057124568;0.9481567460717981;0.9584192284707729;0.9504850518023196;0.9504850518023196
0.0;0.9159149194772964;0.9070839068061529;0.9174427178889125;0.9174427178889125;0.9112585124228215;0.9149912822205396;0.9169277935920389;0.9169277935920389
0.3333333333333333;0.9385112359514246;0.91072548615685;0.9380810541321916;0.9380810541321916;0.9273522929598215;0.9120350974861454;0.9189984241770173;0.9189984241770173
0.3333333333333333;0.9513250894067858;0.9574723174302677;0.9532108104342254;0.9532108104342254;0.9560097159823182;0.9511560710680435;0.9560647896609424;0.9560647896609424
1.0;0.9464387620597317;0.9401082442175589;0.946512755554988;0.946512755554988;0.9513599975026655;0.9450095678299958;0.9526604770617979;0.9526604770617979
0.0;0.9033042992893728;0.9008819359275629;0.9096489281451622;0.9096489281451622;0.9098239992640246;0.9117419233529119;0.9102377433980907;0.9102377433980907
0.0;0.9309067118119372;0.9244886213541936;0.9342525768718264;0.9342525768718264;0.9293627688083131;0.9400991315288306;0.9357281428401344;0.9357281428401344
0.3333333333333333;0.9681016089279117;0.9671297210872531;0.9655660404570594;0.9655660404570594;0.9589677723306985;0.9668871879358117;0.9561899245277387;0.9561899245277387
0.0;0.9240998380262561;0.9397046550584766;0.9305173484051714;0.9305173484051714;0.9359891379637685;0.9468752211828073;0.9391832164790911;0.9391832164790911
0.3333333333333333;0.9244526403404587;0.9256858163868383;0.9286746865771;0.9286746865771;0.9307058777719729;0.9311745263631752;0.9337777187362545;0.9337777187362545
0.3333333333333333;0.9405210769628736;0.9513390092622762;0.9459996527569577;0.9459996527569577;0.9481669303087971;0.9458456633371806;0.9498914829164897;0.9498914829164897
0.3333333333333333;0.9288549961169246;0.927301115553513;0.9351597765039287;0.9351597765039287;0.9236113896236152;0.9330894601157937;0.935322307610867;0.935322307610867
0.6666666666666666;0.941215023414321;0.9288790695373448;0.9377960397553137;0.9377960397553137;0.9342420080283341;0.9330491397705539;0.9298318973782401;0.9298318973782401
0.0;0.9137160923975768;0.9260213744033566;0.9179285408283021;0.9179285408283021;0.9177020560373429;0.9266238849351646;0.9232213774470622;0.9232213774470622
0.0;0.9330665476775408;0.9365073133545092;0.9395530591054172;0.9395530591054172;0.938792461576235;0.9513496135997952;0.9446472295931838;0.9446472295931838
0.0;0.9067198461581445;0.9193085833248011;0.9122993988302542;0.9122993988302542;0.9240409419217968;0.9290632446130709;0.9281925892355953;0.9281925892355953
0.0;0.9110605757739899;0.9031234474535907;0.910873316197203;0.910873316197203;0.9107882910583599;0.9061617140697475;0.922550713632827;0.922550713632827
