Human;biobert_v1.0_pubmed None;biobert_v1.0_pubmed Default;biobert_v1.0_pubmed BIOSSES;biobert_v1.0_pubmed Blagec;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 None;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 Default;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 BIOSSES;NCBI_BERT_pubmed_mimic_uncased_L-12_H-768_A-12 Blagec
2.4;0.9708886312129602;0.9668676786077807;0.970376607745055;0.970376607745055;0.9685611116615179;0.9647085468758086;0.96755425051065;0.96755425051065
3.4;0.9434503509074896;0.9323245665530584;0.9424840002818171;0.9424840002818171;0.945611509334868;0.9368607157892846;0.9395084758890241;0.9395084758890241
3.0;0.9591415042836547;0.9653539491633241;0.9633823694572535;0.9633823694572535;0.9484033399893691;0.9736101815245992;0.9642302458906289;0.9642302458906289
4.0;0.9466203307546794;0.9523622190930395;0.9552329793308665;0.9552329793308665;0.9421119806843486;0.9484915258011979;0.9553497465446774;0.9553497465446774
4.0;0.9771996495741183;0.9442380652600979;0.980490595263651;0.980490595263651;0.9748343428426881;0.9504346916514869;0.9756398650003485;0.9756398650003485
3.4;0.9669951734530572;0.959577672856881;0.9556950719419725;0.9556950719419725;0.9469873324545507;0.9566265718320852;0.9383903351497633;0.9383903351497633
3.4;0.9764446535576335;0.9700363354292482;0.9777041267025325;0.9777041267025325;0.9769437131725225;0.9631075906324996;0.975706972484254;0.975706972484254
3.0;0.962082572165534;0.9550985632019885;0.9614481606943959;0.9614481606943959;0.9407882359404448;0.9484794938515674;0.935483586102139;0.935483586102139
2.0;0.9612320823735069;0.9468235342430037;0.9593051804175785;0.9593051804175785;0.9644394064775318;0.948850308502433;0.9609167346852843;0.9609167346852843
3.8;0.9825018058465554;0.9750662790537111;0.9811016429197339;0.9811016429197339;0.9802847160226852;0.9806068114004597;0.9829306069794307;0.9829306069794307
3.4;0.9753269038505664;0.9711702934028873;0.9782480250957363;0.9782480250957363;0.9767939394697748;0.9715490894011145;0.9794572322939011;0.9794572322939011
2.0;0.9597423024540279;0.9609923621705574;0.9649915485775459;0.9649915485775459;0.9672649324342008;0.9674643705603241;0.9659163939151378;0.9659163939151378
4.0;0.9715781873704564;0.978361726747421;0.9681312120257529;0.9681312120257529;0.9738076382146975;0.9734371157386407;0.973072724686671;0.973072724686671
3.2;0.9466873605593478;0.9560560684729331;0.9433151768376946;0.9433151768376946;0.9399761026448314;0.9583390218504856;0.940369949462185;0.940369949462185
2.2;0.9441758811039768;0.9423760829681502;0.9439744670157139;0.9439744670157139;0.945560846022972;0.9401727187069656;0.9440193213175903;0.9440193213175903
3.0;0.9259920917843789;0.9315675697883159;0.9363188444405663;0.9363188444405663;0.9386959606612094;0.9289074584590866;0.9410735624309636;0.9410735624309636
2.0;0.9134923609681761;0.9374378816154075;0.9232511046455446;0.9232511046455446;0.9083074227858047;0.9386222140870873;0.9229444650940146;0.9229444650940146
0.6;0.9326862850501979;0.9427177440558583;0.9382674251142442;0.9382674251142442;0.9289543499847753;0.9374920738456697;0.9339464821867423;0.9339464821867423
3.2;0.9485449976782377;0.9577912664655264;0.9620304237024432;0.9620304237024432;0.9506356094483746;0.9618038785910197;0.9636294048852097;0.9636294048852097
3.6;0.9529261158691104;0.9599192151830093;0.9548218214294729;0.9548218214294729;0.9399026571200751;0.9567072608476016;0.9431846132310094;0.9431846132310094
1.0;0.9602015657902615;0.9398227626170391;0.9585534849096177;0.9585534849096177;0.9417020828926652;0.9289367672232479;0.9453174474890881;0.9453174474890881
1.8;0.9604819054046385;0.9314558587926131;0.9628796580248129;0.9628796580248129;0.9644193440603522;0.9446279479192708;0.9549403854694952;0.9549403854694952
2.8;0.9365993280142446;0.9405210237652778;0.9563156631711518;0.9563156631711518;0.9368425019171585;0.9390444005978654;0.9487238551119956;0.9487238551119956
2.8;0.9311334449194182;0.9496133974200587;0.9537699486101336;0.9537699486101336;0.9263572426478722;0.95186095004109;0.9394047872697355;0.9394047872697355
1.8;0.9463203096390949;0.9293471257623719;0.9485897244399655;0.9485897244399655;0.9302638439175006;0.9450126994809543;0.9450065242197342;0.9450065242197342
1.8;0.933795770744171;0.9456723082923113;0.9445488089327333;0.9445488089327333;0.9310086552330976;0.9488009639746776;0.932653093678842;0.932653093678842
2.6;0.9589472160870941;0.9499990326569078;0.9625215590927413;0.9625215590927413;0.9551446044136308;0.9456492475863213;0.9566972063295589;0.9566972063295589
1.4;0.9518845567200791;0.9355444913173669;0.9582514568415544;0.9582514568415544;0.9571130571650238;0.9321293448771308;0.9538938246822068;0.9538938246822068
3.0;0.9513289709251985;0.9470823437769234;0.9492866025263575;0.9492866025263575;0.9472330587593965;0.942618688369281;0.9565611802716137;0.9565611802716137
0.6;0.9433256686780657;0.9318359480798942;0.9427800763142026;0.9427800763142026;0.9507158729930852;0.9261125277524512;0.9497355918062199;0.9497355918062199
1.8;0.9651707908589193;0.956058554084266;0.9661393526807304;0.9661393526807304;0.9626686644615305;0.9642043593840182;0.9593181335140283;0.9593181335140283
3.0;0.926584169326067;0.935930623048813;0.9443010989328781;0.9443010989328781;0.9435208787543451;0.9574385603318709;0.9582966446742935;0.9582966446742935
3.0;0.9599444054572696;0.9596750689501089;0.9614796666685652;0.9614796666685652;0.959097042168596;0.9685580019232685;0.9628231798533122;0.9628231798533122
3.8;0.9646056584258582;0.9733927934312743;0.9652361277513651;0.9652361277513651;0.9636743414372749;0.9755620535012788;0.9657379441455802;0.9657379441455802
2.4;0.9514777343016807;0.9395004129752607;0.9557321106202057;0.9557321106202057;0.9562991213181428;0.9724000032298771;0.9625800461104568;0.9625800461104568
3.6;0.9747162205725202;0.9738437345789634;0.9759646263045877;0.9759646263045877;0.9746620737447339;0.9668768289148554;0.9699914469744169;0.9699914469744169
2.8;0.9688096294061316;0.9642552946271623;0.9678555529001593;0.9678555529001593;0.967308371552324;0.9639774822226266;0.9631750789552884;0.9631750789552884
3.6;0.9614865111405704;0.9586794774774542;0.9626863261820955;0.9626863261820955;0.9558719719921537;0.9593992010259481;0.957591969927005;0.957591969927005
3.0;0.9711003466680832;0.971483992508641;0.9717916461093631;0.9717916461093631;0.9752103485455536;0.9669623409269109;0.9729998058012539;0.9729998058012539
0.0;0.9434037465370969;0.926343340247945;0.9426450575475696;0.9426450575475696;0.9393401995701304;0.9300596551050653;0.9364244482769384;0.9364244482769384
0.0;0.9341413068428308;0.9430952910824671;0.93635253118909;0.93635253118909;0.9450850191063673;0.9430694995952582;0.9437732549073875;0.9437732549073875
0.2;0.9213920600670422;0.9036499283567536;0.9080648093812143;0.9080648093812143;0.910553732740171;0.9053493942124555;0.9091604158260161;0.9091604158260161
0.0;0.9492377000857651;0.9445145633205352;0.9452883660861501;0.9452883660861501;0.940730713622598;0.9325716966812541;0.9390790266987744;0.9390790266987744
0.2;0.9445157287387869;0.9365878330443989;0.9432512770411681;0.9432512770411681;0.9413595320337215;0.9450320248594632;0.9413257690397228;0.9413257690397228
0.2;0.9551974417498842;0.9553349106474734;0.9567776861789463;0.9567776861789463;0.962466523861563;0.9715350795963236;0.9712384072743039;0.9712384072743039
1.8;0.9569109425463507;0.9553987078674762;0.9612143365964975;0.9612143365964975;0.9540815890087379;0.9532393157585788;0.9554304785472627;0.9554304785472627
1.4;0.9405993205380038;0.9350853933104106;0.9412279403278583;0.9412279403278583;0.9378414750437751;0.9324032718766122;0.9408030465581927;0.9408030465581927
1.8;0.9586805415864864;0.9506523686402683;0.9523386975903244;0.9523386975903244;0.9588046590156684;0.954983650643648;0.9534259008936112;0.9534259008936112
2.0;0.9638959775655344;0.9638076889813127;0.958760329638554;0.958760329638554;0.963399677879366;0.966412244169048;0.9611840998911311;0.9611840998911311
0.0;0.9413679133706732;0.9425370197078415;0.9436246278352691;0.9436246278352691;0.9345905193278672;0.9346098536947448;0.9403040241840368;0.9403040241840368
0.8;0.9613870139984366;0.963297170330513;0.9602745968922435;0.9602745968922435;0.9613870139984366;0.963297170330513;0.9602745968922435;0.9602745968922435
2.2;0.9764216982519072;0.9766610862770054;0.9771472573101145;0.9771472573101145;0.9729345614200654;0.9753817501369241;0.9744834021180183;0.9744834021180183
1.4;0.937869916397578;0.9351522539784387;0.9408474586102973;0.9408474586102973;0.9357357352311084;0.93359061098818;0.9399768355689795;0.9399768355689795
1.8;0.9497031696196341;0.9569726884222509;0.9592647567234095;0.9592647567234095;0.9511474049920212;0.9564804784650118;0.9639083080040844;0.9639083080040844
3.0;0.9673335830024615;0.9609517953496591;0.9635385147008022;0.9635385147008022;0.9689638060120527;0.9720947122742195;0.9664543055819683;0.9664543055819683
1.2;0.968362235834207;0.9587118615243483;0.9614010571287227;0.9614010571287227;0.9635078784533898;0.9525924548014166;0.9458321183871553;0.9458321183871553
0.2;0.9347354069943864;0.9295317983254627;0.9391995414350544;0.9391995414350544;0.9369068432410167;0.9315954855066396;0.9354870994680323;0.9354870994680323
0.2;0.9275250687247533;0.9388244235879226;0.9448647691613975;0.9448647691613975;0.93918331899406;0.94970281288862;0.9393750673931031;0.9393750673931031
0.6;0.9488457421414136;0.9472909796959866;0.9541336073982439;0.9541336073982439;0.9451572316847743;0.9487621799915532;0.9501701593097683;0.9501701593097683
0.2;0.9547969306149678;0.9559409959487194;0.9570749354142372;0.9570749354142372;0.9492553574484544;0.9436280433411363;0.9425279765224778;0.9425279765224778
0.2;0.9516674676316887;0.9424864919899608;0.9494366258326736;0.9494366258326736;0.9497859539562902;0.9575266933195615;0.955486579556148;0.955486579556148
0.0;0.9193896051487304;0.9117854209147959;0.9365302036849025;0.9365302036849025;0.9260998534590058;0.9217123223941603;0.9166432294203061;0.9166432294203061
0.2;0.9522617721008019;0.957866890899184;0.9507407392517632;0.9507407392517632;0.9517520151184581;0.9584603854440782;0.9507320889566891;0.9507320889566891
0.2;0.9305387514947038;0.917593038888909;0.9342602897168443;0.9342602897168443;0.9332711560462013;0.9181148392756089;0.9282396913618991;0.9282396913618991
2.0;0.9522183503424984;0.9565335037926074;0.9546704206528438;0.9546704206528438;0.9452764097935618;0.9534155199031431;0.9509575298186815;0.9509575298186815
2.8;0.9685270730533658;0.9592528660633513;0.9725522948321421;0.9725522948321421;0.9540509102086653;0.9589831923987254;0.9527442877641527;0.9527442877641527
2.0;0.934445922180462;0.9597875477134534;0.9389610040041737;0.9389610040041737;0.9576528473221629;0.9619147675441528;0.9611095866317807;0.9611095866317807
4.0;0.9859828408204269;0.9828565605413802;0.9871169360331431;0.9871169360331431;0.9854014206820345;0.9763375829091029;0.9782951631230349;0.9782951631230349
3.0;0.9619366034467632;0.9644443704974033;0.9676065138907839;0.9676065138907839;0.9589484603762337;0.9578957413650466;0.9738672519778026;0.9738672519778026
3.2;0.9568568967607218;0.9493372551289022;0.9616408256283354;0.9616408256283354;0.9634579066617783;0.9527312332125424;0.9597675250708535;0.9597675250708535
1.6;0.9633126226327978;0.9665460761826201;0.961125721893832;0.961125721893832;0.9463759145728643;0.9609691979590805;0.9578469832832605;0.9578469832832605
2.4;0.9390601079786122;0.9516949115941703;0.9512407556242655;0.9512407556242655;0.9466366392006041;0.9438363681450161;0.9520887069298534;0.9520887069298534
3.2;0.9495392923244903;0.9554037292790568;0.9533675637908261;0.9533675637908261;0.9603388333465582;0.9418741623578079;0.9583668913722466;0.9583668913722466
1.8;0.9525527307579214;0.9383974784597406;0.9447044972724371;0.9447044972724371;0.933955651999032;0.9430616580936227;0.9223962445029129;0.9223962445029129
