Human;sent2vec Biosses2017StopWords;sent2vec nltk2018StopWords;sent2vec NoneStopWords
3.0;0.8365088381984802;0.8365088381984802;0.8399042253294629
3.9;0.7453606652252704;0.7453606652252704;0.6745905713704601
3.25;0.778215408062371;0.778215408062371;0.7811108240864928
3.75;0.9861203848376932;0.9861203848376932;0.983532521648381
3.4;0.6879756326834585;0.6879756326834585;0.7391544210870042
4.75;0.9394921430285307;0.9394921430285307;0.9477970229543144
3.5;0.8595915864049912;0.8595915864049912;0.8504515900279187
3.75;0.4487774206062213;0.4487774206062213;0.44438778956962993
3.25;0.7755908319183721;0.7755908319183721;0.8204615531538806
0.5;0.3807708981477216;0.4138822585028844;0.4405602654758013
0.5;0.6052160381007051;0.6052160381007051;0.6428461285181999
3.75;0.9020221580963101;0.9020221580963101;0.8731557200294703
3.25;0.9098014612900245;0.9098014612900245;0.8951921021143049
2.5;0.6379442934048657;0.6583192547304831;0.6419711663828797
4.95;0.965197453781685;0.9604621849113655;0.9658237026070398
0.0;0.29379570776827857;0.26557853178795743;0.3932488988118028
3.4;0.924065747338951;0.924065747338951;0.9177673964712475
3.0;0.8999742878280459;0.8999742878280459;0.9083723147883378
3.5;0.6917839939456445;0.6666018680813223;0.7112762271107118
4.25;0.8200857635675456;0.8200857635675456;0.8282258072473626
3.0;0.9673904809195968;0.9893275341766467;0.9629896965010597
3.9;0.9308332971213458;0.9308332971213458;0.9265138057584131
3.25;0.6695692043883421;0.6504261357240629;0.6655144844195143
3.0;0.5447224570950112;0.5447224570950112;0.5997450910658215
3.5;0.8732163715066809;0.8732163715066809;0.8836891771105307
3.25;0.7411714529838773;0.7411714529838773;0.7572612692979818
4.45;NaN;NaN;NaN
1.5;0.42927708017733396;0.42927708017733396;0.5108185451718203
3.0;0.7425474494566123;0.7425474494566123;0.8083694332372968
3.25;0.8672794625694648;0.8672794625694648;0.8676696890653588
3.9;0.9724404709789175;0.9724404709789175;0.9475641378615983
2.9;0.8195345828055193;0.8195345828055193;0.8094148041606842
2.0;0.5113344586307325;0.5113344586307325;0.46584746581001857
3.75;0.8302150198155452;0.8302150198155452;0.7991223946327024
3.0;0.9318367241888692;0.9318367241888692;0.9334626551279879
3.0;0.8170139754674914;0.8174389383874737;0.8088376994047347
1.5;0.35770515694467486;0.35770515694467486;0.39318600882197247
2.4;0.7733744147429418;0.7733744147429418;0.7919784703027201
3.0;0.8879355147144588;0.8882219914095135;0.8937828449601743
0.0;0.21714409637069598;0.21714409637069598;0.21807958763449373
3.5;0.8119048190727682;0.8119048190727682;0.8367103614149872
3.5;0.9537319959160538;0.9537319959160538;0.9549170587396937
3.75;0.8738521826832826;0.8738521826832826;0.8785954349535288
4.9;0.9810834106260946;0.9808959797033929;0.9749849320931048
1.25;0.5193299412731867;0.5282053364217888;0.5455193660483643
3.0;0.8953347425111433;0.8953347425111433;0.8971866592592014
3.75;0.6180347871864954;0.6180347871864954;0.6313108786205242
2.0;0.5436250806636119;0.5436250806636119;0.5791985035588542
3.0;0.8505837388346126;0.8505837388346126;0.8568420719252093
3.0;0.6062006233730054;0.6038946112066258;0.5568871848767765
2.1;0.6310733070091717;0.6310733070091717;0.628892238088523
3.0;0.5442898027368991;0.6015062300411034;0.4928306330101481
1.5;0.3197047252509684;0.3197047252509684;0.39763222621742633
4.75;0.8058152893695507;0.8058152893695507;0.8062389321244621
3.6;0.7103005783519211;0.7103005783519211;0.7097951562209276
3.0;0.7095939068095841;0.7132774045789929;0.7246327641907836
3.25;0.5558340458561749;0.5558340458561749;0.5791492086375499
3.0;0.7708922141560641;0.7708922141560641;0.7727607246409172
1.5;0.5855329141208756;0.5855329141208756;0.6059118158353682
0.0;0.5095344159693397;0.5071943516964867;0.5996933892628041
3.9;0.9615706152300878;0.9615706152300878;0.9532009750547875
4.45;0.9270729996507838;0.9270729996507838;0.9174737623762742
0.0;0.30608622407283764;0.30608622407283764;0.4223047525891211
3.0;0.7038452701548388;0.7038452701548388;0.6612021426312864
3.6;0.6611611081994418;0.6292131423653309;0.6824901638751879
3.5;0.9229887020838369;0.9229887020838369;0.8984872688294829
3.45;0.9783934510239762;0.9783934510239762;0.9795452922454978
3.0;0.8731130090503757;0.8731130090503757;0.8763304108493737
3.0;0.7776507885021932;0.7776507885021932;0.7948087865431442
3.5;0.9569323303225573;0.9569323303225573;0.9585348127091556
4.2;0.9735185297307023;0.9710531649356998;0.9796624616352151
3.25;0.8205778923699942;0.8205778923699942;0.8077646318108902
2.0;0.6781385978515215;0.6781385978515215;0.6863071898936466
0.0;0.3465028518042944;0.3465028518042944;0.3546448738261703
4.25;0.8304443954619375;0.8304443954619375;0.8467016552446689
4.25;0.815384804260308;0.8010957865202255;0.8370405496147454
3.0;0.894482902347523;0.894482902347523;0.8980390524451919
1.5;0.5965176323719794;0.5965176323719794;0.6279055307725852
4.25;0.8852334062043842;0.8852334062043842;0.8749438827439241
3.5;0.7346001487301471;0.7028768214193085;0.7194882455037762
3.75;0.7992921509101937;0.7878783218618243;0.8069221861331299
3.75;0.9271893842877578;0.9210058401098611;0.9109254167017731
3.75;0.9319781946942951;0.9319781946942951;0.9384787925745732
3.5;0.9065224993449607;0.9065224993449607;0.808769333271969
4.25;1.0;1.0;0.9441619903001333
3.0;0.8395573564387128;0.8395573564387128;0.834797140154855
3.5;0.8088866545601812;0.8088866545601812;0.7664155392395536
3.35;0.7493469836854855;0.7493469836854855;0.7852673209750175
3.25;0.6478764567024592;0.6478764567024592;0.6515124553819399
4.4;0.919653877086964;0.9274420623592023;0.911314859261703
5.0;1.0000000000000002;1.0000000000000002;0.944148136941911
4.4;0.895729879824407;0.895729879824407;0.9054528282547974
0.0;0.30391421945826413;0.3042275565476372;0.3204132888916747
3.5;0.8272583522846525;0.8272583522846525;0.8213897467332671
3.9;0.9569304580346235;0.9569304580346235;0.9375574287058517
5.0;0.8765924301489489;0.8811146869809972;0.9004392695546951
0.0;0.36367690231855176;0.34817212046567075;0.3931256569126417
3.0;0.8426869194912469;0.8475677908115912;0.818064973180225
3.0;0.845640613201331;0.845640613201331;0.8494425200345045
4.25;0.9093128988997379;0.9093128988997379;0.90260772248299
0.0;0.3526730026315529;0.3526730026315529;0.3442853828813243
3.5;0.8390855532953921;0.8390855532953921;0.8540462271098616
3.1;0.6069156041945757;0.6069156041945757;0.6196068540803721
3.0;0.8176008200848027;0.8176008200848027;0.8147014283241191
3.0;0.842933321437261;0.842933321437261;0.8548122791515279
3.0;0.92793847793357;0.92793847793357;0.9223419176692835
3.75;0.9645440941149438;0.9621929041446471;0.9651299566272927
0.5;0.6242003441842406;0.6242003441842406;0.6323601887769655
2.5;0.7861565237347168;0.7926179624287305;0.7391170891718722
3.0;0.8188931698299418;0.8188931698299418;0.8100597134461932
3.75;0.8362515115934481;0.8263891002917203;0.8288127258164729
3.5;0.9424661974260367;0.9424661974260367;0.9494424102101803
3.9;0.8944196245571241;0.8915510422986435;0.8909440787560083
2.75;0.848246413273105;0.848246413273105;0.846303671081306
3.0;0.9311906904843263;0.9311906904843263;0.9362664067927571
4.4;0.9168797273943096;0.9168797273943096;0.9058067777627474
2.0;0.7867138034909797;0.77046338439664;0.7889783197102225
3.5;0.9532237469112156;0.9532237469112156;0.9442535437148365
3.4;0.75119452132348;0.75119452132348;0.7437038902218108
4.95;0.8783052884937207;0.8783052884937207;0.8905491177150544
3.75;0.8957846243640848;0.8970608563945386;0.884841736653298
0.0;0.3499971501675477;0.3499971501675477;0.47281786792144476
3.75;0.89998335482159;0.89998335482159;0.8759206133834121
2.9;0.5011791338963085;0.5011791338963085;0.5470622594093785
4.75;0.4964734819606892;0.4964734819606892;0.47172457696168096
4.9;0.9477964543050149;0.9506328195370082;0.9329792036807013
4.25;0.9501505894208337;0.9501505894208337;0.9516749734040147
3.9;0.9496814511926959;0.9496814511926959;0.9537082523581318
1.95;0.8299536504648892;0.8180351132854286;0.8357782663887144
3.75;0.9615965400214527;0.9615965400214527;0.9618245194767281
4.25;NaN;NaN;NaN
3.0;0.8997188181510174;0.8997188181510174;0.8951787603904675
2.25;0.8478940168482239;0.8373626826585291;0.8544458586368174
2.5;0.6787618293303928;0.6787618293303928;0.6857568680378721
3.0;0.8617298484821234;0.8617298484821234;0.8540055339456779
3.25;0.7761129499500315;0.7815502318570225;0.7570664947259997
4.0;0.8554157521335184;0.8554157521335184;0.8630687819049165
4.75;0.891575941560188;0.891575941560188;0.8179111445601522
3.0;0.8589016624533984;0.8491855566375995;0.8691689350687555
3.4;0.9282238329471557;0.9282238329471557;0.9065039758087354
3.4;0.7618252152796656;0.7618252152796656;0.7363967725787661
0.5;0.6399974732883662;0.6399974732883662;0.6450940738297632
1.9;0.7470553086093978;0.7575861978581393;0.7325715020873474
4.5;0.9771221301197462;0.9771221301197462;0.9689638204658003
3.2;0.8804180485282319;0.8804180485282319;0.8868936018288339
3.25;0.9171052086128246;0.9171052086128246;0.888848803645465
3.25;0.9189976710798564;0.9189976710798564;0.907369324581111
3.25;0.9654602029536222;0.9654602029536222;0.9549061617349127
3.0;0.8713643143917773;0.8713643143917773;0.8806611050446863
3.45;0.7731260899135023;0.7731260899135023;0.7771696096367948
3.7;0.9142904264018741;0.9142904264018741;0.8984217073267386
3.5;0.8556115042467732;0.8502757876301983;0.8681298397821484
2.75;0.7876765853573763;0.7903663355548077;0.7768793984852492
3.1;0.8448426628692263;0.8448426628692263;0.791191448414255
3.4;0.9134291867669683;0.9134291867669683;0.9183475513528196
3.25;0.5673894222447754;0.5514212957772557;0.5411987275670764
3.35;0.706248912254449;0.706248912254449;0.732237182854089
4.9;0.9531371305113998;0.9531371305113998;0.9392536435812577
3.5;0.8736500500901943;0.8736500500901943;0.8462061567078748
4.65;0.9779804817283173;0.9779804817283173;0.9837248289955515
4.75;0.6801375370140161;0.687535137002131;0.7559582650136805
4.7;0.9727800340380451;0.972202422098337;0.98120321913472
3.5;0.8509440103972612;0.8509440103972612;0.857246936397953
3.25;0.888474785187249;0.888474785187249;0.9336991394976556
1.5;0.49663980232514054;0.49663980232514054;0.5659699129634819
4.2;0.6470565569105599;0.6470565569105599;0.6190612012240598
5.0;0.8870806960932598;0.8870806960932598;0.9308984344001697
3.0;0.648987509399234;0.648987509399234;0.6685197076699038
3.0;0.8032285692235115;0.8032285692235115;0.7528432499821984
5.0;1.0;1.0;0.9582890281099068
0.0;0.42890164491300886;0.42890164491300886;0.4354924841991863
3.5;0.788843504955321;0.788843504955321;0.7898333659303917
3.75;0.7939118802682746;0.7939118802682746;0.7618831147808726
4.5;0.7906364557280003;0.7906364557280003;0.780198583824227
3.7;0.940664002545091;0.940664002545091;0.9275968133420959
3.25;0.7212770490361524;0.7212770490361524;0.6583416585836914
4.25;0.8791964711020603;0.8791964711020603;0.8711970061904767
2.0;0.433339679653888;0.433339679653888;0.5253555075302134
4.0;0.8768684119093523;0.874576796146019;0.8623302126803937
3.75;0.9386313919748338;0.949743240016691;0.937414900883244
3.5;0.9517799562212511;0.9517799562212511;0.9238673332498291
3.0;0.8317100623604204;0.8337374063411639;0.8333918494948904
4.95;0.8775928207504724;0.8775928207504724;0.8897994950001976
4.0;0.8695592568522746;0.8695592568522746;0.8725712505444233
4.0;0.9058300244071125;0.9058300244071125;0.8815516233898317
4.9;0.9181939806298822;0.9181939806298822;0.9290833514188315
4.9;0.935681221330128;0.935681221330128;0.9335362451907615
3.7;0.9300251792109472;0.9300251792109472;0.9377688204313944
4.0;0.7652215892919371;0.7733635136815618;0.702340845130902
3.25;0.7469102560616468;0.7469102560616468;0.7543980123453603
3.0;0.978767278724468;0.9784155373948128;0.9733989755961526
2.25;0.6277691996621708;0.6277691996621708;0.601752980828905
3.0;0.9169288548336286;0.9169288548336286;0.9140083729962621
4.0;0.746018367378538;0.746018367378538;0.7768801533216733
3.4;0.6873829884138576;0.6799280576952342;0.6401068956452926
2.9;0.5518090953206486;0.5620952552259898;0.6176817449955198
3.25;0.8591320615566439;0.8591320615566439;0.8329658341098487
2.5;0.7082783381485181;0.7082783381485181;0.748218533559917
3.7;0.9208324789110128;0.9208324789110128;0.9043740420122629
3.25;0.9643224284269561;0.9643224284269561;0.9477368160535953
0.5;0.32987177971346987;0.32987177971346987;0.3792281145063838
2.75;0.8757874353209386;0.8757874353209386;0.828654740377169
4.0;0.755927888364055;0.7657382274675442;0.7762112129134153
1.75;0.6176743441111835;0.6176743441111835;0.5875830490096193
4.0;0.9414597249247029;0.9414597249247029;0.9410758372407168
3.45;0.7272343665048251;0.7727131313737107;0.7053909010513564
3.4;0.9378407293112203;0.9378407293112203;0.9428169782929094
3.0;0.8554721633546112;0.8554721633546112;0.8390030213242301
4.25;0.8887195991491448;0.8887195991491448;0.8949833772739695
3.0;0.8681221406993336;0.8681221406993336;0.876311353681512
3.0;0.7681124651083839;0.768157330121305;0.7689893921282689
3.5;0.7637792534280569;0.7637792534280569;0.7083263725134538
3.25;0.9304698642743119;0.9304698642743119;0.9360881630782709
3.45;0.8146498656070253;0.8146498656070253;0.8422088590883672
4.6;0.8409303172343011;0.8409303172343011;0.8473589241386942
4.25;0.7855909469099429;0.7855909469099429;0.8097022985942898
1.5;0.6255643816330845;0.6255643816330845;0.6484527488822938
2.5;0.599581298065336;0.599581298065336;0.6154214525082708
4.75;0.9520547714344064;0.9520547714344064;0.937089348429416
4.4;0.8862041276583293;0.8862041276583293;0.8251751052332443
0.0;0.5987959086589244;0.5987959086589244;0.6082532618778776
3.25;0.6230334748670635;0.6230334748670635;0.6538828335623509
0.5;0.6901490502900163;0.6901490502900163;0.7220155316713079
3.4;0.9293198676352049;0.9293198676352049;0.9349229083233702
3.25;0.975623897654481;0.9781740024384405;0.969120076392828
3.25;0.8658721757343537;0.8658721757343537;0.8617346773278014
3.0;0.3378590164395932;0.3378590164395932;0.4130053003088768
3.25;0.7857182491176881;0.7857182491176881;0.7814044579876089
1.5;0.6125142680698821;0.6159927050096186;0.6331906674750887
3.2;0.8498772655241307;0.8498772655241307;0.8691266150801221
0.0;0.3501208398771222;0.3616916188174087;0.390827233299807
3.0;0.7696923643083808;0.7696923643083808;0.7529812619005506
3.4;0.5829180129372491;0.5829180129372491;0.7673717408501781
3.25;0.7728455928184292;0.7727742370015206;0.7657682129136694
3.5;0.7938006220909039;0.7752351342288493;0.8251956774229832
1.5;0.5717493057841501;0.5614408291184282;0.5416809132319305
3.0;0.8606128573547385;0.8606128573547385;0.8584022318273058
4.9;0.9355851462454766;0.9355851462454766;0.8029568433476315
3.45;0.8208224529500598;0.8208224529500598;0.822956486881478
4.25;0.8334647695463098;0.8334647695463098;0.801436362375416
4.5;0.9831921319615361;0.9831921319615361;0.9659035157217281
3.0;0.8424025200377468;0.8424025200377468;0.8418661839917966
3.5;0.4266241780279546;0.4266241780279546;0.40765679697553625
2.25;0.550785639837091;0.550785639837091;0.4969091203053435
4.25;0.7064074498176641;0.6995280284263747;0.7338340552088122
3.4;0.9280863914967818;0.9280863914967818;0.9269829107065917
3.75;0.9919672776839726;0.9919672776839726;0.989941775535648
4.25;0.965180143568737;0.9639517317020657;0.9663784959173433
3.25;0.9672643843609445;0.9672643843609445;0.9687620412089425
3.25;0.6890414264057578;0.6890414264057578;0.6610658494262712
3.65;0.8881445938908391;0.8881445938908391;0.8941533248280661
2.75;0.6300804495200497;0.6300804495200497;0.5030809958581599
1.5;0.4533942381731936;0.4533942381731936;0.45740231058759945
3.0;0.8526692917536826;0.8526692917536826;0.8473394113597555
4.25;0.6311442039536191;0.6602169876058331;0.5655605458950308
3.5;0.6534725123377993;0.6597203956986462;0.6082703928045181
3.0;0.7759632279086034;0.7759632279086034;0.798604022791778
2.0;0.7735579372611596;0.7735579372611596;0.7787903689741081
2.5;0.4620697673717463;0.42596737829900355;0.47568855180186514
0.0;0.40702613097228335;0.40702613097228335;0.3668315971149426
0.0;0.2941584769694059;0.2941584769694059;0.42762815876603977
4.0;0.9044145418027802;0.9044145418027802;0.9037751070494038
3.35;0.8399393330975857;0.8399393330975857;0.801406403638112
4.25;0.8515136056767838;0.8515136056767838;0.8160143763399873
4.25;0.8287359896397676;0.835939154906462;0.8139184766030906
3.45;0.9165312740142167;0.9138233429800051;0.9289987964211479
4.25;0.8655395455908129;0.8655395455908129;0.862977199327994
3.0;0.9316351590829376;0.9373914639557209;0.9315185097442662
3.45;0.6491741973885115;0.6491741973885115;0.6512899668776587
0.0;0.35243986537689903;0.35243986537689903;0.3994340647254825
4.2;0.781830165534716;0.781830165534716;0.7277495237605004
0.0;0.2942918354439062;0.2942918354439062;0.3280642469664364
3.0;0.7718611209304277;0.783809928432217;0.8142787991400503
