Human;sent2vec Biosses2017StopWords;sent2vec nltk2018StopWords;sent2vec NoneStopWords
0.0;0.2789572644495707;0.35416793032689925;0.3397489259825091
0.0;0.09800799457798748;0.09800799457798748;0.11600594927884386
1.0;0.280899593295166;0.280899593295166;0.35499296440263306
0.0;0.2871885692372952;0.2918979300201884;0.2817642123460414
0.0;0.25865671864240947;0.25865671864240947;0.26816586458301955
0.0;0.3018821816466997;0.3018821816466997;0.359691698140409
0.6666666666666666;0.5315803251985299;0.5255064648503392;0.5321860099800048
0.0;0.24592145170774798;0.2739260626036473;0.35515209242334494
0.0;0.34009676869692557;0.34221575533403953;0.3753199404751848
0.6666666666666666;0.20093302076216638;0.20093302076216638;0.2852293478458443
0.0;0.117782280626241;0.117782280626241;0.18434712165698378
0.0;0.29853887991577455;0.30126872741405886;0.30606947608882146
0.6666666666666666;0.3630570620173433;0.3630570620173433;0.3992918128656476
0.3333333333333333;0.2659556558066766;0.2659556558066766;0.3150453271353267
0.0;0.2055183732751588;0.2055183732751588;0.22749764443838627
0.3333333333333333;0.37551419628241534;0.37551419628241534;0.3500498140856673
0.3333333333333333;0.3354837456569468;0.3373205899172982;0.33146398312353265
0.0;0.3120873319760913;0.3120873319760913;0.27197703002390583
1.0;0.43969526987683805;0.43969526987683805;0.5090905406291807
0.0;0.24421232614741267;0.25258817367226094;0.28111517132358227
0.3333333333333333;0.3123972515886507;0.3103231983157581;0.3233256967923605
0.6666666666666666;0.27501923068204137;0.27361534499936374;0.22162944305362353
0.0;0.225571403424548;0.225571403424548;0.28493600348464615
0.0;0.2512496003696508;0.24689265751191405;0.23240351842721194
0.3333333333333333;0.3635214940132525;0.3635214940132525;0.34548128199969175
0.0;0.2603756159641355;0.2603756159641355;0.26425581286410094
1.0;0.3276327884390945;0.3276327884390945;0.3368758061261377
0.0;0.4678645659936632;0.4678645659936632;0.40684837820659203
0.0;0.3990061520432003;0.3990061520432003;0.3827791545419764
0.3333333333333333;0.305064061323349;0.305064061323349;0.35238700229316083
0.0;0.4134114416095606;0.4134114416095606;0.3845947574553436
0.3333333333333333;0.3582629369486209;0.35774721151654226;0.3921303023414521
0.0;0.2531057437224228;0.2531057437224228;0.28901976195734924
0.0;0.210580749841705;0.2200864328570918;0.2572771666200072
0.3333333333333333;0.4930025045052698;0.4930025045052698;0.41985727319216676
1.0;0.37669059527308557;0.37669059527308557;0.332799796956229
0.0;0.2877544335096264;0.2877544335096264;0.3075575608595943
0.3333333333333333;0.2980800093942722;0.2980800093942722;0.32529103982282187
0.6666666666666666;0.3838108397240132;0.3838108397240132;0.42177428598937694
0.0;0.33477873913893064;0.3375523018211777;0.33057470661269794
0.6666666666666666;0.3204329858319836;0.3204329858319836;0.3941947344637346
1.0;0.36966045304295614;0.36966045304295614;0.43328113758586273
0.0;0.3271835723841508;0.3271835723841508;0.33344439154938255
0.0;0.31058469361706104;0.31058469361706104;0.31242827188973177
0.0;0.31225892556040247;0.3226429623215881;0.3765796729692134
0.0;0.1987146721476141;0.1987146721476141;0.20366393444701084
0.6666666666666666;0.2731940775623768;0.26597281993405103;0.3043269042641189
0.3333333333333333;0.20550667370280273;0.20550667370280273;0.24372854126503768
1.0;0.27697926846587667;0.27697926846587667;0.32922156702051997
0.6666666666666666;0.32369629726416965;0.31533966037686645;0.372731406146232
0.3333333333333333;0.33071557430661264;0.33071557430661264;0.3007621415182262
0.3333333333333333;0.26895961424302284;0.2867707076290352;0.3220898145998732
0.0;0.2547693455030616;0.2547693455030616;0.22138130146335697
0.3333333333333333;0.3459955838433389;0.3459955838433389;0.3698842823836803
0.0;0.11215878008395194;0.11215878008395194;0.1266034564532481
0.0;0.1348172267473468;0.1348172267473468;0.19018804616874685
0.0;0.24949500113175102;0.24949500113175102;0.2627466510596732
0.3333333333333333;0.26291011929552305;0.26291011929552305;0.25153228511917075
0.3333333333333333;0.37675324701508134;0.3712342066531907;0.41177663495562233
0.6666666666666666;0.5134745041911212;0.5134745041911212;0.501472399687005
0.3333333333333333;0.2666758738280862;0.2666758738280862;0.2473079828069202
0.0;0.34661248697685115;0.34661248697685115;0.3726198592195073
0.3333333333333333;0.24137434427699353;0.23611337905486315;0.2365237076497529
0.0;0.0890023809043332;0.0890023809043332;0.13081399242685218
0.0;0.28352627884028997;0.28352627884028997;0.33228111618228934
0.0;0.2524437154335369;0.2585979000008588;0.3571430203211033
0.0;0.22085942681003368;0.22085942681003368;0.21669102938095097
0.3333333333333333;0.3990359358523052;0.3990359358523052;0.3802139894627241
0.0;0.4047714164415397;0.4059195938501889;0.4462178237308643
0.0;0.2820012264007347;0.2820012264007347;0.2694986371345952
0.3333333333333333;0.20802311901819356;0.20802311901819356;0.17474024293892151
0.3333333333333333;0.4011028502775084;0.3946055673052148;0.4137105732595692
1.0;0.33667614674776014;0.33667614674776014;0.34309644627923314
0.0;0.35096508815653893;0.35768042347474016;0.3191240215270224
0.0;0.2476886343122086;0.2476886343122086;0.3261948675324655
0.3333333333333333;0.4289226950095507;0.4183991022093769;0.49885588187540225
0.0;0.29309610856257334;0.2950882106003969;0.4037865774024962
0.3333333333333333;0.35158950025702035;0.35202385009184783;0.3627922474666098
0.3333333333333333;0.39745496524370894;0.39745496524370894;0.3807830534453734
0.3333333333333333;0.32928736551278676;0.32928736551278676;0.3322630085800444
0.6666666666666666;0.4968811212265293;0.4968811212265293;0.4919662804807427
0.0;0.3033250335417322;0.3033250335417322;0.3125405653865037
0.0;0.3221531875543326;0.3221531875543326;0.35256915276103623
0.0;0.2638079203492364;0.2638079203492364;0.25682220730629357
0.0;0.20455989163090257;0.20455989163090257;0.16767561948786158
