Human;Jaccard None;Jaccard Default;Jaccard BIOSSES;Jaccard Blagec;Qgram None;Qgram Default;Qgram BIOSSES;Qgram Blagec;BlockDistance None;BlockDistance Default;BlockDistance BIOSSES;BlockDistance Blagec;OverlapCoefficient None;OverlapCoefficient Default;OverlapCoefficient BIOSSES;OverlapCoefficient Blagec;Levenshtein None;Levenshtein Default;Levenshtein BIOSSES;Levenshtein Blagec
3.0;0.15151515151515152;0.12903225806451613;0.23809523809523808;0.23809523809523808;0.37900874635568516;0.3761194029850746;0.3820754716981132;0.3820754716981132;0.25;0.2222222089767456;0.32786887884140015;0.32786887884140015;0.35714285714285715;0.3076923076923077;0.5;0.5;0.3738317757009346;0.375;0.3308823529411765;0.3308823529411765
1.0;0.034482758620689655;0.0;0.05405405405405406;0.05405405405405406;0.10612244897959189;0.09282700421940926;0.13013698630136983;0.13013698630136983;0.06451612710952759;0.0;0.09090906381607056;0.09090906381607056;0.125;0.0;0.2;0.2;0.2078651685393258;0.19767441860465118;0.19354838709677424;0.19354838709677424
3.0;0.15384615384615385;0.18181818181818182;0.11764705882352941;0.11764705882352941;0.24615384615384617;0.2857142857142857;0.23529411764705888;0.23529411764705888;0.2666666507720947;0.307692289352417;0.19999998807907104;0.19999998807907104;0.3333333333333333;0.3333333333333333;0.2222222222222222;0.2222222222222222;0.3466666666666667;0.3661971830985915;0.2987012987012987;0.2987012987012987
2.0;0.18181818181818182;0.16666666666666666;0.20930232558139536;0.20930232558139536;0.3525423728813559;0.35789473684210527;0.36312849162011174;0.36312849162011174;0.30000001192092896;0.2777777910232544;0.35087716579437256;0.35087716579437256;0.35294117647058826;0.3333333333333333;0.391304347826087;0.391304347826087;0.296969696969697;0.2767295597484277;0.28717948717948716;0.28717948717948716
2.4;0.2857142857142857;0.21052631578947367;0.21428571428571427;0.21428571428571427;0.4588744588744589;0.4057971014492754;0.3775100401606426;0.3775100401606426;0.5;0.3333333134651184;0.34285712242126465;0.34285712242126465;0.5454545454545454;0.4444444444444444;0.42857142857142855;0.42857142857142855;0.3825503355704698;0.3481481481481481;0.3144654088050315;0.3144654088050315
3.4;0.21428571428571427;0.20833333333333334;0.2727272727272727;0.2727272727272727;0.4354838709677419;0.45299145299145294;0.4664310954063604;0.4664310954063604;0.34285712242126465;0.3448275923728943;0.45454543828964233;0.45454543828964233;0.375;0.35714285714285715;0.45;0.45;0.42647058823529416;0.4354838709677419;0.39869281045751637;0.39869281045751637
3.0;0.17647058823529413;0.16129032258064516;0.23255813953488372;0.23255813953488372;0.3184713375796179;0.31543624161073824;0.353887399463807;0.353887399463807;0.27272725105285645;0.2631579041481018;0.36666667461395264;0.36666667461395264;0.3;0.2777777777777778;0.4;0.4;0.20512820512820518;0.20945945945945943;0.22702702702702704;0.22702702702702704
2.0;0.08571428571428572;0.03125;0.12195121951219512;0.12195121951219512;0.1697416974169742;0.15810276679841895;0.23794212218649513;0.23794212218649513;0.1463414430618286;0.05882352590560913;0.23529410362243652;0.23529410362243652;0.15789473684210525;0.0625;0.22727272727272727;0.22727272727272727;0.2605633802816901;0.23880597014925375;0.22699386503067487;0.22699386503067487
3.2;0.23076923076923078;0.20833333333333334;0.28125;0.28125;0.4221453287197232;0.4290909090909091;0.4668769716088328;0.4668769716088328;0.37837839126586914;0.375;0.4444444179534912;0.4444444179534912;0.42857142857142855;0.4166666666666667;0.47368421052631576;0.47368421052631576;0.379746835443038;0.368421052631579;0.3450292397660819;0.3450292397660819
2.0;0.16666666666666666;0.11764705882352941;0.19047619047619047;0.19047619047619047;0.2917647058823529;0.27763496143958866;0.31481481481481477;0.31481481481481477;0.2857142686843872;0.21739131212234497;0.305084764957428;0.305084764957428;0.42857142857142855;0.3333333333333333;0.42105263157894735;0.42105263157894735;0.27210884353741494;0.2744360902255639;0.2902097902097902;0.2902097902097902
3.0;0.2;0.1111111111111111;0.14814814814814814;0.14814814814814814;0.375;0.3493975903614458;0.3098591549295775;0.3098591549295775;0.3199999928474426;0.19999998807907104;0.22857141494750977;0.22857141494750977;0.4444444444444444;0.2857142857142857;0.3333333333333333;0.3333333333333333;0.3119266055045872;0.2912621359223301;0.2803030303030303;0.2803030303030303
1.2;0.05263157894736842;0.0;0.07142857142857142;0.07142857142857142;0.13259668508287292;0.11299435028248583;0.12389380530973448;0.12389380530973448;0.0952380895614624;0.0;0.11764705181121826;0.11764705181121826;0.125;0.0;0.18181818181818182;0.18181818181818182;0.26724137931034486;0.2543859649122807;0.23529411764705888;0.23529411764705888
3.4;0.21621621621621623;0.28125;0.2857142857142857;0.2857142857142857;0.43137254901960786;0.49608355091383816;0.4474885844748858;0.4474885844748858;0.3265306353569031;0.40909093618392944;0.4126983880996704;0.4126983880996704;0.4;0.47368421052631576;0.5;0.5;0.37155963302752293;0.4068627450980392;0.3858921161825726;0.3858921161825726
1.8;0.06896551724137931;0.07142857142857142;0.10526315789473684;0.10526315789473684;0.2727272727272727;0.2895622895622896;0.3005780346820809;0.3005780346820809;0.11764705181121826;0.12121212482452393;0.1702127456665039;0.1702127456665039;0.16666666666666666;0.18181818181818182;0.2222222222222222;0.2222222222222222;0.3097826086956522;0.32571428571428573;0.3264248704663213;0.3264248704663213
3.6;0.15;0.1111111111111111;0.18518518518518517;0.18518518518518517;0.21276595744680848;0.21111111111111114;0.3090128755364807;0.3090128755364807;0.25;0.19999998807907104;0.2857142686843872;0.2857142686843872;0.3;0.25;0.35714285714285715;0.35714285714285715;0.29357798165137616;0.3047619047619048;0.36363636363636365;0.36363636363636365
2.0;0.12;0.043478260869565216;0.11428571428571428;0.11428571428571428;0.20960698689956336;0.1800947867298578;0.19424460431654678;0.19424460431654678;0.1875;0.07999998331069946;0.1860465407371521;0.1860465407371521;0.3;0.125;0.2857142857142857;0.2857142857142857;0.24;0.23529411764705888;0.23728813559322037;0.23728813559322037
2.4;0.14285714285714285;0.15151515151515152;0.17391304347826086;0.17391304347826086;0.3824451410658307;0.39739413680781754;0.40796019900497515;0.40796019900497515;0.238095223903656;0.2631579041481018;0.3492063283920288;0.3492063283920288;0.5;0.5;0.47058823529411764;0.47058823529411764;0.3116883116883117;0.3287671232876712;0.3309352517985612;0.3309352517985612
3.4;0.10526315789473684;0.11764705882352941;0.12;0.12;0.189873417721519;0.18666666666666665;0.17204301075268813;0.17204301075268813;0.1818181872367859;0.19999998807907104;0.20689654350280762;0.20689654350280762;0.4;0.5;0.42857142857142855;0.42857142857142855;0.17600000000000005;0.17647058823529416;0.19580419580419584;0.19580419580419584
3.0;0.23529411764705882;0.21212121212121213;0.21951219512195122;0.21951219512195122;0.4070796460176991;0.3911671924290221;0.39566395663956644;0.39566395663956644;0.4166666865348816;0.3414633870124817;0.31578946113586426;0.31578946113586426;0.47058823529411764;0.4375;0.42857142857142855;0.42857142857142855;0.3869346733668342;0.4010695187165776;0.3410138248847926;0.3410138248847926
4.0;0.2;0.17391304347826086;0.15625;0.15625;0.2792792792792793;0.3173076923076923;0.2924901185770751;0.2924901185770751;0.3030303120613098;0.2857142686843872;0.25641024112701416;0.25641024112701416;0.38461538461538464;0.36363636363636365;0.3125;0.3125;0.2941176470588235;0.3412698412698413;0.29729729729729726;0.29729729729729726
4.0;0.2777777777777778;0.25;0.2727272727272727;0.2727272727272727;0.38787878787878793;0.3821656050955414;0.38743455497382195;0.38743455497382195;0.4166666865348816;0.3999999761581421;0.41379308700561523;0.41379308700561523;0.625;0.5714285714285714;0.6;0.6;0.37037037037037035;0.36274509803921573;0.32258064516129037;0.32258064516129037
3.4;0.3157894736842105;0.23529411764705882;0.2857142857142857;0.2857142857142857;0.4144144144144144;0.39252336448598135;0.40441176470588236;0.40441176470588236;0.4444444179534912;0.3478260636329651;0.41025638580322266;0.41025638580322266;0.6;0.5;0.5714285714285714;0.5714285714285714;0.29054054054054057;0.27083333333333337;0.2777777777777778;0.2777777777777778
3.4;0.3125;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.3597122302158273;0.3609022556390977;0.40476190476190477;0.40476190476190477;0.476190447807312;0.4444444179534912;0.4285714030265808;0.4285714030265808;0.5;0.4444444444444444;0.46153846153846156;0.46153846153846156;0.2535211267605634;0.26086956521739135;0.34444444444444444;0.34444444444444444
3.0;0.05555555555555555;0.0;0.08333333333333333;0.08333333333333333;0.12244897959183676;0.1398601398601399;0.192090395480226;0.192090395480226;0.10526317358016968;0.0;0.14814811944961548;0.14814811944961548;0.1111111111111111;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666663;0.18571428571428572;0.19999999999999996;0.19999999999999996
2.0;0.25;0.18181818181818182;0.125;0.125;0.38181818181818183;0.3584905660377359;0.3089430894308943;0.3089430894308943;0.3999999761581421;0.307692289352417;0.2222222089767456;0.2222222089767456;0.5;0.4;0.2857142857142857;0.2857142857142857;0.3787878787878788;0.359375;0.3783783783783784;0.3783783783783784
3.8;0.23809523809523808;0.2631578947368421;0.3103448275862069;0.3103448275862069;0.5555555555555556;0.5877192982456141;0.5512367491166077;0.5512367491166077;0.38461536169052124;0.4166666865348816;0.4390243887901306;0.4390243887901306;0.5;0.5555555555555556;0.6;0.6;0.5037037037037038;0.5227272727272727;0.5240963855421688;0.5240963855421688
3.4;0.17857142857142858;0.15384615384615385;0.19444444444444445;0.19444444444444445;0.4027777777777778;0.4233576642335767;0.4281345565749235;0.4281345565749235;0.2857142686843872;0.25806450843811035;0.3333333134651184;0.3333333134651184;0.3125;0.26666666666666666;0.35;0.35;0.24161073825503354;0.2753623188405797;0.27108433734939763;0.27108433734939763
2.0;0.10526315789473684;0.058823529411764705;0.037037037037037035;0.037037037037037035;0.27956989247311825;0.28888888888888886;0.23853211009174313;0.23853211009174313;0.1904761791229248;0.1111111044883728;0.06896549463272095;0.06896549463272095;0.2222222222222222;0.125;0.07142857142857142;0.07142857142857142;0.25806451612903225;0.2584269662921348;0.19444444444444442;0.19444444444444442
4.0;0.2608695652173913;0.23809523809523808;0.25;0.25;0.37768240343347637;0.3744292237442922;0.36220472440944884;0.36220472440944884;0.3870967626571655;0.3571428656578064;0.37837839126586914;0.37837839126586914;0.6;0.5555555555555556;0.5;0.5;0.37419354838709673;0.3846153846153846;0.3846153846153846;0.3846153846153846
3.2;0.25925925925925924;0.24;0.30303030303030304;0.30303030303030304;0.5352112676056338;0.5323741007194245;0.5511363636363636;0.5511363636363636;0.4117646813392639;0.3870967626571655;0.4399999976158142;0.4399999976158142;0.5384615384615384;0.5;0.625;0.625;0.48;0.47953216374269003;0.4886877828054299;0.4886877828054299
2.2;0.03571428571428571;0.038461538461538464;0.08108108108108109;0.08108108108108109;0.16935483870967738;0.17500000000000004;0.18493150684931503;0.18493150684931503;0.06896549463272095;0.07407408952713013;0.13953489065170288;0.13953489065170288;0.07142857142857142;0.07692307692307693;0.1875;0.1875;0.16000000000000003;0.17355371900826444;0.23417721518987344;0.23417721518987344
3.0;0.21428571428571427;0.16666666666666666;0.18181818181818182;0.18181818181818182;0.3052631578947368;0.3179190751445087;0.3604395604395605;0.3604395604395605;0.305084764957428;0.27272725105285645;0.29729729890823364;0.29729729890823364;0.42857142857142855;0.35294117647058826;0.3333333333333333;0.3333333333333333;0.3096234309623431;0.323943661971831;0.3721804511278195;0.3721804511278195
2.0;0.11363636363636363;0.1;0.10344827586206896;0.10344827586206896;0.327433628318584;0.3356643356643356;0.33270321361058597;0.33270321361058597;0.17543858289718628;0.1666666865348816;0.1600000262260437;0.1600000262260437;0.29411764705882354;0.25;0.25;0.25;0.28148148148148144;0.29718875502008035;0.29084967320261434;0.29084967320261434
0.6;0.12121212121212122;0.09375;0.13333333333333333;0.13333333333333333;0.25;0.2528089887640449;0.2909090909090909;0.2909090909090909;0.19512194395065308;0.1538461446762085;0.19672131538391113;0.19672131538391113;0.23529411764705882;0.1875;0.25;0.25;0.1910112359550562;0.1875;0.2100456621004566;0.2100456621004566
3.2;0.13333333333333333;0.10714285714285714;0.17142857142857143;0.17142857142857143;0.26315789473684215;0.28125;0.304635761589404;0.304635761589404;0.25641024112701416;0.23529410362243652;0.2978723645210266;0.2978723645210266;0.26666666666666666;0.21428571428571427;0.3333333333333333;0.3333333333333333;0.2784810126582279;0.28;0.28248587570621464;0.28248587570621464
3.6;0.25;0.2;0.25;0.25;0.4727272727272728;0.45962732919254656;0.4716981132075472;0.4716981132075472;0.3999999761581421;0.3333333134651184;0.3999999761581421;0.3999999761581421;0.5714285714285714;0.5;0.6;0.6;0.4607843137254902;0.44999999999999996;0.4736842105263158;0.4736842105263158
1.0;0.09090909090909091;0.03225806451612903;0.075;0.075;0.2272727272727273;0.23129251700680276;0.2321428571428571;0.2321428571428571;0.1538461446762085;0.05882352590560913;0.12765955924987793;0.12765955924987793;0.16666666666666666;0.0625;0.15;0.15;0.18354430379746833;0.17567567567567566;0.1839080459770115;0.1839080459770115
1.8;0.11428571428571428;0.11764705882352941;0.1956521739130435;0.1956521739130435;0.28888888888888886;0.28;0.2995169082125604;0.2995169082125604;0.1818181872367859;0.1860465407371521;0.28125;0.28125;0.3076923076923077;0.3076923076923077;0.47368421052631576;0.47368421052631576;0.2343096234309623;0.2575107296137339;0.2329749103942652;0.2329749103942652
2.8;0.07692307692307693;0.05263157894736842;0.08333333333333333;0.08333333333333333;0.1465968586387435;0.1348314606741573;0.17866004962779158;0.17866004962779158;0.18518519401550293;0.08695650100708008;0.131147563457489;0.131147563457489;0.14285714285714285;0.1;0.15384615384615385;0.15384615384615385;0.21634615384615385;0.24752475247524752;0.2727272727272727;0.2727272727272727
2.8;0.023255813953488372;0.0;0.018518518518518517;0.018518518518518517;0.1813953488372093;0.15228426395939088;0.17155756207674944;0.17155756207674944;0.17241376638412476;0.0;0.03225809335708618;0.03225809335708618;0.047619047619047616;0.0;0.038461538461538464;0.038461538461538464;0.25;0.25;0.25461254612546125;0.25461254612546125
1.8;0.1111111111111111;0.09090909090909091;0.11290322580645161;0.11290322580645161;0.31390134529147984;0.2780487804878049;0.2964426877470355;0.2964426877470355;0.2857142686843872;0.2222222089767456;0.2650602459907532;0.2650602459907532;0.21739130434782608;0.18181818181818182;0.25;0.25;0.2892561983471075;0.2763157894736842;0.2786885245901639;0.2786885245901639
1.8;0.06818181818181818;0.07317073170731707;0.09259259259259259;0.09259259259259259;0.19883040935672514;0.22891566265060237;0.2676056338028169;0.2676056338028169;0.12244898080825806;0.1304348111152649;0.2222222089767456;0.2222222089767456;0.13043478260869565;0.14285714285714285;0.18518518518518517;0.18518518518518517;0.31182795698924726;0.3532608695652174;0.3047210300429185;0.3047210300429185
2.6;0.15789473684210525;0.15789473684210525;0.2222222222222222;0.2222222222222222;0.48245614035087714;0.5087719298245614;0.4908424908424909;0.4908424908424909;0.27272725105285645;0.27272725105285645;0.3529411554336548;0.3529411554336548;0.375;0.375;0.46153846153846156;0.46153846153846156;0.3716216216216216;0.3783783783783784;0.3742690058479532;0.3742690058479532
1.4;0.12;0.125;0.11764705882352941;0.11764705882352941;0.33043478260869563;0.2735849056603774;0.26877470355731226;0.26877470355731226;0.3125;0.32258063554763794;0.2857142686843872;0.2857142686843872;0.25;0.25;0.2222222222222222;0.2222222222222222;0.3445378151260504;0.3119266055045872;0.2945736434108527;0.2945736434108527
3.0;0.2;0.16666666666666666;0.17857142857142858;0.17857142857142858;0.2755102040816326;0.27368421052631575;0.2616033755274262;0.2616033755274262;0.3199999928474426;0.27272725105285645;0.2777777910232544;0.2777777910232544;0.4444444444444444;0.42857142857142855;0.35714285714285715;0.35714285714285715;0.3125;0.31746031746031744;0.34693877551020413;0.34693877551020413
0.6;0.09302325581395349;0.075;0.11320754716981132;0.11320754716981132;0.19647355163727964;0.21138211382113825;0.22883295194508013;0.22883295194508013;0.14814811944961548;0.125;0.17391306161880493;0.17391306161880493;0.25;0.2;0.2727272727272727;0.2727272727272727;0.21851851851851856;0.23790322580645162;0.27112676056338025;0.27112676056338025
1.8;0.18181818181818182;0.1;0.20689655172413793;0.20689655172413793;0.34632034632034636;0.3228699551569507;0.32835820895522383;0.32835820895522383;0.29629629850387573;0.17391306161880493;0.3333333134651184;0.3333333134651184;0.3333333333333333;0.2;0.35294117647058826;0.35294117647058826;0.32061068702290074;0.31496062992125984;0.3082191780821918;0.3082191780821918
3.0;0.2;0.14814814814814814;0.23076923076923078;0.23076923076923078;0.37037037037037035;0.3650793650793651;0.3788819875776398;0.3788819875776398;0.3500000238418579;0.25806450843811035;0.36734694242477417;0.36734694242477417;0.5;0.4;0.6428571428571429;0.6428571428571429;0.21387283236994215;0.21212121212121215;0.23423423423423428;0.23423423423423428
3.0;0.15625;0.14285714285714285;0.15217391304347827;0.15217391304347827;0.3575129533678757;0.3516483516483516;0.38681318681318677;0.38681318681318677;0.31372547149658203;0.24390244483947754;0.26865673065185547;0.26865673065185547;0.29411764705882354;0.26666666666666666;0.2916666666666667;0.2916666666666667;0.2707423580786026;0.2930232558139535;0.26119402985074625;0.26119402985074625
3.8;0.3448275862068966;0.2962962962962963;0.2926829268292683;0.2926829268292683;0.5602605863192183;0.5491525423728814;0.5163043478260869;0.5163043478260869;0.523809552192688;0.4444444179534912;0.45614033937454224;0.45614033937454224;0.5882352941176471;0.5333333333333333;0.5454545454545454;0.5454545454545454;0.4883720930232558;0.4819277108433735;0.419047619047619;0.419047619047619
2.4;0.13793103448275862;0.07407407407407407;0.1388888888888889;0.1388888888888889;0.18587360594795543;0.15444015444015446;0.20125786163522008;0.20125786163522008;0.2222222089767456;0.12903225421905518;0.2083333134651184;0.2083333134651184;0.25;0.14285714285714285;0.2777777777777778;0.2777777777777778;0.2666666666666667;0.2569444444444444;0.26881720430107525;0.26881720430107525
3.6;0.20408163265306123;0.1702127659574468;0.21666666666666667;0.21666666666666667;0.4339622641509434;0.41501976284584985;0.4254606365159129;0.4254606365159129;0.39436620473861694;0.2711864113807678;0.32941174507141113;0.32941174507141113;0.4166666666666667;0.36363636363636365;0.4482758620689655;0.4482758620689655;0.26206896551724135;0.25899280575539574;0.28181818181818186;0.28181818181818186
2.8;0.17857142857142858;0.11538461538461539;0.15384615384615385;0.15384615384615385;0.45238095238095233;0.45833333333333337;0.4280936454849499;0.4280936454849499;0.2857142686843872;0.19354838132858276;0.25;0.25;0.3125;0.21428571428571427;0.3;0.3;0.24031007751937983;0.256;0.2567567567567568;0.2567567567567568
3.6;0.18181818181818182;0.14285714285714285;0.15151515151515152;0.15151515151515152;0.32835820895522383;0.31472081218274117;0.29885057471264365;0.29885057471264365;0.307692289352417;0.25;0.238095223903656;0.238095223903656;0.4;0.3333333333333333;0.35714285714285715;0.35714285714285715;0.24369747899159666;0.23076923076923073;0.25;0.25
3.0;0.2;0.17391304347826086;0.25806451612903225;0.25806451612903225;0.3481781376518218;0.35443037974683544;0.3928571428571429;0.3928571428571429;0.3636363744735718;0.2857142686843872;0.39024388790130615;0.39024388790130615;0.38461538461538464;0.3333333333333333;0.4444444444444444;0.4444444444444444;0.33582089552238803;0.359375;0.3509933774834437;0.3509933774834437
0.0;0.038461538461538464;0.04;0.09090909090909091;0.09090909090909091;0.13178294573643412;0.1507936507936508;0.14715719063545152;0.14715719063545152;0.06896549463272095;0.07142859697341919;0.1428571343421936;0.1428571343421936;0.07692307692307693;0.07692307692307693;0.17647058823529413;0.17647058823529413;0.1970802919708029;0.20740740740740737;0.23170731707317072;0.23170731707317072
0.0;0.02857142857142857;0.0;0.041666666666666664;0.041666666666666664;0.04633204633204635;0.032128514056224855;0.09696969696969693;0.09696969696969693;0.05263155698776245;0.0;0.10909092426300049;0.10909092426300049;0.0625;0.0;0.09090909090909091;0.09090909090909091;0.2230215827338129;0.20610687022900764;0.2432432432432432;0.2432432432432432
0.2;0.03571428571428571;0.0;0.058823529411764705;0.058823529411764705;0.13545816733067728;0.12345679012345678;0.147887323943662;0.147887323943662;0.0625;0.0;0.09756100177764893;0.09756100177764893;0.09090909090909091;0.0;0.125;0.125;0.26086956521739135;0.25161290322580643;0.2658959537572254;0.2658959537572254
0.0;0.029411764705882353;0.0;0.09090909090909091;0.09090909090909091;0.16083916083916083;0.15714285714285714;0.209366391184573;0.209366391184573;0.05714285373687744;0.0;0.1454545259475708;0.1454545259475708;0.058823529411764705;0.0;0.18181818181818182;0.18181818181818182;0.2781456953642384;0.2751677852348994;0.23369565217391308;0.23369565217391308
0.2;0.034482758620689655;0.0;0.024390243902439025;0.024390243902439025;0.09909909909909909;0.09259259259259256;0.11846689895470386;0.11846689895470386;0.06451612710952759;0.0;0.08510637283325195;0.08510637283325195;0.09090909090909091;0.0;0.05263157894736842;0.05263157894736842;0.21875;0.20967741935483875;0.2108843537414966;0.2108843537414966
0.2;0.027777777777777776;0.0;0.09523809523809523;0.09523809523809523;0.15873015873015872;0.1442622950819672;0.22160664819944598;0.22160664819944598;0.054054081439971924;0.0;0.19999998807907104;0.19999998807907104;0.05555555555555555;0.0;0.18181818181818182;0.18181818181818182;0.24571428571428566;0.24855491329479773;0.2857142857142857;0.2857142857142857
1.8;0.17391304347826086;0.14285714285714285;0.0967741935483871;0.0967741935483871;0.2637362637362637;0.23863636363636365;0.15668202764976957;0.15668202764976957;0.2857142686843872;0.24000000953674316;0.17142856121063232;0.17142856121063232;0.36363636363636365;0.3333333333333333;0.21428571428571427;0.21428571428571427;0.3070175438596491;0.2946428571428571;0.26315789473684215;0.26315789473684215
1.4;0.02564102564102564;0.0;0.04;0.04;0.12794612794612792;0.12099644128113884;0.1615598885793872;0.1615598885793872;0.04444444179534912;0.0;0.10169494152069092;0.10169494152069092;0.05555555555555555;0.0;0.07692307692307693;0.07692307692307693;0.22023809523809523;0.22077922077922074;0.2055555555555556;0.2055555555555556
1.8;0.09375;0.03333333333333333;0.04878048780487805;0.04878048780487805;0.1875;0.17886178861788615;0.1724137931034483;0.1724137931034483;0.162162184715271;0.0625;0.08888888359069824;0.08888888359069824;0.1875;0.07142857142857142;0.1;0.1;0.23076923076923073;0.2016129032258065;0.217687074829932;0.217687074829932
2.0;0.08;0.08333333333333333;0.08108108108108109;0.08108108108108109;0.2171945701357466;0.2465753424657534;0.2437275985663082;0.2437275985663082;0.14814811944961548;0.1538461446762085;0.1428571343421936;0.1428571343421936;0.15384615384615385;0.15384615384615385;0.15789473684210525;0.15789473684210525;0.28181818181818186;0.3090909090909091;0.3214285714285714;0.3214285714285714
0.0;0.0;0.0;0.11904761904761904;0.11904761904761904;0.05607476635514019;0.04761904761904767;0.18831168831168832;0.18831168831168832;0.0;0.0;0.19999998807907104;0.19999998807907104;0.0;0.0;0.2631578947368421;0.2631578947368421;0.2518518518518519;0.26315789473684215;0.29100529100529104;0.29100529100529104
0.8;0.043478260869565216;0.047619047619047616;0.12121212121212122;0.12121212121212122;0.18181818181818177;0.19767441860465118;0.28688524590163933;0.28688524590163933;0.08333331346511841;0.09090906381607056;0.2857142686843872;0.2857142686843872;0.09090909090909091;0.1;0.2222222222222222;0.2222222222222222;0.30000000000000004;0.30612244897959184;0.368421052631579;0.368421052631579
2.2;0.2222222222222222;0.19230769230769232;0.16216216216216217;0.16216216216216217;0.33587786259541985;0.3307086614173228;0.2987012987012987;0.2987012987012987;0.3888888955116272;0.3125;0.260869562625885;0.260869562625885;0.4;0.35714285714285715;0.2857142857142857;0.2857142857142857;0.24113475177304966;0.24087591240875916;0.22580645161290325;0.22580645161290325
1.4;0.09523809523809523;0.10526315789473684;0.08333333333333333;0.08333333333333333;0.11494252873563215;0.12941176470588234;0.12698412698412698;0.12698412698412698;0.17391306161880493;0.1904761791229248;0.14814811944961548;0.14814811944961548;0.2;0.25;0.18181818181818182;0.18181818181818182;0.2429906542056075;0.26168224299065423;0.2586206896551724;0.2586206896551724
1.8;0.15;0.13513513513513514;0.2;0.2;0.27835051546391754;0.276595744680851;0.29299363057324845;0.29299363057324845;0.2857142686843872;0.23255813121795654;0.31884056329727173;0.31884056329727173;0.375;0.35714285714285715;0.47619047619047616;0.47619047619047616;0.26190476190476186;0.2764227642276422;0.2572347266881029;0.2572347266881029
