Human;BioWordVec_extrinsic;BioWordVec_intrinsic;bioc_skipgram_defaultchar;bioc_skipgram_Defaultchar200dim_8ene;bioc_skipgram_Nonechar200dim;stanford_skipgram_nonechar200dim;stanf_skipgram_defaultchar200dim;BioNLP2016_PubMed-shuffle-win-2;BioNLP2016_PubMed-shuffle-win-30
3.0;0.9738235825542852;0.9651206299198215;0.9926884027537078;0.9944695520806188;0.9722942659658108;0.9838356342291794;0.9892339244558839;0.961530309598224;0.9441504397873778
4.5;0.99441151842815;0.9972310020288954;0.963721412590213;0.9691713809859175;0.9962566358108556;0.9848989304394522;0.9655186960211412;0.9955284910846147;0.9957567125926788
3.5;0.9765768815832409;0.991529880302651;0.9945710993042309;0.994370012342573;0.9847567202984973;0.9400798437115532;0.994689521199549;0.9668282565311732;0.9722419140224666
3.5;0.8985879628222583;0.895953697508748;0.9837874701386528;0.9809257639516692;0.8821549843300199;0.8498958607864279;0.978770148523193;0.808608931183953;0.8286821971587411
3.0;0.9853155405086447;0.9875952246199746;0.9967912447541227;0.9971538411419433;0.9894283032092525;0.9801453799122992;0.9970651850866664;0.9795716722252255;0.9830655673890583
3.5;0.9912037164354448;0.9919883990196509;0.9970580954660725;0.9980293400151933;0.987972695428164;0.9900756291572687;0.9959990123695006;0.9941764103102269;0.9940847635546088
4.0;0.9993717043838124;0.9965817383812644;0.9992386231413172;0.9994155516001576;0.997999064137425;0.9949457843221267;0.9991651339564533;0.9984813147310514;0.9983994359236735
4.0;0.9935079477566207;0.9925314774778319;0.9993559909327921;0.9993305474557185;0.9946891373188584;0.9969629167852283;0.9971541200596075;0.9963756039988617;0.9967563580056912
4.0;0.9978549010158958;0.9987439344981969;0.9734052527839429;0.9783183641823907;0.9898654176649526;0.8551553146994993;0.9642039610846552;0.9845165060854394;0.9851362630162381
3.0;0.9601362546605549;0.9682963884088167;0.9916847984736298;0.9958681958555927;0.9756805656404828;0.9627005325363318;0.9950011610691386;0.9418526571273498;0.9388360501617203
2.5;0.9739974375567019;0.9656936733261544;0.9952933402158104;0.9967255576604289;0.9646183612600803;0.9759604025864304;0.9960285651423385;0.9787533272703881;0.9807705320171646
2.5;0.9426250756134141;0.935869134569904;0.969580533981811;0.9664154517789587;0.9415537522515489;0.935298205416817;0.9691822264751494;0.8922751245127836;0.9219183265522276
3.0;0.9619609115782778;0.9733074094033607;0.9442169944956429;0.9419028852394021;0.9823454217623799;0.9664905568761898;0.9428377894607269;0.961870591536158;0.9647859278168144
0.0;0.818701152296558;0.8668407016379878;0.9589495610412382;0.9620441091509214;0.8860251983257581;0.8323745898468541;0.9511843810616635;0.5978912399478489;0.5626714818624149
4.25;0.9664415173377067;0.9744210226539571;0.9792424263939625;0.9752758480012591;0.9672266383608733;0.8659063322615623;0.9737214858090152;0.9699228219300718;0.9711975974144569
3.0;0.9364389723522183;0.9310763745803889;0.9809987168723138;0.9783889645329658;0.9323390770025538;0.9801083628733855;0.9824907962828123;0.8952572568346645;0.864053273931006
3.0;0.967546795916494;0.9729782330358338;0.994258985980168;0.9965211053457181;0.9505000779436112;0.9529058754772443;0.9929513305902928;0.9191708055596562;0.9149619230740015
4.0;0.9543433363667382;0.9561902416393858;0.988522525787498;0.990160174475273;0.9450162071170706;0.947924158267189;0.9864905854066732;0.9604733774633647;0.9625413769912442
0.0;0.8904007282932805;0.9063027380743109;0.9235261663239087;0.9399874923281182;0.9085489350510241;0.8706755402492897;0.9158891440747327;0.8187275285355335;0.841792400494376
3.5;0.9462674574749458;0.9414582504420637;0.9900248360800544;0.9909135383261528;0.9485106218559347;0.9295533579330959;0.9859035042929092;0.9349756963294114;0.9393324916105577
1.0;0.8688595896640695;0.8786502887880864;0.9520934573541414;0.9522004192778871;0.8955649129880029;0.8657830051757727;0.9480845477288089;0.8463694702475782;0.8288142296542194
0.0;0.8884377452620572;0.8700246059988863;0.9702889664948314;0.9698787716848;0.8774276727114073;0.8705783710359057;0.9631090336089987;0.6868637907169474;0.6779646440267021
1.5;0.9395126940727841;0.9227301942507964;0.9711840086618584;0.9656158843685777;0.9422660615752588;0.9441188419912383;0.9681641832180893;0.8881770106187087;0.8855928801264159
3.6;0.9604209256398741;0.9600309773386385;0.9924233414854158;0.9929682747981655;0.9376379671468416;0.9375563789519514;0.9939546673554015;0.9105046105742981;0.9334621766495066
3.0;0.9825741990278112;0.9811250841630592;0.9834914395321701;0.9825882302497295;0.9842535593137269;0.9577222854080394;0.9880205451603443;0.9642118380571352;0.9662911173501164
3.0;0.9803739939627371;0.9834514465396527;0.9987849477512284;0.9982661666044496;0.9910558876262577;0.9853598857624261;0.9975777178668932;0.9687669216423909;0.9737971382808616
5.0;0.9928557184445068;0.9935902731527062;0.9974240259064012;0.9983586362991976;0.9917077262282237;0.9891663027097293;0.9992310428473211;0.9879983160109379;0.9883622864820211
3.5;0.96253956839021;0.9712331836957884;0.9959851349274478;0.995050224256459;0.9554757959181753;0.9420746753640677;0.9952327702767245;0.896279743312333;0.9063992718320615
0.0;0.8742962496965454;0.9143863965510639;0.9137053505020691;0.9154352298899389;0.9198810799238486;0.8821236118190332;0.8994884815131499;0.7492363981968602;0.7600187840353507
4.0;0.9371561468338095;0.9443051247914894;0.993768762663225;0.9922835955725546;0.9451535094919673;0.9570803550213974;0.9927059225290854;0.9514740081316442;0.9555214205045642
4.5;0.9904786092750976;0.9923458605834592;0.9999745811552991;0.9998065917105714;0.9978192473008514;0.9881072629069707;0.9994134817665278;0.987054331455726;0.9875895707660737
3.0;0.9612270953905564;0.9734521591127459;0.9941975400527957;0.995267853594364;0.9676018259893234;0.9655594354670272;0.9941711683968675;0.9786685315911489;0.9784552963931387
3.5;0.9867824017871034;0.9879555661610824;0.9587552431393074;0.966711826596888;0.9854272224416976;0.9834800044297612;0.9682733384011807;0.9791695221924963;0.9812176486234148
4.0;0.9884549756465209;0.9885989367869616;0.9975169665196205;0.9983632074294906;0.9878002063849031;0.9922708625507894;0.9963624395817464;0.985817726820507;0.9861893166923429
3.0;0.9850271547001512;0.9845720043336924;0.9985184599262252;0.9974318243435913;0.9866285148082535;0.9999999999999994;0.9980727232402453;0.9693701319602415;0.9653771335628886
3.0;0.9752089191473233;0.975525368537129;0.970107945960882;0.9703873952714918;0.966465865804942;0.9710053777393445;0.9670533152493375;0.9414271098650012;0.9430156382304116
3.5;0.9787248407224882;0.9795643391272414;0.9964213041680383;0.9975599267526111;0.9456081011652427;0.9491519358331927;0.997228434210998;0.959202933171579;0.962479939478666
2.5;0.9300278558637346;0.9228262802373194;0.9846789619071692;0.9863000524430221;0.9308293496075589;0.9242930026366923;0.9855780203111748;0.8912740742021897;0.8879866433216846
3.5;0.9822956036370564;0.9841591817317131;0.9779428851898384;0.9763408369526654;0.9761346131666703;0.9525933669296275;0.9721663467199365;0.9749775675522303;0.9846356269617831
3.5;0.9067626732026929;0.9075846987616867;0.9339522160118;0.9450592526577714;0.9182205926715685;0.9124731008088791;0.9370985332220528;0.8589205764018608;0.8717902522537256
3.0;0.9678969313133713;0.9732805131376056;0.9897983796159013;0.9916770288468413;0.9761965089658312;0.9623609805837999;0.9861483256726891;0.9760321087861875;0.9728669931173068
4.5;0.9707536715593168;0.9767164378230809;0.9699249222428404;0.9667363982094477;0.9530977240737052;0.9087577849228017;0.9703139563485393;0.9538586237388456;0.9612610121384144
2.5;0.9457010121808646;0.9393323135241108;0.9519341978013977;0.9487612318830431;0.9285154499995716;0.9073713727444691;0.9460655838159363;0.877484513336373;0.8728803151939057
3.5;0.9272486452946775;0.9461238196513269;0.9677381472276455;0.9673047362301462;0.9449448948653769;0.9378757334831852;0.9652288336781288;0.9094198221748383;0.9241130134778457
3.0;0.9798604018769137;0.9758759570829091;0.9949174996221718;0.9954340424303942;0.973998926775558;0.9798976978772764;0.9965457586963222;0.9707593686661806;0.9656888029048625
2.5;0.9574328751262837;0.9479601407338709;0.992101187981044;0.9940427239003786;0.9464827515673198;0.9615239759358167;0.9930373044090934;0.9590470815587769;0.9619313127411302
4.0;0.963688179835317;0.9709981712784275;0.9522391752262541;0.9645682750842678;0.9784430719413717;0.9660210854038488;0.9667176218133597;0.9546832992174178;0.9588037658026528
3.5;0.9712477043660617;0.982448850030865;0.9980971152622106;0.9963006507809689;0.9650990080120553;0.8713526272431802;0.9985121094737829;0.9799745848287711;0.9815341312969247
3.5;0.9095566690837913;0.9305418238057586;0.9716410802421874;0.9685908398111664;0.943390684881741;0.958889308417419;0.9717895845948378;0.9063406631298969;0.9083951682736023
3.0;0.9753813238832865;0.9814237404284449;0.9873239322069386;0.9828430282079015;0.9814179332366485;0.9814046629885192;0.9863825145734719;0.9629053375862292;0.96253756660731
2.5;0.9772637323123103;0.9815707302159843;0.9961775931694656;0.9967106539775683;0.9721272162235637;0.965293152614445;0.9971216063182338;0.9850731755092845;0.9836453084670683
4.0;0.9808167135359862;0.9767324879702775;0.9944925073006636;0.9953163152744523;0.9662334437274058;0.952723306230191;0.9962331069278978;0.9613882617849336;0.9702441585824623
3.5;0.8861442235048387;0.9156841203341373;0.9289535680715897;0.941626672675563;0.912936563869383;0.8849218530125185;0.9198750062224283;0.8809795718070125;0.8873047300084815
2.5;0.9144623335391875;0.9169103348243901;0.9708013369910868;0.9668734893983439;0.9106974238934212;0.9489411355346384;0.961969485820462;0.8428688251176629;0.8592739008225618
2.5;0.9618439183436001;0.9694331559887411;0.9928539046230732;0.993848888266378;0.9627594048113587;0.9487138170842729;0.9952627912644937;0.9692411607938335;0.9683701946332537
5.0;0.9939276823177301;0.9967638618832079;0.9986676472645416;0.9997096146092558;0.9891927001098497;0.987776439835967;0.9986781174703053;0.9928298229150907;0.9921238312930755
4.25;0.9668353238176484;0.9617092773452478;0.927149853900723;0.9394114668914647;0.9232602128131259;0.9334356962676523;0.9216091030982203;0.9400346754581419;0.9443483461749475
2.5;0.9382449938853988;0.941897127085424;0.9929911281349282;0.9938749047968909;0.9578529011073611;0.9586464910118772;0.9900417808356337;0.909995145743422;0.9169443897815387
2.95;0.9777232431604586;0.9703892391794287;0.9921405775117942;0.9971032510018117;0.9557074047036549;0.9994721804779525;0.9928971149487928;0.9775106992394582;0.9785287281799949
3.0;0.9757169101840156;0.9853067123607548;0.9815875409993952;0.9763095396079255;0.9842123195004411;0.9023013006468454;0.9797305734313806;0.9779908552636158;0.9758940631202592
3.45;0.9859098693685482;0.9884173430469162;0.9973990246079049;0.9984880576255586;0.9859633716485583;0.9939901427032094;0.9975706201331374;0.9858946064737634;0.9825108781839911
2.5;0.9641760580496503;0.9734498762468803;0.9951157076347904;0.9964526970175633;0.9654657978086355;0.9500446594488523;0.9950464026224494;0.9682814768374184;0.9654450604621846
0.5;0.9279571846230528;0.9277863754617997;0.9121575821640389;0.9180986606546792;0.9316703894173496;0.8495920133209537;0.9132027421348453;0.9061510848829238;0.8814425375353799
4.5;0.9117928646822485;0.9172122394413631;0.9935872168968688;0.9935365043555978;0.9328433229663086;0.9070086328991704;0.9907992177199004;0.8389765361720641;0.8404086607828514
2.0;0.9134833875862891;0.9107830146850999;0.9886243446804196;0.9938089368553503;0.9138751370020268;0.92015500021556;0.9884862360422966;0.8401192026131913;0.8397636547689423
2.0;0.9339170996731774;0.9319026388920864;0.9864988996745035;0.9845966910747616;0.9195995096066149;0.9061596075842083;0.9821917589336824;0.897123016234991;0.8908037886995994
3.5;0.9925821970405233;0.9904359865515118;0.9433669072527087;0.9552818518700171;0.9934125524172389;0.9891878183284327;0.9475811944971086;0.9874074522134847;0.9883462453414081
3.5;0.9784608211646747;0.9775263595896916;0.9935478775247752;0.9960359814786984;0.9757017235895538;0.9745851300204604;0.9932934323124566;0.978729293733374;0.9813505871438216
4.0;0.9779111913932044;0.9902970544768736;0.9992903257297293;0.9997070909248981;0.9909071382323584;0.9783523352508012;0.9997133278247597;0.9483922824496562;0.9513309258846885
3.5;0.9904437255725876;0.9909057931023337;0.997418131739224;0.9984236153368926;0.987047042902606;0.9689877902948225;0.9980262496288301;0.990524606225238;0.9898956594994831
4.0;0.9908800749562725;0.9933869134937084;0.9993670726386792;0.9986466229985052;0.9861542062079672;0.9999999999999996;0.9992036800463143;0.9885423078905193;0.9887013603536049
2.5;0.9203198405959322;0.9310881106546574;0.976176242351024;0.9707952900867599;0.936400799156624;0.9193165718082752;0.9650210560822501;0.8307847549948117;0.8535058602543788
3.0;0.9718894922236553;0.9667593475910805;0.9788244704288409;0.9753568857604514;0.9744634772136096;0.9461889656526343;0.9764184505691134;0.9560721659346634;0.9572170558323512
3.0;0.9586804106088067;0.9433325906163592;0.9720920862516341;0.9738933690226902;0.9558004518458167;0.954936392938408;0.9688683248283307;0.9204846940553238;0.9204291691090972
3.0;0.9146223425160999;0.9183264398783112;0.9923763277615929;0.993065257514938;0.949585705190697;0.8468997488285862;0.9910692080111031;0.8535887551210054;0.8772186153153405
1.0;0.8766545208323846;0.88461439778004;0.9624726772485724;0.9599650319282221;0.8740509909407741;0.7998487262678584;0.9541003989401871;0.8128127310508608;0.8306903915025958
2.0;0.96573086453755;0.9756199560192721;0.9457866625079729;0.9528355506256253;0.9783097625315313;0.9611182626774977;0.9347771536207994;0.9275598251494673;0.942950129417283
2.0;0.8681015756517579;0.8851856018741058;0.9893381278367492;0.9863805069861044;0.9070255244205002;0.9005352551254469;0.9836283496993381;0.7470367913781822;0.7770241037975575
4.5;0.9845636403572253;0.9910819244025568;0.9992601768630129;0.9995158391638819;0.9843546646366311;0.9824369579247327;0.9991270470643223;0.9853947597985454;0.9851493516549791
4.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3.0;0.979330751480944;0.9890650807905;0.9976885874048339;0.9979273195396655;0.9830193220257243;0.9832005019897225;0.9973858318985686;0.9915756710871699;0.9930861365912979
3.0;0.9705160837178555;0.9726967837656975;0.9964925353269016;0.9972404151194987;0.971336180644392;0.992299802470737;0.9969069665709169;0.9685254289467986;0.9630165524966458
4.15;0.9733054009375921;0.9700760930722764;0.9852815165625208;0.986884760458165;0.9586098137801167;0.9674430545626371;0.9851911997225465;0.9644618718562719;0.9722090938551093
2.5;0.9256867886640824;0.920821377568953;0.971000466254802;0.9631624738187968;0.9349620604363373;0.9395074068109819;0.972124848935778;0.9333727807711589;0.9300154617421831
3.5;0.9746627255803526;0.9761159198134121;0.9760633011757776;0.9714301840744145;0.9776473325051839;0.9526458702849672;0.973705904576399;0.9586270219822701;0.9629832958020175
4.0;0.9112211339151042;0.9280444710532488;0.9761723143977283;0.9662987103794222;0.926743711844591;0.9045866782246302;0.9695240646570376;0.9074010399797547;0.9095136857099207
5.0;0.9874913256471571;0.9898777888519696;0.9985496100814859;0.9990627371379339;0.9939500549871246;0.9541547323503514;0.9983981568667482;0.9892683242491656;0.9927635376519853
4.8;0.9897487914790611;0.9910532651765686;0.9995874458613178;0.9997202396478608;0.9932804647899295;0.9808294990170539;0.999588481087451;0.9909718894456225;0.991125459247491
0.0;0.8360401134573342;0.8558196886701216;0.8889088780128612;0.8829270095392798;0.8706854524093164;0.8227681437849432;0.8846987269917045;0.5833691030990827;0.5262686103966909
4.6;0.9792992849871374;0.9727114525554925;0.9988277810560139;0.998106326728633;0.9746259362253463;0.9665651698629102;0.9989336302927082;0.9677924493721536;0.9668472506365208
3.0;0.9452656356857766;0.9438592219848845;0.861484839319291;0.8589936480622189;0.9463730236161046;0.9565737954589244;0.863528441756534;0.889617664304232;0.8844209048645308
2.7;0.9465510914041823;0.9364866274850224;0.9749765563037334;0.9830762568786563;0.9420484406533315;0.9240669152146904;0.984299882303731;0.915564937795912;0.9041244192738246
3.6;0.9792716321178085;0.9822090571964456;0.9976513780793502;0.9979001727135809;0.9804954420393767;0.9607719567212584;0.9964712921043571;0.9868499347679338;0.9866200882162195
3.75;0.9640086171216139;0.9747582340638096;0.9808641093669995;0.9759265425732586;0.98662602631364;0.9878984619562157;0.9706515299512716;0.9790919885285394;0.9775903885652389
3.65;0.9582004636400505;0.9584886470627639;0.9851579014332389;0.9858661868719792;0.9459055527536506;0.9278306741889705;0.984280600766811;0.9328460965910513;0.9479850361481633
0.0;0.93941188661325;0.9397974211372006;0.9657032274883425;0.968432662279457;0.9425190533195916;0.870040329642354;0.9652036604457328;0.8073603060330025;0.8092191254346556
3.0;0.94396293839431;0.9487579177243145;0.9933198979275774;0.9933008497280895;0.9415661390490234;0.9053716954216601;0.9926473480314226;0.9033086314404244;0.939254550741883
4.75;0.9914805722877;0.9926701566094043;0.9438484913786537;0.9557582255021921;0.9886227523591969;0.8956134558616112;0.9616609112587282;0.9865101111065967;0.9861076063287215
3.6;0.9865577287717449;0.9900702950761325;0.9977663131365593;0.9983693168439536;0.9910967319625674;0.9847647536121872;0.9985934555678828;0.995727878773292;0.9959231484242312
3.5;0.9889581934436867;0.9908295943577565;0.9983802753192276;0.9977464079685677;0.9945868067900769;0.995254828640232;0.9977646963492947;0.9781105126844575;0.9824423340779285
2.75;0.9688912720176062;0.9680779977755187;0.9581599716003338;0.9672930577115381;0.9567662377628338;0.9631695228317049;0.9661710348335459;0.9447224498882024;0.9299776872733967
5.0;0.9955503553401055;0.9979081320597357;0.9769882324713899;0.9663706412249168;0.9975368999261759;0.9969752284930892;0.9684353998285036;0.9830891624093729;0.9839968927285693
4.0;0.9647599665305803;0.9735184494609233;0.9949915297003352;0.9946451237106518;0.9736028799804798;0.9707779529209167;0.9958581621936875;0.9370192802206089;0.9424460941176159
3.0;0.9595322443058323;0.950117943173009;0.9941009518628573;0.9941504505649088;0.97432416036223;0.9363620434024585;0.9921593964821384;0.8823095286495639;0.9058279221520518
3.5;0.9629936555917125;0.9674693034700514;0.9722115009108867;0.9713421186541225;0.9550275959280635;0.9594743142032254;0.9700738418499661;0.9474538331662997;0.9615976738031956
3.35;0.9650975202848376;0.9719860154453197;0.9771263270438019;0.976728906312117;0.9552319280498819;0.8778746099023174;0.9783095842106749;0.952056589367264;0.9662035698573862
3.2;0.9476425506431213;0.9711508231883978;0.950117281624611;0.9589860115004607;0.9690591875544817;0.9532449792108397;0.9493711837923353;0.9503004130229621;0.9524569099672959
3.6;0.9604949784137343;0.960422417686543;0.9939583275188697;0.9942040783457241;0.9712859963692032;0.9612240491546786;0.9908012284873726;0.910741445998067;0.8977446634762204
3.75;0.9549443281960405;0.9602676172221916;0.974442162464793;0.9739937156581859;0.9433586470698859;0.938799507119509;0.9692338698195365;0.9691551270817672;0.9483324904759928
4.0;0.9857985419146661;0.9791526592316179;0.9919744333526567;0.9901452554562507;0.9735953343741627;0.9896082845618746;0.989563369039181;0.9910256720161038;0.9854912078778061
3.75;0.9802102421260985;0.9839485584752771;0.9951486183376457;0.9974463744338709;0.9801273762986469;0.9807312887046148;0.9964865547984031;0.9799536354587439;0.982412256114461
3.5;0.980328574001335;0.9837167356233468;0.9783939893309344;0.9741267775282139;0.976014220919974;0.8893859386770208;0.9717387549907758;0.9690345391719413;0.9784861348804623
3.5;0.9867208718458902;0.9881003270843371;0.9990629339274544;0.9977871860587222;0.9938070490720841;0.9813706220448658;0.9977097668845629;0.978816768238063;0.9831205718933779
4.25;0.9858373568064324;0.9876936715960413;0.9976434122162484;0.9966443918009944;0.9877796899979874;0.9980754680947671;0.9963355799977912;0.9844542516410318;0.9788230787524347
0.0;0.8597259034215067;0.8757188839162655;0.9814891939449671;0.9833099890864785;0.883933913015632;0.8422370024366088;0.973385213718268;0.7329800117167823;0.7081210355894686
3.5;0.9751215998355045;0.9764566151911377;0.9969153424071746;0.9969001451741025;0.9696535728536478;0.9712101600296777;0.9961143696382234;0.9645182179489875;0.9561140526921966
2.75;0.9353182897139215;0.9516002920625724;0.9931411327740991;0.9952822680720043;0.9478220649729563;0.9349417605878731;0.9909805708492179;0.8846007571887774;0.9005794459410887
5.0;0.9887695046271351;0.9901553115778438;0.9977505511856961;0.9990107537084761;0.9959489475231061;0.9843566962561744;0.9984630237298311;0.9693050569778078;0.9774367488487139
3.75;0.9756432292105632;0.981256871264189;0.9959835797712427;0.9978366610208296;0.9796297407726073;0.9705527498118669;0.9974838465832296;0.9817085554563081;0.9753165276417772
3.45;0.9754687485537873;0.9734832166804285;0.9960563646803346;0.9955692433872675;0.9774937346563031;0.9834186002502826;0.9939260256867211;0.9704609363125867;0.9677221030990444
3.0;0.9847747239488348;0.9741346497523563;0.9926907948292202;0.9941501657677008;0.9653973905445344;0.9754096517880608;0.9934474981533444;0.9896977206787391;0.989282275137637
2.25;0.8864208845839049;0.9171818939372304;0.9820065390953987;0.9724823616404578;0.9288479762958574;0.920176857909058;0.9672738977134954;0.8212594814429027;0.8003335233861819
3.25;0.9449060460083085;0.936423373780613;0.9823159521809387;0.9828613729111265;0.9289769394259244;0.9089243555638897;0.9749158401371628;0.8853259323493634;0.8990427650312842
4.2;0.9694376539022929;0.9743374509402367;0.9792910683558401;0.9734347431537478;0.9848652525353536;0.8079887032224338;0.9732862630733258;0.9390354057327791;0.9449921357334298
4.25;0.9857145477428056;0.9905403977046872;0.9955686001038004;0.9959629349859086;0.9883170848636645;0.991721279530868;0.9958086686656933;0.9870267399232959;0.9868359577257192
4.4;0.9925947937724908;0.9932973559531146;0.9975843375203676;0.9991679141482409;0.9911874775735127;0.9796874470580773;0.9984504725333262;0.9934281759709069;0.9915745627529459
2.5;0.9402022172161165;0.9440606207397253;0.986597958271913;0.9824341263417152;0.9510413451043249;0.9027047354728319;0.9825522380626668;0.9403981238405735;0.9356571874145209
1.75;0.9366594852203834;0.9434049329149717;0.9026539867889564;0.9073743816385723;0.9393572121481653;0.9283397609846732;0.9157448732890616;0.8624167051842191;0.8258506430284461
3.5;0.9716407412430998;0.9725160377443023;0.9972133455063876;0.9983840060611178;0.9798120059369431;0.9839818386845077;0.9981301808575567;0.9639729995319567;0.9662102653846881
3.5;0.9853201319128182;0.9859075621309601;0.9767619907332732;0.9749386021851426;0.9777679691892245;0.8916128777384749;0.9718479058039615;0.9740426725877187;0.9847249609270939
5.0;1.000000000000001;0.9999999999999996;0.9999387587762405;0.9999964956494267;0.9999678643323563;1.0000000000000002;0.9999946116408753;0.9914553590740559;0.9937962380413309
3.95;0.983961290806715;0.9908331407970814;0.9988795143432657;0.9983193878679811;0.9809558914894339;0.9715580688194582;0.9989492919408967;0.9711547895870709;0.9716790484694239
3.5;0.9627331596624892;0.960618298025417;0.9774373753772937;0.9726063134447855;0.9448125827511088;0.9221864419338668;0.9707739864333906;0.9379394897361361;0.9427196353809946
3.25;0.8878560598772498;0.917298383094552;0.9633642162517984;0.9673214556773223;0.9258868725000668;0.8970046914563987;0.962092430126101;0.8529639101203792;0.8560693568465992
4.5;0.9565898199010523;0.9570923210509088;0.8836865049935528;0.8639477782053954;0.950944917416485;0.9454064452047138;0.8867171522795698;0.941021719750751;0.945287890839176
0.0;0.8596476803652686;0.8865983923001045;0.9869974196034943;0.9891366327803478;0.8994061294601221;0.8915997947610877;0.9866907294349112;0.8702463532736214;0.8337457522300046
3.1;0.969491561412397;0.9705010930574398;0.9958463014923364;0.9972984083438508;0.9708577842203686;0.9694541296933427;0.9950403750844198;0.9684633925127271;0.9707455249263455
3.5;0.984126050746218;0.9873837557856432;0.9978170469770685;0.9974209203058136;0.9929102207271179;0.9838948010528467;0.9964210110309795;0.9783457910553268;0.9808344652280616
4.25;0.9854505092939023;0.988879661445269;0.998765889587626;0.9988943153541038;0.9863281783012201;0.9856297844909311;0.9994789022684505;0.9926683632118221;0.9936835895260917
2.75;0.8845033630820517;0.9044764888499482;0.9300923569826699;0.9373595993804297;0.9255550180398255;0.8899320942371753;0.9250089401032646;0.8546284411260662;0.862098350106336
