Human;Jaccard StanfordCoreNLPv3_9_1;Jaccard BioCNLPTokenizer;Jaccard WhiteSpace;Qgram StanfordCoreNLPv3_9_1;Qgram BioCNLPTokenizer;Qgram WhiteSpace;BlockDistance StanfordCoreNLPv3_9_1;BlockDistance BioCNLPTokenizer;BlockDistance WhiteSpace;OverlapCoefficient StanfordCoreNLPv3_9_1;OverlapCoefficient BioCNLPTokenizer;OverlapCoefficient WhiteSpace;Levenshtein StanfordCoreNLPv3_9_1;Levenshtein BioCNLPTokenizer;Levenshtein WhiteSpace
3.6;0.18518518518518517;0.18518518518518517;0.18518518518518517;0.31355932203389836;0.31355932203389836;0.31355932203389836;0.2857142686843872;0.2857142686843872;0.2857142686843872;0.35714285714285715;0.35714285714285715;0.35714285714285715;0.3656716417910447;0.3656716417910447;0.3656716417910447
2.0;0.11428571428571428;0.12121212121212122;0.12121212121212122;0.19787985865724378;0.20363636363636362;0.20363636363636362;0.1860465407371521;0.19512194395065308;0.19512194395065308;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.2320441988950276;0.23699421965317924;0.23699421965317924
2.4;0.17391304347826086;0.18181818181818182;0.18604651162790697;0.40987654320987654;0.4181360201511335;0.4170854271356784;0.3492063283920288;0.3606557250022888;0.36666667461395264;0.47058823529411764;0.47058823529411764;0.47058823529411764;0.3321428571428572;0.34191176470588236;0.34065934065934067
3.4;0.12;0.13043478260869565;0.13043478260869565;0.17204301075268813;0.1797752808988764;0.1797752808988764;0.20689654350280762;0.2222222089767456;0.2222222089767456;0.42857142857142855;0.42857142857142855;0.42857142857142855;0.19580419580419584;0.19999999999999996;0.19999999999999996
3.0;0.21951219512195122;0.1794871794871795;0.1794871794871795;0.39678284182305634;0.3753501400560224;0.3753501400560224;0.31578946113586426;0.2641509175300598;0.2641509175300598;0.42857142857142855;0.3684210526315789;0.3684210526315789;0.34545454545454546;0.32547169811320753;0.32547169811320753
4.0;0.15625;0.16666666666666666;0.16666666666666666;0.2992125984251969;0.31707317073170727;0.31707317073170727;0.25641024112701416;0.27027028799057007;0.27027028799057007;0.3125;0.3125;0.3125;0.2953020134228188;0.3049645390070922;0.3049645390070922
4.0;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.38743455497382195;0.38743455497382195;0.38743455497382195;0.41379308700561523;0.41379308700561523;0.41379308700561523;0.6;0.6;0.6;0.32258064516129037;0.32258064516129037;0.32258064516129037
3.4;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.40727272727272723;0.40727272727272723;0.40727272727272723;0.41025638580322266;0.41025638580322266;0.41025638580322266;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.2802197802197802;0.2802197802197802;0.2802197802197802
3.4;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.40476190476190477;0.40476190476190477;0.40476190476190477;0.4285714030265808;0.4285714030265808;0.4285714030265808;0.46153846153846156;0.46153846153846156;0.46153846153846156;0.34444444444444444;0.34444444444444444;0.34444444444444444
3.0;0.04;0.04;0.04;0.15555555555555556;0.15555555555555556;0.15555555555555556;0.07407408952713013;0.07407408952713013;0.07407408952713013;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.18888888888888888;0.18888888888888888;0.18888888888888888
2.0;0.125;0.125;0.125;0.3089430894308943;0.3089430894308943;0.3089430894308943;0.2222222089767456;0.2222222089767456;0.2222222089767456;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.3783783783783784;0.3783783783783784;0.3783783783783784
3.8;0.3103448275862069;0.3103448275862069;0.3103448275862069;0.5655172413793104;0.5655172413793104;0.5655172413793104;0.4390243887901306;0.4390243887901306;0.4390243887901306;0.6;0.6;0.6;0.5235294117647059;0.5235294117647059;0.5235294117647059
3.4;0.19444444444444445;0.20588235294117646;0.20588235294117646;0.4417910447761194;0.4525993883792049;0.4525993883792049;0.3333333134651184;0.3478260636329651;0.3478260636329651;0.35;0.3888888888888889;0.3888888888888889;0.2823529411764706;0.2941176470588235;0.2941176470588235
2.0;0.037037037037037035;0.037037037037037035;0.037037037037037035;0.25339366515837103;0.25339366515837103;0.25339366515837103;0.06896549463272095;0.06896549463272095;0.06896549463272095;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.21818181818181814;0.21818181818181814;0.21818181818181814
4.0;0.25;0.2692307692307692;0.2692307692307692;0.3671875;0.4;0.4;0.37837839126586914;0.42424243688583374;0.42424243688583374;0.5;0.5;0.5;0.3885350318471338;0.43262411347517726;0.43262411347517726
3.2;0.30303030303030304;0.30303030303030304;0.30303030303030304;0.5495750708215297;0.5495750708215297;0.5495750708215297;0.4399999976158142;0.4399999976158142;0.4399999976158142;0.625;0.625;0.625;0.4864864864864865;0.4864864864864865;0.4864864864864865
2.2;0.08108108108108109;0.08571428571428572;0.08571428571428572;0.18243243243243246;0.1875;0.1875;0.13953489065170288;0.1463414430618286;0.1463414430618286;0.1875;0.1875;0.1875;0.23124999999999996;0.20394736842105265;0.20394736842105265
3.0;0.18518518518518517;0.19230769230769232;0.16981132075471697;0.36203090507726265;0.36853932584269666;0.36853932584269666;0.3055555820465088;0.3142856955528259;0.29411762952804565;0.3333333333333333;0.3333333333333333;0.3;0.375;0.37890625;0.37890625
2.0;0.10714285714285714;0.1111111111111111;0.1111111111111111;0.3414634146341463;0.3504761904761905;0.3504761904761905;0.1666666865348816;0.17142856121063232;0.17142856121063232;0.25;0.25;0.25;0.29836065573770487;0.29966329966329963;0.29966329966329963
0.6;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.2966292134831461;0.2966292134831461;0.2966292134831461;0.19672131538391113;0.19672131538391113;0.19672131538391113;0.25;0.25;0.25;0.2232142857142857;0.2232142857142857;0.2232142857142857
3.2;0.17142857142857143;0.17142857142857143;0.17142857142857143;0.30819672131147546;0.30819672131147546;0.30819672131147546;0.2978723645210266;0.2978723645210266;0.2978723645210266;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.2865168539325843;0.2865168539325843;0.2865168539325843
3.6;0.25;0.25;0.25;0.4716981132075472;0.4716981132075472;0.4716981132075472;0.3999999761581421;0.3999999761581421;0.3999999761581421;0.6;0.6;0.6;0.4736842105263158;0.4736842105263158;0.4736842105263158
1.0;0.075;0.07894736842105263;0.07894736842105263;0.2376811594202899;0.24332344213649848;0.24332344213649848;0.12765955924987793;0.13333332538604736;0.13333332538604736;0.15;0.16666666666666666;0.16666666666666666;0.202247191011236;0.2134831460674157;0.2134831460674157
1.8;0.1956521739130435;0.1590909090909091;0.1590909090909091;0.3076923076923077;0.29539951573849876;0.29539951573849876;0.28125;0.23333334922790527;0.23333334922790527;0.47368421052631576;0.4117647058823529;0.4117647058823529;0.24913494809688586;0.24911032028469748;0.24911032028469748
2.8;0.08333333333333333;0.08695652173913043;0.09090909090909091;0.18401937046004846;0.19143576826196473;0.19240506329113927;0.131147563457489;0.14035087823867798;0.1454545259475708;0.15384615384615385;0.16666666666666666;0.18181818181818182;0.26724137931034486;0.27586206896551724;0.27155172413793105
2.8;0.018518518518518517;0.0196078431372549;0.02040816326530612;0.16777041942604853;0.17551963048498842;0.17633410672853833;0.03225809335708618;0.0350877046585083;0.03636366128921509;0.038461538461538464;0.041666666666666664;0.045454545454545456;0.25;0.2649253731343284;0.2649253731343284
1.8;0.11290322580645161;0.08333333333333333;0.08620689655172414;0.2967244701348748;0.2587268993839835;0.25979381443298966;0.2650602459907532;0.18666666746139526;0.19178080558776855;0.25;0.19230769230769232;0.20833333333333334;0.2954545454545454;0.2705479452054794;0.26712328767123283
1.8;0.09259259259259259;0.09615384615384616;0.0784313725490196;0.2837209302325582;0.2890995260663507;0.28639618138424816;0.2222222089767456;0.22857141494750977;0.20895522832870483;0.18518518518518517;0.2;0.16666666666666666;0.326271186440678;0.34745762711864403;0.34042553191489366
2.6;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.5054151624548737;0.5054151624548737;0.5054151624548737;0.3529411554336548;0.3529411554336548;0.3529411554336548;0.46153846153846156;0.46153846153846156;0.46153846153846156;0.3828571428571429;0.3828571428571429;0.3828571428571429
1.4;0.11764705882352941;0.0625;0.0625;0.27450980392156865;0.18834080717488788;0.18834080717488788;0.2857142686843872;0.11764705181121826;0.11764705181121826;0.2222222222222222;0.125;0.125;0.30000000000000004;0.27192982456140347;0.27192982456140347
3.0;0.17857142857142858;0.17857142857142858;0.17857142857142858;0.26050420168067223;0.26050420168067223;0.26050420168067223;0.2777777910232544;0.2777777910232544;0.2777777910232544;0.35714285714285715;0.35714285714285715;0.35714285714285715;0.3445945945945946;0.3445945945945946;0.3445945945945946
0.6;0.11538461538461539;0.08;0.08333333333333333;0.23234624145785876;0.22604422604422603;0.2249388753056235;0.1764705777168274;0.13333332538604736;0.13793104887008667;0.2727272727272727;0.2;0.2;0.2771929824561403;0.28352490421455934;0.28136882129277563
1.8;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.31851851851851853;0.31851851851851853;0.31851851851851853;0.2777777910232544;0.2777777910232544;0.2777777910232544;0.29411764705882354;0.29411764705882354;0.29411764705882354;0.30612244897959184;0.30612244897959184;0.30612244897959184
3.0;0.20512820512820512;0.20512820512820512;0.20512820512820512;0.3653250773993808;0.3653250773993808;0.3653250773993808;0.3333333134651184;0.3333333134651184;0.3333333134651184;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.23529411764705888;0.23529411764705888;0.23529411764705888
3.0;0.1590909090909091;0.1590909090909091;0.1590909090909091;0.3911111111111111;0.3911111111111111;0.3911111111111111;0.2769230604171753;0.2769230604171753;0.2769230604171753;0.2916666666666667;0.2916666666666667;0.2916666666666667;0.2585551330798479;0.2585551330798479;0.2585551330798479
3.8;0.2926829268292683;0.2926829268292683;0.2926829268292683;0.5161290322580645;0.5161290322580645;0.5161290322580645;0.45614033937454224;0.45614033937454224;0.45614033937454224;0.5454545454545454;0.5454545454545454;0.5454545454545454;0.4225352112676056;0.4225352112676056;0.4225352112676056
2.4;0.1388888888888889;0.1388888888888889;0.1388888888888889;0.19999999999999996;0.19999999999999996;0.19999999999999996;0.2083333134651184;0.2083333134651184;0.2083333134651184;0.2777777777777778;0.2777777777777778;0.2777777777777778;0.276595744680851;0.276595744680851;0.276595744680851
3.6;0.21666666666666667;0.21666666666666667;0.21666666666666667;0.43143812709030105;0.43143812709030105;0.43143812709030105;0.32941174507141113;0.32941174507141113;0.32941174507141113;0.4482758620689655;0.4482758620689655;0.4482758620689655;0.28181818181818186;0.28181818181818186;0.28181818181818186
2.8;0.15384615384615385;0.16216216216216217;0.16216216216216217;0.44884488448844884;0.4610169491525423;0.4610169491525423;0.25;0.260869562625885;0.260869562625885;0.3;0.3;0.3;0.2582781456953642;0.304635761589404;0.304635761589404
3.6;0.15151515151515152;0.15151515151515152;0.15151515151515152;0.29885057471264365;0.29885057471264365;0.29885057471264365;0.238095223903656;0.238095223903656;0.238095223903656;0.35714285714285715;0.35714285714285715;0.35714285714285715;0.25;0.25;0.25
3.0;0.25806451612903225;0.25806451612903225;0.25806451612903225;0.3971631205673759;0.3971631205673759;0.3971631205673759;0.39024388790130615;0.39024388790130615;0.39024388790130615;0.4444444444444444;0.4444444444444444;0.4444444444444444;0.3486842105263158;0.3486842105263158;0.3486842105263158
0.0;0.09090909090909091;0.0967741935483871;0.0967741935483871;0.15635179153094458;0.16722408026755853;0.16722408026755853;0.1428571343421936;0.1499999761581421;0.1499999761581421;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.23353293413173648;0.2574850299401198;0.2574850299401198
0.0;0.043478260869565216;0.043478260869565216;0.043478260869565216;0.09785932721712542;0.09785932721712542;0.09785932721712542;0.11320751905441284;0.11320751905441284;0.11320751905441284;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.24861878453038677;0.24861878453038677;0.24861878453038677
0.2;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.14634146341463417;0.14634146341463417;0.14634146341463417;0.09756100177764893;0.09756100177764893;0.09756100177764893;0.125;0.125;0.125;0.26857142857142857;0.26857142857142857;0.26857142857142857
0.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.2082191780821918;0.2082191780821918;0.2082191780821918;0.1454545259475708;0.1454545259475708;0.1454545259475708;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.24193548387096775;0.24193548387096775;0.24193548387096775
0.2;0.024390243902439025;0.024390243902439025;0.024390243902439025;0.125;0.125;0.125;0.08510637283325195;0.08510637283325195;0.08510637283325195;0.05263157894736842;0.05263157894736842;0.05263157894736842;0.21621621621621623;0.21621621621621623;0.21621621621621623
0.2;0.09523809523809523;0.1;0.1;0.21978021978021978;0.2247191011235955;0.2247191011235955;0.19999998807907104;0.2083333134651184;0.2083333134651184;0.18181818181818182;0.2;0.2;0.2912621359223301;0.2961165048543689;0.2961165048543689
1.8;0.0967741935483871;0.0967741935483871;0.0967741935483871;0.1552511415525114;0.1552511415525114;0.1552511415525114;0.17142856121063232;0.17142856121063232;0.17142856121063232;0.21428571428571427;0.21428571428571427;0.21428571428571427;0.2592592592592593;0.2592592592592593;0.2592592592592593
1.4;0.04;0.04;0.04;0.16066481994459836;0.16066481994459836;0.16066481994459836;0.10169494152069092;0.10169494152069092;0.10169494152069092;0.07692307692307693;0.07692307692307693;0.07692307692307693;0.20329670329670335;0.20329670329670335;0.20329670329670335
1.8;0.04878048780487805;0.04878048780487805;0.04878048780487805;0.17808219178082196;0.17808219178082196;0.17808219178082196;0.08888888359069824;0.08888888359069824;0.08888888359069824;0.1;0.1;0.1;0.22972972972972971;0.22972972972972971;0.22972972972972971
2.0;0.08108108108108109;0.08108108108108109;0.08108108108108109;0.25531914893617025;0.25531914893617025;0.25531914893617025;0.1428571343421936;0.1428571343421936;0.1428571343421936;0.15789473684210525;0.15789473684210525;0.15789473684210525;0.323943661971831;0.323943661971831;0.323943661971831
0.0;0.11904761904761904;0.11904761904761904;0.11904761904761904;0.18770226537216828;0.18770226537216828;0.18770226537216828;0.19999998807907104;0.19999998807907104;0.19999998807907104;0.2631578947368421;0.2631578947368421;0.2631578947368421;0.2894736842105263;0.2894736842105263;0.2894736842105263
0.8;0.12121212121212122;0.12121212121212122;0.12121212121212122;0.29387755102040813;0.29387755102040813;0.29387755102040813;0.2857142686843872;0.2857142686843872;0.2857142686843872;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.3656716417910447;0.3656716417910447;0.3656716417910447
2.2;0.16216216216216217;0.16216216216216217;0.16216216216216217;0.2977346278317152;0.2977346278317152;0.2977346278317152;0.260869562625885;0.260869562625885;0.260869562625885;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.23076923076923073;0.23076923076923073;0.23076923076923073
1.4;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.12565445026178013;0.12565445026178013;0.12565445026178013;0.14814811944961548;0.14814811944961548;0.14814811944961548;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.2542372881355932;0.2542372881355932;0.2542372881355932
1.8;0.2;0.2;0.2;0.2959830866807611;0.2959830866807611;0.2959830866807611;0.31884056329727173;0.31884056329727173;0.31884056329727173;0.47619047619047616;0.47619047619047616;0.47619047619047616;0.2572347266881029;0.2572347266881029;0.2572347266881029
3.0;0.2608695652173913;0.2608695652173913;0.2608695652173913;0.368421052631579;0.368421052631579;0.368421052631579;0.41379308700561523;0.41379308700561523;0.41379308700561523;0.42857142857142855;0.42857142857142855;0.42857142857142855;0.3362068965517241;0.3362068965517241;0.3362068965517241
1.2;0.17647058823529413;0.14893617021276595;0.14893617021276595;0.3196125907990315;0.3109919571045576;0.3109919571045576;0.2647058963775635;0.24137932062149048;0.24137932062149048;0.36;0.30434782608695654;0.30434782608695654;0.2838983050847458;0.2647058823529411;0.2647058823529411
0.2;0.06;0.0625;0.0625;0.1851015801354402;0.18850574712643675;0.18850574712643675;0.09375;0.09677422046661377;0.09677422046661377;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.25762711864406784;0.26132404181184665;0.26132404181184665
0.2;0.0;0.0;0.0;0.11027568922305764;0.1063829787234043;0.11733333333333329;0.0;0.0;0.0;0.0;0.0;0.0;0.2243346007604563;0.18493150684931503;0.2301255230125523
0.6;0.05;0.05;0.05;0.1588235294117647;0.1588235294117647;0.1588235294117647;0.07999998331069946;0.07999998331069946;0.07999998331069946;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.2248520710059172;0.2248520710059172;0.2248520710059172
0.2;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.20377358490566033;0.20377358490566033;0.20377358490566033;0.21052628755569458;0.21052628755569458;0.21052628755569458;0.23076923076923078;0.23076923076923078;0.23076923076923078;0.29824561403508776;0.29824561403508776;0.29824561403508776
0.2;0.05128205128205128;0.05128205128205128;0.05128205128205128;0.1678321678321678;0.1678321678321678;0.1678321678321678;0.09090906381607056;0.09090906381607056;0.09090906381607056;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.20945945945945943;0.20945945945945943;0.20945945945945943
0.0;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.10897435897435892;0.10897435897435892;0.10897435897435892;0.08888888359069824;0.08888888359069824;0.08888888359069824;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.2666666666666667;0.2666666666666667;0.2666666666666667
0.2;0.12903225806451613;0.12903225806451613;0.12903225806451613;0.19199999999999995;0.19199999999999995;0.19199999999999995;0.21052628755569458;0.21052628755569458;0.21052628755569458;0.23529411764705882;0.23529411764705882;0.23529411764705882;0.2846715328467153;0.2846715328467153;0.2846715328467153
0.2;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.1484375;0.1484375;0.1484375;0.1666666865348816;0.1666666865348816;0.1666666865348816;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.2191011235955056;0.2191011235955056;0.2191011235955056
2.0;0.0;0.0;0.0;0.1477272727272727;0.1477272727272727;0.1477272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.2777777777777778;0.2777777777777778;0.2777777777777778
2.8;0.11363636363636363;0.11363636363636363;0.11363636363636363;0.24855491329479773;0.24855491329479773;0.24855491329479773;0.192307710647583;0.192307710647583;0.192307710647583;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.25213675213675213;0.25213675213675213;0.25213675213675213
2.0;0.08571428571428572;0.09090909090909091;0.09090909090909091;0.18050541516245489;0.19330855018587356;0.19330855018587356;0.1499999761581421;0.15789473056793213;0.15789473056793213;0.1875;0.21428571428571427;0.21428571428571427;0.2152777777777778;0.22916666666666663;0.22916666666666663
4.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6242038216560509;0.6242038216560509;0.6242038216560509;0.5;0.5;0.5;0.5454545454545454;0.5454545454545454;0.5454545454545454;0.5063291139240507;0.5063291139240507;0.5063291139240507
3.0;0.11538461538461539;0.11538461538461539;0.11538461538461539;0.2748815165876777;0.2748815165876777;0.2748815165876777;0.19999998807907104;0.19999998807907104;0.19999998807907104;0.3;0.3;0.3;0.20967741935483875;0.20967741935483875;0.20967741935483875
3.2;0.22857142857142856;0.22857142857142856;0.22857142857142856;0.33224755700325737;0.33224755700325737;0.33224755700325737;0.3478260636329651;0.3478260636329651;0.3478260636329651;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.27188940092165903;0.27188940092165903;0.27188940092165903
1.6;0.08108108108108109;0.08108108108108109;0.08108108108108109;0.14414414414414412;0.14414414414414412;0.14414414414414412;0.1304348111152649;0.1304348111152649;0.1304348111152649;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.24725274725274726;0.24725274725274726;0.24725274725274726
2.4;0.12121212121212122;0.12121212121212122;0.125;0.2941176470588235;0.2941176470588235;0.2941176470588235;0.21052628755569458;0.21052628755569458;0.21621620655059814;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.2925170068027211;0.2925170068027211;0.2925170068027211
3.2;0.2;0.2;0.2;0.39330543933054396;0.39330543933054396;0.39330543933054396;0.34285712242126465;0.34285712242126465;0.34285712242126465;0.4166666666666667;0.4166666666666667;0.4166666666666667;0.3972602739726028;0.3972602739726028;0.3972602739726028
1.8;0.0;0.0;0.0;0.029629629629629672;0.029629629629629672;0.029629629629629672;0.0;0.0;0.0;0.0;0.0;0.0;0.2325581395348837;0.2325581395348837;0.2325581395348837
